FOC,PERC
34.56,13.487074495723878
34.56,12.222078229922667
31.68,24.840035851215937
33.12,8.308529336604314
33.12,7.113140339364196
34.56,13.921896817182871
33.12,9.07484746396811
34.56,10.73802029512292
33.12,8.790315854032507
33.12,8.308529336604314
34.56,11.941767563715974
33.12,8.550609252018795
33.12,9.121940190381274
34.56,10.885545169682107
33.12,8.790315854032507
33.12,7.916235798834712
33.12,4.063457466537888
33.12,9.725642952059687
33.12,7.31624271695798
33.12,9.121940190381274
33.12,8.50238350812633
34.56,11.226492613068169
33.12,8.014884203209641
34.56,11.941767563715974
33.12,9.168939106613504
33.12,8.308529336604314
33.12,11.986024483287324
37.44,18.974226058390144
36.0,16.94759151589492
33.12,9.121940190381274
33.12,9.448967827864653
33.12,8.405646848614943
33.12,8.113148762138394
34.56,13.043378554209687
33.12,8.837973405652653
33.12,9.319934400352874
34.56,12.175588423189474
33.12,9.448967827864653
33.12,9.121940190381274
34.56,12.222078229922667
34.56,13.221927501703638
33.12,9.168939106613504
33.12,8.064064416589996
34.56,11.323066670084593
31.68,2.823883024552818
33.12,13.43642036697105
34.56,10.787289158318854
33.12,9.024378145084853
33.12,9.587723326944701
33.12,8.50238350812633
34.56,12.453160367570021
33.12,9.817126241439219
33.12,16.582488738475867
34.56,11.988714944493431
34.56,12.5907193601145
33.12,13.036016711451238
34.56,11.941767563715974
33.12,7.6679305537667375
33.12,9.448967827864653
33.12,8.694717262598385
33.12,8.211030223857703
33.12,8.330597541032972
33.12,8.550609252018795
33.12,7.965608028467745
33.12,9.817126241439219
34.56,13.310665972946273
37.44,20.075222044038007
36.0,15.28293693492794
33.12,8.550609252018795
33.12,11.485932229377482
33.12,15.21854179646458
34.56,12.863395486302784
33.12,10.134411836604306
33.12,9.121940190381274
34.56,17.02328257803078
34.56,14.263425900967668
34.56,22.075075150833314
36.0,16.174693659041196
33.12,10.92972192400081
34.56,13.574745981379262
34.56,14.178568159562513
34.56,12.77286436454394
34.56,13.310665972946273
34.56,14.178568159562513
33.12,9.817126241439219
33.12,8.550609252018795
34.56,17.04323618501393
34.56,13.043378554209687
33.12,16.388819678536414
34.56,11.988714944493431
34.56,13.74902698652425
33.12,8.308529336604314
34.56,14.599379124586873
33.12,8.211030223857703
33.12,4.304325040811796
33.12,8.162137333384436
34.56,11.467230862721053
34.56,12.222078229922667
33.12,8.064064416589996
33.12,8.88553658591434
34.56,12.407125894067947
33.12,8.162137333384436
34.56,13.310665972946273
37.44,18.672056983906536
36.0,16.521643412041293
33.12,7.916235798834712
33.12,9.168939106613504
34.56,11.515100114026469
33.12,8.405646848614943
33.12,8.88553658591434
33.12,8.980380206480621
33.12,7.8667674207809455
34.56,11.032226243643322
34.56,11.847597361409251
33.12,8.308529336604314
34.56,14.007804334730329
33.12,9.40252980859654
33.12,8.162137333384436
33.12,8.646776035725226
33.12,7.417209906981488
34.56,11.419268931383954
33.12,8.550609252018795
33.12,9.121940190381274
34.56,13.177424399905032
33.12,8.162137333384436
33.12,9.679762462690377
33.12,9.448967827864653
34.56,10.983426158557368
33.12,9.355998540325043
33.12,8.405646848614943
33.12,8.837973405652653
33.12,9.953658355054683
33.12,8.308529336604314
33.12,9.262655882653572
33.12,10.224237688081368
34.56,12.681972561501254
38.88,40.1796548968071
36.0,25.790536087865522
36.0,25.421602911919884
36.0,20.957459942212864
36.0,35.53030622961539
36.0,35.51995873869747
37.44,37.88908300566865
37.44,29.68069319453925
38.88,42.59651063689488
40.32,32.16623333056744
38.88,29.893449506651454
37.44,41.44850119151916
38.88,30.03367465291007
38.88,30.398983944719195
38.88,40.23833384544411
38.88,33.806421433622546
38.88,40.52959366032415
46.08,53.48675144500895
36.0,27.871668824205354
40.32,42.61836590026525
40.32,42.7826544616648
37.44,42.271750446552666
36.0,41.31851369058139
36.0,40.81104533375244
36.0,39.816781359761386
36.0,23.83064241345481
36.0,35.762146203900535
38.88,40.672259939098666
36.0,25.545129847129022
37.44,42.41075296748472
37.44,38.24227033956738
36.0,41.05002082904334
38.88,40.80983154500275
37.44,41.954498920204365
36.0,41.904822531110916
36.0,41.05002082904334
38.88,40.775911203382464
37.44,28.644746238332225
36.0,40.28609985721656
36.0,28.85308571392719
37.44,38.10822049285382
38.88,44.64330623697573
40.32,46.8420016514388
38.88,31.409401320962218
36.0,28.338133784719894
37.44,30.568067782621295
38.88,40.62822835965205
40.32,45.73263204824286
38.88,31.174173299961012
36.0,27.989059631670404
37.44,42.58278832424669
36.0,35.82070812884248
36.0,24.896179531863854
36.0,35.00783039012647
36.0,23.5679415756254
37.44,28.5859520177266
36.0,40.28609985721656
36.0,35.064750136552064
36.0,35.70279557800671
36.0,25.859042147168115
36.0,23.102736311821364
34.56,32.521882255938465
43.2,46.47663429429174
38.88,39.937294379171725
38.88,40.681006461330895
40.32,36.11916328980408
38.88,45.13154523248317
38.88,45.227237978815836
38.88,45.258991770437696
41.76,38.519469402668236
37.44,31.752348674680125
37.44,42.306615933606885
