STW,MAE
210.487977474342,7.793966770172119
108.567875363,18.152576446533203
318.891554672825,22.88649559020996
78.1399135669549,3.76446533203125
72.93639120450091,21.59318733215332
211.695110403528,5.278372764587402
299.795192134334,29.327280044555664
193.385166312262,5.408629417419434
209.012238628074,10.323064804077148
202.213857466435,67.74052429199219
75.7114091251165,10.713335990905762
101.81027251111999,62.92597579956055
261.022039221134,68.88758087158203
76.7822502627543,0.5222036242485046
274.480011813777,36.141666412353516
286.894995880147,527.8239135742188
99.06282215322571,58.34563446044922
341.30725780440497,35.1598014831543
230.749204183707,13.19568920135498
76.4673743963095,268.6198425292969
274.435114445328,10.706808090209961
70.3919978392652,11.863330841064453
67.1096554944194,31.073375701904297
34.0870653995267,99.65974426269531
83.330837267787,19.997398376464844
194.472257427326,1.4336737394332886
94.2374531930788,180.73776245117188
62.5817477498343,0.8476041555404663
198.98762408787,4.0068230628967285
354.67040603373704,18.650291442871094
70.5523012465455,1.9350781440734863
76.1152084729602,0.45868629217147827
264.207910650751,29.545778274536133
201.823362247621,8.8214693069458
81.7160857021402,13.040253639221191
288.262688398507,29.891416549682617
265.18967378821,17.324996948242188
200.408665488831,5.511714935302734
70.6650264395289,23.057260513305664
131.84184819145702,71.96531677246094
306.831275003166,23.624082565307617
68.43794785786429,16.329221725463867
72.7495917272116,3.2789363861083984
74.6410444951666,4.9674882888793945
57.1937583301715,3.3735806941986084
80.38273894247659,4.699253082275391
253.53642440649202,40.155784606933594
310.02941202956504,6.654311656951904
262.828765569167,24.027408599853516
76.4244036779,3.6013946533203125
298.913404490175,8.755481719970703
91.19918956263528,150.1324462890625
359.312906431598,32.032413482666016
80.4885740183152,2.012929916381836
81.52123767107321,0.9977613687515259
78.7977331914003,2.020252227783203
233.33582602575902,0.8984530568122864
288.137332834397,521.5568237304688
353.06585782884,654.4691772460938
79.18641573833071,33.73340606689453
76.7266452719056,3.0253889560699463
88.11278877331051,0.15797287225723267
210.17841697924302,12.274664878845215
0.59118972692464,4.723347187042236
255.021351545342,74.7720947265625
267.956146581186,19.071842193603516
78.49212913361059,3.1334056854248047
272.18836064726503,20.880733489990234
112.50956394162701,290.5101623535156
270.46255485285803,20.948659896850586
206.60940632943698,2.1000776290893555
93.7554308913062,6.061507225036621
79.6616834561663,7.1250691413879395
73.65711745655909,1.6465785503387451
272.04328482367697,30.266376495361328
202.322469948702,2.5581603050231934
189.08469027171,29.83877944946289
271.586566910944,18.301395416259766
233.72613577629397,5.690369606018066
359.832887087325,18.34710121154785
78.82678462490058,6.931872844696045
305.272445940563,557.9639282226562
124.586345070056,60.81409454345703
73.87350059226858,6.138335704803467
273.508157821705,14.465041160583496
338.483251499767,16.099414825439453
248.97966585753502,25.161754608154297
68.7309089809559,17.697097778320312
269.163778315049,33.574283599853516
24.212109530904304,5.520685195922852
195.87983094897598,4.939887523651123
200.00643672488098,2.2853994369506836
203.998643159171,6.548306941986084
358.134678157721,3812.14111328125
77.0765903132556,2.624436378479004
78.1358317350929,3.314868688583374
270.038575376251,0.18289858102798462
82.0499152531877,14.627885818481445
182.463603748261,27.829256057739258
77.0153586343207,3.651996612548828
18.549520955397398,25.572315216064453
269.792834533631,43.175811767578125
58.749550960029,12.598414421081543
7.32640666018061,9.16528034210205
23.0912570740904,9.329416275024414
77.9910321839612,0.9050188660621643
343.281068711101,34.155059814453125
236.252122060263,8.103777885437012
117.229589156266,15.324976921081543
119.71701217478599,2.6947579383850098
76.5557950390277,3.594477891921997
201.862025196769,3.4727189540863037
79.1996760602342,36.37497329711914
202.019523878361,4.79529333114624
210.42154793271303,10.60326099395752
211.41242060128602,9.597229957580566
273.522329917106,521.6220092773438
144.313131678129,46.28004837036133
59.3710540627507,16.57539176940918
73.59725289417341,1.2510344982147217
357.42221058844103,18.43844223022461
208.36001948941,11.96628475189209
296.700501940124,15.602046012878418
180.448305585725,37.41594696044922
69.5294309381848,18.823942184448242
