FOC,PERC
34.56,14.703592
34.56,12.1582155
31.68,0.79805803
33.12,8.8170185
33.12,5.3388777
34.56,15.800396
33.12,8.768921
34.56,9.1447315
33.12,7.9994507
33.12,8.006131
34.56,11.388007
33.12,8.004507
33.12,9.005611
34.56,10.497669
33.12,7.8561516
33.12,7.0218363
33.12,1.1123321
33.12,11.357899
33.12,5.2981796
33.12,4.503888
33.12,8.69167
34.56,9.653546
33.12,8.587134
34.56,10.591513
33.12,10.247685
33.12,7.323758
33.12,16.405622
37.44,18.618494
36.0,17.79601
33.12,10.509214
33.12,9.034751
33.12,8.410452
33.12,6.6184654
34.56,14.413485
33.12,10.243505
33.12,7.8248525
34.56,13.49778
33.12,11.671465
33.12,7.583496
34.56,12.967448
34.56,14.3013935
33.12,10.445084
33.12,7.359498
34.56,11.192875
31.68,4.342987
33.12,11.098293
34.56,9.532405
33.12,6.183841
33.12,11.13447
33.12,9.1576
34.56,13.572429
33.12,13.700211
33.12,13.0411625
34.56,12.636007
34.56,11.870596
33.12,11.32
34.56,13.757226
33.12,8.254915
33.12,11.346962
33.12,10.337041
33.12,7.889352
33.12,5.511051
33.12,8.598975
33.12,7.7260866
33.12,12.657793
34.56,16.943045
37.44,20.642567
36.0,15.90609
33.12,6.8918285
33.12,15.804555
33.12,3.5622847
34.56,12.648553
33.12,13.172051
33.12,9.896888
34.56,16.976595
34.56,16.973194
34.56,17.721298
36.0,16.29546
33.12,11.949482
34.56,13.842152
34.56,16.314243
34.56,14.794877
34.56,14.504697
34.56,21.507812
33.12,17.191696
33.12,11.746244
34.56,18.839764
34.56,17.786053
33.12,16.36184
34.56,17.60146
34.56,22.419336
33.12,13.028211
34.56,22.071743
33.12,12.124501
33.12,5.3570585
33.12,10.26502
34.56,12.378527
34.56,18.430992
33.12,10.461519
33.12,10.639764
34.56,11.212472
33.12,7.626371
34.56,15.652604
37.44,19.275084
36.0,15.116999
33.12,6.790651
33.12,9.598813
34.56,10.099985
33.12,5.5742726
33.12,6.987761
33.12,8.071022
33.12,6.8200617
34.56,10.147966
34.56,11.094665
33.12,6.8240585
34.56,14.081134
33.12,8.54267
33.12,7.8993664
33.12,9.665743
33.12,5.2566233
34.56,10.256762
33.12,8.166533
33.12,9.250803
34.56,14.421503
33.12,7.4135513
33.12,10.273192
33.12,9.009562
34.56,7.4720106
33.12,8.774173
33.12,6.644911
33.12,8.549771
33.12,10.868864
33.12,5.0289965
33.12,12.269015
33.12,11.63197
34.56,9.490803
38.88,38.500206
36.0,35.780098
36.0,35.13083
36.0,29.50998
36.0,31.66505
36.0,33.91785
37.44,36.36269
37.44,40.925007
38.88,43.09653
40.32,40.98619
38.88,37.826557
37.44,36.200912
38.88,38.183792
38.88,38.877644
38.88,39.54238
38.88,42.31364
38.88,44.89398
46.08,52.412624
36.0,38.481842
40.32,44.120132
40.32,48.519203
37.44,40.34227
36.0,40.800476
36.0,43.062294
