FOC,PERC
34.56,0.83509415
34.56,2.4082594
31.68,12.636185
33.12,5.561914
33.12,7.906824
34.56,0.68413985
33.12,6.410396
34.56,4.3999043
33.12,7.292084
33.12,8.1447935
34.56,2.18068
33.12,7.237363
33.12,6.73339
34.56,4.87492
33.12,7.2335854
33.12,7.24546
33.12,9.685887
33.12,5.131217
33.12,8.192051
33.12,6.1277146
33.12,6.1736937
34.56,4.5774927
33.12,8.300203
34.56,2.9971092
33.12,5.8860598
33.12,6.996249
33.12,3.6941404
37.44,5.5091915
36.0,2.7709115
33.12,5.248008
33.12,6.278875
33.12,6.2809243
33.12,7.273886
34.56,2.6474726
33.12,7.5430574
33.12,7.911984
34.56,3.1767619
33.12,4.716703
33.12,6.881693
34.56,3.0676854
34.56,1.3531138
33.12,5.698055
33.12,6.5503607
34.56,1.9180334
31.68,12.978519
33.12,4.6353874
34.56,2.4551263
33.12,8.836265
33.12,5.487048
33.12,7.5286946
34.56,2.706415
33.12,6.2143517
33.12,4.0972176
34.56,1.5718848
34.56,1.8328316
33.12,5.5822315
34.56,3.4367263
33.12,8.761053
33.12,5.14285
33.12,7.3837547
33.12,6.0296288
33.12,7.530906
33.12,6.2981896
33.12,6.598655
33.12,6.0889115
34.56,2.1100154
37.44,5.8202157
36.0,2.685123
33.12,7.1396694
33.12,3.3264577
33.12,4.162086
34.56,1.8264738
33.12,6.281662
33.12,4.999246
34.56,1.4441653
34.56,0.041314848
34.56,0.0038301502
36.0,1.9597372
33.12,5.7250524
34.56,1.931974
34.56,0.70135903
34.56,2.5024347
34.56,0.20718132
34.56,14.140914
33.12,9.824464
33.12,6.5593443
34.56,11.695877
34.56,11.74781
33.12,9.461037
34.56,11.279825
34.56,13.521314
33.12,7.0273705
34.56,15.400526
33.12,6.510705
33.12,2.5276172
33.12,6.0086956
34.56,9.244614
34.56,11.432458
33.12,5.9185743
33.12,7.477089
34.56,3.1062517
33.12,7.073626
34.56,2.3902454
37.44,4.2839336
36.0,1.36208
33.12,7.688953
33.12,5.363347
34.56,3.7444408
33.12,8.120872
33.12,7.682296
33.12,7.1254106
33.12,6.6824927
34.56,2.4141757
34.56,2.454177
33.12,7.5338545
34.56,2.1385043
33.12,6.923918
33.12,6.163143
33.12,5.761241
33.12,7.5939546
34.56,3.0634468
33.12,6.2699943
33.12,5.9012284
34.56,0.9300642
33.12,7.1163683
33.12,5.9248514
33.12,6.3387327
34.56,4.811949
33.12,6.651579
33.12,1.5628626
33.12,6.0194936
33.12,5.4167666
33.12,8.504633
33.12,6.002597
33.12,2.0235865
34.56,4.4319253
38.88,15.438504
36.0,10.167408
36.0,9.520212
36.0,8.070935
36.0,8.94022
36.0,9.220229
37.44,13.012367
37.44,14.244227
38.88,18.920477
40.32,19.69277
38.88,15.953411
37.44,13.563399
38.88,15.351184
38.88,16.057962
38.88,15.759752
38.88,16.742792
38.88,18.985163
46.08,31.237692
36.0,11.066151
40.32,19.71223
40.32,21.154615
37.44,15.370342
36.0,12.224642
36.0,12.426768
36.0,10.5177355
36.0,9.436798
36.0,10.049523
38.88,17.842157
36.0,9.108077
37.44,13.700907
37.44,12.993273
36.0,9.442414
38.88,17.11191
37.44,11.731183
36.0,10.555458
36.0,9.805298
38.88,16.288197
37.44,13.495612
36.0,8.276367
36.0,8.930969
37.44,12.320474
38.88,16.514666
40.32,20.603613
38.88,14.54316
36.0,9.141478
37.44,14.230828
38.88,15.82028
40.32,18.762918
38.88,15.351134
36.0,7.7232256
37.44,11.896526
36.0,9.506544
36.0,6.284894
36.0,6.4961753
36.0,7.668347
37.44,11.810075
36.0,8.048979
36.0,6.5609508
36.0,8.014531
36.0,6.450791
36.0,5.7815866
34.56,0.40715492
43.2,23.473288
38.88,13.171546
38.88,15.545166
40.32,15.944754
38.88,15.384424
38.88,15.428606
38.88,14.743255
41.76,20.53282
37.44,12.110767
37.44,13.8975115
36.0,8.746423
36.0,12.67688
36.0,8.270475
36.0,9.252241
36.0,11.975908
37.44,11.712629
34.56,1.3498465
36.0,9.364022
37.44,11.689154
37.44,10.993512
36.0,11.754809
34.56,2.1199162
36.0,7.1261086
36.0,13.592264
36.0,8.867793
36.0,7.8133264
37.44,19.238485
34.56,4.8073573
36.0,4.453892
37.44,12.517516
37.44,10.338268
38.88,15.23264
36.0,9.494612
36.0,5.9806824
36.0,9.0188875
36.0,14.338705
36.0,9.757476
34.56,6.350378
36.0,9.168467
34.56,3.5944688
36.0,9.227732
37.44,12.146021
36.0,7.930141
34.56,3.413028
34.56,6.1828117
36.0,7.559988
34.56,1.6205066
34.56,5.67913
36.0,5.027093
36.0,9.525247
34.56,5.471772
34.56,4.9126587
37.44,11.066953
36.0,6.4034142
36.0,8.920458
36.0,7.486068
37.44,11.204136
34.56,4.987816
36.0,6.6589355
36.0,6.517262
36.0,7.85248
36.0,8.201842
38.88,14.513421
37.44,10.594415
37.44,10.801157
38.88,15.990341
36.0,9.625795
37.44,12.592934
36.0,8.5642605
36.0,8.349471
34.56,3.2122598
34.56,3.8136594
37.44,12.526676
36.0,6.8847127
37.44,13.43777
36.0,8.139621
34.56,3.5838506
36.0,7.436233
36.0,8.525637
37.44,11.436195
36.0,8.027701
38.88,13.757409
40.32,17.241022
38.88,13.559718
34.56,3.7292085
36.0,6.9687843
37.44,10.489103
36.0,8.252621
34.56,4.6731696
37.44,12.673059
36.0,9.361182
36.0,7.3123507
36.0,6.457032
37.44,11.095318
36.0,8.010684
37.44,10.076426
36.0,6.267484
36.0,7.546404
36.0,6.097041
36.0,6.563049
37.44,10.143152
36.0,7.6196246
34.56,4.933112
36.0,6.377898
34.56,3.1830204
36.0,5.5842295
36.0,7.527489
36.0,7.807096
36.0,7.06679
36.0,7.701503
33.12,0.16519989
37.44,11.88912
36.0,8.920172
36.0,9.016418
36.0,7.9505816
36.0,6.5546885
36.0,8.135923
36.0,8.615652
38.88,14.601088
37.44,10.977495
36.0,8.197901
36.0,7.198736
36.0,7.451418
37.44,9.897234
37.44,12.162802
34.56,3.7996082
34.56,3.0944743
37.44,10.265102
36.0,6.4751945
36.0,9.0543
36.0,6.11852
36.0,7.5208135
36.0,6.291856
36.0,8.119944
36.0,5.987761
34.56,5.4957685
37.44,12.314972
36.0,8.612103
36.0,7.462438
34.56,2.9139938
36.0,6.6669464
36.0,8.319293
37.44,8.296713
36.0,4.982715
34.56,2.3712823
37.44,7.822005
40.32,16.445168
37.44,10.190897
36.0,10.105462
37.44,12.101618
36.0,7.4825816
36.0,6.5253577
34.56,5.6919785
36.0,6.734477
36.0,9.2260685
36.0,11.365466
34.56,6.3834915
34.56,2.8227103
34.56,3.724904
37.44,12.924305
34.56,3.4252248
34.56,3.2843595
37.44,12.412867
36.0,5.927245
36.0,6.3788414
34.56,2.2581108
37.44,12.947851
37.44,12.458889
37.44,13.372287
37.44,12.833777
34.56,2.7213714
34.56,3.6588862
37.44,12.630622
36.0,8.429761
37.44,12.596917
36.0,8.806547
37.44,12.041708
38.88,17.239508
38.88,15.138491
36.0,7.679685
37.44,9.367191
37.44,12.346161
36.0,7.786009
37.44,12.956461
36.0,9.494252
37.44,11.24052
36.0,7.273992
36.0,7.721456
36.0,7.6901755
36.0,7.3827214
36.0,9.066454
37.44,12.636012
36.0,8.365197
34.56,2.7957668
36.0,8.082305
36.0,5.4067926
36.0,3.8771205
34.56,1.8203146
36.0,5.5835085
36.0,7.0474944
37.44,12.780602
37.44,13.358919
38.88,14.738183
37.44,12.562633
40.32,17.77158
36.0,8.650801
36.0,9.095277
36.0,8.518643
36.0,7.5355425
36.0,8.174578
37.44,14.697446
36.0,9.559579
36.0,11.027474
36.0,10.706732
36.0,9.973017
37.44,13.199984
34.56,4.861973
36.0,8.834161
36.0,6.3035965
36.0,8.713415
36.0,9.629461
34.56,6.3084116
36.0,6.3007145
37.44,11.898564
37.44,12.916754
36.0,7.9446793
37.44,11.283975
37.44,10.972308
36.0,7.979478
37.44,12.757442
37.44,12.01647
37.44,12.517556
