FOC_pred,FOC_act,PERC,stw,draft,trim,sensor_wind_speed,sensor_wind_dir,comb_waves_height,comb_waves_dir
26.0,27.0,3.878596
10.0,17.0,44.954098
41.0,40.0,1.3267237
12.0,23.0,49.418526
33.0,35.0,4.783482
18.0,20.0,8.425571
28.0,27.0,0.8612906
36.0,36.0,0.19097857
32.0,30.0,5.525691
21.0,29.0,26.868147
38.0,39.0,3.1566718
30.0,27.0,11.44513
21.0,14.0,45.90656
36.0,37.0,2.7554567
17.0,14.0,14.697075
14.0,27.0,48.675034
37.0,39.0,3.6379535
10.0,19.0,44.408447
22.0,23.0,2.4192033
28.0,27.0,3.3093195
10.0,6.0,71.497116
8.0,13.0,41.734085
38.0,40.0,5.1363406
39.0,39.0,0.9038222
29.0,27.0,5.1578093
8.0,14.0,47.47569
23.0,22.0,7.6754274
10.0,4.0,125.77786
40.0,42.0,3.5248954
8.0,20.0,59.256245
12.0,23.0,49.0548
35.0,33.0,5.90291
35.0,33.0,7.070113
25.0,27.0,7.589233
11.0,22.0,49.970993
30.0,33.0,9.99707
40.0,40.0,0.9609593
32.0,29.0,11.916876
3.0,7.0,57.46616
10.0,4.0,137.16309
39.0,40.0,4.424368
23.0,23.0,0.8660389
37.0,36.0,3.0203078
10.0,20.0,48.546257
40.0,43.0,7.8790894
35.0,33.0,4.55171
37.0,36.0,1.5799204
22.0,19.0,15.826705
30.0,26.0,14.621425
11.0,20.0,47.06518
27.0,26.0,3.6617048
30.0,29.0,4.4150615
17.0,30.0,42.52703
13.0,26.0,51.194065
20.0,17.0,16.433905
37.0,36.0,4.0367866
36.0,35.0,5.609338
30.0,27.0,8.600329
28.0,29.0,3.7026274
37.0,36.0,3.5785038
22.0,24.0,9.013687
29.0,27.0,5.8212404
17.0,13.0,33.677853
37.0,36.0,2.5931888
34.0,37.0,9.446603
10.0,6.0,72.949326
28.0,29.0,2.3783712
27.0,22.0,23.06185
32.0,35.0,8.261567
38.0,40.0,6.671671
41.0,40.0,1.0533938
10.0,20.0,50.16588
20.0,14.0,37.669777
26.0,27.0,3.2239697
28.0,29.0,2.1007328
22.0,6.0,277.0634
30.0,27.0,11.152649
10.0,17.0,44.514305
35.0,36.0,3.7991207
26.0,27.0,3.835367
28.0,27.0,3.5465252
15.0,26.0,42.834995
34.0,35.0,1.8225223
15.0,27.0,44.788464
38.0,39.0,2.6224473
32.0,29.0,11.168097
32.0,30.0,6.667439
35.0,33.0,5.4851823
14.0,27.0,48.513523
8.0,14.0,47.02113
37.0,37.0,2.1160464
7.0,14.0,49.60167
36.0,33.0,9.345928
38.0,37.0,0.3922801
19.0,16.0,20.408619
36.0,35.0,5.0257196
37.0,40.0,8.142902
28.0,27.0,3.3816538
20.0,16.0,26.850582
27.0,27.0,0.095172234
21.0,17.0,20.480165
3.0,9.0,64.83822
36.0,36.0,0.4272037
21.0,4.0,381.27072
14.0,26.0,45.801514
7.0,14.0,48.59987
10.0,22.0,53.66939
39.0,40.0,3.9350607
28.0,30.0,7.1883516
39.0,40.0,2.710365
24.0,19.0,25.667036
39.0,39.0,0.10334415
10.0,4.0,137.88235
33.0,33.0,0.0796917
21.0,29.0,27.2622
41.0,39.0,5.1437874
19.0,14.0,34.904507
37.0,36.0,1.8470235
27.0,27.0,0.29172814
37.0,35.0,5.635277
28.0,29.0,1.5660392
37.0,35.0,6.7143745
27.0,27.0,0.24653317
21.0,19.0,12.789639
28.0,29.0,2.1131966
39.0,40.0,2.8870316
30.0,30.0,1.4798541
36.0,36.0,0.37779278
23.0,23.0,2.0968747
35.0,33.0,4.232552
33.0,33.0,0.47912923
16.0,14.0,10.903101
12.0,23.0,49.87581
