FOC_pred,FOC_act,PERC,stw,draft,trim,sensor_wind_speed,sensor_wind_dir,comb_waves_height,comb_waves_dir
6.13,5.76,6.3617525,7.3740000000000006,5.013999999999999,-1.02,6.942,17.326,1.21,215.94
35.6,34.27,3.8860784,14.374,4.824,-1.424,14.701999999999998,2.22,2.16,183.23999999999998
37.1,39.74,6.660968,14.778,4.8020000000000005,-1.3539999999999999,8.872,302.712,2.17,203.68
28.7,26.78,7.1498938,11.908000000000001,11.468,0.376,5.8020000000000005,144.63799999999998,0.49000000000000005,210.16
22.75,22.18,2.596122,11.098000000000003,4.806,-1.848,11.831999999999999,326.242,1.48,28.889999999999997
3.67,5.47,32.938896,7.256,4.988000000000001,-1.014,0.9480000000000001,154.768,0.61,185.48999999999995
39.39,40.32,2.3173814,13.622,11.552000000000001,0.292,17.93,43.494,1.57,304.08000000000004
19.23,18.14,6.0112915,10.362,4.864,-1.762,10.514,306.55,1.19,66.65
35.85,38.88,7.8035183,14.662,4.822,-1.374,7.0920000000000005,331.946,2.25,196.70999999999998
32.55,32.83,0.85428673,12.424,11.4,0.394,15.235999999999999,48.784,0.63,351.52000000000004
31.73,32.83,3.3574727,13.894,4.862,-1.268,7.268000000000001,348.162,1.16,210.84
30.39,28.22,7.6844034,11.524,11.49,0.516,14.872,68.712,1.8400000000000003,42.93000000000001
32.41,31.39,3.2554648,12.388000000000002,11.398,0.38800000000000007,14.616,52.257999999999996,0.77,343.7099999999999
38.57,39.17,1.5319855,14.012,11.486,0.39,13.508000000000001,31.195999999999998,1.52,329.1
37.95,36.29,4.5831556,13.191999999999998,11.626000000000001,0.42800000000000005,12.016,31.089999999999996,4.04,354.37
20.91,21.6,3.1801772,11.466000000000001,4.295999999999999,-2.264,6.508,315.432,1.08,92.88000000000001
34.85,36.58,4.7125006,14.624,4.814,-1.5260000000000002,10.706,3.5559999999999996,2.354,140.25400000000005
21.51,19.87,8.2663965,10.794,4.862,-1.8400000000000003,12.222,321.522,1.37,47.709999999999994
37.55,39.74,5.527693,14.846,4.838,-1.368,9.876000000000001,319.126,2.17,197.95999999999998
22.54,23.04,2.1551714,11.128,4.831999999999999,-1.848,12.52,329.276,0.9200000000000002,25.85
31.1,28.8,7.971247,11.742,11.51,0.488,14.862,63.214,1.28,348.83
24.95,29.95,16.689796,10.716,9.148,0.7,13.690000000000001,20.272,0.9099999999999999,51.279999999999994
25.1,23.04,8.959845,10.584000000000001,11.422,0.548,3.3880000000000003,255.47599999999997,2.18,25.22
37.83,32.54,16.250418,14.128,4.762,-1.31,16.328,6.4799999999999995,4.09,192.35999999999999
31.27,30.82,1.4835739,12.096,11.407999999999998,0.40199999999999997,14.863999999999999,43.448,0.76,351.83000000000004
30.2,28.22,7.0052147,11.458000000000002,11.505999999999998,0.492,16.060000000000002,57.968,1.6299999999999997,41.56
31.32,33.98,7.8261795,11.348,11.482,0.048,21.881999999999998,34.233999999999995,2.8899999999999997,6.424000000000001
19.77,17.86,10.702045,10.45,4.834,-1.798,12.028,321.458,1.17,77.32000000000001
37.28,37.73,1.188837,15.068000000000001,4.79,-1.536,8.334,146.44800000000004,1.81,195.18
35.09,32.54,7.820505,14.382,4.806,-1.392,13.317999999999998,6.074,2.13,182.60999999999999
41.96,35.42,18.441721,15.080000000000002,4.715999999999999,-1.234,17.824,7.442,4.04,193.4
35.37,38.02,6.953755,14.912,4.630000000000001,-1.7720000000000002,6.016,256.514,1.28,114.13000000000002
38.87,34.85,11.52768,14.648,4.76,-1.374,13.863999999999999,5.526000000000001,4.35,199.2
39.57,41.76,5.2556863,13.538,11.559999999999999,0.294,19.858,47.650000000000006,0.8,211.052
25.94,27.65,6.1949506,11.612,11.439999999999998,0.4,1.28,53.11800000000001,1.42,8.71
40.72,41.76,2.4852078,13.75,11.562000000000001,0.27,18.844,49.864,2.04,336.88
15.87,14.11,12.490788,10.772,4.331999999999999,-2.0620000000000003,5.16,39.588,0.4600000000000001,194.1
20.85,20.16,3.4446092,10.756,4.856,-1.8359999999999999,10.882000000000001,323.646,1.32,48.702
25.64,25.92,1.082987,12.668000000000001,4.3260000000000005,-2.354,7.169999999999999,300.586,0.8699999999999999,101.89
27.5,28.51,3.5505705,11.288,11.450000000000001,0.446,7.306,135.15800000000002,2.03,354.76000000000005
33.52,31.68,5.7982435,12.896,11.59,0.43600000000000005,11.948,42.906,0.748,268.96799999999996
27.91,28.51,2.1013145,11.462,9.111999999999998,0.6300000000000001,14.038,23.246000000000002,0.89,50.676
26.36,28.22,6.599538,11.524000000000001,11.437999999999999,0.404,4.894,129.26000000000002,1.56,14.960000000000003
26.98,27.65,2.4074135,11.556000000000001,11.422,0.388,4.366,111.48800000000001,0.66,14.66
31.05,27.65,12.316355,11.616,11.508,0.5119999999999999,15.876000000000001,59.862,1.27,344.33
35.16,37.73,6.8182855,14.45,4.811999999999999,-1.384,9.976,207.12199999999999,1.26,182.26000000000002
31.39,29.95,4.8094583,11.966000000000001,11.428,0.42399999999999993,14.722,42.076,0.952,276.67600000000004
30.88,29.09,6.173579,13.562000000000001,4.836,-1.218,8.245999999999999,292.38800000000003,0.8100000000000002,235.22000000000003
19.73,19.58,0.7369647,10.859999999999998,4.808,-1.8080000000000003,6.884,317.992,1.17,77.08000000000001
27.49,26.5,3.7645876,11.893999999999998,11.388000000000002,0.492,6.016,350.846,0.604,188.11599999999999
20.56,19.58,4.999973,11.030000000000001,4.364,-1.8980000000000001,8.314000000000002,306.058,1.06,87.53999999999999
16.96,15.84,7.052301,9.278,4.988000000000001,-1.234,21.552,143.892,0.74,342.86
33.69,30.82,9.34141,14.038,4.828,-1.348,12.810000000000002,7.482000000000001,2.13,182.57
37.36,38.02,1.7381479,15.078,4.802,-1.496,12.322,26.926,2.14,160.69
27.13,27.36,0.8494533,11.708000000000002,11.426,0.378,5.5,26.228,1.28,8.35
36.58,36.0,1.604059,14.73,4.797999999999999,-1.4420000000000002,9.783999999999999,130.91799999999998,2.15,217.52999999999997
2.8,5.18,46.038746,7.1739999999999995,4.401999999999999,-1.738,4.844,348.07,0.33799999999999997,158.684
42.5,37.15,14.403881,13.195999999999998,11.613999999999999,0.44800000000000006,22.630000000000003,9.256,4.3,355.28000000000003
34.1,35.71,4.524986,14.553999999999998,4.794,-1.424,4.264,226.89600000000002,1.626,158.486
32.52,34.85,6.6667333,11.225999999999999,11.485999999999999,-0.052000000000000005,20.369999999999997,37.04600000000001,2.92,355.85
22.88,21.89,4.510808,10.724,11.46,0.5,3.784,269.508,2.42,188.32
19.28,18.43,4.60389,11.145999999999999,4.32,-2.214,6.12,325.81399999999996,0.9,100.2
34.75,37.73,7.8959517,14.447999999999999,4.843999999999999,-1.38,8.75,241.47400000000002,0.9800000000000001,219.44
33.39,37.15,10.112993,14.334,4.819999999999999,-1.364,4.574,164.02599999999998,1.37,150.15
30.87,27.36,12.8362465,12.054,11.51,0.502,8.809999999999999,64.114,1.9600000000000002,276.93
29.25,36.0,18.74022,10.559999999999999,11.452,0.06999999999999999,25.994,20.362000000000002,3.012,145.628
39.16,40.61,3.5570397,13.360000000000003,11.542,0.346,19.9,37.763999999999996,1.47,294.63
27.54,27.94,1.4095781,11.722,11.402000000000001,0.51,6.282000000000001,285.65799999999996,0.57,191.43
31.68,31.68,0.005093488,13.996,4.848000000000001,-1.296,3.2079999999999997,233.23000000000002,1.49,169.59
26.03,28.51,8.69322,11.556000000000001,11.443999999999999,0.39,4.997999999999999,77.004,0.53,223.45999999999998
18.29,17.28,5.847381,9.694,4.988000000000001,-1.25,20.758,350.262,0.74,330.12
31.61,30.24,4.5447187,12.192,11.41,0.4,14.488,46.616,0.79,339.96
35.75,35.14,1.7429743,14.345999999999998,4.826,-1.396,13.471999999999998,72.67800000000001,2.3939999999999997,163.726
15.25,14.11,8.03916,10.618,4.336,-2.054,4.698,48.448,0.4600000000000001,198.1
28.18,36.58,22.967468,10.338,11.474,0.006,23.306,38.284000000000006,3.59,4.71
28.08,27.36,2.6378577,11.830000000000002,11.442,0.386,4.848,87.19800000000001,0.53,222.8
28.91,36.29,20.327282,10.458,11.426,-0.12,24.44,31.742,3.95,2.15
30.71,27.65,11.0711,11.77,11.504,0.49399999999999994,14.1,52.948,1.2680000000000002,345.334
32.0,31.1,2.8747895,13.862,4.868,-1.254,8.156,337.52000000000004,1.18,218.45999999999998
17.37,15.55,11.660447,10.84,4.351999999999999,-2.1399999999999997,2.818,155.32,1.8,158.91
34.84,31.68,9.969352,14.290000000000001,4.832,-1.3679999999999999,13.551999999999998,2.52,2.13,182.17000000000002
35.99,34.56,4.1465073,14.606,4.82,-1.4300000000000002,9.342,136.042,2.15,217.63000000000002
29.71,33.7,11.830758,13.577999999999998,4.88,-1.27,2.6019999999999994,151.902,0.9,165.37
17.47,15.55,12.318501,10.870000000000001,4.348,-2.124,2.566,164.644,1.8,165.09
13.43,12.96,3.6353018,10.02,4.353999999999999,-2.024,0.7859999999999999,187.546,1.57,167.3
35.31,35.42,0.3169007,14.52,4.812,-1.4040000000000001,12.038,32.67,2.172,154.212
39.09,40.32,3.0425901,14.084,11.516,0.35600000000000004,14.698000000000002,37.108,0.97,268.37
40.21,41.76,3.7049882,13.7,11.531999999999998,0.27,19.802,47.35,1.52,346.52
35.71,38.3,6.776187,14.982,4.618,-1.778,6.272,262.546,1.28,114.47
34.48,33.98,1.4513899,11.108,11.491999999999999,0.12,23.306,23.228,3.25,215.96999999999997
34.62,36.58,5.358463,11.098,11.512,0.15600000000000003,22.986,45.158,3.6800000000000006,327.90999999999997
30.55,36.0,15.147956,10.062,11.495999999999999,0.122,22.848,23.21,3.6100000000000003,279.52
34.5,40.61,15.039797,14.508,4.808,-1.3980000000000001,6.598000000000001,197.302,1.16,98.52000000000001
19.9,19.01,4.700037,11.755999999999998,4.348000000000001,-2.2399999999999998,5.752000000000001,4.659999999999999,0.9099999999999999,151.16
23.84,22.18,7.5111227,10.43,11.458000000000002,0.554,8.658000000000001,140.41799999999998,0.8539999999999999,247.248
24.11,23.04,4.631314,10.3,11.45,0.6140000000000001,10.030000000000001,137.738,1.56,248.33
35.49,39.17,9.38557,14.63,4.864,-1.408,7.558,336.27,1.8799999999999997,184.48
22.03,17.86,23.370724,9.964,11.512,0.528,8.900000000000002,83.56,0.79,27.03
23.82,23.9,0.33049858,11.516,4.836,-1.9119999999999997,11.01,323.354,1.37,49.1
39.82,40.32,1.2393036,13.601999999999999,11.526,0.30000000000000004,19.137999999999998,42.784000000000006,1.56,300.7
27.64,37.44,26.186064,10.344,11.378,-0.11399999999999999,22.212,40.048,3.54,5.239999999999999
28.71,27.07,6.0492725,13.162,4.904,-1.1759999999999997,5.484,309.89,1.18,228.05
32.22,28.51,12.996389,11.746,11.492,0.5199999999999999,9.26,71.546,3.65,256.91
34.43,33.98,1.3189352,14.524000000000001,4.81,-1.3940000000000001,10.3,30.949999999999996,2.16,240.88000000000002
22.15,21.6,2.5528007,11.693999999999999,4.3020000000000005,-2.246,9.476,196.698,0.99,140.49
27.91,28.51,2.1163528,11.264,11.434000000000001,0.45200000000000007,10.831999999999999,143.054,1.3,311.21999999999997
