FOC,PERC
21.6,1.4765793
18.72,17.102356
20.16,10.124558
20.16,7.8986564
18.72,15.9685135
20.16,7.733618
20.16,11.88651
20.16,9.155227
18.72,18.13476
18.72,18.82701
18.72,17.794004
18.72,20.022383
18.72,19.51402
18.72,18.378416
20.16,9.25013
18.72,21.234018
18.72,19.119572
18.72,19.08874
18.72,17.338545
20.16,11.818334
18.72,17.124456
18.72,20.364647
18.72,16.149364
18.72,19.834051
18.72,20.013233
17.28,24.20656
18.72,14.690344
17.28,29.091803
17.28,24.89921
17.28,24.612423
18.72,14.499019
17.28,25.624775
17.28,23.710518
17.28,23.454746
17.28,24.70384
17.28,25.824076
17.28,23.99545
17.28,22.814959
17.28,23.855192
18.72,16.38756
17.28,27.072638
17.28,25.394457
17.28,25.939995
17.28,22.96941
18.72,14.588639
18.72,13.466605
18.72,16.828135
18.72,16.14535
18.72,15.983918
18.72,18.0366
18.72,15.939922
18.72,19.067781
18.72,14.173405
20.16,7.6153917
18.72,17.51321
18.72,16.529428
18.72,19.383644
18.72,12.338396
18.72,16.067488
18.72,18.235222
20.16,10.283826
18.72,16.10702
18.72,17.610748
17.28,26.968506
18.72,16.48468
34.56,7.8927255
34.56,6.6854
34.56,7.1662216
34.56,7.527437
36.0,2.4403043
34.56,6.8460784
34.56,7.104973
34.56,7.817899
36.0,2.0199034
36.0,1.8479666
34.56,6.1497865
34.56,7.9648137
34.56,6.9566565
36.0,3.7135653
34.56,6.7751937
34.56,7.568961
34.56,6.0384026
34.56,8.382808
34.56,6.951347
34.56,7.979329
34.56,7.4699073
34.56,7.8333855
31.68,17.759945
31.68,17.713875
33.12,11.272027
31.68,15.643968
33.12,4.871076
31.68,3.477949
33.12,2.73655
33.12,2.8765259
33.12,6.7491465
34.56,6.371196
34.56,6.957727
34.56,6.7842445
34.56,6.903001
34.56,7.3440423
36.0,2.1893609
34.56,7.8639603
36.0,4.0367126
34.56,7.319086
34.56,7.372465
34.56,8.308987
36.0,2.338208
34.56,5.415501
33.12,12.550458
33.12,11.624334
33.12,11.401845
33.12,10.757032
33.12,12.290432
33.12,11.1119995
34.56,8.175736
33.12,0.69734555
33.12,12.646608
34.56,6.3312383
33.12,11.850451
34.56,8.460779
33.12,12.821012
33.12,12.444195
34.56,6.8568187
33.12,11.689848
33.12,11.508995
33.12,12.007912
34.56,6.9204526
34.56,8.221125
36.0,4.017003
36.0,9.387079
33.12,12.206743
33.12,12.635529
34.56,4.2686524
33.12,12.62166
33.12,12.636381
34.56,7.81801
34.56,7.454499
33.12,12.047453
34.56,6.8810797
33.12,12.232774
33.12,12.694915
34.56,8.020368
33.12,12.895635
33.12,12.9456
34.56,7.742213
33.12,10.960148
33.12,10.79427
33.12,10.705628
34.56,7.658854
33.12,5.040595
33.12,11.269136
34.56,1.2639384
33.12,10.656563
33.12,12.016654
33.12,7.351527
33.12,11.701872
33.12,11.072885
33.12,2.795671
33.12,11.578447
33.12,10.996936
33.12,5.193471
33.12,13.349793
33.12,11.526732
33.12,6.380416
34.56,7.129521
33.12,11.42533
33.12,1.5263166
33.12,11.515513
33.12,12.590149
33.12,6.532289
33.12,12.964961
33.12,10.854553
34.56,4.553894
33.12,11.2675705
33.12,11.554835
33.12,8.439983
34.56,7.603643
33.12,11.135035
33.12,6.719845
33.12,11.694386
33.12,12.875064
33.12,4.2659535
33.12,12.466539
33.12,11.510895
33.12,6.320189
33.12,11.049135
33.12,0.43192926
34.56,2.3264244
34.56,4.621766
34.56,7.3119774
33.12,10.71672
34.56,6.243233
34.56,6.350577
34.56,8.218863
34.56,9.053328
33.12,13.669194
34.56,7.4770823
37.44,1.323967
34.56,6.8369613
34.56,6.841366
34.56,8.951591
33.12,12.705189
34.56,6.088559
33.12,11.166133
30.24,21.84668
30.24,21.575525
30.24,9.414778
30.24,21.624308
30.24,5.0133624
30.24,21.16397
30.24,21.8022
31.68,4.282034
31.68,3.909848
30.24,21.955116
25.92,41.91704
27.36,34.645386
27.36,19.42728
25.92,25.61751
25.92,41.38161
24.48,34.3595
25.92,26.350147
27.36,15.112042
30.24,22.27177
30.24,21.33023
30.24,8.693593
30.24,5.610191
31.68,2.6774647
33.12,2.2874131
33.12,11.261547
33.12,11.8988495
33.12,11.878002
33.12,11.8191
33.12,10.721454
33.12,10.678918
33.12,11.0579815
33.12,0.34393322
33.12,11.051692
31.68,16.001705
33.12,0.4162535
33.12,11.131775
33.12,11.330077
33.12,10.860485
33.12,12.167698
33.12,11.73327
33.12,12.270691
36.0,2.236239
34.56,7.9472966
36.0,2.636189
36.0,3.193368
36.0,3.9695952
36.0,2.329148
36.0,2.296702
34.56,8.650985
34.56,7.0235686
34.56,8.399917
34.56,9.41696
36.0,4.1047626
34.56,7.9182005
36.0,3.4574296
34.56,9.251612
34.56,7.9338527
36.0,5.1040435
37.44,0.47048953
34.56,8.681924
36.0,4.5369043
36.0,4.5107527
36.0,3.8022783
34.56,9.698614
34.56,7.8762794
34.56,7.1328545
36.0,4.2197866
36.0,4.717403
34.56,7.839192
36.0,4.3589377
36.0,3.9949522
36.0,2.8352313
34.56,7.527967
36.0,3.2402356
36.0,4.5382605
36.0,4.1418076
