Basis,Coeff
(Intercept),-9.54311
h(9.32-x0),-33.4071
h(x5-2.43),17.3433
x2,4.47034
h(x0-4.9),5.6954
h(x1-12.64),111.839
h(12.64-x1),11.038
h(x6-18.29),0.00590013
h(18.29-x6),0.0938396
h(9.7-x0),33.4279
h(x2+0.21),-10.8551
h(x4-251.83),-0.0104293
