FOC,PERC
34.56,19.927034
34.56,17.83095
31.68,8.706312
33.12,14.792952
33.12,12.850221
34.56,20.070263
33.12,15.18617
34.56,17.6541
33.12,14.268362
33.12,15.107584
34.56,18.040085
33.12,14.171889
33.12,15.164344
34.56,16.584076
33.12,14.577823
33.12,13.868486
33.12,11.626627
33.12,16.654356
33.12,13.003027
33.12,15.157099
33.12,14.394493
34.56,17.82339
33.12,14.682473
34.56,17.58752
33.12,15.502933
33.12,14.436325
33.12,18.520004
37.44,24.437763
36.0,22.81297
33.12,15.294897
33.12,15.949017
33.12,14.2223015
33.12,14.158264
34.56,19.930943
33.12,15.582382
33.12,14.670138
34.56,18.810574
33.12,15.818797
33.12,15.533224
34.56,19.184792
34.56,19.186293
33.12,15.565901
33.12,14.732356
34.56,17.38824
31.68,10.8355465
33.12,16.128216
34.56,16.829525
33.12,13.932249
33.12,16.01263
33.12,15.934977
34.56,19.81607
33.12,16.906261
33.12,16.640476
34.56,17.737944
34.56,18.996983
33.12,15.457022
34.56,18.032932
33.12,13.573297
33.12,15.521176
33.12,15.710079
33.12,14.7785425
33.12,12.261683
33.12,14.2192955
33.12,13.673422
33.12,17.658852
34.56,19.754227
37.44,26.55111
36.0,21.274832
33.12,14.542934
33.12,17.94237
33.12,16.918512
34.56,19.060062
33.12,17.312046
33.12,16.13814
34.56,20.65163
34.56,20.181326
34.56,20.457258
36.0,21.619183
33.12,16.8523
34.56,19.11085
34.56,20.198114
34.56,19.623062
34.56,20.129587
34.56,2.1355903
33.12,1.6269246
33.12,5.477028
34.56,0.753502
34.56,0.06417433
33.12,2.7874358
34.56,2.4731402
34.56,3.019825
33.12,3.4573343
34.56,2.9098766
33.12,4.3439174
33.12,7.059736
33.12,6.005349
34.56,1.9083089
34.56,2.3372636
33.12,5.701429
33.12,5.7738414
34.56,17.69377
33.12,13.909351
34.56,19.75491
37.44,24.298073
36.0,21.783966
33.12,13.397409
33.12,15.522236
34.56,16.311451
33.12,14.095976
33.12,14.347408
33.12,14.458314
33.12,14.459315
34.56,16.667377
34.56,17.679134
33.12,13.9872465
34.56,19.202309
33.12,14.956263
33.12,14.32253
33.12,14.590401
33.12,13.528148
34.56,17.074944
33.12,14.535241
33.12,15.721091
34.56,19.020458
33.12,14.014061
33.12,16.007689
33.12,15.787642
34.56,15.883655
33.12,15.196201
33.12,13.589019
33.12,15.200716
33.12,16.124584
33.12,13.50206
33.12,16.979578
33.12,15.979609
34.56,16.74108
38.88,34.05672
36.0,31.628561
36.0,30.62172
36.0,28.74102
36.0,30.734846
36.0,30.02953
37.44,32.924435
37.44,34.53478
38.88,38.001926
40.32,38.820415
38.88,35.83868
37.44,33.954575
38.88,33.10553
38.88,34.215294
38.88,34.282307
38.88,35.4842
38.88,38.17985
46.08,47.72055
36.0,31.31359
40.32,37.843384
40.32,38.672855
37.44,35.769062
36.0,33.437607
36.0,32.08822
36.0,30.499151
36.0,30.207905
36.0,30.602943
38.88,37.284004
36.0,30.04222
37.44,33.826828
37.44,34.425434
36.0,30.375036
38.88,37.523563
37.44,32.385765
36.0,33.21613
36.0,29.846848
38.88,36.987503
37.44,34.82205
36.0,29.88399
36.0,30.356895
37.44,32.2018
38.88,36.03984
40.32,40.166893
38.88,34.398216
36.0,30.944103
37.44,35.35448
38.88,36.281544
40.32,38.019154
38.88,35.54516
36.0,29.376661
37.44,33.673946
36.0,31.549904
36.0,27.689272
36.0,26.216862
36.0,28.827518
37.44,32.465824
36.0,28.568098
36.0,28.589296
36.0,30.25358
36.0,27.13905
36.0,26.406294
34.56,22.374931
43.2,42.498768
38.88,32.73493
38.88,35.399216
40.32,34.158592
38.88,35.337433
38.88,36.067196
38.88,34.385593
41.76,39.419125
37.44,33.143383
37.44,34.92262
36.0,29.931938
36.0,10.363112
36.0,28.748936
36.0,30.992826
36.0,9.788714
37.44,31.839836
34.56,22.389359
36.0,26.813635
37.44,31.245708
37.44,31.79112
36.0,29.126135
34.56,23.73819
36.0,27.50579
36.0,29.358566
36.0,29.116404
36.0,29.042414
37.44,34.645428
34.56,27.221054
36.0,25.356335
37.44,9.822662
37.44,30.614906
38.88,35.489063
36.0,7.000637
36.0,27.05786
36.0,30.94938
36.0,12.186029
36.0,31.883324
34.56,28.64631
36.0,7.603836
34.56,25.665009
36.0,29.587248
37.44,10.700155
36.0,29.749044
34.56,26.792633
34.56,3.6513362
36.0,29.18637
34.56,23.260536
34.56,24.07989
36.0,25.197824
36.0,32.12131
34.56,27.658573
34.56,27.978844
37.44,31.579838
36.0,28.375477
36.0,30.071068
36.0,28.145992
37.44,31.645075
34.56,27.269003
36.0,26.309538
36.0,27.960014
36.0,29.055723
36.0,28.746372
38.88,34.102966
37.44,31.727951
37.44,30.068579
38.88,36.60363
36.0,31.012714
37.44,32.98062
36.0,30.772135
36.0,29.682371
34.56,25.624788
34.56,25.662222
37.44,32.962273
36.0,26.85843
37.44,35.31278
36.0,29.400587
34.56,27.615288
36.0,29.04448
36.0,31.011665
37.44,32.701942
36.0,29.909218
38.88,34.28726
40.32,37.284435
38.88,33.159657
34.56,27.43722
36.0,28.820885
37.44,32.31001
36.0,30.04845
34.56,27.66021
37.44,33.68306
36.0,31.57613
36.0,29.226557
36.0,27.798891
37.44,31.737202
36.0,29.943699
37.44,31.291807
36.0,27.711147
36.0,29.830563
36.0,28.035995
36.0,28.35641
37.44,31.096956
36.0,28.916538
34.56,27.341288
36.0,28.022665
34.56,26.38206
36.0,26.227808
36.0,29.627764
36.0,28.177208
36.0,28.344715
36.0,30.080605
33.12,23.445549
37.44,33.293324
36.0,30.044853
36.0,29.95438
36.0,30.10861
36.0,26.918549
36.0,29.848894
36.0,30.367544
38.88,36.022945
37.44,32.90297
36.0,30.60042
36.0,28.916836
36.0,27.919182
37.44,31.255081
37.44,34.372208
34.56,25.66479
34.56,25.348923
37.44,31.087929
36.0,27.891785
36.0,30.058352
36.0,27.005556
36.0,29.109255
36.0,27.930445
36.0,30.620077
36.0,27.275827
34.56,28.35511
37.44,32.4734
36.0,30.47808
36.0,29.192352
34.56,26.11553
36.0,27.488554
36.0,29.752472
37.44,28.991491
36.0,27.145544
34.56,25.316296
37.44,28.650894
40.32,35.463345
37.44,31.257673
36.0,33.52723
37.44,33.892075
36.0,28.208363
36.0,28.392494
34.56,28.397495
36.0,28.31565
36.0,31.404156
36.0,34.73113
34.56,30.053598
34.56,24.530136
34.56,25.699139
37.44,33.99495
34.56,25.238073
34.56,25.93228
37.44,33.37867
36.0,26.718643
36.0,27.426163
34.56,24.937738
37.44,34.018696
37.44,33.378113
37.44,33.8607
37.44,34.085167
34.56,25.261805
34.56,25.745243
37.44,32.517906
36.0,29.733923
37.44,33.53607
36.0,30.593613
37.44,32.853115
38.88,38.149426
38.88,34.47444
36.0,29.014837
37.44,29.400343
37.44,32.342686
36.0,29.162714
37.44,34.31169
36.0,32.115726
37.44,32.085983
36.0,27.60528
36.0,29.155052
36.0,29.699215
36.0,28.922155
36.0,30.709606
37.44,35.432095
36.0,30.610031
34.56,24.944653
36.0,29.206217
36.0,27.15286
36.0,25.271002
34.56,23.880728
36.0,26.408705
36.0,29.436716
37.44,32.60899
37.44,34.63123
38.88,34.492935
37.44,34.55676
40.32,36.25572
36.0,30.598864
36.0,31.01724
36.0,30.179766
36.0,28.281218
36.0,29.374472
37.44,37.516632
36.0,31.472778
36.0,32.014923
36.0,32.441406
36.0,31.558424
37.44,34.18023
34.56,26.301485
36.0,30.466476
36.0,27.996624
36.0,32.00939
36.0,32.401596
34.56,29.798607
36.0,28.057426
37.44,32.53028
37.44,33.97622
36.0,28.77723
37.44,32.575
37.44,32.850178
36.0,30.12424
37.44,31.009558
37.44,32.877518
37.44,33.87194
37.44,32.26606
38.88,34.595646
38.88,33.78933
37.44,32.85252
36.0,28.803656
36.0,31.487322
37.44,35.29248
38.88,36.020805
37.44,38.776962
37.44,31.279963
37.44,34.857838
37.44,32.498245
36.0,30.615705
38.88,34.028164
37.44,32.061672
37.44,31.981607
34.56,27.009975
34.56,28.239283
37.44,30.821783
34.56,26.32033
36.0,30.349648
36.0,29.700628
38.88,34.356476
38.88,36.546547
37.44,31.659676
34.56,28.353697
37.44,32.755005
36.0,30.857435
34.56,25.739452
36.0,29.339754
33.12,13.575278
34.56,17.630909
33.12,15.016132
33.12,14.010363
33.12,13.049191
36.0,21.991283
36.0,22.718927
37.44,24.021172
33.12,15.154162
33.12,15.019737
33.12,16.239693
33.12,14.793712
33.12,14.770423
33.12,15.707052
33.12,13.402799
33.12,13.792342
34.56,17.83521
34.56,20.875637
33.12,15.869786
34.56,19.677998
33.12,15.135802
36.0,3.7098248
33.12,1.9480871
33.12,1.4857739
34.56,2.0473642
34.56,4.526156
34.56,2.0958095
34.56,4.6576505
34.56,1.8835177
33.12,0.65393496
34.56,3.0578065
34.56,2.882613
34.56,0.47102016
34.56,1.25215
34.56,0.7124962
36.0,12.962134
36.0,2.190558
33.12,5.44521
33.12,4.1335273
33.12,5.240717
33.12,7.8923173
34.56,10.5009365
33.12,6.980309
33.12,2.2806063
33.12,8.852741
34.56,11.217914
34.56,12.230381
34.56,10.711026
33.12,8.06797
33.12,8.167455
33.12,15.031566
33.12,14.746995
33.12,13.975843
33.12,14.251338
33.12,14.913267
33.12,16.816595
33.12,5.434487
34.56,15.85011
33.12,15.301889
33.12,14.466331
33.12,13.296259
33.12,12.527423
33.12,15.56339
36.0,21.086672
36.0,21.054533
34.56,17.149492
33.12,5.7663894
33.12,5.617061
33.12,5.8229766
33.12,7.8566813
33.12,7.2658525
33.12,6.6939363
34.56,13.685247
33.12,6.383733
33.12,6.5916004
33.12,5.764109
33.12,5.443776
33.12,2.7304227
33.12,4.1974225
33.12,9.242049
33.12,7.1116924
33.12,12.911818
33.12,12.973484
33.12,13.315689
33.12,14.325593
33.12,16.410501
33.12,14.174435
33.12,12.559626
33.12,7.533002
33.12,13.878634
34.56,18.08108
34.56,17.851492
33.12,14.31844
31.68,9.598937
34.56,16.329222
33.12,15.464693
34.56,18.512838
36.0,20.57743
36.0,20.050568
36.0,22.64755
33.12,12.742599
33.12,12.6692295
33.12,12.671926
33.12,13.503914
33.12,15.574896
33.12,15.618755
33.12,14.303687
34.56,16.652887
33.12,12.323972
34.56,17.012854
33.12,13.220875
33.12,12.960526
33.12,15.385855
34.56,16.093893
34.56,20.08194
33.12,15.1098175
34.56,18.267742
31.68,9.769899
33.12,7.7172866
34.56,17.553766
33.12,13.931847
33.12,6.5177417
33.12,14.129284
34.56,17.935137
33.12,13.283221
33.12,12.569544
33.12,17.12828
33.12,14.795969
33.12,12.767569
33.12,7.6106668
33.12,4.566217
33.12,8.485813
31.68,3.8458724
33.12,4.0817723
37.44,24.291533
36.0,14.814742
31.68,2.6110988
34.56,11.892838
33.12,6.7146792
33.12,7.486407
33.12,9.506969
33.12,7.3034987
34.56,11.005556
34.56,10.555513
33.12,8.835188
34.56,15.681153
33.12,14.252708
33.12,14.725469
33.12,15.908763
34.56,19.023594
34.56,17.52032
33.12,13.902925
33.12,14.7746725
34.56,17.154957
33.12,16.99162
33.12,13.052036
31.68,10.083492
34.56,17.929762
33.12,13.086208
33.12,14.50921
33.12,14.65634
34.56,20.495249
37.44,34.756977
37.44,32.889473
36.0,28.380838
36.0,28.077978
37.44,31.322783
37.44,32.6857
36.0,29.684708
36.0,31.37242
