FOC,PERC
34.56,10.139893
34.56,6.723801
31.68,4.00247
33.12,4.778905
33.12,0.55439806
34.56,10.15295
33.12,4.1917844
34.56,8.184506
33.12,2.5669043
33.12,5.4314
34.56,7.2434983
33.12,2.3487802
33.12,4.078726
34.56,5.741638
33.12,3.100651
33.12,2.0554333
33.12,1.0309933
33.12,6.5457478
33.12,0.7278563
33.12,3.9040468
33.12,3.9167972
34.56,8.209916
33.12,4.497122
34.56,6.444299
33.12,4.629599
33.12,3.0542343
33.12,8.915283
37.44,14.458987
36.0,13.099909
33.12,5.33996
33.12,5.546336
33.12,3.6646836
33.12,2.626578
34.56,11.303816
33.12,5.895199
33.12,4.7164783
34.56,9.428113
33.12,6.0806355
33.12,4.9947834
34.56,10.133888
34.56,8.765696
33.12,4.7204638
33.12,3.7457922
34.56,7.282208
31.68,0.45292908
33.12,6.922219
34.56,6.451375
33.12,3.6258686
33.12,5.394658
33.12,6.8127646
34.56,11.245403
33.12,7.7717953
33.12,7.4721365
34.56,7.60399
34.56,8.855699
33.12,4.5311565
34.56,7.9936504
33.12,2.559913
33.12,5.6727095
33.12,6.1603737
33.12,4.9721622
33.12,0.7186535
33.12,3.6402316
33.12,2.858996
33.12,9.445264
34.56,10.553416
37.44,19.202564
36.0,11.917777
33.12,3.24452
33.12,9.184812
33.12,8.331641
34.56,8.848492
33.12,8.638038
33.12,7.0656614
34.56,12.241144
34.56,11.271255
34.56,10.653188
36.0,11.178838
33.12,6.467289
34.56,8.529772
34.56,10.222113
34.56,10.5727215
34.56,11.650782
34.56,4.6671977
33.12,0.8003838
33.12,5.141053
34.56,2.2046874
34.56,1.0905
33.12,0.47140074
34.56,3.4265716
34.56,5.5635085
33.12,2.4908407
34.56,5.9902225
33.12,3.9271228
33.12,9.115698
33.12,6.1067524
34.56,2.5557146
34.56,3.6505966
33.12,5.815168
33.12,5.285809
34.56,6.4311423
33.12,2.0059066
34.56,10.691853
37.44,15.087663
36.0,11.489153
33.12,1.2151746
33.12,5.8071914
34.56,4.0847945
33.12,2.5567918
33.12,2.721577
33.12,2.7673028
33.12,3.279246
34.56,5.9692945
34.56,6.5448656
33.12,2.2164981
34.56,8.52667
33.12,3.5643175
33.12,3.923247
33.12,4.1795297
33.12,1.7344549
34.56,5.6182675
33.12,4.2855854
33.12,5.109132
34.56,9.583174
33.12,2.2818847
33.12,5.442503
33.12,5.1994777
34.56,3.7326965
33.12,4.0539627
33.12,1.5368093
33.12,4.4004755
33.12,5.6125174
33.12,1.6396635
33.12,8.282356
33.12,5.150354
34.56,4.7696295
38.88,28.520657
36.0,27.57891
36.0,25.791058
36.0,23.479149
36.0,26.976496
36.0,25.26998
37.44,28.379063
37.44,30.38835
38.88,35.085114
40.32,35.456516
38.88,31.910583
37.44,30.329367
38.88,26.783821
38.88,28.753216
38.88,28.7859
38.88,30.410639
38.88,35.137005
46.08,45.224274
36.0,26.579702
40.32,33.270515
40.32,33.93323
37.44,33.005035
36.0,30.228642
36.0,27.455399
36.0,25.419453
36.0,25.339365
36.0,25.631264
38.88,33.74569
36.0,24.554596
37.44,29.470072
37.44,30.31069
36.0,23.888605
38.88,33.327457
37.44,26.757458
36.0,29.23964
36.0,22.53055
38.88,32.545094
37.44,30.449614
36.0,23.814028
36.0,24.269026
37.44,25.742977
38.88,30.81284
40.32,36.572178
38.88,28.61201
36.0,25.42527
37.44,30.436226
