Basis,Coeff
(Intercept),42.6764
h(2.6-x5),-3.63852
h(x0-7.64),6.66135
x2,-3.30868
h(x6-151.17),-0.481031
h(151.17-x6),0.65665
h(215.18-x6),-0.534883
h(x0-8.58),-62.1919
h(8.58-x0),0.925531
h(x1-5.07),-181.256
h(5.07-x1),-7.33322
h(x6-225.84),0.318805
h(x6-192.99),0.262905
h(55.26-x6),-0.0916891
h(x6-173.98),-0.109092
h(127.02-x6),-0.102752
