Basis,Coeff
(Intercept),16.9994
h(x5-2.05),-13.8334
h(2.05-x5),-1.5819
h(320.4-x6),0.0530421
h(x6-129.42),-0.0440437
h(16.84-x4),-0.167049
h(x4-1.58),6.79683
h(11.58-x1),-7.39405
h(x4-6.33),-6.81367
h(6.33-x4),5.66879
h(53.86-x4),-0.0571219
h(345.24-x6),-0.0771935
h(x4-348.85),0.299948
h(x2-0.47),-59.754
h(0.47-x2),-2.94906
x0,0.369182
h(22.38-x3),-0.252946
