FOC,PERC
34.56,11.765855477701393
34.56,10.920530797735871
31.68,8.344017478292905
33.12,6.9826123169245555
33.12,6.183802194835939
34.56,12.05642237474783
33.12,7.494698908227888
34.56,9.928819728936535
33.12,7.304562701022118
33.12,6.9826123169245555
34.56,10.733215205897332
33.12,7.1443804838007
33.12,7.526168284826157
34.56,10.027402168067063
33.12,7.304562701022118
33.12,6.720464974491423
33.12,11.495203843040036
33.12,7.9295883245579635
33.12,6.319523901675095
33.12,7.526168284826157
33.12,7.112153976399761
34.56,10.25523785126794
33.12,6.786386063044625
34.56,10.733215205897332
33.12,7.557574973443994
33.12,6.9826123169245555
33.12,9.440072067586854
37.44,17.772797659448486
36.0,15.295221258593333
33.12,7.526168284826157
33.12,7.744702157588569
33.12,7.047510397637417
33.12,6.852050649631987
34.56,11.469358847709428
33.12,7.3364095180131015
33.12,12.955348786330866
34.56,10.889464317888589
33.12,7.744702157588569
33.12,7.526168284826157
34.56,10.920530797735871
34.56,11.588672901022392
33.12,7.557574973443994
33.12,6.819250387833797
34.56,10.319772772079498
31.68,2.307015720084236
33.12,7.557574973443994
34.56,9.961743293329024
33.12,12.82164032368412
33.12,7.837424524463706
33.12,7.112153976399761
34.56,11.074949778513481
33.12,7.990721376415613
33.12,8.05160742638023
34.56,10.764587456317212
34.56,11.166872588479542
33.12,7.494698908227888
34.56,10.733215205897332
33.12,6.554536775732742
33.12,7.744702157588569
33.12,7.240679628088295
33.12,6.9174592342573575
33.12,12.64437071069019
33.12,7.1443804838007
33.12,6.753457612763987
33.12,7.990721376415613
34.56,11.647971747850447
37.44,27.110533301016503
36.0,14.182827776532115
33.12,7.1443804838007
33.12,9.105889006404604
33.12,7.837424524463706
34.56,11.349086453718407
33.12,8.20274519928494
33.12,7.526168284826157
34.56,18.237665423876752
34.56,12.284646734972684
34.56,12.199500891007848
36.0,14.778737810259123
33.12,8.73420545990159
34.56,11.824441319064976
34.56,12.227941158019474
34.56,11.288589681042756
34.56,11.647971747850447
34.56,12.227941158019474
33.12,7.990721376415613
33.12,7.1443804838007
34.56,11.40934268288384
34.56,11.469358847709428
33.12,8.021195245384304
34.56,10.764587456317212
34.56,11.94090335052002
33.12,6.9826123169245555
34.56,12.5091450666412
33.12,6.9174592342573575
33.12,11.560070950989285
33.12,6.8847869109396855
34.56,10.416109459623561
34.56,10.920530797735871
33.12,6.819250387833797
33.12,7.368193272020779
34.56,11.044187571831484
33.12,6.8847869109396855
34.56,11.647971747850447
37.44,17.570875343083745
36.0,15.010584493801046
33.12,6.720464974491423
33.12,7.557574973443994
34.56,10.448097743410557
33.12,7.047510397637417
33.12,7.368193272020779
33.12,7.431571841088082
33.12,6.687408085726427
34.56,10.125420743501135
34.56,10.670286643751112
33.12,6.9826123169245555
34.56,12.11382945707739
33.12,7.71367028434332
33.12,6.8847869109396855
33.12,7.20864324714449
33.12,6.386994502103778
34.56,10.384059243070254
33.12,7.1443804838007
33.12,7.526168284826157
34.56,11.558934022495695
33.12,6.8847869109396855
33.12,7.898929016668061
33.12,7.744702157588569
34.56,10.092810436717787
33.12,7.682576098120501
33.12,7.047510397637417
33.12,7.3364095180131015
33.12,8.08195798190385
33.12,6.9826123169245555
33.12,7.62020053674026
33.12,8.26277068015414
34.56,11.227851885686592
38.88,34.19602664032901
36.0,30.834542864980325
36.0,30.559690923890948
36.0,27.233944039297263
36.0,29.56846212468418
36.0,29.520114232581236
37.44,31.712812927316524
37.44,34.266524041145196
38.88,33.70153496209438
40.32,37.071530564804675
38.88,34.919329923848736
37.44,34.52979299974764
38.88,35.48637040863379
38.88,35.78747647890194
38.88,34.4701997224725
38.88,38.59605577040319
38.88,35.83108983732778
46.08,48.22734861184248
36.0,33.15682516301714
40.32,37.958503442580984
40.32,38.72612969162093
37.44,35.63426791691545
36.0,34.87871110708956
36.0,34.19788926856736
36.0,32.86398023238852
36.0,29.374439475362834
36.0,30.65171739408309
38.88,36.49768755726171
36.0,30.65171739408309
37.44,35.82075432653424
37.44,33.36305483107115
36.0,34.51849987192079
38.88,37.140480792012426
37.44,35.208641836912946
36.0,35.665305694475165
36.0,34.51849987192079
38.88,36.98199048457825
37.44,33.49475275478877
36.0,33.49362004734473
36.0,33.9657577294336
37.44,32.736716757741355
38.88,38.331411644640326
40.32,40.83125555639141
38.88,36.620312687322745
36.0,33.54130876178558
37.44,38.50612511865925
38.88,36.29195323296078
40.32,39.342920288419094
38.88,35.873457780982264
36.0,33.25358449959562
37.44,36.05155773783146
36.0,30.92534369159763
36.0,30.704279038321086
36.0,27.127232099512305
36.0,29.17872968315412
37.44,33.450951582349134
36.0,33.49362004734473
36.0,27.393185438398266
36.0,30.374405949239087
36.0,31.49791824981387
36.0,28.832155891209826
34.56,25.12842084145539
43.2,42.24798085359501
38.88,33.063614904034274
38.88,36.5385550406463
40.32,40.746757800456926
38.88,38.986435285201324
38.88,39.11481710569266
38.88,39.1574181358872
41.76,42.95277772644729
37.44,36.639759719247515
37.44,35.681043611750006
36.0,29.520114232581236
36.0,18.31498471541787
36.0,29.616705026834723
36.0,29.808629018303073
36.0,22.47550202856912
37.44,33.3189590327722
34.56,25.021136571705416
36.0,16.429202859439446
37.44,32.78210068004876
37.44,32.50829713298372
36.0,17.20427218166167
34.56,25.553054954652403
36.0,28.581404412715205
36.0,17.700425055432156
36.0,30.65171739408309
36.0,28.931708771555325
37.44,21.321016764492846
34.56,25.970529970370134
36.0,30.48838543410885
37.44,21.537458924768387
37.44,35.681043611750006
38.88,38.85718308280889
36.0,17.716715532028232
36.0,28.07184176508609
36.0,27.8649875176685
36.0,23.37290244873495
36.0,30.756301835513195
34.56,28.859722039705932
36.0,20.98164331363302
34.56,23.81095527958336
36.0,28.174617951089953
37.44,24.244877239764904
36.0,29.520114232581236
34.56,26.684067736286178
34.56,14.378447038922475
36.0,29.471661236406366
34.56,26.278974687781563
34.56,12.675092057210573
36.0,26.532393512292153
36.0,30.1874721758564
34.56,26.58345232560546
34.56,27.18060907005283
37.44,33.755505857644394
36.0,30.420881482484297
36.0,29.56846212468418
36.0,28.881985625195384
37.44,30.937132645278798
34.56,28.04723301208087
36.0,28.123284007797167
36.0,28.98132544440919
36.0,33.15682516301714
36.0,33.30180426461532
38.88,35.788627216743606
37.44,34.480516087901044
37.44,35.44613483883511
38.88,35.57489026155954
36.0,33.7781668274998
37.44,36.37040592565274
36.0,32.716108051922596
36.0,32.16558093335774
34.56,25.12842084145539
34.56,28.150779665687846
37.44,31.617293870380177
36.0,30.81155070635797
37.44,36.72873968131476
36.0,34.60917065186276
34.56,29.127211426423923
36.0,29.760804934767027
36.0,34.33591672401684
37.44,36.14316501823865
36.0,33.54130876178558
38.88,38.552193274547925
40.32,39.96920221312789
38.88,37.3305814013282
34.56,31.5520954028731
36.0,31.195309491597634
37.44,36.415550332994925
36.0,29.374439475362834
34.56,25.28850145406115
37.44,32.04391392524531
36.0,33.05963863359207
36.0,29.903964041430164
36.0,30.28114561886715
37.44,35.351448537214644
36.0,31.461639443898004
37.44,31.996919162112942
36.0,28.931708771555325
36.0,29.760804934767027
