FOC,PERC
34.56,10.20043
34.56,7.8174577
31.68,2.9115844
33.12,4.8726077
33.12,1.5799205
34.56,10.872251
33.12,4.5561676
34.56,6.532062
33.12,3.5000424
33.12,4.6015015
34.56,7.6650634
33.12,3.5037224
33.12,4.276135
34.56,6.988655
33.12,3.43666
33.12,2.950597
33.12,1.653669
33.12,6.492772
33.12,1.474187
33.12,5.340795
33.12,4.297259
34.56,6.8029313
33.12,4.781421
34.56,6.6992855
33.12,5.442463
33.12,3.3743832
33.12,10.174179
37.44,14.809086
36.0,13.381603
33.12,6.0808024
33.12,4.621888
33.12,4.365352
33.12,2.849632
34.56,10.486532
33.12,6.1020417
33.12,4.795208
34.56,9.670268
33.12,6.9224606
33.12,3.510881
34.56,9.656802
34.56,9.667442
33.12,5.655496
33.12,3.5284452
34.56,7.588653
31.68,0.43795565
33.12,6.6262403
34.56,6.46334
33.12,3.247261
33.12,6.147687
33.12,5.566164
34.56,10.100691
33.12,8.707133
33.12,7.9394712
34.56,8.529225
34.56,8.0625105
33.12,6.1775866
34.56,9.511146
33.12,4.164931
33.12,6.35389
33.12,6.2202487
33.12,4.0432796
33.12,1.8571081
33.12,4.293907
33.12,3.5637877
33.12,8.104596
34.56,12.043262
37.44,17.418571
36.0,12.084876
33.12,3.4053314
33.12,9.86826
33.12,7.444436
34.56,8.442495
33.12,8.276604
33.12,5.924218
34.56,12.763739
34.56,11.814678
34.56,12.2430525
36.0,12.008084
33.12,6.580733
34.56,9.180561
34.56,11.162002
34.56,10.922518
34.56,10.520909
34.56,29.664574
33.12,25.502178
33.12,22.543232
34.56,28.093874
34.56,27.376783
33.12,25.437218
34.56,26.015726
34.56,30.209785
33.12,22.813221
34.56,29.668686
33.12,22.362453
33.12,17.681158
33.12,21.425625
34.56,23.428167
34.56,26.929478
33.12,21.498446
33.12,21.487825
34.56,6.953731
33.12,3.2948296
34.56,11.336958
37.44,15.880105
36.0,11.352852
33.12,2.6019876
33.12,5.5880594
34.56,5.8237596
33.12,1.8325865
33.12,2.701133
33.12,3.7079732
33.12,3.2567172
34.56,6.861444
34.56,7.496956
33.12,2.7835426
34.56,9.203575
33.12,4.1806583
33.12,4.1850066
33.12,5.2700295
33.12,2.0305777
34.56,6.484025
33.12,4.251222
33.12,5.034393
34.56,9.983943
33.12,3.3070154
33.12,5.4696045
33.12,4.6273823
34.56,3.9566333
33.12,4.4425216
33.12,2.8196166
33.12,4.748031
33.12,6.3685813
33.12,1.3884716
33.12,8.3497305
33.12,6.692525
34.56,5.5933657
38.88,31.628534
36.0,28.34833
36.0,27.522278
36.0,23.894999
36.0,25.095045
36.0,26.425648
37.44,29.793152
37.44,32.83921
38.88,34.430088
40.32,35.268654
38.88,31.672218
37.44,30.038017
38.88,31.475872
38.88,32.086735
38.88,32.328568
38.88,34.313904
38.88,37.55323
46.08,46.188026
36.0,30.408997
40.32,36.438744
40.32,39.833225
37.44,33.259995
36.0,31.96638
36.0,33.153397
36.0,29.376146
36.0,27.00882
36.0,28.694412
38.88,35.699646
36.0,27.29382
37.44,31.234772
37.44,30.106567
36.0,29.06597
38.88,35.193398
37.44,28.267551
36.0,29.8195
36.0,30.299675
38.88,33.665977
37.44,31.530704
36.0,26.056025
36.0,27.439753
37.44,30.432585
38.88,33.82468
40.32,37.61362
38.88,30.051405
36.0,27.517954
37.44,34.349667
38.88,33.117714
40.32,34.303486
38.88,32.663445
36.0,25.488636
37.44,28.437805
36.0,28.395811
36.0,22.03865
36.0,23.71325
36.0,25.491423
37.44,29.783785
36.0,26.940018
36.0,21.967009
36.0,25.564491
36.0,23.480732
36.0,22.785728
34.56,16.280268
43.2,37.615173
38.88,27.828083
38.88,33.152576
40.32,32.074234
38.88,32.783634
38.88,32.104103
38.88,32.070614
41.76,36.000584
37.44,29.765522
37.44,32.076515
36.0,27.27283
36.0,21.499348
36.0,27.62289
36.0,28.099632
36.0,22.827509
37.44,29.774853
34.56,18.654541
36.0,37.58205
37.44,29.938242
37.44,27.911785
36.0,38.712994
34.56,19.917599
36.0,24.727207
36.0,42.21092
36.0,28.8039
36.0,25.52237
37.44,46.632397
34.56,23.417185
36.0,19.563978
37.44,21.034866
37.44,27.316914
38.88,31.98797
36.0,18.346786
36.0,22.270367
36.0,26.151169
36.0,24.163002
36.0,24.808914
34.56,22.88155
36.0,17.93392
34.56,20.76404
36.0,27.80739
37.44,24.345299
36.0,25.422573
34.56,20.571245
34.56,13.504789
36.0,24.907598
34.56,19.342567
34.56,36.01533
36.0,20.96279
36.0,27.296066
34.56,24.986057
34.56,23.97526
37.44,29.055431
36.0,23.790512
36.0,27.766434
