FOC_pred,FOC_act,PERC,stw,draft,trim,sensor_wind_speed,sensor_wind_dir,comb_waves_height,comb_waves_dir
13.94,19,26.611584,,,,,,,
22.78,17.07,33.47714,,,,,,,
20.79,14.47,43.736477,,,,,,,
13.02,18.13,28.196806,,,,,,,
16.44,14.4,14.13703,,,,,,,
16.85,16.87,0.08532181,,,,,,,
17.99,15.87,13.386088,,,,,,,
26.86,19.67,36.575813,,,,,,,
22.31,12.93,72.521545,,,,,,,
21.85,18.07,20.960201,,,,,,,
11.25,17.07,34.05948,,,,,,,
10.87,12.07,9.903779,,,,,,,
14.16,17.53,19.267303,,,,,,,
14.96,14.6,2.4362133,,,,,,,
22.5,14,60.731316,,,,,,,
19.69,13.2,49.167614,,,,,,,
16.74,17.27,3.050171,,,,,,,
33.17,19.4,70.98862,,,,,,,
15.66,11.27,38.975067,,,,,,,
23.78,17.93,32.597816,,,,,,,
11.83,16.4,27.885216,,,,,,,
11.24,17.6,36.15756,,,,,,,
15.29,14,9.1806,,,,,,,
12.85,10.53,21.9486,,,,,,,
12.6,15.73,19.911125,,,,,,,
10.98,14.87,26.171926,,,,,,,
14,10.4,34.589024,,,,,,,
12.82,10.93,17.212864,,,,,,,
13.24,17.73,25.343683,,,,,,,
11.54,19.47,40.722866,,,,,,,
15.83,19.8,20.029364,,,,,,,
23.33,15.67,48.90016,,,,,,,
10.53,11,4.2539945,,,,,,,
10.67,15.33,30.40789,,,,,,,
15.04,13.33,12.819365,,,,,,,
11.24,10.13,10.893975,,,,,,,
17.43,17.33,0.57517564,,,,,,,
34.34,19.8,73.435905,,,,,,,
15.9,13.8,15.206531,,,,,,,
19.16,13,47.381447,,,,,,,
26.47,15.87,66.807816,,,,,,,
29.35,18.67,57.245277,,,,,,,
15.78,11.33,39.2085,,,,,,,
21.23,10.27,106.7726,,,,,,,
34.59,19.13,80.79376,,,,,,,
10.79,15.87,31.984674,,,,,,,
20.77,15.4,34.85328,,,,,,,
18.44,19.93,7.4895844,,,,,,,
13.42,11.13,20.525288,,,,,,,
12.33,11.4,8.159881,,,,,,,
22.73,11.67,94.8151,,,,,,,
25.57,13.2,93.731094,,,,,,,
16.55,14.4,14.959905,,,,,,,
12.25,12.8,4.275821,,,,,,,
22.21,15.33,44.834824,,,,,,,
12.89,10.2,26.329752,,,,,,,
13.03,11.4,14.28989,,,,,,,
13.57,10.67,27.232664,,,,,,,
12.6,16.73,24.708416,,,,,,,
13.59,11.13,22.045073,,,,,,,
11.26,11.4,1.2312437,,,,,,,
36.7,12.53,192.78856,,,,,,,
18.04,19.33,6.682481,,,,,,,
12.18,12.4,1.7784411,,,,,,,
11.21,11.93,6.05633,,,,,,,
22.06,11.4,93.55094,,,,,,,
12.64,11.4,10.880286,,,,,,,
19.48,19.73,1.2783166,,,,,,,
10.61,17.47,39.23346,,,,,,,
11.68,11.27,3.674544,,,,,,,
20.92,11.73,78.32736,,,,,,,
9.6,15,35.998295,,,,,,,
12.44,12.87,3.2908955,,,,,,,
12.15,10.8,12.470245,,,,,,,
27.53,16.73,64.49628,,,,,,,
31.93,19.53,63.450325,,,,,,,
23.94,11.73,104.07386,,,,,,,
12.84,15.93,19.404673,,,,,,,
19.89,17.53,13.45685,,,,,,,
10.64,19.2,44.572273,,,,,,,
11.73,12.93,9.275098,,,,,,,
13.52,10.93,23.657763,,,,,,,
23.02,12.27,87.649956,,,,,,,
29,13.8,110.11641,,,,,,,
12.69,10.47,21.25618,,,,,,,
10.36,12.67,18.22449,,,,,,,
12.81,14.4,11.022455,,,,,,,
37.74,14.8,154.98436,,,,,,,
20.59,15.4,33.69151,,,,,,,
10.05,14.47,30.548855,,,,,,,
12.97,10.13,27.959743,,,,,,,
28.97,13.6,113.040054,,,,,,,
11.89,11.93,0.38895527,,,,,,,
14.95,14.73,1.4554256,,,,,,,
11.45,16.2,29.315182,,,,,,,
20.1,18.33,9.652801,,,,,,,
23.75,17.47,35.96323,,,,,,,
20.05,18.73,7.054753,,,,,,,
19.07,15.93,19.65594,,,,,,,
11.52,15.6,26.168173,,,,,,,
11.62,13,10.613038,,,,,,,
15.05,13.33,12.867351,,,,,,,
13.18,13.53,2.574216,,,,,,,
15.07,10.47,43.979977,,,,,,,
6.54,10.47,37.487732,,,,,,,
11.9,11.4,4.411229,,,,,,,
14.88,15.2,2.1257088,,,,,,,
24.47,10.27,138.29887,,,,,,,
11.7,10.73,9.009717,,,,,,,
13.61,14.8,8.048495,,,,,,,
13.6,11.27,20.66869,,,,,,,
29.97,20,49.865074,,,,,,,
13.99,14.8,5.480534,,,,,,,
44.33,12.6,251.81567,,,,,,,
23.44,15.6,50.243412,,,,,,,
22.1,17,30.013613,,,,,,,
10.83,12.8,15.377275,,,,,,,
13.94,18.87,26.122246,,,,,,,
22.73,13,74.876564,,,,,,,
24.64,16.8,46.642895,,,,,,,
13.9,14.93,6.9280186,,,,,,,
10.85,18.8,42.29869,,,,,,,
13.97,13.87,0.7206683,,,,,,,
11.96,10.8,10.716694,,,,,,,
20.15,17.2,17.152164,,,,,,,
12.97,11.87,9.277887,,,,,,,
20.51,10.47,95.923164,,,,,,,
23.83,14.87,60.311157,,,,,,,
11.6,11.93,2.7559404,,,,,,,
10.85,10.07,7.818105,,,,,,,
13.24,11.27,17.53825,,,,,,,
13.06,18.93,31.02958,,,,,,,
26.82,18.87,42.13098,,,,,,,
22.39,11.87,88.66836,,,,,,,
20.77,15.53,33.70822,,,,,,,
16.84,13.27,26.937136,,,,,,,
12.23,10.93,11.8819065,,,,,,,
43.78,19.4,125.681114,,,,,,,
19.19,15,27.901918,,,,,,,
13.63,16.4,16.910303,,,,,,,
19.34,15.67,23.415056,,,,,,,
14.62,18.53,21.139898,,,,,,,
11.02,12.53,12.096808,,,,,,,
23.75,19.93,19.12503,,,,,,,
13.58,14.27,4.828137,,,,,,,
11.38,10.87,4.742075,,,,,,,
23.8,17.67,34.743973,,,,,,,
11.84,11.93,0.81598294,,,,,,,
19.76,10.67,85.28923,,,,,,,
31.71,20,58.538292,,,,,,,
11.12,13.07,14.891894,,,,,,,
12.91,11.33,13.899287,,,,,,,
17.45,15.87,9.989154,,,,,,,
13.03,19.8,34.211414,,,,,,,
15.5,18.87,17.849346,,,,,,,
14.49,17.53,17.350664,,,,,,,
13.42,10.93,22.734333,,,,,,,
18.56,16.2,14.573967,,,,,,,
11.47,11.53,0.5812011,,,,,,,
12.46,16.47,24.341496,,,,,,,
22.77,16.13,41.155167,,,,,,,
14.36,17.47,17.811226,,,,,,,
13.76,15.67,12.171168,,,,,,,
32.02,19.93,60.62128,,,,,,,
24.25,17.73,36.773384,,,,,,,
22.39,13.53,65.42174,,,,,,,
23.31,15.47,50.709076,,,,,,,
12.23,16.47,25.721523,,,,,,,
11.61,10.93,6.1522374,,,,,,,
26.35,17.33,52.032906,,,,,,,
17.89,11.73,52.494663,,,,,,,
29.63,19.87,49.1582,,,,,,,
17.44,18.93,7.903576,,,,,,,
13.86,14.47,4.167416,,,,,,,
13.88,11.33,22.488272,,,,,,,
11.18,14.73,24.124552,,,,,,,
22.28,17.27,29.054276,,,,,,,
16.55,13.07,26.638042,,,,,,,
11.85,10.67,11.056262,,,,,,,
33.49,10.6,215.91699,,,,,,,
13.54,14.87,8.92618,,,,,,,
16.57,13.33,24.261854,,,,,,,
10.25,15.6,34.304783,,,,,,,
12.32,10.27,19.959398,,,,,,,
14.48,12.73,13.756068,,,,,,,
27.46,12.6,117.92009,,,,,,,
13.75,11.8,16.556927,,,,,,,
16.28,16.8,3.1198776,,,,,,,
22.04,17.4,26.67905,,,,,,,
24.18,13.27,82.23835,,,,,,,
22.87,19.53,17.064732,,,,,,,
19.81,17.53,13.009855,,,,,,,
14.63,11.27,29.875818,,,,,,,
11.25,18.93,40.566463,,,,,,,
12.86,10.53,22.051018,,,,,,,
18.08,14.87,21.644371,,,,,,,
14.5,14.87,2.4806159,,,,,,,
20.26,19.67,3.0255466,,,,,,,
20.33,18.93,7.3609695,,,,,,,
21.63,16.33,32.454918,,,,,,,
13.13,10.93,20.120413,,,,,,,
11.15,11.27,1.0078926,,,,,,,
13.82,11.33,21.932207,,,,,,,
21.27,18.47,15.155808,,,,,,,
17.72,16.73,5.9085255,,,,,,,
13.96,19.13,27.0594,,,,,,,
17.2,15.53,10.7578945,,,,,,,
11.39,10.13,12.443991,,,,,,,
24.29,11.8,105.85128,,,,,,,
18.62,10.13,83.7374,,,,,,,
20.92,14.53,43.92302,,,,,,,
12.52,19.87,36.959503,,,,,,,
24.17,12.87,87.83121,,,,,,,
16.64,12.73,30.682674,,,,,,,
12.37,17.93,31.028254,,,,,,,
13.27,14.27,6.9603944,,,,,,,
14.59,17.47,16.484766,,,,,,,
13.86,11.33,22.25669,,,,,,,
15.91,16.67,4.5303044,,,,,,,
11.62,10.27,13.208712,,,,,,,
21.52,11.2,92.16301,,,,,,,
33.98,19.4,75.134094,,,,,,,
31.69,17.13,84.93765,,,,,,,
23.74,17.2,38.022675,,,,,,,
23.07,18.73,23.141705,,,,,,,
23.86,14.93,59.795452,,,,,,,
13.93,14.93,6.7322106,,,,,,,
14.29,13.93,2.5733807,,,,,,,
19.23,15.6,23.266901,,,,,,,
10.75,12.07,10.881213,,,,,,,
22.16,13.73,61.353718,,,,,,,
13.35,10.93,22.13726,,,,,,,
23.78,10.93,117.47024,,,,,,,
13.26,18,26.308643,,,,,,,
16.26,17.8,8.674814,,,,,,,
28.55,17.93,59.21257,,,,,,,
21.85,15.87,37.69002,,,,,,,
14.02,11.87,18.141499,,,,,,,
4.09,10.27,60.19129,,,,,,,
11.61,10.07,15.372846,,,,,,,
11.45,19.13,40.16848,,,,,,,
16.37,14.13,15.791739,,,,,,,
27.03,19.47,38.830215,,,,,,,
19.86,15.6,27.31009,,,,,,,
11.42,10.27,11.271854,,,,,,,
11.34,18.73,39.473434,,,,,,,
10.23,14.53,29.582346,,,,,,,
24.73,18.93,30.616322,,,,,,,
36.62,12.8,186.08978,,,,,,,
25.35,20,26.760015,,,,,,,
22.14,18.93,16.921803,,,,,,,
12.94,14.33,9.754898,,,,,,,
14.64,18.87,22.418161,,,,,,,
15.25,17,10.306666,,,,,,,
13.62,14.27,4.5231104,,,,,,,
22.14,15.2,45.66714,,,,,,,
10.79,16.4,34.18597,,,,,,,
10.95,16.47,33.511097,,,,,,,
17.1,17.2,0.59858584,,,,,,,
13.36,15.47,13.636555,,,,,,,
15.49,14.93,3.7100441,,,,,,,
16.6,16.93,1.9617382,,,,,,,
20.88,15.6,33.835777,,,,,,,
19.87,18.73,6.0486097,,,,,,,
33.61,19.53,72.080826,,,,,,,
15.28,13,17.5199,,,,,,,
12.25,11.4,7.4174113,,,,,,,
25.48,20,27.408361,,,,,,,
12.88,16,19.481833,,,,,,,
22.87,14.73,55.22995,,,,,,,
10.58,18.87,43.948563,,,,,,,
12.93,15,13.799089,,,,,,,
12.13,12.87,5.735113,,,,,,,
11.13,10.33,7.7547846,,,,,,,
26.75,15.73,69.994,,,,,,,
21.33,19.6,8.820212,,,,,,,
23.44,15.6,50.233738,,,,,,,
12.33,16.47,25.145582,,,,,,,
12.12,10.67,13.640007,,,,,,,
11.65,11.93,2.4085257,,,,,,,
20.5,15.07,36.06571,,,,,,,
10.51,10.53,0.2377818,,,,,,,
29.04,15.33,89.37099,,,,,,,
22.09,14.87,48.574947,,,,,,,
18.36,12.87,42.70197,,,,,,,
11.33,11.13,1.7546209,,,,,,,
23.76,17.07,39.22158,,,,,,,
23.07,18.93,21.837574,,,,,,,
16,19.73,18.928783,,,,,,,
39.08,16.27,140.27228,,,,,,,
20.89,16.33,27.911741,,,,,,,
10.5,15.87,33.84234,,,,,,,
32.24,18.33,75.84263,,,,,,,
14.56,10.93,33.161892,,,,,,,
11.63,12,3.0995927,,,,,,,
13.16,15.8,16.717976,,,,,,,
31.08,19.4,60.20455,,,,,,,
12.37,13.73,9.93677,,,,,,,
20.11,12.8,57.113403,,,,,,,
39.46,18.4,114.44943,,,,,,,
11.7,17.13,31.702936,,,,,,,
23.22,16.4,41.599205,,,,,,,
11.73,11.73,0.012793324,,,,,,,
23.34,16.07,45.279224,,,,,,,
14.54,13.07,11.272313,,,,,,,
12.87,10.73,19.93566,,,,,,,
26.23,19.87,32.051033,,,,,,,
11.35,10.4,9.104591,,,,,,,
37.86,19.07,98.57349,,,,,,,
10.96,10.07,8.917714,,,,,,,
13.3,13.73,3.1873531,,,,,,,
20.52,16.93,21.167404,,,,,,,
10.89,15.13,28.066528,,,,,,,
29.43,15.6,88.63739,,,,,,,
39.2,17.33,126.14398,,,,,,,
18.84,17.6,7.0684276,,,,,,,
18.65,13.6,37.13054,,,,,,,
23.28,16.93,37.505363,,,,,,,
23.85,14,70.34657,,,,,,,
21.78,11.73,85.61278,,,,,,,
11.14,14.07,20.782646,,,,,,,
13.83,19.13,27.724266,,,,,,,
24.54,15.8,55.311943,,,,,,,
23.9,19.27,24.068193,,,,,,,
22.05,12.73,73.13257,,,,,,,
15.97,11.13,43.467873,,,,,,,
13.64,15.53,12.193017,,,,,,,
11.64,17.47,33.361183,,,,,,,
22.92,19,20.612848,,,,,,,
20.69,15.47,33.764095,,,,,,,
21.23,18.6,14.147779,,,,,,,
13.83,14.93,7.368003,,,,,,,
16.89,17.07,1.0591819,,,,,,,
17.95,15.33,17.066505,,,,,,,
21.75,10.87,100.16189,,,,,,,
11.09,15.4,28.018024,,,,,,,
22.31,13.4,66.52273,,,,,,,
13.02,14.33,9.142552,,,,,,,
11.91,12.6,5.4746733,,,,,,,
24.63,19.4,26.935312,,,,,,,
23.3,18.93,23.078886,,,,,,,
12.81,14.13,9.354628,,,,,,,
15.9,17.07,6.8632975,,,,,,,
12.42,19.87,37.472145,,,,,,,
12.29,16.07,23.50084,,,,,,,
23.48,18.33,28.061724,,,,,,,
18.87,15.2,24.148132,,,,,,,
17.44,10.93,59.55503,,,,,,,
14.97,14,6.9315233,,,,,,,
28.2,15.33,83.91757,,,,,,,
13.03,15.87,17.84994,,,,,,,
35.62,18.47,92.90955,,,,,,,
23.26,10.4,123.66537,,,,,,,
11.5,12,4.155159,,,,,,,
24.1,18.13,32.89695,,,,,,,
5.49,10.27,46.564144,,,,,,,
13.23,17.27,23.381176,,,,,,,
23.15,16.6,39.445637,,,,,,,
12.17,12.87,5.4383154,,,,,,,
11.18,10.13,10.377984,,,,,,,
21.99,13.47,63.28322,,,,,,,
22.89,14.73,55.39001,,,,,,,
14.92,10.13,47.24127,,,,,,,
20.35,10.07,102.105965,,,,,,,
15.42,10.93,41.020344,,,,,,,
34.17,16.87,102.57452,,,,,,,
14.24,13.53,5.2044544,,,,,,,
15.08,15.87,4.973954,,,,,,,
24.68,11.2,120.40096,,,,,,,
30.42,15.87,91.7468,,,,,,,
21.69,12.47,74.004654,,,,,,,
27.61,14.2,94.41756,,,,,,,
9.4,16.6,43.345383,,,,,,,
26.82,16.67,60.897507,,,,,,,
10.84,16.53,34.414036,,,,,,,
20.82,15.47,34.633453,,,,,,,
18.61,18.47,0.7718771,,,,,,,
19.27,18.8,2.4769359,,,,,,,
14.49,13.27,9.244152,,,,,,,
22.63,16.4,38.014984,,,,,,,
12.34,15.87,22.198767,,,,,,,
14.29,10.93,30.680084,,,,,,,
30.35,15.47,96.21055,,,,,,,
40.44,18.73,115.896355,,,,,,,
22.54,14.4,56.545048,,,,,,,
12.17,11.33,7.3610334,,,,,,,
23.52,15.93,47.642574,,,,,,,
22.77,18.93,20.265574,,,,,,,
19.01,13,46.21453,,,,,,,
23.66,14.6,62.05829,,,,,,,
27.17,14.53,86.91905,,,,,,,
12.99,13.53,3.9910355,,,,,,,
35.4,18.33,93.067604,,,,,,,
12.07,11.93,1.1357462,,,,,,,
11,11.93,7.7940183,,,,,,,
10.57,19.53,45.878475,,,,,,,
21.88,13.53,61.70211,,,,,,,
20.42,18.87,8.257853,,,,,,,
14.77,13.27,11.311932,,,,,,,
16.44,12.73,29.137093,,,,,,,
25.85,12.4,108.454475,,,,,,,
13.24,14.8,10.543153,,,,,,,
11.71,11.73,0.1883886,,,,,,,
23.49,14.4,63.149895,,,,,,,
12.11,11.47,5.589699,,,,,,,
23.49,18.73,25.371918,,,,,,,
20.83,15.87,31.252348,,,,,,,
21.15,11.47,84.44823,,,,,,,
11.42,11.27,1.338544,,,,,,,
22.33,12.07,85.076294,,,,,,,
20.4,17.8,14.605212,,,,,,,
24.46,15.8,54.786736,,,,,,,
33.73,16.93,99.17596,,,,,,,
13.56,10.87,24.74517,,,,,,,
33.59,14.73,127.96182,,,,,,,
16.53,14.73,12.214536,,,,,,,
23.85,19.2,24.22308,,,,,,,
11.16,10.93,2.041898,,,,,,,
10.83,18.47,41.36434,,,,,,,
19.48,15.53,25.435015,,,,,,,
20.6,19.93,3.3291209,,,,,,,
30.05,20,50.22658,,,,,,,
12.09,15.6,22.501286,,,,,,,
8.11,15.47,47.56304,,,,,,,
12.14,11.13,9.0546665,,,,,,,
19.83,17,16.669779,,,,,,,
13.19,18.93,30.315464,,,,,,,
22.7,17.33,30.959568,,,,,,,
28.98,15.87,82.61926,,,,,,,
19.78,18.6,6.3468466,,,,,,,
26.7,13.4,99.22239,,,,,,,
14.01,15.33,8.662767,,,,,,,
22.31,19.87,12.285223,,,,,,,
31.61,12.87,145.70776,,,,,,,
18.96,19.53,2.9168277,,,,,,,
11.01,10.6,3.8539057,,,,,,,
11.91,15.8,24.59791,,,,,,,
33.04,19.07,73.30778,,,,,,,
22.18,10.47,111.89772,,,,,,,
19.24,16.4,17.343243,,,,,,,
24.08,16.4,46.8523,,,,,,,
31.85,19.73,61.389317,,,,,,,
12.08,11.33,6.5794272,,,,,,,
12.97,16.6,21.890013,,,,,,,
22.7,18.87,20.340286,,,,,,,
17.98,15.73,14.310315,,,,,,,
12.85,11.8,8.864273,,,,,,,
20.09,10.4,93.17435,,,,,,,
15.84,15.8,0.27389768,,,,,,,
11,11.6,5.136547,,,,,,,
22.96,17.4,31.958809,,,,,,,
13.45,14.47,7.0151424,,,,,,,
17.38,10.6,63.99932,,,,,,,
21.49,12.67,69.67333,,,,,,,
14.25,17.67,19.366806,,,,,,,
12.76,16.2,21.23324,,,,,,,
11.93,11.33,5.223883,,,,,,,
23.98,16,49.846767,,,,,,,
10.23,12.47,17.904037,,,,,,,
13.08,10.8,21.11177,,,,,,,
11.45,19.33,40.776413,,,,,,,
23.4,11.73,99.43031,,,,,,,
27.55,12.47,121.01485,,,,,,,
6.56,10.33,36.475746,,,,,,,
11.53,14.67,21.374273,,,,,,,
13.11,14.4,8.93281,,,,,,,
21.99,14,57.094795,,,,,,,
15.36,11.27,36.305298,,,,,,,
11.62,11.93,2.627402,,,,,,,
22.4,11.47,95.37036,,,,,,,
29.03,19.8,46.608173,,,,,,,
12.25,13.47,9.011918,,,,,,,
10.65,11.4,6.5666585,,,,,,,
23.22,17.6,31.953886,,,,,,,
11.46,12.33,7.1115055,,,,,,,
13.82,15.6,11.437642,,,,,,,
16.64,14.13,17.753511,,,,,,,
12.86,19.6,34.383327,,,,,,,
14.24,10.47,36.056644,,,,,,,
17.03,16.67,2.1982043,,,,,,,
12.94,10.67,21.322042,,,,,,,
15.54,16.33,4.8421,,,,,,,
18.34,18.27,0.42158324,,,,,,,
20.26,18.8,7.7680125,,,,,,,
12.78,11.33,12.7714815,,,,,,,
13.88,19.2,27.68712,,,,,,,
13.57,17.4,21.99834,,,,,,,
28.61,19,50.58208,,,,,,,
23.77,18.53,28.259817,,,,,,,
19.27,10.67,80.60981,,,,,,,
12.91,18.4,29.84694,,,,,,,
19.98,13.27,50.60822,,,,,,,
22.82,14.73,54.874275,,,,,,,
11.25,19.33,41.80679,,,,,,,
13.18,15.93,17.263208,,,,,,,
12.7,11.33,12.059541,,,,,,,
11.22,11.4,1.6105301,,,,,,,
11.97,10.33,15.859694,,,,,,,
20.38,19,7.270683,,,,,,,
12.24,13.2,7.2400136,,,,,,,
14,13.33,5.033319,,,,,,,
39.53,11.13,255.09503,,,,,,,
20.7,15.4,34.406513,,,,,,,
15.86,17.27,8.167298,,,,,,,
13.24,10.53,25.7063,,,,,,,
22.54,18.13,24.323513,,,,,,,
19.47,18.8,3.5625622,,,,,,,
8.83,10.13,12.846172,,,,,,,
13.5,18.8,28.190416,,,,,,,
9.04,10.27,11.977245,,,,,,,
21.07,14.27,47.688545,,,,,,,
16.71,19.53,14.4541025,,,,,,,
22.48,16.47,36.543255,,,,,,,
16.11,17.2,6.3506274,,,,,,,
12.82,10.93,17.246393,,,,,,,
22.75,17.87,27.314816,,,,,,,
12.9,10.8,19.428898,,,,,,,
10.57,16.67,36.560364,,,,,,,
32.14,19.87,61.797894,,,,,,,
12.67,10.33,22.648773,,,,,,,
22.95,18.93,21.1933,,,,,,,
11.39,12.33,7.6224694,,,,,,,
15.11,13,16.205105,,,,,,,
21.75,14.93,45.640396,,,,,,,
9.31,10.27,9.288905,,,,,,,
36.08,18.87,91.2425,,,,,,,
13.78,10.73,28.344286,,,,,,,
12.47,14.6,14.585476,,,,,,,
15.56,12.2,27.506718,,,,,,,
28.2,13.73,105.31226,,,,,,,
27.28,18.47,47.746506,,,,,,,
25.63,16.67,53.79932,,,,,,,
12.21,11.4,7.0785975,,,,,,,
10.31,19.13,46.105503,,,,,,,
22.75,13.47,68.9132,,,,,,,
21.05,10.93,92.53822,,,,,,,
19.3,17.07,13.081648,,,,,,,
10.72,17,36.923466,,,,,,,
13.6,19.07,28.696432,,,,,,,
28.36,19.2,47.71803,,,,,,,
19.36,13.33,45.20188,,,,,,,
11.8,15.2,22.3946,,,,,,,
13.51,11.33,19.207773,,,,,,,
5.83,10.33,43.604538,,,,,,,
14.97,19.73,24.158482,,,,,,,
20.08,13.67,46.948654,,,,,,,
6.43,10.07,36.145527,,,,,,,
11.71,19.6,40.244064,,,,,,,
10.62,19.8,46.386383,,,,,,,
32.45,15.73,106.252396,,,,,,,
13.04,11.07,17.823277,,,,,,,
22.49,15.67,43.567383,,,,,,,
10.27,11.13,7.7962017,,,,,,,
14.46,17.13,15.590904,,,,,,,
22.61,18.27,23.752798,,,,,,,
21.98,15.87,38.522686,,,,,,,
12.84,15.67,18.015617,,,,,,,
24.04,19.27,24.793793,,,,,,,
22.8,13.27,71.869446,,,,,,,
22.75,15.73,44.594486,,,,,,,
12.99,10.73,20.984234,,,,,,,
19.92,14.67,35.84424,,,,,,,
12.33,13.53,8.925785,,,,,,,
12.18,12,1.485904,,,,,,,
13,14.53,10.5410185,,,,,,,
11.64,10.4,11.91981,,,,,,,
20.37,17.2,18.447332,,,,,,,
13.31,19.6,32.080223,,,,,,,
14.72,17.47,15.725912,,,,,,,
20.91,15.6,34.038116,,,,,,,
17,11.87,43.220024,,,,,,,
11.06,10.2,8.401141,,,,,,,
24,11.2,114.25563,,,,,,,
11.02,12.13,9.172267,,,,,,,
19.99,10.07,98.53233,,,,,,,
27.04,15.6,73.34824,,,,,,,
22.57,13.27,70.15946,,,,,,,
20.07,15.4,30.305937,,,,,,,
12.13,11.47,5.744785,,,,,,,
24.64,15.4,60.002403,,,,,,,
22.14,19.13,15.722158,,,,,,,
25.3,14.8,70.94841,,,,,,,
27.01,17.27,56.410843,,,,,,,
30.38,19.87,52.89705,,,,,,,
24.87,17.87,39.18822,,,,,,,
19.67,18.27,7.697384,,,,,,,
28.89,16.07,79.79375,,,,,,,
20.94,15.67,33.670433,,,,,,,
30.71,19.07,61.060917,,,,,,,
10.92,10.2,7.0828648,,,,,,,
12.04,11.4,5.6264944,,,,,,,
17.08,17.73,3.7034438,,,,,,,
13.84,11.27,22.832573,,,,,,,
13,15.53,16.300144,,,,,,,
17.93,16.07,11.606707,,,,,,,
26.4,14.27,85.05299,,,,,,,
11.64,13.73,15.232023,,,,,,,
12.95,13.07,0.8612482,,,,,,,
20.32,15.53,30.799494,,,,,,,
11.17,15.8,29.32956,,,,,,,
16.59,17.27,3.9143655,,,,,,,
21.49,17.13,25.423864,,,,,,,
12.76,11.13,14.609437,,,,,,,
10.42,11.47,9.117881,,,,,,,
16.69,16.73,0.2753877,,,,,,,
17.27,15.2,13.617283,,,,,,,
11.24,11.8,4.731712,,,,,,,
14.1,17.47,19.258615,,,,,,,
13.62,15.27,10.779629,,,,,,,
10.72,10.07,6.476797,,,,,,,
14.93,11.67,27.96322,,,,,,,
23.35,13.8,69.21505,,,,,,,
22.5,19.93,12.858729,,,,,,,
23.99,16.8,42.82294,,,,,,,
10.64,10.27,3.6613479,,,,,,,
12.14,16.47,26.278337,,,,,,,
21.83,12.13,79.938095,,,,,,,
15.76,16.47,4.2789783,,,,,,,
34.13,12.93,163.85594,,,,,,,
12.62,10.2,23.678995,,,,,,,
13.42,14.13,5.039827,,,,,,,
23.18,19.67,17.867718,,,,,,,
13.93,10.73,29.785522,,,,,,,
15.76,14.67,7.4567623,,,,,,,
13.9,19.8,29.807722,,,,,,,
12.43,10.8,15.053272,,,,,,,
12.99,11.4,13.920643,,,,,,,
12.72,12.07,5.4369392,,,,,,,
13.5,15.93,15.29504,,,,,,,
24.86,16.4,51.60092,,,,,,,
15.31,15.6,1.889785,,,,,,,
8.16,10.33,21.067734,,,,,,,
13.53,15.27,11.389646,,,,,,,
10.88,10.27,5.9485497,,,,,,,
23.78,17.07,39.36175,,,,,,,
21.99,11.33,94.06328,,,,,,,
12.91,10.87,18.789364,,,,,,,
