FOC,PERC
34.56,20.513681
34.56,18.504692
31.68,9.375341
33.12,16.107536
33.12,13.5764065
34.56,20.684412
33.12,15.865427
34.56,18.866005
33.12,15.036231
33.12,16.385693
34.56,18.65102
33.12,14.863693
33.12,15.843341
34.56,17.807714
33.12,15.283069
33.12,14.515389
33.12,12.36471
33.12,17.202879
33.12,13.70354
33.12,15.761207
33.12,15.794943
34.56,19.025383
33.12,15.863337
34.56,18.270033
33.12,16.124733
33.12,15.09819
33.12,19.137617
37.44,25.022429
36.0,23.4011
33.12,16.627209
33.12,16.624155
33.12,15.622234
33.12,14.834749
34.56,21.068277
33.12,16.78448
33.12,15.59777
34.56,19.909397
33.12,17.09433
33.12,16.245865
34.56,20.229694
34.56,19.792261
33.12,16.171076
33.12,15.336305
34.56,18.649492
31.68,12.047725
33.12,17.36853
34.56,18.08927
33.12,15.049425
33.12,16.625826
33.12,17.07388
34.56,20.82138
33.12,17.99246
33.12,17.89332
34.56,19.025963
34.56,19.60017
33.12,16.032883
34.56,19.185453
33.12,14.868186
33.12,16.911192
33.12,16.848513
33.12,16.139751
33.12,13.693969
33.12,15.661043
33.12,15.106328
33.12,18.743237
34.56,20.83642
37.44,27.339083
36.0,22.464254
33.12,15.237032
33.12,19.283653
33.12,18.115482
34.56,19.687706
33.12,18.499855
33.12,17.398613
34.56,21.442791
34.56,21.517155
34.56,20.99057
36.0,22.247988
33.12,17.595062
34.56,19.798973
34.56,20.807716
34.56,20.641176
34.56,21.323208
34.56,0.83115363
33.12,5.0343986
33.12,8.018892
34.56,2.143107
34.56,2.5959477
33.12,5.704965
34.56,1.2332422
34.56,0.46250996
33.12,6.6159315
34.56,0.05637054
33.12,7.3459296
33.12,9.744283
33.12,8.418768
34.56,4.2050414
34.56,1.2395337
33.12,8.270003
33.12,7.9281664
34.56,18.428905
33.12,14.603743
34.56,20.896873
37.44,25.394392
36.0,22.470161
33.12,14.122489
33.12,16.863468
34.56,17.07768
33.12,14.879854
33.12,15.149307
33.12,15.199588
33.12,15.058554
34.56,17.957575
34.56,18.278442
33.12,14.712501
34.56,19.95075
33.12,15.695867
33.12,15.653165
33.12,15.94619
33.12,14.1796055
34.56,17.724268
33.12,15.9511595
33.12,16.32801
34.56,20.345692
33.12,14.687011
33.12,16.670734
33.12,16.467388
34.56,16.693626
33.12,15.899542
33.12,14.417115
33.12,15.881212
33.12,16.82957
33.12,14.409161
33.12,18.020725
33.12,16.725962
34.56,17.706663
38.88,34.349735
36.0,31.877762
36.0,30.980015
36.0,28.867075
36.0,31.177908
36.0,30.403582
37.44,33.009106
37.44,34.789024
38.88,37.413605
40.32,38.828922
38.88,36.101467
37.44,33.89201
38.88,33.15745
38.88,34.166122
38.88,34.56039
38.88,35.754524
38.88,37.872337
46.08,47.58589
36.0,31.214893
40.32,38.160286
40.32,38.734005
37.44,35.474915
36.0,33.466038
36.0,32.00629
36.0,30.60466
36.0,30.37974
36.0,30.950153
38.88,37.488506
36.0,30.478796
37.44,33.95917
37.44,34.55793
36.0,30.601978
38.88,37.65227
37.44,32.62187
36.0,33.40773
36.0,30.02046
38.88,37.23435
37.44,34.656208
36.0,30.201662
36.0,30.58866
37.44,32.291367
38.88,36.008247
40.32,39.847523
38.88,34.43348
36.0,30.953657
37.44,35.400368
38.88,36.43738
40.32,37.904182
38.88,35.628674
36.0,29.662334
37.44,33.890545
36.0,31.52577
36.0,27.896086
36.0,26.319027
36.0,28.899818
37.44,32.70255
36.0,28.927464
36.0,28.629377
36.0,30.493662
36.0,27.441263
36.0,26.926867
34.56,23.227928
43.2,42.81723
38.88,33.06128
38.88,35.791603
40.32,34.95538
38.88,35.583138
38.88,36.36572
38.88,34.869335
41.76,39.737873
37.44,33.385544
37.44,34.495564
36.0,29.789701
36.0,7.0965023
36.0,28.691748
36.0,30.702856
36.0,5.6146517
37.44,32.17991
34.56,22.933023
36.0,30.804506
37.44,31.500221
37.44,32.026085
36.0,32.976784
34.56,24.116817
36.0,27.728897
36.0,33.058678
36.0,29.252249
36.0,29.051865
37.44,37.79117
34.56,26.997194
36.0,26.05027
37.44,8.011731
37.44,31.134024
38.88,35.77137
36.0,4.538324
36.0,27.38266
36.0,30.450195
36.0,7.8548007
36.0,31.261656
34.56,28.053257
36.0,4.0453596
34.56,25.344662
36.0,29.151175
37.44,7.346665
36.0,29.795202
34.56,27.07839
34.56,1.1425768
36.0,29.363293
34.56,23.951363
34.56,27.705849
36.0,25.515652
36.0,31.992918
34.56,27.366877
34.56,27.849344
37.44,32.10298
36.0,28.97099
36.0,29.895973
36.0,28.210619
37.44,31.587305
34.56,27.415714
36.0,26.537434
36.0,28.29415
36.0,29.429901
36.0,29.031298
38.88,34.466816
37.44,32.02523
37.44,30.462986
38.88,36.596317
36.0,30.945068
37.44,32.999577
36.0,30.758265
36.0,29.559475
34.56,25.632767
34.56,25.62052
37.44,32.55238
36.0,26.967537
37.44,35.207306
36.0,29.733309
34.56,27.571445
36.0,29.217
36.0,31.163895
37.44,32.808628
36.0,30.073484
38.88,34.70525
40.32,37.425907
38.88,33.453217
34.56,27.839056
36.0,29.42934
37.44,32.80055
36.0,29.93812
34.56,27.167337
37.44,33.228733
36.0,31.287766
36.0,29.47873
36.0,28.226715
37.44,31.904427
36.0,30.268457
37.44,31.518072
36.0,27.984333
36.0,29.870457
36.0,28.338707
36.0,28.72358
37.44,31.19562
36.0,28.941906
34.56,27.347527
36.0,28.24885
34.56,26.451796
36.0,26.491558
36.0,29.696602
36.0,28.109783
36.0,28.260458
36.0,29.937183
33.12,23.21977
37.44,33.059772
36.0,29.87653
36.0,29.702223
36.0,29.840845
36.0,27.01174
36.0,29.53139
36.0,30.087173
38.88,35.84687
37.44,32.901184
36.0,30.681515
36.0,28.927263
36.0,28.129822
37.44,31.5152
37.44,34.365444
34.56,25.866682
34.56,25.559795
37.44,31.165287
36.0,27.951324
36.0,29.808012
36.0,27.35475
36.0,29.111036
36.0,28.106647
36.0,30.676186
36.0,27.294743
34.56,27.992027
37.44,32.579388
36.0,30.421713
36.0,29.123333
34.56,26.162573
36.0,27.649868
36.0,29.576057
37.44,29.541763
36.0,27.72539
34.56,25.759813
37.44,29.292826
40.32,36.122784
37.44,31.72712
36.0,33.533714
37.44,33.873547
36.0,28.243319
36.0,28.382847
34.56,28.023989
36.0,28.082275
36.0,31.090057
36.0,34.159225
34.56,29.695501
34.56,24.423134
34.56,25.507828
37.44,33.648483
34.56,25.087898
34.56,25.8331
37.44,33.293297
36.0,26.856136
36.0,27.623892
34.56,25.020826
37.44,33.983757
37.44,33.31236
37.44,33.663605
37.44,33.878956
34.56,25.653303
34.56,25.66626
37.44,32.609734
36.0,29.644686
37.44,33.36128
36.0,30.213917
37.44,32.783394
38.88,37.975426
38.88,34.573704
36.0,28.826242
37.44,29.749113
37.44,32.171787
36.0,29.208157
37.44,34.38968
36.0,31.95458
37.44,32.161495
36.0,27.842152
36.0,29.355251
36.0,29.686907
36.0,28.893724
36.0,30.584436
37.44,35.355343
36.0,30.631956
34.56,25.299051
36.0,29.197872
36.0,28.02603
36.0,26.064306
34.56,24.922047
36.0,27.223682
36.0,29.984241
37.44,32.457275
37.44,34.607704
38.88,34.36261
37.44,34.914436
40.32,36.312508
36.0,30.42425
36.0,30.950895
36.0,29.875708
36.0,28.273853
36.0,29.296028
37.44,37.21208
36.0,31.309822
36.0,31.779501
36.0,31.942818
36.0,31.28722
37.44,33.754612
34.56,25.961712
36.0,30.175495
36.0,27.82203
36.0,31.83598
36.0,32.096516
34.56,29.283607
36.0,27.99707
