FOC,PERC
34.56,21.546272
34.56,19.50192
31.68,10.615347
33.12,16.635397
33.12,14.618405
34.56,21.643438
33.12,16.906261
34.56,19.541912
33.12,15.974587
33.12,16.97682
34.56,19.709974
33.12,15.943294
33.12,16.940678
34.56,18.464321
33.12,16.34944
33.12,15.659097
33.12,13.585875
33.12,18.397581
33.12,14.839339
33.12,16.900417
33.12,16.301249
34.56,19.751764
33.12,16.593819
34.56,19.324278
33.12,17.236004
33.12,16.201834
33.12,20.084871
37.44,26.022614
36.0,24.379835
33.12,17.148867
33.12,17.710936
33.12,16.104692
33.12,15.941588
34.56,21.72545
33.12,17.445831
33.12,16.59796
34.56,20.654362
33.12,17.659918
33.12,17.341589
34.56,21.013748
34.56,20.841303
33.12,17.312548
33.12,16.565237
34.56,19.281336
31.68,12.86503
33.12,18.010405
34.56,18.750057
33.12,15.930266
33.12,17.733027
33.12,17.853971
34.56,21.684235
33.12,18.73879
33.12,18.479607
34.56,19.60411
34.56,20.760872
33.12,17.241707
34.56,19.878523
33.12,15.521327
33.12,17.424
33.12,17.634108
33.12,16.787771
33.12,14.293506
33.12,16.178204
33.12,15.670045
33.12,19.593718
34.56,21.519655
37.44,28.290028
36.0,23.119736
33.12,16.420477
33.12,19.730503
33.12,18.87458
34.56,20.806364
33.12,19.185204
33.12,18.070728
34.56,22.417488
34.56,21.9373
34.56,22.067118
36.0,23.253622
33.12,18.506886
34.56,20.722515
34.56,21.775734
34.56,21.367651
34.56,21.913664
34.56,5.096142
33.12,1.1618127
33.12,2.1924028
34.56,3.9318755
34.56,3.2453623
33.12,0.34537295
34.56,5.1617513
34.56,6.027696
33.12,0.30940282
34.56,5.5989842
33.12,1.1950184
33.12,3.659207
33.12,2.8612418
34.56,1.2512449
34.56,5.1770053
33.12,2.4828472
33.12,2.790845
34.56,19.343384
33.12,15.608625
34.56,21.445192
37.44,25.930914
36.0,23.383825
33.12,15.128887
33.12,17.343283
34.56,17.977053
33.12,15.869763
33.12,16.053362
33.12,16.149784
