FOC,PERC
34.56,38.544376
34.56,37.464573
31.68,30.727015
33.12,35.263973
33.12,34.132904
34.56,38.663937
33.12,35.205902
34.56,37.541153
33.12,34.8777
33.12,35.421432
34.56,37.57685
33.12,34.605213
33.12,35.065956
34.56,36.819836
33.12,34.857098
33.12,34.365253
33.12,33.266907
33.12,35.723286
33.12,33.976017
33.12,34.897392
33.12,35.001713
34.56,37.47632
33.12,34.904804
34.56,37.326813
33.12,35.238297
33.12,34.79905
33.12,36.84733
37.44,42.32356
36.0,40.814156
33.12,35.34044
33.12,35.61794
33.12,34.933044
33.12,34.697426
34.56,38.608093
33.12,35.493225
33.12,34.75278
34.56,37.947903
33.12,35.662918
33.12,35.459526
34.56,38.11177
34.56,38.100365
33.12,35.27351
33.12,34.874146
34.56,37.281303
31.68,31.92232
33.12,35.685555
34.56,37.06206
33.12,34.53451
33.12,35.52289
33.12,35.6116
34.56,38.459007
33.12,36.055626
33.12,35.9888
34.56,37.528725
34.56,38.01352
33.12,34.950943
34.56,37.524864
33.12,34.47217
33.12,35.494843
33.12,35.49067
33.12,35.125412
33.12,33.833393
33.12,34.927536
33.12,34.61147
33.12,36.415077
34.56,38.42462
37.44,43.390095
36.0,40.01228
33.12,34.738598
33.12,36.859585
33.12,35.843403
34.56,38.064552
33.12,36.362507
33.12,35.739616
34.56,38.64791
34.56,38.88978
34.56,38.554047
36.0,40.20229
33.12,36.24193
34.56,38.19613
34.56,38.645977
34.56,38.393215
34.56,38.759575
34.56,7.2877603
33.12,12.462093
33.12,16.647503
34.56,10.185429
34.56,10.22234
33.12,13.296212
34.56,9.976548
34.56,7.7038007
33.12,15.758904
34.56,5.9320307
33.12,16.39221
33.12,20.948551
33.12,17.458138
34.56,13.182063
34.56,10.028128
33.12,17.439167
33.12,15.988673
34.56,37.483646
33.12,34.662422
34.56,38.51625
37.44,42.40356
36.0,40.316772
33.12,34.234818
33.12,35.623787
34.56,36.780136
33.12,34.79622
33.12,35.060616
33.12,34.964836
33.12,34.74127
34.56,37.014526
34.56,37.205124
33.12,34.658302
34.56,38.357155
33.12,35.193394
33.12,34.96673
33.12,35.05425
33.12,34.254982
34.56,36.9816
33.12,35.127823
33.12,35.464657
34.56,38.271923
33.12,34.49781
33.12,35.62317
33.12,35.562965
34.56,36.552425
33.12,35.23039
33.12,34.776554
33.12,35.417576
33.12,35.928024
33.12,34.81523
33.12,36.383907
33.12,35.908623
34.56,37.41498
38.88,45.520023
36.0,43.16505
36.0,42.663277
36.0,40.940388
36.0,42.287037
36.0,41.936718
37.44,44.249065
37.44,45.566723
38.88,47.72092
40.32,48.94685
38.88,46.739635
37.44,45.05379
38.88,45.013607
38.88,18.04829
38.88,45.705254
38.88,46.77716
38.88,47.870693
46.08,32.598972
36.0,42.977238
40.32,48.27018
40.32,48.92768
37.44,17.072554
36.0,13.90695
36.0,13.0841255
36.0,42.288578
36.0,42.07594
36.0,42.4107
38.88,47.556328
36.0,45.62083
37.44,16.061853
37.44,43.78228
36.0,41.16145
38.88,46.576805
37.44,42.795837
36.0,43.000774
36.0,11.4828005
38.88,46.365513
37.44,44.311226
36.0,40.753513
36.0,11.753687
37.44,42.389824
38.88,18.590536
40.32,22.412474
38.88,17.988604
36.0,45.294113
37.44,48.153866
38.88,49.197647
40.32,21.632238
38.88,48.974648
36.0,44.593727
37.44,47.310776
36.0,45.200356
36.0,43.71012
36.0,42.552395
36.0,43.96021
37.44,46.653984
36.0,44.007668
36.0,43.763283
36.0,44.782837
36.0,43.31208
36.0,42.997948
34.56,40.316208
43.2,54.25437
38.88,47.265854
38.88,48.740715
40.32,49.19642
38.88,48.83083
38.88,49.38514
38.88,48.48594
41.76,52.16373
37.44,47.136337
37.44,47.482494
36.0,44.208977
36.0,25.498003
36.0,43.53129
36.0,44.508823
36.0,23.311207
37.44,46.163975
34.56,39.974506
36.0,29.934565
37.44,45.75023
37.44,46.127174
36.0,31.9138
34.56,40.50343
36.0,43.01809
36.0,33.194664
36.0,43.83758
36.0,43.672356
37.44,36.105965
34.56,41.91272
36.0,42.454483
37.44,26.950678
37.44,45.81559
38.88,48.998676
36.0,24.969301
36.0,43.126938
36.0,44.346592
36.0,25.062656
36.0,45.033665
34.56,9.025688
36.0,21.632788
34.56,41.494854
36.0,44.25248
37.44,26.785936
36.0,44.710052
34.56,42.723232
34.56,20.733585
36.0,44.541515
34.56,40.936234
34.56,22.050434
36.0,42.338882
36.0,45.665497
34.56,42.571934
34.56,42.88401
37.44,46.428432
36.0,44.176777
36.0,44.473354
36.0,43.92068
37.44,46.173122
34.56,42.735443
36.0,42.88291
36.0,43.97904
36.0,11.329694
36.0,44.270836
38.88,48.458008
37.44,46.65086
37.44,45.82661
38.88,49.311516
36.0,12.309413
37.44,15.286992
36.0,12.187247
36.0,44.477627
34.56,41.478485
34.56,41.384132
37.44,46.443233
36.0,43.011414
37.44,48.002605
36.0,44.562313
34.56,42.906277
36.0,44.281532
36.0,45.306194
37.44,46.921494
36.0,44.68459
38.88,48.676247
40.32,50.60337
38.88,17.16552
34.56,8.067499
36.0,44.586746
37.44,14.773308
36.0,44.420963
34.56,42.35459
37.44,47.260117
36.0,45.444218
36.0,44.46375
36.0,43.9647
37.44,41.549732
36.0,44.81124
37.44,46.402035
36.0,43.75437
36.0,44.665882
36.0,43.8121
36.0,44.200333
37.44,46.09704
36.0,44.07519
34.56,42.37121
36.0,43.956028
34.56,42.29264
36.0,42.967457
36.0,44.71567
36.0,43.573006
36.0,43.663834
36.0,44.72996
33.12,39.16512
37.44,47.12488
36.0,44.58524
36.0,44.239853
36.0,44.676155
36.0,43.14892
36.0,44.325714
36.0,44.856583
38.88,49.288586
37.44,46.950718
36.0,45.183857
36.0,39.06361
36.0,38.179268
37.44,46.489902
37.44,47.85476
34.56,41.95124
34.56,36.23594
37.44,46.15057
36.0,43.828194
36.0,39.73061
36.0,43.41298
36.0,44.039043
36.0,43.770107
36.0,45.28197
36.0,43.204643
34.56,37.623806
37.44,46.862576
36.0,44.72721
36.0,44.39473
34.56,42.127075
36.0,43.620407
36.0,44.56708
37.44,45.45778
36.0,43.885838
34.56,41.91689
37.44,45.303127
40.32,49.836754
