FOC,PRED,PERC
45.215999999999994,45.37676,0.3555356
46.65599999999999,46.8739,0.46704206
47.03999999999999,48.075012,2.200279
45.215999999999994,45.183292,0.07233549
46.176,47.2165,2.2533364
46.080000000000005,46.857903,1.6881526
45.312,45.059006,0.55833894
46.176,46.78952,1.328659
49.824000000000005,50.062977,0.47963938
46.176,47.139793,2.08722
50.01599999999999,50.48827,0.94423985
46.080000000000005,47.223774,2.4821444
45.312,46.117233,1.7770854
46.56000000000001,46.964966,0.869769
46.848,47.144688,0.63329935
47.23199999999999,48.46954,2.620133
46.272000000000006,46.810196,1.163115
50.016,50.073387,0.114739895
45.215999999999994,45.790756,1.2711354
45.504000000000005,45.135098,0.810707
47.04,47.266502,0.4815082
45.408,46.472385,2.3440459
45.504,45.895298,0.8599164
45.6,46.37724,1.7044755
45.6,46.477486,1.924314
49.440000000000005,48.967922,0.95484716
45.696000000000005,46.5783,1.9308066
45.408,45.39418,0.030436594
45.504,45.861343,0.78529745
49.53600000000001,48.645836,1.7970031
46.464000000000006,47.506165,2.242949
45.312,45.1052,0.45638806
47.327999999999996,46.83624,1.0390471
45.312,45.06396,0.547403
45.6,46.281715,1.4949932
47.71199999999999,47.97775,0.5569816
45.792,46.883224,2.3830028
46.080000000000005,47.227806,2.4908946
45.408,46.11819,1.5640192
47.61599999999999,46.6424,2.0446956
50.208,50.03314,0.348275
45.696,45.813904,0.25801966
47.519999999999996,46.78366,1.5495361
46.656,47.06022,0.866385
46.656,47.36843,1.5269909
45.12,45.534206,0.91801304
47.51999999999999,47.186653,0.70148844
45.023999999999994,45.043602,0.043540623
49.63200000000001,50.167946,1.0798393
45.792,46.98822,2.6122913
46.272000000000006,47.146862,1.8906957
47.519999999999996,46.397373,2.362431
47.90399999999999,47.122044,1.6323391
47.519999999999996,47.736187,0.45493793
45.312,45.037804,0.60513026
46.080000000000005,46.819576,1.6049792
46.752,46.90107,0.31885424
45.984,46.47155,1.0602574
45.696000000000005,46.55977,1.890252
46.943999999999996,47.36169,0.8897629
47.61599999999999,47.451397,0.3456909
46.943999999999996,47.285305,0.72704667
45.792,46.232018,0.9609052
45.504,46.33939,1.8358566
45.4153846153846,46.48958,2.3652601
45.407999999999994,45.408394,0.00086529646
45.888000000000005,45.810757,0.16833116
46.656,47.273163,1.322798
49.824,50.53912,1.435289
47.327999999999996,47.170765,0.33222234
47.616,47.19073,0.8931243
47.32799999999999,47.266563,0.12980835
47.42399999999999,47.553696,0.27348155
45.6,46.0231,0.92785823
46.080000000000005,46.38474,0.66132176
46.943999999999996,47.557537,1.3069547
45.696,46.458633,1.66893
45.791999999999994,46.227074,0.9501088
46.848,47.349598,1.0706933
45.312,46.105907,1.7520902
49.632,50.35226,1.4512022
44.63999999999999,45.29313,1.4631039
47.42399999999999,47.04325,0.80286086
46.751999999999995,46.932495,0.38607165
46.08,47.09829,2.2098255
47.61599999999999,47.494003,0.25621185
45.312,46.342358,2.2739172
46.175999999999995,47.859066,3.6448963
47.327999999999996,48.011543,1.4442701
45.215999999999994,45.79095,1.2715657
46.65599999999999,46.979668,0.69373596
46.080000000000005,46.62378,1.1800725
47.42399999999999,47.87984,0.96120334
47.327999999999996,47.75396,0.90001804
45.791999999999994,46.190006,0.86916155
45.408,45.88562,1.0518392
47.32799999999999,47.891228,1.1900537
46.56000000000001,46.944775,0.826403
46.944,46.733906,0.44754273
45.888000000000005,45.798634,0.19475007
45.215999999999994,44.933384,0.62503463
45.504,45.857254,0.7763106
48.576,48.958557,0.78754306
47.90399999999999,48.066498,0.33921692
47.711999999999996,46.775364,1.9631075
45.024,44.70266,0.7137053
46.176,46.898613,1.5649133
