FOC_pred,FOC_act,PERC,stw,draft,trim,sensor_wind_speed,sensor_wind_dir,comb_waves_height,comb_waves_dir
28.0,27.0,3.8935845,11.96,11.49,0.52,9.98,65.14,3.65,257.55
24.0,24.0,3.394395,11.15,4.83,-1.85,13.26,328.34,0.92,25.99
34.0,32.0,6.2979474,13.96,4.86,-1.26,5.64,304.98,0.88,222.61
26.0,27.0,4.5348744,11.58,11.43,0.39,5.81,30.46,1.28,8.29
5.0,4.0,20.352646,7.18,4.39,-1.72,5.57,325.37,0.68,175.11
36.0,36.0,0.78525543,10.25,11.4,-0.02,22.77,36.19,3.87,0.98
18.0,22.0,14.764892,10.46,4.88,-1.76,11.46,308.37,1.18,75.53
21.0,19.0,9.665724,11.18,4.5,-1.14,8.04,312.19,1.06,85.77
33.0,33.0,0.1298863,13.7,4.88,-1.31,5.2,101.78,1.12,157.68
40.0,40.0,1.587177,14.37,11.46,0.36,12.83,28.58,1.63,349.3
22.0,22.0,3.890276,11.59,4.82,-1.89,9.12,331.8,1.23,74.43
28.0,29.0,2.4948585,11.48,11.48,0.49,14.12,60.06,1.84,42.63
16.0,14.0,12.033251,9.43,4.99,-1.24,21.37,353.19,0.74,343.02
15.0,14.0,1.6546249,10.67,4.34,-2.04,3.77,348.22,0.52,180.9
39.0,37.0,4.2035847,14.85,4.84,-1.41,8.9,333.65,1.59,186.92
28.0,27.0,1.3452594,11.83,11.46,0.38,4.86,39.35,0.55,150.24
39.0,37.0,4.3373947,14.97,4.77,-1.52,6.32,331.83,1.3,114.52
28.0,26.0,8.320308,12.19,11.41,0.51,6.26,359.98,0.57,189.97
15.0,16.0,2.1507223,10.74,4.34,-2.13,3.73,25.41,1.99,174.91
34.0,35.0,0.6138395,11.24,11.5,0.07,23.92,33.77,2.88,6.63
29.0,29.0,0.15629663,11.34,11.52,0.52,14.16,53.46,1.48,35.15
24.0,23.0,3.7136092,10.58,11.46,0.54,6.93,106.86,1.96,291.82
39.0,36.0,7.2532973,15.17,4.8,-1.39,10.96,354.43,2.79,142.78
15.0,14.0,6.263819,9.63,4.91,-1.7,10.66,317.43,1.03,52.36
15.0,16.0,8.320285,10.57,4.33,-2.11,0.71,234.87,1.99,172.71
33.0,33.0,0.8426888,14.22,4.86,-1.26,3.46,126.71,1.04,180.43
34.0,37.0,8.257353,11.59,11.53,0.06,21.1,43.57,3.44,326.07
23.0,23.0,0.20152165,10.07,11.46,0.59,10.22,151.36,1.16,259.21
34.0,35.0,0.98311234,10.72,11.48,-0.04,20.44,38.1,3.52,351.88
28.0,29.0,2.1314092,11.66,11.51,0.5,15.23,51.24,1.57,36.38
33.0,30.0,10.736449,13.36,4.85,-1.27,11.8,302.39,1.47,251.81
6.0,9.0,31.11422,7.46,5.01,-1.01,5.23,12.19,0.74,248.55
35.0,33.0,4.170736,11.92,11.52,0.01,21.7,34.03,2.88,4.83
34.0,33.0,1.7939098,11.58,11.51,0.07,20.01,41.04,2.28,324.17
28.0,27.0,3.4496448,11.53,11.49,0.48,13.92,70.44,1.73,43.62
36.0,39.0,6.7292123,14.17,4.81,-1.36,6.85,158.97,1.26,148.8
35.0,35.0,0.83633035,14.26,4.84,-1.3,6.42,326.4,1.08,206.31
28.0,30.0,6.7403955,11.26,11.48,0.48,14.63,64.0,1.61,32.87
5.0,4.0,17.000778,7.11,4.42,-1.75,5.68,40.55,0.6,172.77
24.0,23.0,4.0682154,11.86,4.83,-1.9,10.27,320.41,1.08,87.58
39.0,39.0,0.35840297,15.03,4.78,-1.48,9.96,344.17,1.63,130.98
35.0,36.0,4.139402,14.42,4.78,-1.49,10.81,0.53,2.84,151.21
23.0,23.0,0.8755425,9.84,11.48,0.58,11.16,137.73,1.56,249.33
41.0,39.0,4.6639185,13.54,11.53,0.33,19.3,35.41,1.3,325.06
34.0,37.0,8.93979,14.11,4.83,-1.4,2.22,159.41,0.94,155.77
5.0,9.0,40.55771,7.08,4.41,-1.73,5.42,51.92,0.6,185.74
28.0,27.0,2.8969111,12.07,11.41,0.51,6.22,348.12,0.86,180.16
21.0,20.0,4.201541,11.76,4.31,-2.25,5.15,328.2,0.85,103.11
34.0,33.0,2.0710282,11.52,11.49,0.07,25.45,25.58,3.72,4.34
28.0,27.0,4.0567966,11.96,11.44,0.4,5.74,102.27,1.2,15.33
40.0,40.0,1.828292,13.52,11.55,0.32,21.14,24.12,1.37,301.24
21.0,20.0,5.9798503,11.78,4.33,-2.25,5.49,313.57,0.91,106.14
35.0,35.0,0.22478676,11.48,11.5,-0.03,21.9,37.58,2.92,356.01
19.0,20.0,6.71312,11.3,4.73,-1.18,15.59,359.73,2.37,179.22
15.0,17.0,13.052268,10.8,4.35,-2.05,3.47,340.2,0.52,179.0
34.0,35.0,2.6139286,11.65,11.5,0.01,22.02,35.46,2.8,320.13
31.0,32.0,2.0317657,12.6,11.4,0.39,13.08,53.51,0.52,344.3
24.0,23.0,3.6826563,10.8,11.45,0.53,4.58,168.84,1.94,236.43
23.0,23.0,1.5046116,11.08,4.8,-1.84,13.89,329.1,1.46,39.5
36.0,36.0,0.9162797,10.26,11.39,-0.07,23.88,30.93,3.95,2.03
17.0,19.0,11.137276,10.66,4.87,-1.75,11.65,25.42,1.23,182.33
16.0,16.0,0.46177343,9.31,4.93,-1.7,10.8,331.16,1.04,62.31
5.0,6.0,6.0365677,7.45,5.0,-0.96,7.27,33.24,0.59,308.82
28.0,29.0,3.8400757,11.51,11.48,0.53,5.92,359.98,1.6,31.89
36.0,36.0,0.677183,14.82,4.77,-1.42,15.68,7.19,4.04,192.74
39.0,39.0,0.6404727,15.25,4.79,-1.61,6.63,32.95,1.94,125.5
21.0,17.0,19.90615,11.63,4.32,-2.26,6.8,309.96,0.83,113.31
41.0,39.0,4.5908527,13.82,11.54,0.26,19.52,34.51,1.46,323.66
37.0,37.0,2.2029674,14.96,4.75,-1.39,5.96,99.76,4.36,330.79
41.0,37.0,8.83293,13.94,11.46,0.31,19.01,28.59,1.85,338.3
24.0,24.0,2.5856261,10.62,11.44,0.52,3.06,340.31,1.81,34.08
27.0,30.0,10.008213,11.65,11.4,0.51,3.32,312.36,0.74,189.06
39.0,42.0,6.929595,15.24,4.75,-1.51,5.58,298.72,1.16,107.55
36.0,36.0,0.17441644,13.01,11.53,-0.01,17.77,342.4,0.65,100.15
15.0,14.0,5.8536134,10.65,4.37,-2.07,8.34,357.43,1.08,156.4
33.0,33.0,0.85773104,12.1,11.52,0.03,18.73,22.15,1.38,308.78
41.0,42.0,2.227999,13.61,11.5,0.41,18.42,29.01,1.66,346.08
21.0,22.0,1.4621063,11.56,4.28,-2.29,6.64,299.45,1.07,98.1
37.0,37.0,1.9000942,9.95,11.44,-0.05,22.53,44.13,3.87,359.48
26.0,19.0,40.663673,11.02,11.49,0.5,10.54,82.2,0.52,19.8
27.0,30.0,11.487808,11.31,11.45,0.41,6.07,72.13,1.23,14.57
38.0,40.0,4.551174,14.11,11.58,0.38,7.15,9.37,0.76,250.28
36.0,35.0,4.3149457,14.5,4.79,-1.52,16.38,10.78,4.02,196.14
35.0,35.0,0.04207646,11.12,11.47,0.02,23.77,30.7,2.95,352.68
21.0,20.0,3.8800638,11.24,4.84,-1.79,8.28,317.99,1.21,70.81
28.0,27.0,3.8330734,11.92,11.51,0.5,9.58,71.28,2.05,275.04
32.0,32.0,1.5568252,13.96,4.89,-1.33,2.24,130.43,1.12,178.58
19.0,20.0,5.474848,10.44,4.87,-1.84,10.92,324.54,1.37,46.69
17.0,16.0,8.88839,8.27,4.87,-1.37,24.96,350.52,0.56,42.83
28.0,27.0,3.5637512,11.7,11.46,0.4,5.22,109.04,1.26,2.83
23.0,23.0,1.2164148,10.4,11.44,0.57,8.5,157.24,0.79,279.14
19.0,19.0,0.7173139,11.18,4.34,-2.19,7.16,307.37,0.83,115.41
39.0,40.0,2.2248616,14.21,11.52,0.4,15.26,34.05,0.97,268.69
29.0,27.0,5.392937,11.81,11.43,0.39,6.4,69.89,1.23,12.57
36.0,39.0,6.601467,15.14,4.86,-1.49,13.7,4.34,3.06,185.66
5.0,4.0,23.389513,7.31,4.44,-1.75,3.97,341.02,0.42,179.77
23.0,23.0,1.9519279,10.5,11.47,0.56,8.06,151.6,0.79,282.04
35.0,35.0,1.1924682,10.83,11.45,0.12,25.55,25.94,3.61,353.3
28.0,27.0,3.523025,11.78,11.45,0.4,5.99,81.62,1.23,14.37
20.0,20.0,0.5907388,11.92,4.29,-2.29,5.14,348.46,0.78,123.45
21.0,22.0,0.60476196,11.17,4.81,-1.84,11.46,319.9,1.4,43.56
41.0,39.0,4.2799077,13.87,11.54,0.27,21.22,22.37,1.41,322.46
27.0,29.0,7.7696247,11.46,11.45,0.39,4.7,77.35,0.53,223.4
27.0,27.0,0.6841846,11.7,11.44,0.37,4.24,74.76,0.53,222.3
20.0,20.0,0.93955845,11.85,4.34,-2.23,1.81,49.3,1.64,137.83
28.0,27.0,2.4942417,11.65,11.44,0.4,3.13,66.88,1.42,6.96
28.0,27.0,2.1316226,12.09,11.4,0.5,5.89,358.63,0.62,188.81
15.0,14.0,1.2280809,10.57,4.33,-2.05,5.93,15.4,0.68,181.07
28.0,29.0,1.0773605,12.04,11.49,0.53,9.7,69.2,3.65,258.85
8.0,4.0,77.401695,7.66,5.02,-1.11,12.69,352.76,1.61,348.39
28.0,27.0,3.835151,11.86,11.49,0.52,7.55,70.63,1.23,294.69
23.0,23.0,0.83460575,11.56,4.83,-1.89,11.5,332.71,1.21,79.81
36.0,37.0,2.882114,14.7,4.84,-1.39,4.16,189.83,0.94,152.97
20.0,19.0,9.463017,11.12,4.76,-1.87,8.41,324.67,1.17,70.91
35.0,33.0,5.924483,14.17,4.84,-1.3,7.18,319.67,2.08,219.48
28.0,27.0,3.3295014,11.47,11.49,0.53,14.94,58.35,1.45,24.95
35.0,37.0,7.62427,14.49,4.8,-1.37,11.7,2.72,2.54,153.17
40.0,40.0,0.15391244,13.45,11.53,0.29,21.4,24.55,1.35,316.86
28.0,29.0,2.6828516,11.6,11.48,0.44,4.54,156.32,1.59,352.16
23.0,23.0,0.46209326,11.26,4.82,-1.85,11.51,324.76,1.4,37.9
29.0,27.0,4.9774966,12.01,11.48,0.46,8.88,58.94,2.56,265.92
31.0,33.0,4.922428,13.35,4.87,-1.33,5.47,102.69,1.12,151.78
39.0,40.0,4.2443523,14.95,4.79,-1.48,7.55,39.92,1.94,121.7
39.0,39.0,0.6934154,14.68,4.84,-1.4,8.55,332.43,1.59,188.02
28.0,29.0,2.0511813,11.14,11.45,0.54,14.33,53.9,1.09,9.15
5.0,4.0,21.385296,7.66,4.4,-1.75,5.93,9.87,0.46,182.42
29.0,29.0,0.7538862,11.16,11.48,0.52,15.55,62.69,1.41,26.96
29.0,27.0,6.4597836,11.48,11.51,0.5,15.55,54.76,1.27,346.29
36.0,36.0,0.7763651,10.77,11.53,0.09,24.59,38.88,2.86,351.63
40.0,37.0,5.700405,14.91,4.81,-1.56,8.82,328.7,1.59,126.98
28.0,27.0,3.2422905,11.89,11.48,0.51,8.41,76.33,2.84,263.07
28.0,29.0,2.0756257,11.45,11.48,0.5,14.43,62.86,1.7,39.46
28.0,29.0,3.3610396,11.28,11.46,0.46,6.78,138.8,2.03,354.74
28.0,27.0,2.5436962,11.52,11.42,0.41,6.86,99.5,0.94,352.58
41.0,39.0,4.8082156,13.5,11.56,0.27,18.02,46.76,1.46,344.5
27.0,27.0,0.27014497,11.37,11.5,0.55,8.83,71.38,1.06,294.22
29.0,29.0,0.20192729,11.3,11.45,0.46,11.53,132.92,1.38,343.54
5.0,4.0,25.18849,7.19,4.99,-0.99,6.82,31.82,0.69,308.03
16.0,16.0,0.43234438,9.2,4.93,-1.69,10.63,326.91,0.95,52.83
39.0,37.0,2.924968,14.8,4.81,-1.31,7.47,282.15,2.08,219.28
36.0,36.0,0.9350353,14.58,4.69,-1.3,16.33,5.26,4.36,193.99
22.0,19.0,16.807348,12.05,4.78,-1.37,15.42,355.93,1.98,166.78
28.0,27.0,3.1662683,11.63,11.44,0.39,1.22,93.41,1.42,8.51
33.0,33.0,0.7562937,13.09,11.57,0.43,9.01,49.41,1.04,265.51
15.0,13.0,15.4513645,10.73,4.34,-2.05,8.1,32.81,0.48,172.77
23.0,22.0,4.556718,10.38,11.45,0.51,3.3,346.4,2.02,6.98
37.0,36.0,1.4001529,10.46,11.36,-0.05,23.25,38.01,3.56,3.11
41.0,43.0,5.7734914,13.83,11.54,0.27,19.95,44.51,2.0,327.88
36.0,36.0,0.3217909,14.83,4.77,-1.35,4.29,65.05,4.36,330.79
35.0,39.0,10.513258,13.11,4.77,-2.07,11.13,302.95,1.2,74.45
23.0,23.0,1.5836623,10.29,11.5,0.53,9.58,145.14,1.56,247.93
28.0,29.0,2.822174,11.45,11.5,0.51,14.9,64.73,1.42,23.29
35.0,33.0,4.426109,11.53,11.51,0.11,23.94,29.23,3.64,354.78
5.0,6.0,4.5668497,7.18,5.02,-1.03,7.94,20.86,0.72,243.62
41.0,40.0,1.2426054,13.8,11.55,0.28,18.36,48.54,1.46,344.4
37.0,37.0,1.0321691,14.85,4.82,-1.4,1.83,159.66,1.09,148.97
29.0,27.0,4.82928,12.04,11.48,0.5,8.93,75.12,3.56,255.92
37.0,39.0,5.8326993,10.04,11.39,-0.19,22.75,35.34,3.95,2.53
28.0,27.0,2.7330995,11.23,11.52,0.5,16.4,56.75,1.66,41.48
31.0,27.0,14.208019,11.69,11.53,0.5,19.61,351.88,1.54,294.08
6.0,6.0,2.8412373,7.67,5.01,-1.03,4.12,35.68,0.59,174.37
32.0,32.0,1.3777223,13.82,4.84,-1.4,13.95,4.28,2.34,184.7
28.0,27.0,3.8908515,12.06,11.48,0.5,8.83,64.11,4.09,264.49
5.0,4.0,16.071056,7.05,4.41,-1.71,1.93,179.53,0.81,163.2
43.0,43.0,0.75523055,13.35,11.55,0.31,18.52,34.92,0.25,139.59
35.0,33.0,5.8284245,12.71,11.38,0.45,16.66,40.6,0.95,331.94
28.0,29.0,1.5741587,11.86,11.51,0.51,14.87,56.27,1.59,36.36
23.0,23.0,0.40063426,11.15,4.84,-1.87,11.82,330.93,0.92,24.79
31.0,35.0,9.622927,11.44,11.54,0.01,20.39,41.58,0.86,163.95
23.0,23.0,2.0735214,11.19,4.84,-1.86,12.05,323.48,1.42,41.3
29.0,27.0,4.1968846,11.5,11.5,0.52,14.26,56.91,1.67,37.52
38.0,39.0,1.5385553,14.53,4.87,-1.42,7.06,342.38,1.88,184.48
21.0,22.0,3.7803915,11.31,4.29,-2.22,9.1,301.06,1.08,98.38
15.0,13.0,12.781965,10.6,4.34,-2.08,9.12,283.5,0.66,176.65
24.0,23.0,2.3411875,10.39,11.44,0.53,3.04,340.6,2.18,28.04
41.0,39.0,4.7594233,13.6,11.53,0.29,20.36,26.6,1.45,335.18
27.0,30.0,12.16978,11.45,11.44,0.38,4.45,116.13,0.35,300.65
21.0,22.0,3.0198362,11.5,4.34,-2.27,5.38,301.35,0.91,100.24
38.0,37.0,0.45079455,15.37,4.84,-1.48,10.83,25.27,2.14,160.69
31.0,26.0,21.51827,11.55,11.43,0.46,20.29,0.0,1.17,275.91
30.0,32.0,6.184873,11.53,11.52,0.5,15.88,60.97,1.26,343.47
24.0,23.0,2.0655658,10.78,11.46,0.48,1.38,2.22,2.42,188.32
22.0,22.0,0.6795371,10.5,11.48,0.52,3.69,293.22,2.53,157.85
39.0,37.0,4.937537,15.21,4.83,-1.52,7.16,323.08,1.16,107.65
21.0,20.0,5.2354355,11.0,4.84,-1.81,13.27,325.9,1.35,50.66
24.0,23.0,2.609483,11.47,4.83,-1.83,11.82,332.4,1.32,41.43
15.0,14.0,0.8588301,10.64,4.38,-2.06,5.49,356.19,0.34,178.72
18.0,17.0,4.7797184,11.45,4.34,-2.16,5.68,10.5,1.01,166.63
41.0,39.0,4.5888805,14.28,11.5,0.42,13.7,29.66,1.52,326.38
17.0,16.0,6.216271,11.02,4.39,-2.15,5.16,6.18,0.79,138.89
34.0,35.0,0.9363448,11.32,11.44,-0.12,20.93,31.43,2.92,355.61
37.0,39.0,3.885271,14.72,4.77,-1.59,6.33,27.37,1.91,284.83
28.0,27.0,2.1882572,11.87,11.49,0.51,9.58,69.23,4.09,264.49
19.0,19.0,3.191528,11.5,4.66,-1.03,14.41,358.68,1.98,171.68
28.0,27.0,1.7088757,11.53,11.43,0.51,8.85,333.0,0.95,183.18
27.0,29.0,4.8311687,11.39,11.48,0.53,10.17,64.13,2.84,264.87
35.0,37.0,6.2182417,13.02,11.54,0.44,10.06,19.57,0.81,266.77
16.0,14.0,10.110717,10.67,4.92,-2.32,8.85,9.19,1.04,150.35
5.0,6.0,13.549625,7.09,4.4,-1.73,7.0,64.95,0.8,181.4
41.0,42.0,2.3895936,13.79,11.54,0.26,19.02,33.51,1.45,333.58
16.0,14.0,11.093034,10.34,4.33,-2.02,14.58,12.38,0.68,180.11
30.0,30.0,1.2158906,12.81,11.59,0.44,5.6,20.49,1.0,260.13
25.0,24.0,2.9802868,12.73,4.67,-1.39,15.54,354.01,2.22,175.93
41.0,42.0,2.372932,13.59,11.54,0.29,19.04,33.67,1.45,334.28
41.0,39.0,4.660828,13.62,11.51,0.31,19.79,43.55,1.67,324.98
38.0,40.0,4.6852565,15.2,4.88,-1.48,4.69,6.01,0.8,164.57
23.0,23.0,1.101709,10.91,4.82,-1.87,12.26,330.5,1.07,36.94
14.0,14.0,0.6186101,10.61,4.34,-2.05,5.18,33.65,0.46,190.72
19.0,19.0,0.22013983,11.56,4.34,-2.16,6.9,14.23,1.05,163.18
38.0,39.0,2.092177,15.04,4.73,-1.56,7.63,38.72,2.7,146.75
35.0,37.0,6.0097075,14.22,4.83,-1.44,8.38,322.91,1.32,199.32
28.0,29.0,1.110514,11.49,11.49,0.52,14.37,72.39,0.36,297.36
39.0,37.0,3.0707092,14.38,4.4,-1.33,12.56,13.83,0.28,297.07
6.0,6.0,3.8092997,7.24,4.99,-1.01,1.89,334.99,0.58,179.08
29.0,27.0,7.7144585,11.73,11.51,0.47,13.13,50.42,1.28,347.93
5.0,6.0,7.794582,7.3,5.02,-1.02,5.99,35.5,0.71,194.18
25.0,26.0,2.557466,12.48,4.32,-2.35,7.61,315.2,0.87,104.83
33.0,30.0,7.7132134,11.41,11.42,0.44,18.47,55.42,1.17,349.01
25.0,22.0,14.340171,11.81,4.81,-1.87,11.29,328.48,1.4,43.56
30.0,32.0,4.38341,12.28,11.4,0.4,12.84,55.23,0.85,355.68
36.0,36.0,0.22265117,10.29,11.45,-0.06,19.91,45.86,3.36,6.09
28.0,27.0,3.9554756,11.8,11.44,0.4,2.93,84.6,1.42,9.91
23.0,23.0,0.7942567,11.18,4.8,-1.85,11.05,321.59,1.44,32.54
42.0,40.0,4.1241875,11.86,11.65,0.59,31.0,22.3,2.34,355.34
36.0,36.0,0.5402565,10.24,11.41,0.09,26.4,23.13,3.18,359.63
41.0,39.0,6.1364627,13.94,11.56,0.3,21.4,16.23,1.02,351.69
6.0,6.0,4.199586,7.26,4.98,-1.0,4.69,317.4,0.74,182.14
16.0,16.0,1.4464662,9.22,4.91,-1.67,8.26,309.69,1.03,31.46
16.0,14.0,10.459443,9.26,4.9,-1.68,12.01,332.77,1.04,64.51
35.0,33.0,6.7969456,14.74,4.77,-1.33,15.36,6.32,2.04,187.76
20.0,20.0,0.37160185,11.03,4.64,-1.41,8.6,310.01,1.08,81.19
34.0,36.0,6.609196,12.99,11.52,-0.03,12.94,1.92,0.61,73.85
35.0,36.0,2.3735576,10.57,11.34,-0.27,23.23,31.03,2.95,3.27
28.0,27.0,3.0857081,11.39,11.49,0.53,15.23,66.71,1.7,38.56
41.0,39.0,4.785522,14.02,11.52,0.36,19.34,40.83,1.7,329.67
6.0,6.0,2.6847918,7.28,5.0,-1.02,3.57,353.28,0.71,175.15
34.0,35.0,2.0301561,14.09,4.84,-1.36,3.52,174.04,1.39,166.59
5.0,6.0,13.0265045,7.12,4.4,-1.73,4.78,348.75,0.23,131.15
15.0,14.0,3.1490128,10.7,4.33,-2.11,1.13,211.92,1.99,172.51
15.0,14.0,6.927921,10.87,4.34,-2.06,6.62,331.4,0.83,184.75
19.0,19.0,1.0672492,11.47,4.7,-1.06,14.28,1.21,1.92,181.33
24.0,23.0,6.3277364,11.57,4.82,-1.83,13.33,331.38,1.46,39.6
28.0,27.0,2.9275012,11.89,11.45,0.38,6.5,34.43,0.51,207.28
14.0,14.0,1.5896823,10.53,4.34,-2.06,5.45,65.36,0.46,198.32
15.0,17.0,13.242147,10.86,4.34,-2.12,1.87,10.17,1.8,186.69
6.0,4.0,27.734613,7.21,4.4,-1.7,0.54,322.64,0.81,163.5
29.0,27.0,7.7415905,11.57,11.48,0.5,17.93,337.27,1.62,289.11
25.0,23.0,8.65769,10.11,11.48,0.58,13.17,112.4,1.96,290.82
28.0,29.0,4.2641163,11.21,11.49,0.54,12.12,64.63,1.2,291.48
39.0,39.0,0.6045334,14.87,4.48,-1.75,5.69,210.85,1.28,87.23
28.0,30.0,7.1511126,11.94,11.46,0.37,5.5,37.16,0.51,208.08
21.0,20.0,4.2049847,11.98,4.34,-2.25,5.33,11.18,0.91,151.16
22.0,22.0,3.511791,11.28,4.8,-1.86,12.92,322.38,1.32,45.03
29.0,29.0,0.95364124,11.34,11.49,0.51,15.21,67.97,1.41,27.06
40.0,40.0,0.4043371,15.17,4.8,-1.52,5.8,49.47,1.94,121.7
39.0,39.0,0.24155822,14.8,4.74,-1.64,4.43,190.89,1.32,110.96
29.0,29.0,2.345827,11.3,11.44,0.47,11.85,132.8,0.54,13.79
24.0,23.0,2.2061749,10.39,11.47,0.56,8.92,146.33,0.86,251.36
19.0,19.0,2.8607073,10.63,4.8,-1.88,9.48,330.32,1.31,58.29
5.0,4.0,25.548792,7.45,4.39,-1.7,2.08,321.0,0.81,167.1
21.0,20.0,4.5895767,11.6,4.32,-2.23,5.81,300.18,0.92,104.72
5.0,6.0,15.738251,7.2,4.99,-1.01,1.74,293.75,0.58,178.38
17.0,20.0,13.5146055,11.24,4.36,-2.2,5.29,6.23,0.91,151.26
20.0,20.0,0.04198816,11.0,4.81,-1.84,8.28,322.76,1.3,60.1
21.0,20.0,6.4164586,11.4,4.73,-1.59,8.32,293.13,1.08,84.69
32.0,29.0,10.258516,11.94,11.43,0.52,16.69,42.55,1.17,338.99
41.0,39.0,4.38957,13.73,11.55,0.33,18.86,34.92,1.48,318.86
33.0,33.0,0.45193568,12.09,11.52,0.09,19.67,33.3,2.48,316.53
28.0,29.0,1.0838774,11.48,11.5,0.48,15.03,60.53,1.42,26.89
31.0,32.0,1.1224879,12.32,11.49,0.0,13.76,26.81,2.26,321.56
36.0,36.0,0.1405504,10.05,11.24,-0.38,21.77,37.52,3.23,6.69
31.0,29.0,7.410725,11.6,11.5,0.49,19.5,349.48,1.54,294.08
30.0,26.0,16.374786,13.29,4.9,-1.18,5.34,322.39,1.18,230.03
28.0,29.0,2.1870005,11.36,11.51,0.51,15.46,54.49,1.57,35.48
28.0,27.0,0.7582756,11.81,11.44,0.5,5.79,347.88,0.36,166.15
28.0,27.0,1.5080463,11.64,11.41,0.39,5.15,114.28,0.66,14.68
23.0,23.0,0.46197736,10.89,4.83,-1.89,12.33,326.21,0.92,26.89
33.0,33.0,0.5895965,12.06,11.51,0.06,19.15,26.6,2.15,314.23
16.0,14.0,12.456762,10.84,4.35,-2.06,2.21,18.35,0.43,196.71
37.0,39.0,4.8449697,14.96,4.83,-1.46,15.43,356.78,3.06,186.76
31.0,30.0,1.2498937,13.43,4.85,-1.21,7.29,289.7,0.88,220.71
19.0,17.0,8.30732,10.67,4.34,-2.16,8.71,296.36,1.05,85.06
27.0,27.0,0.4553795,11.59,11.43,0.37,3.42,73.57,1.46,160.34
28.0,27.0,2.8022199,11.47,11.51,0.49,14.1,59.35,1.66,43.28
22.0,22.0,1.6870763,11.92,4.3,-2.26,8.96,356.03,0.8,223.48
15.0,16.0,5.2798095,10.57,4.39,-2.09,7.16,357.51,1.08,155.2
5.0,4.0,7.322154,7.03,4.31,-1.53,4.63,219.38,1.0,157.01
29.0,29.0,0.13118319,11.82,11.52,0.49,13.86,63.9,1.54,37.18
42.0,42.0,0.7458209,11.1,11.62,0.6,31.37,14.37,3.96,355.21
39.0,39.0,0.48729613,15.06,4.76,-1.55,8.49,336.39,1.81,136.02
36.0,36.0,0.5177604,12.57,4.9,-1.05,14.86,275.85,1.12,302.02
28.0,29.0,2.3480654,11.31,11.49,0.53,16.09,66.51,1.54,28.87
41.0,40.0,0.6080336,13.76,11.55,0.27,21.67,24.13,1.41,324.46
22.0,23.0,4.420164,11.29,4.87,-1.89,11.35,323.0,1.37,49.26
41.0,42.0,2.9008234,14.4,4.69,-1.06,13.75,289.43,2.57,246.89
15.0,13.0,12.73791,10.6,4.33,-2.05,7.62,29.73,0.68,181.07
38.0,39.0,2.984196,14.65,4.86,-1.46,6.3,12.66,0.72,141.61
41.0,42.0,2.383254,13.89,11.52,0.32,19.0,45.24,1.7,329.47
15.0,14.0,0.76738995,9.62,4.34,-1.97,15.4,348.72,0.85,177.5
29.0,30.0,4.1330113,13.21,4.83,-1.25,5.5,291.49,0.88,220.71
5.0,4.0,23.715494,7.1,4.44,-1.75,2.48,356.56,0.34,182.12
30.0,27.0,8.41819,11.79,11.52,0.48,15.56,59.88,1.27,343.99
33.0,35.0,3.409507,12.65,11.38,0.44,16.16,41.51,1.1,341.4
36.0,39.0,6.7198715,14.8,4.79,-1.51,10.25,21.87,2.14,161.79
22.0,20.0,9.667892,11.69,4.36,-2.23,2.22,267.9,1.75,155.06
15.0,14.0,1.4389688,10.57,4.33,-2.04,2.53,118.37,0.98,150.11
37.0,36.0,3.86041,13.22,11.51,0.0,16.08,18.61,0.51,92.18
41.0,40.0,1.1693012,13.77,11.55,0.26,17.72,46.09,1.49,347.83
39.0,39.0,0.11831644,14.75,4.64,-1.72,4.11,246.02,1.32,119.06
28.0,27.0,2.8339813,11.83,11.44,0.37,6.95,46.38,0.5,203.42
6.0,6.0,0.94543725,7.18,5.0,-0.98,8.2,29.42,0.72,278.65
30.0,27.0,11.175362,11.74,11.42,0.44,10.02,128.31,1.04,14.29
35.0,33.0,4.346958,14.18,4.87,-1.32,2.75,150.18,0.9,158.71
34.0,30.0,12.505199,14.36,4.68,-1.02,13.26,6.04,2.34,184.6
35.0,36.0,3.6189396,11.29,11.45,0.01,22.55,32.81,2.95,350.08
20.0,20.0,0.5151071,11.04,4.81,-1.89,6.66,312.03,1.21,74.31
22.0,22.0,0.6023954,11.43,4.83,-1.9,9.61,316.67,1.04,93.8
36.0,36.0,0.17183092,10.87,11.52,0.16,22.88,47.53,3.68,327.67
40.0,39.0,1.8060157,13.96,11.56,0.39,13.04,34.31,4.3,348.42
36.0,36.0,0.12267431,10.59,11.44,0.07,23.8,30.24,3.87,1.38
16.0,19.0,13.67352,11.23,4.36,-2.25,0.85,162.91,1.55,186.51
5.0,6.0,10.536363,7.36,4.39,-1.73,4.89,351.17,0.23,132.15
19.0,17.0,11.381098,11.63,4.36,-2.2,5.23,12.06,0.91,151.26
18.0,20.0,8.6925335,11.71,4.35,-2.27,9.78,0.0,0.83,208.11
34.0,32.0,7.043764,14.39,4.74,-1.22,14.6,4.48,2.13,182.95
21.0,20.0,2.930789,11.93,4.33,-2.27,5.47,10.93,0.91,151.16
5.0,6.0,10.532836,7.31,4.39,-1.69,2.85,169.86,1.14,150.16
34.0,33.0,1.4325846,11.24,11.49,0.11,22.7,24.49,3.28,2.63
23.0,22.0,4.6528444,11.78,4.29,-2.25,10.62,311.85,1.08,98.38
31.0,35.0,9.419222,11.84,11.43,0.44,10.12,75.29,0.66,36.51
