FOC,PERC
34.56,16.42652
34.56,13.119877
31.68,2.5874798
33.12,11.711916
33.12,8.799846
34.56,16.33017
33.12,11.315778
34.56,15.251735
33.12,10.072891
33.12,13.127701
34.56,14.533361
33.12,10.195717
33.12,10.668172
34.56,13.468441
33.12,10.904172
33.12,9.6185665
33.12,7.766227
33.12,12.466597
33.12,8.87189
33.12,10.4074955
33.12,11.765013
34.56,15.926112
33.12,11.615028
34.56,13.912861
33.12,10.7424965
33.12,10.953745
33.12,14.1278105
37.44,20.501099
36.0,19.50887
33.12,11.601114
33.12,12.592072
33.12,11.360438
33.12,11.161687
34.56,17.585285
33.12,12.802929
33.12,11.709727
34.56,15.961102
33.12,12.629874
33.12,12.675956
34.56,17.118073
34.56,15.544351
33.12,11.170118
33.12,11.314218
34.56,13.843746
31.68,6.6454844
33.12,12.053453
34.56,14.393538
33.12,11.536834
33.12,11.59349
33.12,13.499151
34.56,18.168467
33.12,13.532051
33.12,12.561354
34.56,14.489391
34.56,16.951258
33.12,8.876197
34.56,14.111604
33.12,10.262584
33.12,11.933081
33.12,13.065201
33.12,11.840466
33.12,8.48852
33.12,11.847123
33.12,10.840904
33.12,15.150787
34.56,16.188074
37.44,24.553278
36.0,17.736578
33.12,10.426073
33.12,15.614804
33.12,12.380542
34.56,16.036331
33.12,14.49293
33.12,13.36396
34.56,17.396585
34.56,17.330845
34.56,15.2135
36.0,18.063059
33.12,14.02043
34.56,15.858179
34.56,16.351845
34.56,17.423595
34.56,17.83786
34.56,1.5609462
33.12,2.1675475
33.12,6.247557
34.56,0.034780413
34.56,0.66650134
33.12,3.4482121
34.56,1.9378353
34.56,2.4223437
33.12,4.172014
34.56,2.4548833
33.12,5.0620527
33.12,8.015575
33.12,6.7783093
34.56,2.7341201
34.56,1.7390758
33.12,6.4910555
33.12,6.43896
34.56,13.648801
33.12,10.151605
34.56,16.68504
37.44,21.34531
36.0,18.715137
33.12,8.277243
33.12,13.305214
34.56,12.06441
33.12,11.112472
33.12,11.592476
33.12,11.316561
33.12,10.989957
34.56,13.913176
34.56,13.815075
33.12,10.594072
34.56,16.48958
33.12,12.2214985
33.12,11.953202
33.12,10.978802
33.12,10.328201
34.56,12.929726
33.12,12.130449
33.12,12.839387
34.56,16.141588
33.12,9.764728
33.12,12.196867
33.12,12.836203
34.56,12.022251
33.12,12.187279
33.12,10.150061
33.12,11.670394
33.12,12.500511
33.12,10.177732
33.12,14.404732
33.12,11.829905
34.56,13.35144
38.88,33.37188
36.0,30.574554
36.0,29.62017
36.0,28.113958
36.0,29.701859
36.0,29.132229
37.44,32.18388
37.44,33.483574
38.88,37.355736
40.32,38.028255
38.88,34.952484
37.44,33.152927
38.88,32.643276
38.88,33.655396
38.88,33.58768
38.88,34.61751
38.88,37.38686
46.08,46.962933
36.0,30.507141
40.32,37.01177
40.32,37.897045
37.44,34.88559
36.0,32.30242
36.0,31.186634
36.0,29.69515
36.0,29.377317
36.0,29.642084
38.88,36.29449
36.0,29.005972
37.44,32.865253
37.44,33.108345
36.0,29.059431
38.88,36.165577
37.44,31.22777
36.0,31.606993
36.0,28.615602
38.88,35.598267
37.44,33.589397
36.0,28.582012
36.0,29.018524
37.44,31.140636
38.88,34.897144
40.32,39.018078
38.88,33.417297
36.0,29.688013
37.44,33.947536
38.88,35.064896
40.32,37.046814
38.88,34.4216
36.0,28.15378
37.44,32.38189
36.0,30.303457
36.0,26.697552
36.0,25.516191
36.0,27.825207
37.44,31.302584
36.0,27.429602
36.0,27.639315
36.0,28.990942
36.0,26.180616
36.0,25.421253
34.56,21.28996
43.2,41.332073
38.88,31.864077
38.88,34.176994
40.32,33.108036
38.88,34.16444
38.88,34.763935
38.88,33.186867
41.76,38.32067
37.44,31.873203
37.44,33.850468
36.0,28.943008
36.0,11.024782
36.0,27.868652
36.0,29.993046
36.0,10.303794
37.44,30.725748
34.56,21.490602
36.0,25.757885
37.44,30.256876
37.44,30.725634
36.0,27.649948
34.56,22.793135
36.0,26.61739
36.0,27.830532
36.0,28.082943
36.0,28.10012
37.44,32.17093
34.56,26.21737
36.0,24.409039
37.44,10.309474
37.44,29.508396
38.88,34.264107
36.0,7.4780993
36.0,26.11962
36.0,30.076826
36.0,12.870009
36.0,30.921799
34.56,27.638494
36.0,8.071275
34.56,24.822498
36.0,28.742981
37.44,10.708408
36.0,28.591505
34.56,25.439781
34.56,4.346834
36.0,28.020996
34.56,22.118305
34.56,22.609322
36.0,19.625479
36.0,30.82527
34.56,26.565922
34.56,25.733582
37.44,25.551023
36.0,24.503061
36.0,24.661022
36.0,27.164385
37.44,30.714407
34.56,25.954576
36.0,25.480366
36.0,26.84518
36.0,27.791798
36.0,27.583328
38.88,32.95973
37.44,30.552176
37.44,29.028934
38.88,35.41741
36.0,29.721367
37.44,31.756353
36.0,29.49419
36.0,28.589598
34.56,24.575672
34.56,24.656652
37.44,32.054184
36.0,25.986635
37.44,33.94709
36.0,27.954594
34.56,26.160902
36.0,27.739
36.0,29.481623
37.44,31.35153
36.0,28.510391
38.88,32.910927
40.32,36.04196
38.88,31.939358
34.56,25.728365
36.0,27.275663
37.44,30.763477
36.0,28.81369
34.56,26.504904
37.44,32.52193
36.0,30.218613
36.0,27.855158
36.0,26.469696
37.44,30.46318
36.0,28.458277
37.44,30.027374
36.0,26.486704
36.0,28.49972
36.0,26.787853
36.0,26.999771
37.44,29.945356
36.0,27.718666
34.56,25.96046
36.0,26.77983
34.56,25.013369
36.0,25.180817
36.0,28.283152
36.0,27.133068
36.0,27.278402
36.0,28.814157
33.12,18.481632
37.44,32.072414
36.0,28.825554
36.0,28.774426
36.0,28.91618
36.0,25.899792
36.0,28.737
36.0,29.143646
38.88,34.77995
37.44,30.403942
36.0,27.127785
36.0,27.662045
36.0,26.715237
37.44,29.970547
37.44,32.882034
34.56,24.315157
34.56,24.00493
37.44,29.944845
36.0,26.752737
36.0,28.840998
36.0,25.823063
36.0,27.926243
36.0,26.751953
36.0,29.166481
36.0,26.218542
34.56,27.022194
37.44,31.150908
36.0,29.168734
36.0,27.978945
34.56,24.79668
36.0,26.348347
36.0,28.543001
37.44,27.799051
36.0,25.772366
34.56,23.87242
37.44,27.46207
40.32,34.169964
37.44,29.85987
36.0,31.78551
37.44,30.565893
36.0,21.525764
36.0,25.038883
34.56,22.637766
36.0,24.933052
36.0,26.765596
36.0,32.29766
34.56,26.91389
34.56,23.48279
34.56,24.605183
37.44,32.762978
34.56,24.15903
34.56,24.692019
37.44,32.08539
36.0,25.715956
36.0,26.243538
34.56,23.702646
37.44,32.62131
37.44,32.05914
37.44,32.598217
37.44,32.73883
34.56,23.804163
34.56,24.483269
37.44,31.182257
36.0,28.46028
37.44,32.238785
36.0,29.358053
37.44,31.545671
38.88,36.630577
38.88,33.27115
36.0,27.914354
37.44,28.300724
37.44,31.231583
36.0,27.905783
37.44,32.80984
36.0,30.623669
37.44,30.807972
36.0,26.414257
36.0,27.79469
36.0,28.41933
36.0,27.71441
36.0,29.379908
37.44,33.88733
36.0,29.168564
34.56,23.641088
36.0,28.001324
36.0,25.682673
36.0,24.0767
34.56,22.297628
36.0,25.039122
36.0,27.861511
37.44,31.473255
37.44,33.20303
38.88,33.456104
37.44,32.863007
40.32,35.204514
36.0,29.300117
36.0,29.648972
36.0,29.028517
36.0,27.1889
36.0,28.207487
37.44,35.899837
36.0,30.130959
36.0,30.651876
36.0,31.152132
36.0,30.24655
37.44,33.011723
34.56,25.257969
36.0,29.288906
36.0,27.01878
36.0,30.605274
36.0,31.040081
34.56,28.47244
36.0,27.04508
37.44,31.290564
37.44,32.630753
36.0,27.64785
37.44,31.317753
