FOC_PRED,FOC_ACT,PERC,STW
103.965904,102.624,1.3075924,17.17973333333333
42.233204,49.152,14.076326,12.038439999999998
47.402042,40.41600000000001,17.285337,14.267806666666667
77.93678,81.21600000000002,4.0376534,15.625066666666667
116.586945,128.92799999999997,9.572048,18.346326666666666
147.05153,157.72800000000004,6.7689114,19.88329333333333
37.280632,43.00800000000001,13.316981,14.024239999999997
116.47376,115.10400000000001,1.1900249,17.760199999999998
39.06657,40.704,4.02277,14.085626666666665
43.9977,53.76,18.159039,12.223913333333334
43.641266,41.184,5.9665594,13.946133333333334
45.59133,41.184,10.701568,14.366373333333335
42.048874,42.528,1.126613,13.966173333333334
44.97846,44.06399999999999,2.0752978,14.029186666666662
41.625355,40.41600000000001,2.9922664,14.238893333333333
35.809406,40.32000000000001,11.186988,14.121066666666668
82.60928,80.44800000000002,2.686562,15.76302
50.08082,44.63999999999999,12.188214,13.758066666666668
39.432602,40.60800000000001,2.8945029,14.21626
63.099503,64.51199999999999,2.1895127,15.640613333333336
99.690414,98.4,1.3113952,14.714713333333332
56.02907,43.104000000000006,29.985783,14.822819999999998
36.98286,40.51200000000001,8.711346,13.961426666666664
40.287273,57.407999999999994,29.822895,12.89516
48.19727,45.407999999999994,6.1426806,13.606113333333333
45.76999,43.68,4.7847724,14.0761
45.79468,44.25599999999999,3.476774,13.646186666666665
42.584354,43.39200000000001,1.8612739,14.214866666666667
45.123955,47.13599999999999,4.268599,12.53851333333333
86.51811,80.35200000000002,7.673879,14.48738
120.5145,120.09600000000002,0.34847355,18.069540000000003
6.166252,22.656000000000002,72.783134,11.832933333333331
46.327553,39.84,16.284018,14.04144
71.89783,77.664,7.4245133,16.73434
96.79547,95.71199999999999,1.132014,16.73544
46.215878,45.408,1.7791502,12.954313333333337
148.13263,165.21599999999995,10.340024,19.281493333333334
37.251488,40.992,9.124983,14.200406666666668
44.518322,43.104000000000006,3.2811847,14.236880000000001
99.362915,113.85600000000001,12.729314,16.084333333333333
41.872078,40.896,2.386732,14.365593333333333
51.339592,46.656,10.038568,13.804259999999998
47.33789,41.28,14.675125,13.963513333333335
83.36804,79.96800000000003,4.25175,15.782900000000001
111.66426,111.264,0.35973984,17.48026666666666
53.4983,47.61599999999999,12.353616,13.311276666666664
41.84014,41.088,1.8305589,13.531040000000003
40.710743,48.384,15.859077,11.775493333333333
81.10328,76.704,5.735394,14.940830000000002
121.87251,119.90400000000001,1.6417414,17.931146666666667
131.34148,127.77600000000002,2.7904108,18.700813333333336
44.852814,71.232,37.032776,14.169913333333334
84.40612,79.87200000000003,5.676731,15.891593333333333
114.11292,109.15200000000002,4.544967,16.692253333333337
39.352158,43.104000000000006,8.704164,14.237353333333333
48.71886,39.072,24.689964,13.968873333333335
110.32445,112.89599999999999,2.2778099,17.145913333333336
46.099876,44.16,4.392836,13.937899999999997
38.550434,47.99999999999999,19.686596,12.039373333333334
42.824463,43.392,1.3079264,14.223386666666668
42.785767,41.184000000000005,3.889298,13.987613333333336
42.131187,42.720000000000006,1.3783094,14.00444
48.845413,44.25599999999999,10.370148,14.01468666666667
45.525265,44.06399999999999,3.3162344,13.918066666666668
40.19338,43.008,6.5444126,14.024233333333333
113.85973,112.03199999999997,1.631441,17.615086666666667
38.07852,40.12800000000001,5.1073484,14.07436
48.97219,40.12800000000001,22.039955,14.235193333333333
76.20373,77.75999999999999,2.0013816,16.252246666666665
40.034378,40.51200000000001,1.1789666,13.514566666666667
84.74688,80.544,5.218118,15.90144
111.90723,112.512,0.53751993,17.36022
45.688457,43.583999999999996,4.8285103,14.025686666666665
43.38714,41.376,4.8606415,13.805773333333333
36.529835,42.528,14.104037,13.926546666666667
83.762085,80.25600000000001,4.368631,15.765680000000003
47.418106,43.68,8.557935,14.117753333333331
112.74187,115.00800000000001,1.9704161,15.618239999999998
35.90217,40.41600000000001,11.168428,14.300806666666665
103.980965,103.392,0.56964403,17.104446666666664
43.82802,41.472,5.680985,13.42145333333333
123.83119,120.28800000000001,2.9455888,18.192873333333335
111.48517,110.592,0.80762225,17.524746666666665
45.107487,39.55200000000001,14.046038,14.018553333333331
95.26441,88.60799999999998,7.5122,16.133213333333334
131.06984,128.16000000000003,2.270471,18.51208
76.016594,77.856,2.3625782,16.4112
112.94657,112.51199999999996,0.38624352,17.506506666666667
44.552937,43.29600000000001,2.9031205,14.072106666666665
42.755787,43.39200000000001,1.4661952,14.139093333333335
39.762863,43.104000000000006,7.751338,13.726799999999999
76.62592,78.33600000000001,2.1830008,16.151200000000003
46.2503,44.35199999999999,4.2800775,14.245573333333335
62.655285,44.928,39.457096,15.450506666666666
39.915176,40.704,1.9379476,14.288933333333334
109.28556,111.07199999999999,1.6083604,17.449419999999996
105.50195,113.85600000000001,7.337382,15.673380000000002
45.270947,40.992,10.43849,13.944806666666667
38.167255,28.319999999999997,34.77138,13.623999999999997
95.82436,81.696,17.293827,16.428
78.89979,76.8,2.7340946,16.30734
82.60301,80.83200000000002,2.190978,15.796313333333332
109.7938,111.64799999999998,1.6607572,17.430446666666665
119.22961,120.09599999999999,0.7214179,18.22950666666667
104.94068,102.81600000000002,2.0664873,17.154906666666665
44.759182,43.775999999999996,2.2459362,13.899553333333332
82.98341,79.96800000000002,3.7707725,15.766173333333334
100.87399,96.096,4.972103,16.685499999999998
46.895813,44.06399999999999,6.426593,13.949746666666666
116.50397,120.096,2.9909682,17.958153333333332
39.05007,42.912000000000006,8.999643,13.934633333333332
52.320385,38.496,35.91123,14.128646666666665
43.934975,40.896,7.4309826,13.979786666666666
37.833263,46.751999999999995,19.076693,12.276446666666667
15.696569,20.92799999999999,24.997278,11.917793333333334
40.859913,41.088,0.5551216,13.485586666666668
40.5759,41.28,1.7056633,13.4634
145.57544,158.01600000000005,7.872979,19.92760666666667
44.303467,43.48800000000001,1.8751559,14.001033333333337
43.87355,41.855999999999995,4.8202205,13.591479999999997
61.231785,60.192,1.7274446,14.089393333333334
63.762,57.792,10.330152,13.181053333333333
42.428944,40.51200000000001,4.7317896,14.306826666666668
37.44847,40.51200000000001,7.562031,14.206466666666667
151.28918,163.29599999999996,7.3527956,19.035986666666666
33.054874,50.11199999999999,34.038006,11.693606666666666
63.537666,70.464,9.829602,13.869613333333337
103.1545,105.59999999999998,2.3158102,15.763333333333334
39.073544,41.76,6.4330816,13.680173333333332
118.98712,119.808,0.6851605,18.161006666666665
46.53577,44.35199999999999,4.9237223,13.698093333333334
49.151382,44.63999999999999,10.106145,13.74652
50.93414,66.72,23.659864,12.088933333333332
46.939377,44.06399999999999,6.525458,13.930399999999999
56.93094,54.336000000000006,4.775729,13.77941333333333
42.874535,43.20000000000001,0.7533939,14.16444
86.57357,77.47199999999998,11.748206,14.96219333333333
57.251373,43.67999999999999,31.069994,15.105879999999997
46.43157,41.952000000000005,10.677843,13.680846666666664
43.837917,44.06399999999999,0.51307607,13.934413333333334
48.980217,43.58400000000001,12.381189,14.4538
86.98394,88.99199999999999,2.2564464,15.894973333333333
49.53622,45.408,9.0913925,13.722286666666665
45.698326,40.8,12.005703,14.260993333333337
87.70859,81.79199999999999,7.2337003,14.21856
45.03133,41.087999999999994,9.597276,14.412133333333331
44.932743,45.408,1.0466391,12.948246666666664
44.07439,41.28,6.76936,13.74704
41.488403,46.080000000000005,9.964406,13.465726666666667
49.9128,44.064,13.273422,14.185980000000002
42.92025,41.184,4.215841,13.983666666666668
143.50989,158.30400000000003,9.345382,19.593913333333337
92.08235,88.79999999999998,3.6963384,16.19036666666667
43.383026,44.35199999999999,2.184738,13.738399999999997
112.66799,111.35999999999996,1.1745609,17.733760000000004
38.117916,44.448,14.241552,13.575053333333333
