speed,ws,foc,draft
11.2,1.0,0.7634752563067845,7.3
11.8,2.0,0.7856309533119201,7.3
12.4,2.0,0.7695658959840473,7.3
12.6,2.0,0.7700216032209849,7.3
12.6,3.0,0.7781444564461708,7.3
12.7,3.0,0.7647803019393574,7.3
12.3,3.0,0.8059002132642836,7.3
12.5,4.0,0.7919197735332307,7.3
12.3,4.0,0.7902981519699097,7.3
12.5,5.0,0.8017124077853035,7.3
12.7,6.0,0.8874769454652612,7.3
12.7,6.0,0.8183233548294414,7.3
12.5,6.0,0.8152063853210874,7.3
12.8,6.0,0.8418216775445377,7.3
11.8,6.0,0.7449266105890274,7.3
11.8,6.0,0.7510253928956532,7.3
12.0,6.0,0.757829462780672,7.3
12.1,6.0,0.7664073434743014,7.3
11.8,6.0,0.7578967109970425,7.3
12.0,5.0,0.7685187657674154,7.3
12.3,4.0,0.8032077425404599,7.3
0.6,3.0,0.8434235628913431,7.3
0.0,3.0,-0.03310797385102488,-1.0
0.0,3.0,-0.01540488004684448,-1.0
0.0,4.0,0.09268683691819507,-1.0
0.0,4.0,0.0035812717420863048,-1.0
0.0,4.0,-0.00745229724560824,-1.0
0.4,4.0,-0.035057871291096165,-1.0
0.0,5.0,0.013541727430368085,-1.0
0.0,4.0,-0.00593268871307373,-1.0
0.0,4.0,-0.012606881558895113,-1.0
0.0,5.0,-0.0028120598551705767,-1.0
0.0,5.0,-0.023727458639002073,-1.0
0.0,5.0,-0.018489684708029933,-1.0
0.0,5.0,-0.0047987933144583795,-1.0
0.0,5.0,-0.008611519533200133,-1.0
0.0,5.0,-0.0016016530959990735,-1.0
0.0,5.0,-0.005815805802098619,-1.0
0.0,4.0,-0.009108319878578186,-1.0
0.2,4.0,0.062319996101515625,-1.0
0.0,4.0,-0.016677314856357796,-1.0
0.0,4.0,0.020647376775741574,-1.0
4.4,4.0,0.011185967113623924,11.6
10.8,5.0,1.216533084710439,11.6
11.4,5.0,1.2301235653105236,11.6
12.2,6.0,1.2375251117505526,11.6
12.0,7.0,1.241264005502065,11.6
11.9,7.0,1.229052217801412,11.6
11.6,6.0,1.2546355233472937,11.6
11.4,6.0,1.223471999168396,11.6
12.3,6.0,1.2285112804836698,11.6
12.4,4.0,1.1857544316185846,11.6
12.7,6.0,1.2230007330576578,11.6
13.3,5.0,1.1989355463730662,11.6
12.9,5.0,1.1819904297590256,11.6
11.9,1.0,1.1992846657248104,11.6
12.1,1.0,1.1768675049146016,11.6
12.9,2.0,1.2028173870510526,11.6
12.9,1.0,1.2150222212076187,11.6
12.3,2.0,1.1965115427970887,11.6
12.4,4.0,1.2101622025171916,11.6
12.1,6.0,1.242905676364899,11.6
12.6,6.0,1.249878478050232,11.6
12.8,5.0,1.2081653773784635,11.6
13.2,5.0,1.2607365955005994,11.6
12.8,3.0,1.1993426595415388,11.6
12.6,3.0,1.1673181719250147,11.6
12.7,3.0,1.172918889257643,11.6
12.6,4.0,1.1710432529449464,11.6
12.8,3.0,1.1627326749619984,11.6
12.8,3.0,1.1658647340886734,11.6
13.1,4.0,1.2224499095569958,11.6
13.0,9.0,1.330698788166046,11.6
12.6,5.0,1.214948646724224,11.6
11.9,4.0,1.2686428342546736,11.6
12.6,5.0,1.2226522990635462,11.6
12.6,4.0,1.2307357788085938,11.6
12.4,4.0,1.2226650531475358,11.6
12.2,4.0,1.2594985400929168,11.6
13.0,4.0,1.2316683741176828,11.6
12.6,4.0,1.3090664148330688,11.6
12.6,5.0,1.2448499128222466,11.6
12.6,5.0,1.2162961641947427,11.6
12.5,5.0,1.2488961861683772,11.6
17.4,5.0,1.2658915072679522,11.6
10.3,5.0,1.2710767388343809,11.6
12.3,5.0,0.01848488230080832,11.6
12.9,5.0,1.2831073999404907,11.6
12.7,4.0,1.3176701664924622,11.6
12.6,3.0,1.257439911365509,11.6
12.4,3.0,1.2720287640889485,11.6
12.2,3.0,1.2901791550896384,11.6
12.1,3.0,1.2412602793086658,11.6
12.7,3.0,1.2585243701934814,11.6
13.1,3.0,1.252125871181488,11.6
13.2,3.0,1.3125775655110676,11.6
13.1,2.0,1.2599210242430372,11.6
13.1,1.0,1.2724859846962824,11.6
13.1,1.0,1.2503828360484197,11.6
13.0,1.0,1.2604966660340626,11.6
12.7,0.0,1.2523038203899677,11.6
12.7,1.0,1.2404191927476362,11.6
12.6,1.0,1.2683676821844918,11.6
12.6,1.0,1.264370390347072,11.6
12.7,2.0,1.2672640383243559,11.6
12.7,2.0,1.2692512823985174,11.6
12.4,3.0,1.2376359780629476,11.6
12.0,3.0,1.1871040910482409,11.6
12.0,3.0,1.206802555492946,11.6
10.7,3.0,1.2255090326070786,11.6
12.6,3.0,1.2094613038576567,11.6
11.9,2.0,1.2052706321080526,11.6
12.0,0.0,1.2074167132377625,11.6
10.5,0.0,1.2812243785176958,11.6
12.8,0.0,1.3316214765821184,11.6
11.8,0.0,1.2481515705585478,11.6
6.2,0.0,1.3509732007980346,11.6
12.7,1.0,0.7300655504931575,11.6
12.5,1.0,1.3147508757455009,11.6
12.5,1.0,1.2516459226608276,11.6
13.3,0.0,1.2754931083092322,11.6
13.6,0.0,1.2381649750929613,11.6
13.2,1.0,1.224431503902782,11.6
15.2,1.0,1.2170805235703783,11.6
13.7,1.0,1.2635506933385676,11.6
13.4,0.0,1.2493002499852859,11.6
12.9,0.0,1.2458749068410773,11.6
12.7,0.0,1.2349280595779422,11.6
12.6,0.0,1.2354431082220638,11.6
12.3,0.0,1.2850336790084842,11.6
12.0,0.0,1.2753561735153198,11.6
16.4,0.0,1.2515810898372106,11.6
13.1,0.0,1.2603009397333318,11.6
13.1,0.0,1.2082108679939718,11.6
13.1,0.0,1.1737918728276302,11.6
13.4,0.0,1.193928318865159,11.6
13.1,0.0,1.179144901888711,11.6
12.8,0.0,1.2471369902292888,11.6
0.0,1.0,0.1961427554488182,11.6
0.0,1.0,0.008802392577764122,11.6
0.0,1.0,-0.043600273223134485,11.6
0.1,1.0,-0.036009630205416664,11.6
0.0,1.0,0.11595331877470015,11.6
0.0,1.0,-0.008195042610168457,9.5
0.0,1.0,-0.009611957049482148,9.5
0.0,1.0,-0.017660468816757202,9.5
0.1,1.0,-0.012503758072853087,9.5
0.0,1.0,0.00904203454653422,9.5
0.0,1.0,0.014134846962507832,9.5
0.0,0.0,0.014678260816197547,9.5
0.0,0.0,0.02002029776224892,9.5
0.0,0.0,0.02389189600944519,9.5
0.0,0.0,-0.038534732533422315,9.5
0.3,0.0,-0.008837074041366577,9.5
9.7,0.0,0.6528559036033098,9.5
11.8,0.0,0.4378669293303239,9.5
2.4,0.0,-0.012809455394744871,9.5
10.0,0.0,-0.01428493610973977,9.5
11.7,0.0,0.909972347711262,9.5
2.7,0.0,0.9256764385435317,9.5
2.9,1.0,-0.032416552305221565,9.5
4.1,1.0,0.5180582612752914,9.5
5.1,1.0,-0.022669538855552673,9.5
5.3,1.0,0.16640354905809676,9.5
12.8,1.0,0.8282689262520183,9.5
13.2,1.0,1.232090287738376,9.5
12.6,1.0,1.2122642174363136,9.5
13.3,1.0,1.2327989836533864,-1.0
12.2,1.0,1.2222929830136506,-1.0
0.0,1.0,0.018718744317690533,-1.0
0.0,1.0,-0.006037384036598714,-1.0
0.0,0.0,-0.01592323184013367,-1.0
0.0,1.0,-0.010679320049123274,-1.0
0.0,1.0,0.12504280110200247,-1.0
0.0,1.0,-0.010886698961257936,-1.0
0.0,2.0,0.09367907792329787,-1.0
0.0,2.0,-0.02380875229657627,-1.0
0.0,1.0,-0.010488465428352356,-1.0
0.0,1.0,0.001896002414617232,-1.0
0.0,1.0,0.1617626999545373,-1.0
0.0,1.0,-0.011896641776799359,-1.0
0.0,2.0,-0.02062335610389709,-1.0
0.0,2.0,-0.010797485709190369,-1.0
0.0,2.0,0.013117134387037543,-1.0
0.0,2.0,-0.032907999848226184,-1.0
0.0,2.0,-0.028439087997948517,-1.0
0.0,2.0,-0.0062091558478873385,-1.0
0.0,1.0,-0.00875990601303925,-1.0
0.0,1.0,-0.01200947165489197,7.45
0.0,1.0,-0.03382263268468609,7.45
0.0,2.0,-0.0007976450440954403,7.45
0.0,2.0,-0.0033200234174728394,7.45
0.0,2.0,0.006351381540298462,7.45
2.7,2.0,-0.006199823138055303,7.45
3.1,2.0,0.13591748476028442,7.45
0.0,2.0,-0.011690684438287509,7.45
0.0,2.0,-0.00937613844871521,7.45
0.1,1.0,0.0012016445398330688,7.45
0.1,1.0,-0.005165728050489982,7.45
0.1,1.0,-0.0061508113207604225,7.45
0.0,1.0,0.11993380263447763,7.45
0.1,2.0,0.028821381954874343,7.45
0.2,2.0,-0.006381527129468896,7.45
0.1,2.0,-0.008527482402127152,7.45
0.0,2.0,-0.004878662526607513,7.45
0.0,2.0,-0.016659182122256085,7.45
7.8,2.0,-0.030324101448059082,7.45
12.8,2.0,0.9967459019492654,7.45
13.0,2.0,1.0285061068005033,-1.0
12.9,2.0,1.008027116457621,-1.0
12.7,2.0,0.9924457623408393,-1.0
12.6,2.0,1.01593017578125,-1.0
6.5,1.0,1.0481382846832277,-1.0
0.0,0.0,0.004895702004432678,-1.0
0.0,0.0,0.00909636914730072,-1.0
0.2,0.0,-0.0010784379706334157,-1.0
0.1,0.0,-0.005893080495992111,-1.0
0.0,0.0,-0.007954761385917664,-1.0
0.0,0.0,-0.009644567972171449,-1.0
0.0,0.0,-0.008194011627947409,-1.0
0.0,1.0,-0.015347006963966282,-1.0
0.0,1.0,-0.0047997339928346405,-1.0
0.0,1.0,-0.006056430165958544,-1.0
0.0,1.0,-0.01397752962618827,-1.0
0.1,1.0,-0.008792474865913391,-1.0
0.0,1.0,-0.007627447287609366,-1.0
0.0,0.0,0.025889992713928226,-1.0
0.0,1.0,0.020058805190216883,-1.0
0.0,1.0,-0.017736099660396576,-1.0
0.0,1.0,0.0994829311966896,-1.0
0.0,1.0,-0.02529568520788164,-1.0
0.0,1.0,0.020128144327987374,-1.0
0.1,1.0,0.0789683307181035,-1.0
0.1,1.0,-0.015449583530426025,-1.0
0.0,1.0,0.13525953124165913,-1.0
0.0,2.0,-0.018512557535292542,7.45
0.1,2.0,-0.017620048487689027,7.45
0.1,2.0,-0.01585211094197822,7.45
0.1,2.0,-0.019213795243425612,7.45
0.1,2.0,-0.023740828037261963,7.45
0.1,2.0,0.014735363423824309,7.45
0.0,2.0,0.01859430968761444,7.45
0.0,2.0,0.01635584980249405,7.45
0.0,1.0,-0.01167132705450058,7.45
0.0,2.0,-0.016746062928983882,7.45
0.1,2.0,-0.017046152461064574,7.45
0.1,2.0,-0.00937528626098914,7.45
0.1,2.0,-0.01728895458957417,7.45
0.0,2.0,-0.015012033888259597,7.45
0.0,2.0,0.0074895620346069345,7.45
0.0,2.0,0.00607934836300135,7.45
0.0,2.0,0.07666566719611485,7.45
0.1,2.0,-0.02032069902672659,7.45
0.1,2.0,0.002876567060302941,7.45
0.1,2.0,-0.015470050275325775,7.45
0.0,2.0,-0.01885592043399811,7.45
0.0,1.0,0.14448538422584534,7.45
0.0,1.0,-0.014237597584724425,7.45
0.0,1.0,0.014800228259848591,7.45
0.1,1.0,-0.033250001930502114,7.45
1.9,1.0,-0.027255449976239885,7.45
11.6,1.0,0.4168480577923003,7.45
11.7,2.0,0.766991956366433,7.45
11.3,2.0,0.7696533997853597,7.45
12.0,2.0,0.7906285398884824,7.45
12.2,1.0,0.7666925430297852,7.45
11.7,1.0,0.7649633261290464,7.45
11.5,1.0,0.7581743627786637,7.45
34.8,1.0,0.7655500769615173,7.45
12.5,1.0,0.7655500769615173,7.45
12.3,1.0,0.7684005737304688,7.45
11.8,0.0,0.7581827759742736,7.45
12.2,0.0,0.7644776450960259,7.45
12.2,1.0,0.7680159097626096,7.45
11.4,1.0,0.7735304860841661,7.45
11.2,1.0,0.7598633408546448,7.45
8.7,1.0,0.7614172250032425,7.45
11.7,1.0,0.7461601119292409,7.45
10.6,1.0,0.7429086834192276,7.45
11.8,2.0,0.7557568116621538,7.45
12.5,1.0,0.8213450121879577,7.45
12.1,1.0,0.7291684406144279,7.45
12.3,1.0,0.7615651905536651,7.45
11.6,1.0,0.7460188496680487,7.45
7.5,1.0,0.42047997496344813,7.45
0.8,1.0,0.1572072058916092,7.45
0.1,2.0,-0.006928309798240662,7.45
0.1,2.0,-0.018255352973937992,7.45
0.1,2.0,-0.010800676253204177,7.45
0.0,2.0,-0.0125141441822052,7.45
0.0,0.0,-0.007237270474433898,7.45
0.0,0.0,-0.016292176600862088,7.1
0.0,0.0,-0.008792519569396973,7.1
0.0,0.0,-0.048216248552004494,7.1
0.0,0.0,-0.009620150043691694,7.1
0.1,0.0,-0.060177713632583625,7.1
0.0,1.0,0.003692455589771271,7.1
0.0,1.0,0.011272664470942585,7.1
0.0,0.0,-0.006886664720018714,7.1
0.1,0.0,0.004444458723612123,7.1
7.0,1.0,0.1294807626141442,7.1
7.4,1.0,0.106660263469586,7.1
8.9,1.0,0.7746399309900072,7.1
6.8,2.0,0.18013374134898186,7.1
12.2,2.0,0.8738445192575455,7.1
12.4,2.0,0.7440805468294356,7.1
10.0,3.0,0.7643017994946447,7.1
12.8,3.0,0.7785989169804555,7.1
6.5,3.0,0.943822009222848,7.1
0.9,3.0,0.01555079221725464,7.1
0.8,3.0,-0.0025676424044423873,7.1
0.5,3.0,-0.010200098156929016,7.1
0.6,3.0,-0.04452320448757969,7.1
0.5,3.0,-0.011081203746891522,7.1
0.5,3.0,-0.006155773997306825,-1.0
0.7,3.0,-0.0046411029797459365,-1.0
0.7,3.0,-0.0061935409903526315,-1.0
0.7,3.0,-0.006076711615871092,-1.0
0.8,3.0,-0.005275867808192067,-1.0
0.8,3.0,-0.00447502400051304,-1.0
0.8,3.0,-0.008578940185453812,-1.0
1.0,3.0,0.07422301345311301,-1.0
1.0,3.0,-0.008806228637695312,-1.0
1.1,3.0,-0.001952164512630682,-1.0
1.1,3.0,0.00011960627719701314,-1.0
1.0,3.0,-0.024592220783233643,-1.0
3.8,3.0,0.07273227992382916,-1.0
13.7,3.0,0.7052983719369641,-1.0
12.7,3.0,1.32409784068232,-1.0
12.1,3.0,0.8054289682344957,-1.0
20.1,3.0,0.7659868031740189,-1.0
14.6,3.0,0.7724012533823649,-1.0
10.8,3.0,1.437429314567929,-1.0
0.7,3.0,0.6204583346843721,-1.0
0.6,3.0,-0.0042804036586905425,-1.0
0.8,3.0,-0.012782481654503124,-1.0
1.2,3.0,-0.006620458601295488,-1.0
0.9,3.0,-0.004205629229545593,-1.0
0.7,3.0,-0.010000606958400505,-1.0
1.0,3.0,-0.015370488166809082,-1.0
1.0,2.0,-0.013811886310577393,-1.0
1.1,2.0,-0.0069123550953088505,-1.0
1.1,2.0,-0.007989130914211273,-1.0
1.0,2.0,-0.011288364511784771,-1.0
1.0,2.0,-0.009087384715887879,-1.0
0.9,2.0,-0.00796853005886078,-1.0
0.8,3.0,0.11819708049297332,-1.0
0.8,3.0,-0.033739482363065086,-1.0
0.9,3.0,0.08466162905097008,-1.0
0.8,3.0,-0.04614072931166924,-1.0
0.7,3.0,0.09919628873467444,-1.0
0.6,3.0,0.003416106104850769,-1.0
0.5,1.0,0.011594042181968687,-1.0
0.8,1.0,0.010575129497741677,-1.0
0.6,1.0,0.014970458012677303,-1.0
0.5,1.0,0.017168122270145116,-1.0
0.7,3.0,0.018257435004594404,-1.0
0.8,3.0,0.007470738142728805,-1.0
0.8,4.0,0.007593697631443365,-1.0
1.0,4.0,0.01813777536153793,-1.0
1.2,4.0,0.01126481300577303,-1.0
1.5,4.0,0.011114138360545315,-1.0
1.7,2.0,0.012936435639858246,-1.0
1.4,2.0,0.01452285567302971,-1.0
1.1,3.0,0.02520335465669632,-1.0
1.2,3.0,0.0124025754503816,-1.0
1.2,3.0,0.014120891690254213,-1.0
1.0,3.0,0.022525429725646973,-1.0
1.1,4.0,0.016266423318904,-1.0
1.0,4.0,0.014086555689573288,-1.0
0.7,4.0,-0.008338050464245985,-1.0
0.9,4.0,-0.0228000283241272,-1.0
0.8,4.0,-0.015268684634816338,-1.0
0.7,3.0,0.0006351619958877562,-1.0
1.0,3.0,-0.01368614451706896,-1.0
1.1,3.0,-0.015326916182332838,7.1
1.1,3.0,0.12670440475145975,7.1
1.1,3.0,0.02699652177524152,7.1
1.1,3.0,0.03172860026782378,7.1
1.4,3.0,0.02239328933137164,7.1
1.2,3.0,-0.010691076517105104,7.1
1.2,3.0,-0.00854530930519104,7.1
1.1,3.0,-0.015383194487348366,7.1
1.1,3.0,-0.01775518030064789,7.1
2.0,3.0,0.09785383939743042,7.1
12.7,3.0,0.8891223986943563,7.1
12.4,2.0,0.7618847664664773,7.1
11.8,3.0,0.7717637465550349,7.1
10.9,3.0,0.7851217091083527,7.1
12.4,4.0,0.8144210326044183,7.1
10.4,5.0,0.7999448478221893,7.1
11.2,6.0,0.8124299719929695,7.1
12.4,6.0,0.7540305607459125,7.1
12.4,7.0,0.7902011923168016,7.1
12.6,7.0,0.8068158328533173,7.1
11.9,7.0,0.7757783234119415,7.1
11.9,8.0,0.8043763960401217,7.1
11.5,8.0,0.8250371047428676,7.1
16.9,8.0,0.7906051600972811,7.1
12.0,8.0,0.8017182325323423,7.1
11.8,9.0,0.8141492666869328,7.1
11.8,10.0,0.8122214766649101,7.1
11.9,10.0,0.8044470181831946,7.1
11.8,10.0,0.7991131051726963,7.1
12.3,12.0,0.8579845869022867,7.1
14.5,10.0,0.8195784863303689,7.1
11.2,4.0,0.8420662568963092,7.1
13.0,6.0,0.8114914894104004,7.1
12.6,9.0,0.7548696209083904,7.1
11.6,8.0,0.8567832433260404,7.1
12.6,3.0,0.8399293151768771,7.1
12.7,5.0,0.8513644933700562,7.1
12.7,4.0,0.8821766674518585,7.1
12.5,2.0,0.8527843185833522,7.1
10.8,3.0,0.8932381776662973,7.1
12.4,3.0,0.8917198243894076,7.1
9.0,2.0,1.386246376567417,7.1
12.3,3.0,0.6340879925659725,7.1
12.3,3.0,0.8764924158652624,7.1
12.2,3.0,0.9267506778240204,7.1
12.4,3.0,0.8607623018324375,7.1
12.1,3.0,0.8434654951095581,7.1
15.4,3.0,0.8550748467445374,7.1
12.7,3.0,0.8642930090427399,7.1
12.8,3.0,0.8643821019392747,7.1
12.9,2.0,0.9060628643402686,7.1
12.9,2.0,0.8615650097529094,7.1
12.8,2.0,0.8462768580232348,7.1
12.8,2.0,0.8783986057553973,7.1
12.1,3.0,0.8465058768496794,7.1
19.9,3.0,0.8490044411860014,7.1
12.5,3.0,0.8398049771785736,7.1
12.6,4.0,0.8567754365503788,7.1
12.8,3.0,0.8746538898524117,7.1
12.7,3.0,0.8591518236531152,7.1
12.4,4.0,0.8583261205090417,7.1
12.6,4.0,0.8555068708956242,7.1
12.7,5.0,0.8726579282018874,7.1
10.9,6.0,0.8568463360562044,7.1
13.0,6.0,0.960858396861864,7.1
12.5,6.0,0.893586179614067,7.1
12.5,6.0,0.8431445574387908,7.1
12.4,6.0,0.8511750768212711,7.1
12.4,6.0,0.8567379329885755,7.1
12.5,6.0,0.8253265880048275,7.1
12.4,6.0,0.838579073548317,7.1
11.3,5.0,0.8338751047849655,7.1
13.2,5.0,0.8512124419212341,7.1
12.1,5.0,0.8278773216640248,7.1
12.0,6.0,0.780858560403188,7.1
11.9,5.0,0.9220005790392558,7.1
12.0,5.0,0.7884563691914082,7.1
12.3,5.0,0.7845932165781657,7.1
12.5,5.0,0.8020079334576925,7.1
11.6,5.0,0.8045232025059786,7.1
13.1,5.0,0.7777604644115155,7.1
12.1,5.0,0.8009129103861357,7.1
12.3,5.0,0.7983170564358051,7.1
12.4,5.0,0.7288149793942771,-1.0
12.0,5.0,0.7182282900810242,-1.0
11.9,5.0,0.7317013520943491,-1.0
10.8,6.0,0.7457262355348339,-1.0
12.4,6.0,0.7580570768226277,-1.0
11.8,6.0,0.7908379107713699,-1.0
10.8,4.0,0.7586729377508163,-1.0
8.2,4.0,0.4421303669611613,-1.0
0.3,4.0,-0.015743054449558258,-1.0
0.0,4.0,-0.008574448525905609,-1.0
0.1,4.0,-0.01829523069550078,-1.0
0.0,4.0,-0.024455966000114675,-1.0
0.0,4.0,-0.019140280783176426,-1.0
0.0,4.0,-0.018944591283798214,-1.0
0.3,4.0,-0.02436822570032544,-1.0
8.6,4.0,0.4744613038805815,-1.0
9.0,4.0,0.2043024772091916,-1.0
10.5,4.0,0.4111565259786753,7.1
8.4,5.0,0.5015686187479231,7.1
9.7,5.0,0.1483459220482753,7.1
0.4,5.0,0.4794600778504422,7.1
0.1,5.0,0.1276503261178732,7.1
0.0,5.0,-0.02601192891597748,7.1
0.0,5.0,0.09855993837118147,7.1
0.0,5.0,-0.035116064338540434,7.1
0.0,5.0,0.001151636929002154,7.1
0.0,5.0,0.005556858278134395,7.1
0.0,5.0,-0.028312940150499344,7.1
0.4,5.0,-0.024468585848808292,7.1
9.5,4.0,0.3557077325880528,7.1
12.9,4.0,0.9241463314919244,7.1
12.8,4.0,0.9419093392789364,7.1
13.0,4.0,0.9223440045660192,7.1
11.9,5.0,0.925422655908685,7.1
14.0,5.0,0.9224431702965185,7.1
12.4,6.0,0.9182118386030196,7.1
12.3,6.0,0.933335906267166,7.1
11.6,6.0,0.9127926920589648,7.1
13.7,6.0,0.9079070148013888,7.1
12.3,6.0,1.017682717605071,7.1
12.6,6.0,0.9030875130133196,7.1
19.5,5.0,1.025631580663764,7.1
12.7,5.0,0.9289258432388304,7.1
12.5,5.0,0.9244816040992736,7.1
12.2,4.0,0.9277941754886082,7.1
11.7,4.0,0.7615857968727747,7.1
11.9,4.0,0.7581351493534288,7.1
12.0,4.0,0.7730332250180452,7.1
11.6,4.0,0.7642190522617764,7.1
11.4,3.0,0.7574182489643926,7.1
11.6,3.0,0.7350965079508329,7.1
11.9,4.0,0.7493132799863815,7.35
12.0,4.0,0.7552286485830942,7.35
11.9,5.0,0.7636257082223892,7.35
11.7,5.0,0.7666301652789116,7.35
11.6,5.0,0.7521876437323434,7.35
11.3,5.0,0.7611769065260887,7.35
11.5,5.0,0.7568505793809891,7.35
20.4,5.0,0.7474433089557447,7.35
12.0,5.0,0.7478927888653495,7.35
11.7,5.0,0.7605325877666473,7.35
14.0,4.0,1.1469114646315577,7.35
13.9,4.0,1.2336015199360095,7.35
13.8,4.0,1.2753129846909468,7.35
13.6,4.0,1.2268703937530518,7.35
13.5,4.0,1.233250824610392,7.35
13.6,3.0,1.258355224833769,7.35
13.5,3.0,1.213448431756761,-1.0
13.6,3.0,1.281670583619012,-1.0
13.6,3.0,1.2231066226959229,-1.0
13.2,4.0,1.2271738290786742,-1.0
15.5,3.0,1.2315179172315096,-1.0
13.8,3.0,1.2219130198160808,-1.0
13.8,3.0,1.230346131324768,-1.0
13.6,2.0,1.227210395038128,-1.0
13.5,2.0,1.2172003388404846,-1.0
13.5,2.0,1.2510212196244137,-1.0
12.7,1.0,1.2423784017562869,-1.0
14.6,1.0,1.257498359680176,-1.0
13.6,1.0,1.2461847066879272,-1.0
13.5,1.0,1.2350825998518202,-1.0
11.7,1.0,1.2090744868568752,-1.0
4.7,0.0,0.7214458823204041,-1.0
0.0,0.0,-0.002375781536102295,-1.0
0.0,0.0,0.09998588263988496,-1.0
0.0,0.0,0.3705219278732936,-1.0
0.0,0.0,0.4042166715670033,-1.0
0.0,1.0,0.0,-1.0
0.0,1.0,0.4573980875893037,-1.0
0.0,1.0,0.21450601671842004,-1.0
0.0,1.0,0.5749866264770235,-1.0
0.0,1.0,0.27661639210574823,-1.0
0.0,1.0,0.4731651932283044,-1.0
0.0,1.0,0.2337637779500369,-1.0
0.1,1.0,0.13041035096474865,7.15
0.1,1.0,0.0,7.15
0.0,1.0,0.2809744719415903,7.15
0.0,1.0,0.2749005958281379,7.15
0.0,1.0,0.3563392659028371,7.15
0.1,0.0,0.3619466990469731,7.15
6.6,0.0,0.18799324240535495,7.15
7.7,0.0,0.5668476025263468,7.15
6.5,0.0,0.13047347447046867,7.15
1.1,0.0,0.07049586704619523,7.15
11.1,0.0,0.0,7.15
13.8,1.0,1.2388188405470415,7.15
13.9,0.0,1.253924798965454,7.15
13.2,1.0,1.3864179700613022,7.15
11.6,1.0,0.8230835676193238,7.15
13.4,1.0,0.7617256119847298,7.15
15.1,1.0,1.4592310547828675,7.15
14.5,1.0,1.4385890857033108,7.15
14.6,0.0,1.4378178417682648,7.15
14.4,0.0,1.4391616384188337,7.15
14.5,0.0,1.4353670586239209,7.15
14.7,0.0,1.4450347887145147,7.15
14.7,0.0,1.4518102350689115,7.15
14.4,0.0,1.473230262597402,7.15
14.8,0.0,1.4986253844367132,7.15
13.0,0.0,1.4664819836616516,7.15
7.1,1.0,0.79953690038787,7.15
0.5,1.0,0.7919860151078966,7.15
0.5,1.0,0.0,7.15
0.5,1.0,0.0,7.15
0.5,1.0,0.06872406464694228,7.15
0.5,2.0,0.0028049498796463013,7.15
4.0,2.0,0.0034386153732027325,7.15
12.6,2.0,1.0174426014224691,7.15
12.1,2.0,0.8767907798290253,7.15
12.4,2.0,0.8639871421314421,7.15
12.8,1.0,0.8089045166969301,7.15
12.1,1.0,0.8822108632639835,7.15
12.4,1.0,0.8895981528542258,7.15
11.6,2.0,0.7403487718623617,7.15
11.7,2.0,0.7419633626937866,7.15
11.9,3.0,0.7165847390890121,7.15
12.0,3.0,0.7206877133120662,7.15
11.7,3.0,0.7710992553654838,7.15
12.0,4.0,0.7698452711105347,7.15
12.0,4.0,0.7344877004623414,7.15
13.7,4.0,0.7557705342769623,7.15
0.0,3.0,0.7312143211779387,7.15
12.9,3.0,0.7312143211779387,7.15
12.7,3.0,0.7827751874923706,7.15
12.0,2.0,0.7706458543737729,7.15
11.8,2.0,0.7978629797697068,7.15
11.9,2.0,0.7614349722862244,7.15
12.1,2.0,0.835462052713741,7.15
13.7,2.0,0.9502408002552232,7.15
13.8,3.0,1.1728985620581585,7.15
13.4,3.0,1.1895585514250255,7.15
13.7,3.0,1.1824096230899586,7.15
15.3,3.0,1.185869668659411,7.15
13.7,3.0,1.2032785018285117,7.15
12.5,2.0,1.2046896332786197,7.15
11.3,2.0,1.085171103477478,7.15
9.4,2.0,0.8403222383790268,7.15
7.7,2.0,0.6067424376327262,7.15
9.5,2.0,0.0858690266807874,7.15
13.2,2.0,0.3646126259118319,7.15
12.2,2.0,1.2991017645055598,7.15
8.6,2.0,1.267475065977677,7.15
3.9,2.0,1.1967855621786678,7.15
0.5,2.0,0.6032850250601769,7.15
0.6,2.0,0.6032850250601769,7.15
0.0,2.0,0.14483235294235686,7.15
0.0,2.0,0.11709022521972655,-1.0
0.0,4.0,0.012309837465484938,-1.0
0.0,4.0,0.15659390045898008,-1.0
0.2,3.0,0.3150020837783813,-1.0
0.0,3.0,0.3150020837783813,-1.0
0.0,3.0,0.3070536046906538,-1.0
0.0,3.0,0.2891672015108533,-1.0
0.0,3.0,0.2891672015108533,-1.0
0.0,3.0,0.2623375967411528,-1.0
0.0,3.0,0.21762158879165167,-1.0
0.0,4.0,0.13516616821289062,-1.0
0.0,5.0,0.13516616821289062,-1.0
0.0,5.0,0.211018496915316,-1.0
0.0,6.0,0.1969048715336623,-1.0
0.0,6.0,0.1652086206712181,-1.0
0.0,8.0,0.21459218851178186,-1.0
0.0,8.0,0.2818735342152211,9.9
0.0,8.0,0.33263222208334003,9.9
0.0,7.0,0.15803619104646685,9.9
0.0,7.0,0.1189138697737989,9.9
0.0,7.0,0.2295982291301092,9.9
0.0,7.0,0.31640625,9.9
0.0,7.0,0.2478260847954601,9.9
0.0,7.0,0.2111439608935463,9.9
0.0,7.0,0.11157302558422087,9.9
0.0,7.0,0.2724677920341492,9.9
0.0,7.0,0.2724677920341492,9.9
0.0,7.0,0.2724677920341492,9.9
