LATD,LOND,VESSEL_CODE,TELEGRAM_DATE,PORT
79,NULL,440,2007-02-23 18:30:00,BALBOA
71,32,440,2007-03-15 09:30:00,QUINTERO
71,32,440,2007-03-18 07:30:00,QUINTERO
55,35,440,2007-03-27 06:00:00,RECALADA
0,NULL,440,2007-04-04 11:00:00,RECALADA
58,38,440,2007-04-05 10:00:00,NECOCHEA
58,38,440,2007-04-06 06:00:00,NECOCHEA
31,29,440,2007-04-20 14:00:00,DURBAN
31,29,440,2007-04-22 16:00:00,DURBAN
NULL,NULL,440,2007-05-07 23:30:00,SINGAPORE
103,NULL,440,2007-05-08 21:00:00,SINGAPORE
109,21,440,2007-05-12 19:00:00,Bei Hai
109,21,440,2007-05-15 19:00:00,Bei Hai
120,32,440,2007-05-19 16:30:00,NANTONG
122,31,440,2007-05-24 19:00:00,NANTONG
117,NULL,440,2007-05-26 14:30:00,TIANJIN
117,NULL,440,2007-05-28 18:00:00,TIANJIN
118,NULL,440,2007-06-04 23:00:00,SANDAKAN
118,5,440,2007-06-07 15:30:00,SANDAKAN
103,NULL,440,2007-06-10 10:30:00,KUANTAN
103,NULL,440,2007-06-12 03:30:00,KUANTAN
103,NULL,440,2007-06-12 17:30:00,SINGAPORE
103,NULL,440,2007-06-13 15:30:00,SINGAPORE
32,29,440,2007-07-01 06:00:00,SUEZ
32,29,440,2007-07-02 02:30:00,SUEZ
NULL,51,440,2007-07-12 04:12:00,ROTTERDAM
NULL,51,440,2007-07-23 18:30:00,ROTTERDAM
79,32,440,2007-08-04 22:30:00,CHARLESTON
79,32,440,2007-08-06 11:30:00,CHARLESTON
81,32,440,2007-08-06 16:30:00,SAVANNAH
81,32,440,2007-08-09 07:30:00,SAVANNAH
70,11,440,2007-08-17 03:30:00,PUNTA CARDON
70,11,440,2007-08-21 00:00:00,PUNTA CARDON
70,18,440,2007-08-22 03:30:00,RIO HAINA
70,18,440,2007-08-24 13:30:00,RIO HAINA
68,12,440,2007-08-26 17:30:00,CURACAO
68,12,440,2007-08-28 20:00:00,CURACAO
75,10,440,2007-08-30 01:30:00,MAMONAL
75,10,440,2007-08-30 20:00:00,MAMONAL
79,9,440,2007-08-31 15:30:00,BAHIA LAS MINAS
79,9,440,2007-09-02 01:00:00,BAHIA LAS MINAS
70,11,440,2007-09-04 23:30:00,AMUAY BAY
70,11,440,2007-09-06 21:00:00,AMUAY BAY
79,9,440,2007-09-08 15:00:00,CRISTOBAL
79,9,440,2007-09-09 21:00:00,CRISTOBAL
75,10,440,2007-09-10 15:30:00,MAMONAL
75,10,440,2007-09-11 22:00:00,MAMONAL
79,9,440,2007-09-12 15:30:00,CRISTOBAL
79,NULL,440,2007-09-15 19:00:00,CRISTOBAL
75,10,440,2007-09-16 13:00:00,MAMONAL
75,10,440,2007-09-17 16:00:00,MAMONAL
63,17,440,2007-09-20 06:00:00,St Eustatius
63,17,440,2007-09-22 06:30:00,St Eustatius
97,20,440,2007-09-28 01:00:00,TUXPAN
97,20,440,2007-10-03 08:30:00,TUXPAN
96,19,440,2007-10-03 16:30:00,VERA CRUZ
96,19,440,2007-10-05 06:30:00,VERA CRUZ
70,11,440,2007-10-10 04:00:00,AMUAY BAY
70,11,440,2007-10-10 20:30:00,AMUAY BAY
68,12,440,2007-10-12 03:00:00,CURACAO
68,12,440,2007-10-15 19:00:00,CURACAO
70,11,440,2007-10-16 02:30:00,PUNTA CARDON
70,11,440,2007-10-27 14:30:00,PUNTA CARDON
76,17,440,2007-10-29 02:00:00,KINGSTON
76,17,440,2007-10-31 16:30:00,KINGSTON
70,11,440,2007-11-02 06:30:00,PUNTA CARDON
70,11,440,2007-11-15 17:30:00,PUNTA CARDON
68,12,440,2007-11-16 04:00:00,CURACAO
68,12,440,2007-11-16 20:00:00,CURACAO
70,11,440,2007-11-17 06:00:00,AMUAY BAY
70,11,440,2007-11-25 23:00:00,AMUAY BAY
71,10,440,2007-11-26 04:30:00,BAJO GRANDE
71,11,440,2007-11-29 10:30:00,BAJO GRANDE
70,11,440,2007-11-29 16:12:00,AMUAY BAY
70,11,440,2007-12-01 14:00:00,AMUAY BAY
66,10,440,2007-12-02 16:30:00,CABRUTO
66,11,440,2007-12-04 19:30:00,CABRUTO
68,10,440,2007-12-05 04:48:00,EL PALITO
68,10,440,2007-12-06 13:00:00,EL PALITO
70,11,440,2007-12-07 03:00:00,AMUAY BAY
64,10,440,2007-12-12 09:30:00,AMUAY BAY
70,11,440,2007-12-13 12:00:00,AMUAY BAY
70,11,440,2007-12-17 20:00:00,AMUAY BAY
66,10,440,2007-12-18 19:00:00,CARIPITO
66,10,440,2007-12-21 11:00:00,CARIPITO
70,11,440,2007-12-22 07:30:00,GUARANAO
70,11,440,2007-12-22 23:00:00,GUARANAO
71,33,440,2007-12-23 05:06:00,Las Salinas Terminal
71,33,440,2007-12-26 12:30:00,Las Salinas Terminal
70,11,440,2007-12-26 18:00:00,PUNTA CARDON
70,11,440,2007-12-29 23:30:00,PUNTA CARDON
71,11,440,2007-12-30 05:30:00,BAJO GRANDE
71,11,440,2008-01-01 18:00:00,BAJO GRANDE
70,11,440,2008-01-01 23:42:00,PUNTA CARDON
70,11,440,2008-01-05 00:00:00,PUNTA CARDON
66,10,440,2008-01-06 23:42:00,Carenero
66,10,440,2008-01-08 08:30:00,Carenero
70,11,440,2008-01-09 04:00:00,PUNTA CARDON
70,11,440,2008-01-12 17:30:00,PUNTA CARDON
64,10,440,2008-01-13 22:00:00,PUERTO LA CRUZ
64,10,440,2008-01-17 19:00:00,PUERTO LA CRUZ
70,11,440,2008-01-18 23:00:00,PUNTA CARDON
NULL,11,440,2008-01-19 08:00:00,PUNTA CARDON
70,11,440,2008-01-27 01:00:00,PUNTA CARDON
64,10,440,2008-01-28 05:00:00,PUERTO LA CRUZ
64,10,440,2008-02-07 17:00:00,PUERTO LA CRUZ
70,11,440,2008-02-09 02:00:00,PUNTA CARDON
70,11,440,2008-02-14 16:30:00,PUNTA CARDON
64,10,440,2008-02-15 22:00:00,PUERTO LA CRUZ
64,10,440,2008-02-20 02:00:00,PUERTO LA CRUZ
70,11,440,2008-02-21 07:30:00,PUNTA CARDON
70,11,440,2008-02-27 12:00:00,PUNTA CARDON
64,10,440,2008-02-28 16:30:00,PUERTO LA CRUZ
64,10,440,2008-03-07 15:30:00,PUERTO LA CRUZ
70,11,440,2008-03-08 22:00:00,AMUAY BAY
70,11,440,2008-03-11 01:00:00,GUARANAO
71,11,440,2008-03-12 07:12:00,BAJO GRANDE
71,11,440,2008-03-17 11:06:00,LA SALINA
70,11,440,2008-03-17 17:00:00,PUNTA CARDON
70,11,440,2008-03-19 23:30:00,GUARANAO
71,11,440,2008-03-20 06:00:00,BAJO GRANDE
71,11,440,2008-03-22 09:00:00,BAJO GRANDE
70,11,440,2008-03-22 14:30:00,PUNTA CARDON
70,11,440,2008-03-27 12:30:00,PUNTA CARDON
64,10,440,2008-03-28 17:30:00,PUERTO LA CRUZ
64,10,440,2008-04-02 17:00:00,PUERTO LA CRUZ
70,11,440,2008-04-04 02:30:00,PUNTA CARDON
70,11,440,2008-04-06 11:00:00,PUNTA CARDON
64,10,440,2008-04-07 16:30:00,PUERTO LA CRUZ
64,10,440,2008-04-11 15:00:00,PUERTO LA CRUZ
70,11,440,2008-04-12 16:00:00,PUNTA CARDON
70,11,440,2008-04-18 23:48:00,PUNTA CARDON
71,11,440,2008-04-19 05:48:00,BAJO GRANDE
71,11,440,2008-04-21 10:00:00,BAJO GRANDE
70,11,440,2008-04-21 15:30:00,PUNTA CARDON
70,11,440,2008-04-24 20:00:00,PUNTA CARDON
64,10,440,2008-04-25 22:00:00,PUERTO LA CRUZ
64,10,440,2008-05-01 05:30:00,PUERTO LA CRUZ
70,11,440,2008-05-02 20:30:00,PUNTA CARDON
69,11,440,2008-05-05 03:30:00,PUNTA CARDON
64,10,440,2008-05-06 07:30:00,PUERTO LA CRUZ
64,10,440,2008-05-11 06:00:00,PUERTO LA CRUZ
70,11,440,2008-05-12 07:00:00,PUNTA CARDON
70,11,440,2008-05-16 02:30:00,PUNTA CARDON
64,10,440,2008-05-17 06:00:00,PUERTO LA CRUZ
64,10,440,2008-05-17 21:00:00,PUERTO LA CRUZ
70,11,440,2008-05-21 05:00:00,PUNTA CARDON
70,11,440,2008-05-22 22:00:00,PUNTA CARDON
64,10,440,2008-05-24 02:00:00,PUERTO LA CRUZ
64,10,440,2008-05-28 08:00:00,PUERTO LA CRUZ
70,11,440,2008-05-29 16:30:00,AMUAY BAY
70,11,440,2008-06-03 05:00:00,AMUAY BAY
68,10,440,2008-06-03 21:30:00,EL PALITO
68,10,440,2008-06-10 03:30:00,EL PALITO
70,11,440,2008-06-10 17:30:00,PUNTA CARDON
70,11,440,2008-06-14 23:30:00,PUNTA CARDON
71,11,440,2008-06-15 05:00:00,MARACAIBO
71,11,440,2008-06-18 13:18:00,BAJO GRANDE
70,11,440,2008-06-18 19:00:00,PUNTA CARDON
70,11,440,2008-06-20 22:30:00,PUNTA CARDON
71,11,440,2008-06-21 05:30:00,MARACAIBO
71,11,440,2008-06-24 12:30:00,BAJO GRANDE
70,11,440,2008-06-24 18:30:00,AMUAY BAY
70,11,440,2008-06-26 23:30:00,AMUAY BAY
71,10,440,2008-06-27 06:00:00,MARACAIBO
71,11,440,2008-07-01 11:30:00,BAJO GRANDE
70,11,440,2008-07-01 17:00:00,AMUAY BAY
70,11,440,2008-07-04 22:30:00,GUARANAO
71,11,440,2008-07-05 05:30:00,BAJO GRANDE
71,11,440,2008-07-07 11:30:00,BAJO GRANDE
70,11,440,2008-07-08 16:30:00,AMUAY BAY
70,11,440,2008-07-10 23:36:00,AMUAY BAY
71,11,440,2008-07-11 05:30:00,MARACAIBO
71,11,440,2008-07-13 17:00:00,BAJO GRANDE
70,11,440,2008-07-13 22:30:00,AMUAY BAY
70,11,440,2008-07-17 23:06:00,GUARANAO
71,11,440,2008-07-18 06:00:00,MARACAIBO
4,51,440,2008-07-18 13:00:00,Rotterdam
4,51,440,2008-07-20 12:00:00,Rotterdam
71,11,440,2008-07-21 14:30:00,BAJO GRANDE
70,11,440,2008-07-21 20:00:00,PUNTA CARDON
70,11,440,2008-07-24 03:18:00,PUNTA CARDON
71,11,440,2008-07-24 09:00:00,MARACAIBO
71,11,440,2008-07-27 11:00:00,BAJO GRANDE
70,11,440,2008-07-27 16:30:00,AMUAY BAY
70,11,440,2008-07-29 23:30:00,GUARANAO
71,11,440,2008-07-30 05:18:00,MARACAIBO
71,11,440,2008-08-03 15:30:00,BAJO GRANDE
70,11,440,2008-08-03 21:00:00,PUNTA CARDON
70,11,440,2008-08-05 23:30:00,PUNTA CARDON
64,10,440,2008-08-07 04:00:00,PUERTO LA CRUZ
64,10,440,2008-08-10 20:00:00,PUERTO LA CRUZ
70,11,440,2008-08-11 22:30:00,AMUAY BAY
70,11,440,2008-08-14 20:00:00,AMUAY BAY
66,10,440,2008-08-15 18:06:00,PUERTO CARENERO
66,10,440,2008-08-17 07:36:00,PUERTO CARENERO
70,11,440,2008-08-18 06:42:00,PUNTA CARDON
70,11,440,2008-08-20 18:30:00,PUNTA CARDON
66,10,440,2008-08-21 17:00:00,PUERTO CARENERO
55,10,440,2008-08-23 04:30:00,PUERTO CARENERO
64,10,440,2008-08-23 09:42:00,JOSE TERMINAL
64,10,440,2008-08-26 19:42:00,JOSE TERMINAL
68,10,440,2008-08-27 10:00:00,EL PALITO
68,10,440,2008-08-31 10:42:00,EL PALITO
70,11,440,2008-09-01 03:00:00,AMUAY BAY
70,11,440,2008-09-08 18:30:00,AMUAY BAY
70,11,440,2008-09-09 10:20:00,AMUAY BAY
70,11,440,2008-09-12 15:18:00,AMUAY BAY
66,10,440,2008-09-13 15:00:00,PUERTO CARENERO
66,10,440,2008-09-16 13:42:00,PUERTO CARENERO
70,11,440,2008-09-17 10:30:00,AMUAY BAY
70,11,440,2008-09-20 06:00:00,AMUAY BAY
66,10,440,2008-09-21 03:42:00,PUERTO CARENERO
70,11,440,2008-10-07 10:54:00,PUNTA CARDON
66,10,440,2008-10-08 10:00:00,PUERTO CARENERO
66,10,440,2008-10-09 20:00:00,PUERTO CARENERO
70,11,440,2008-10-10 17:30:00,AMUAY BAY
70,11,440,2008-10-13 00:00:00,AMUAY BAY
66,10,440,2008-10-13 22:18:00,PUERTO CARENERO
66,10,440,2008-10-15 16:36:00,PUERTO CARENERO
70,11,440,2008-10-16 15:00:00,AMUAY BAY
70,11,440,2008-10-18 23:24:00,AMUAY BAY
66,10,440,2008-10-19 22:00:00,PUERTO CARENERO
66,10,440,2008-10-21 20:24:00,PUERTO CARENERO
70,11,440,2008-10-22 20:00:00,PUNTA CARDON
70,11,440,2008-10-28 01:48:00,PUNTA CARDON
66,10,440,2008-10-29 02:00:00,PUERTO CARENERO
66,10,440,2008-11-01 02:06:00,PUERTO CARENERO
70,11,440,2008-11-02 02:06:00,PUNTA CARDON
70,11,440,2008-11-12 20:42:00,PUNTA CARDON
66,10,440,2008-11-13 20:31:00,PUERTO CARENERO
66,10,440,2008-11-15 18:00:00,PUERTO CARENERO
0,0,440,2008-11-16 14:30:00,AMUAY BAY
70,11,440,2008-11-20 11:48:00,AMUAY BAY
70,11,440,2008-12-01 17:24:00,PUNTA CARDON
70,11,440,2008-12-04 11:00:00,PUNTA CARDON
64,10,440,2008-12-05 15:18:00,PUERTO LA CRUZ
64,10,440,2008-12-08 12:30:00,PUERTO LA CRUZ
0,0,440,2008-12-08 12:32:00,PUERTO JOSE
64,10,440,2008-12-12 15:18:00,PUERTO JOE
68,10,440,2008-12-13 04:30:00,EL PALITO
68,10,440,2008-12-17 20:12:00,EL PALITO
64,10,440,2008-12-18 11:12:00,PUERTO LA CRUZ
64,10,440,2008-12-20 19:24:00,PUERTO LA CRUZ
68,10,440,2008-12-21 10:12:00,EL PALITO
68,10,440,2008-12-27 22:42:00,EL PALITO
70,11,440,2009-01-17 13:12:00,Punta Cardon
64,10,440,2009-01-29 20:18:00,Puerto Jose
68,10,440,2009-01-30 11:18:00,El Palito
68,10,440,2009-02-04 21:12:00,El Palito
70,11,440,2009-02-05 11:48:00,Amuay Bay
70,11,440,2009-02-07 11:00:00,Amuay Bay
64,10,440,2009-02-08 16:36:00,Puerto Jose
64,10,440,2009-02-16 17:36:00,Puerto Jose
68,10,440,2009-02-17 09:00:00,El Palito
68,10,440,2009-02-18 21:00:00,El Palito
68,12,440,2009-02-20 00:24:00,BONAIRE
68,12,440,2009-02-28 18:30:00,BONAIRE
68,10,440,2009-03-01 01:48:00,El Palito
68,10,440,2009-03-06 23:18:00,El Palito
64,10,440,2009-03-07 14:42:00,Puerto Jose
64,10,440,2009-03-12 15:00:00,Puerto Jose
70,11,440,2009-03-13 19:00:00,Amuay Bay
70,11,440,2009-03-19 09:00:00,Amuay Bay
70,11,440,2009-03-19 12:00:00,Punta Cardon
70,11,440,2009-03-22 06:42:00,Punta Cardon
64,10,440,2009-03-23 22:06:00,Puerto Jose
64,10,440,2009-03-24 21:00:00,Puerto Jose
NULL,12,440,2009-03-25 18:00:00,BULLEN BAY
NULL,12,440,2009-03-27 14:30:00,BULLEN BAY
64,10,440,2009-03-28 13:30:00,Puerto La Cruz
64,10,440,2009-04-02 17:30:00,Puerto La Cruz
68,10,440,2009-04-03 08:42:00,El Palito
68,10,440,2009-04-08 21:00:00,El Palito
64,10,440,2009-04-09 14:18:00,Puerto La Cruz
64,10,440,2009-04-12 19:30:00,Puerto La Cruz
68,10,440,2009-04-13 11:42:00,El Palito
68,10,440,2009-04-16 01:42:00,El Palito
64,10,440,2009-04-16 17:24:00,Puerto Jose
64,10,440,2009-04-22 05:00:00,Puerto Jose
70,11,440,2009-04-23 09:06:00,Amuay Bay
70,11,440,2009-04-26 14:30:00,Amuay Bay
70,11,440,2009-04-26 15:30:00,Punta Cardon
70,11,440,2009-04-30 14:00:00,Punta Cardon
70,11,440,2009-04-30 14:42:00,Amuay Bay
70,11,440,2009-05-02 16:24:00,Amuay Bay
70,11,440,2009-05-02 17:00:00,Punta Cardon
70,11,440,2009-05-11 05:00:00,Punta Cardon
71,10,440,2009-05-11 15:30:00,Bajo Grande
71,10,440,2009-05-14 14:42:00,Bajo Grande
66,10,440,2009-05-16 04:48:00,Puerto Carenero
66,10,440,2009-05-17 19:42:00,Puerto Carenero
70,11,440,2009-05-18 18:24:00,Punta Cardon
70,11,440,2009-05-21 12:36:00,Punta Cardon
66,10,440,2009-05-22 23:12:00,Puerto Carenero
66,10,440,2009-05-24 09:36:00,Puerto Carenero
64,10,440,2009-05-24 15:18:00,Puerto Jose
64,10,440,2009-05-30 15:36:00,Puerto Jose
70,11,440,2009-05-31 20:12:00,Amuay Bay
70,11,440,2009-06-04 17:48:00,Amuay Bay
NULL,12,440,2009-06-05 20:48:00,ARUBA
NULL,12,440,2009-06-10 09:54:00,ARUBA
68,12,440,2009-06-10 15:54:00,Emmastad
68,12,440,2009-06-13 05:00:00,Emmastad
68,10,440,2009-06-13 13:42:00,El Palito
68,10,440,2009-06-26 08:18:00,El Palito
70,11,440,2009-06-26 23:06:00,Amuay Bay
70,11,440,2009-06-29 04:00:00,Amuay Bay
64,10,440,2009-06-30 12:48:00,Puerto La Cruz
64,10,440,2009-07-02 23:18:00,Puerto La Cruz
70,11,440,2009-07-04 03:06:00,Amuay Bay
70,11,440,2009-07-08 01:30:00,Amuay Bay
64,10,440,2009-07-09 09:18:00,Puerto La Cruz
64,10,440,2009-07-18 00:48:00,Puerto La Cruz
70,11,440,2009-07-19 05:42:00,Punta Cardon
70,11,440,2009-07-24 08:00:00,Punta Cardon
66,10,440,2009-07-25 11:30:00,Puerto Carenero
66,10,440,2009-07-29 08:18:00,Puerto Carenero
64,10,440,2009-07-30 04:18:00,Puerto La Cruz
64,10,440,2009-08-01 09:18:00,Puerto La Cruz
69,12,440,2009-08-02 07:42:00,BULLEN BAY
69,12,440,2009-08-05 18:12:00,BULLEN BAY
68,10,440,2009-08-06 04:00:00,El Palito
68,10,440,2009-08-09 11:12:00,El Palito
68,12,440,2009-08-09 19:42:00,Emmastad
68,12,440,2009-08-11 21:36:00,Emmastad
64,10,440,2009-08-12 20:12:00,Puerto La Cruz
64,10,440,2009-08-19 07:00:00,Puerto La Cruz
64,10,440,2009-08-19 07:54:00,Puerto Jose
64,10,440,2009-08-20 20:12:00,Puerto Jose
70,11,440,2009-08-22 00:18:00,Amuay Bay
70,11,440,2009-08-25 00:24:00,Amuay Bay
64,10,440,2009-08-26 06:30:00,Puerto Jose
64,10,440,2009-08-27 11:18:00,Puerto Jose
70,11,440,2009-08-28 14:18:00,Amuay Bay
70,11,440,2009-08-31 05:18:00,Amuay Bay
68,12,440,2009-08-31 15:30:00,Emmastad
68,12,440,2009-09-03 14:42:00,Emmastad
69,12,440,2009-09-03 22:00:00,BULLEN BAY
69,12,440,2009-09-05 01:30:00,BULLEN BAY
68,10,440,2009-09-05 10:18:00,El Palito
68,10,440,2009-09-14 04:00:00,EL PALITO
70,11,440,2009-09-14 18:48:00,AMUAY BAY
70,11,440,2009-09-17 04:30:00,AMUAY BAY
68,10,440,2009-09-17 23:48:00,EL PALITO
68,10,440,2009-09-22 06:30:00,EL PALITO
64,10,440,2009-09-22 22:00:00,PUERTO LA CRUZ
64,10,440,2009-09-25 08:30:00,PUERTO LA CRUZ
64,10,440,2009-09-25 19:00:00,Puerto Jose
64,10,440,2009-09-30 13:42:00,Puerto Jose
68,10,440,2009-10-01 05:30:00,EL PALITO
68,10,440,2009-10-04 04:18:00,EL PALITO
64,10,440,2009-10-04 19:12:00,Puerto Jose
64,10,440,2009-10-06 13:30:00,Puerto Jose
70,11,440,2009-10-07 18:12:00,AMUAY BAY
70,11,440,2009-10-10 11:42:00,AMUAY BAY
70,11,440,2009-10-10 14:30:00,PUNTA CARDON
70,11,440,2009-10-18 01:18:00,PUNTA CARDON
0,0,440,2009-10-19 04:00:00,Carenero
0,0,440,2009-10-21 06:00:00,Carenero
70,11,440,2009-10-22 05:42:00,PUNTA CARDON
70,11,440,2009-10-25 01:00:00,PUNTA CARDON
0,0,440,2009-10-26 04:00:00,Carenero
0,0,440,2009-10-29 19:18:00,Carenero
70,11,440,2009-10-30 18:00:00,AMUAY BAY
70,11,440,2009-11-01 04:00:00,AMUAY BAY
71,10,440,2009-11-01 13:00:00,LA SALINA
71,10,440,2009-11-04 18:30:00,LA SALINA
68,12,440,2009-11-05 10:00:00,Emmastad
68,12,440,2009-11-07 04:30:00,Emmastad
64,10,440,2009-11-08 00:18:00,PUERTO LA CRUZ
64,10,440,2009-11-13 23:18:00,PUERTO LA CRUZ
64,10,440,2009-11-14 00:30:00,Puerto Jose
64,10,440,2009-11-16 02:00:00,Puerto Jose
70,11,440,2009-11-17 07:00:00,AMUAY BAY
70,11,440,2009-11-17 22:48:00,AMUAY BAY
70,12,440,2009-11-18 04:30:00,ARUBA
70,12,440,2009-11-18 10:42:00,ARUBA
70,11,440,2009-11-18 21:00:00,AMUAY BAY
70,11,440,2009-11-22 15:00:00,AMUAY BAY
68,10,440,2009-11-23 10:12:00,EL PALITO
68,10,440,2009-11-30 21:00:00,EL PALITO
70,11,440,2009-12-01 12:18:00,AMUAY BAY
70,11,440,2009-12-03 21:30:00,AMUAY BAY
68,10,440,2009-12-04 16:00:00,EL PALITO
68,10,440,2009-12-09 18:30:00,EL PALITO
70,11,440,2009-12-10 13:12:00,PUNTA CARDON
70,11,440,2009-12-12 17:30:00,PUNTA CARDON
64,10,440,2009-12-14 08:00:00,EL GUAMACHE
64,10,440,2009-12-15 20:30:00,EL GUAMACHE
67,10,440,2009-12-16 09:30:00,CATIA LA MAR
67,10,440,2009-12-17 15:48:00,CATIA LA MAR
70,11,440,2009-12-18 10:48:00,PUNTA CARDON
70,11,440,2009-12-20 10:30:00,PUNTA CARDON
67,10,440,2009-12-21 09:30:00,CATIA LA MAR
67,10,440,2009-12-27 09:00:00,CATIA LA MAR
64,10,440,2009-12-27 23:00:00,EL GUAMACHE
64,10,440,2009-12-29 10:00:00,EL GUAMACHE
70,11,440,2009-12-30 17:30:00,PUNTA CARDON
70,11,440,2009-12-31 21:48:00,PUNTA CARDON
67,10,440,2010-01-01 21:30:00,CATIA LA MAR
67,10,440,2010-01-03 22:18:00,CATIA LA MAR
64,10,440,2010-01-04 12:00:00,EL GUAMACHE
64,10,440,2010-01-05 23:30:00,EL GUAMACHE
70,11,440,2010-01-07 05:30:00,AMUAY BAY
70,11,440,2010-01-12 22:00:00,AMUAY BAY
64,10,440,2010-01-14 08:00:00,PUERTO LA CRUZ
64,10,440,2010-01-19 03:48:00,PUERTO LA CRUZ
70,11,440,2010-01-20 08:18:00,PUNTA CARDON
70,11,440,2010-01-23 06:00:00,PUNTA CARDON
67,10,440,2010-01-24 04:30:00,CATIA LA MAR
67,10,440,2010-01-26 20:30:00,CATIA LA MAR
64,10,440,2010-01-27 10:18:00,EL GUAMACHE
64,10,440,2010-01-29 06:42:00,EL GUAMACHE
70,11,440,2010-01-30 13:30:00,PUNTA CARDON
70,11,440,2010-02-01 15:00:00,PUNTA CARDON
67,10,440,2010-02-02 15:18:00,CATIA LA MAR
67,10,440,2010-02-03 21:30:00,CATIA LA MAR
64,10,440,2010-02-04 11:48:00,EL GUAMACHE
64,10,440,2010-02-05 13:48:00,EL GUAMACHE
70,11,440,2010-02-06 19:48:00,AMUAY BAY
70,11,440,2010-02-11 03:30:00,AMUAY BAY
0,0,440,2010-02-12 10:24:00,Carenero
0,0,440,2010-02-13 18:12:00,Carenero
64,10,440,2010-02-13 23:54:00,Puerto Jose
64,10,440,2010-02-16 20:00:00,Puerto Jose
70,11,440,2010-02-18 01:48:00,AMUAY BAY
70,11,440,2010-02-21 16:00:00,AMUAY BAY
68,10,440,2010-02-22 12:00:00,EL PALITO
68,10,440,2010-02-24 23:42:00,EL PALITO
64,10,440,2010-02-25 14:42:00,Puerto Jose
64,10,440,2010-02-27 23:42:00,Puerto Jose
70,11,440,2010-03-01 20:42:00,AMUAY BAY
70,11,440,2010-03-03 00:00:00,AMUAY BAY
70,11,440,2010-03-03 02:00:00,PUNTA CARDON
70,11,440,2010-03-05 00:00:00,PUNTA CARDON
70,11,440,2010-03-05 12:00:00,AMUAY BAY
70,11,440,2010-03-09 10:36:00,AMUAY BAY
