7.09,180.0,3.0,11.9,0.0,15.04
8.405,90.0,3.0,14.0,0.0,24.0
7.215,157.0,3.0,19.1,0.0,73.52866242038219
11.5,22.0,4.0,19.2,0.0,83.79130434782608
8.105,90.0,4.0,10.7,0.0,14.4
7.565,22.0,3.0,12.42,0.0,17.745454545454542
8.94,90.0,4.0,20.5,0.0,75.2
9.815,90.0,6.0,19.8,0.0,97.6695652173913
10.845,45.0,4.0,16.04,0.0,40.6
8.52,22.0,4.0,17.3,0.0,39.93600000000001
9.7,22.0,5.0,20.0,0.0,80.3
8.54,157.0,4.0,20.48,0.0,84.86400000000002
11.425,135.0,4.0,19.4,0.0,88.69565217391305
9.935,22.0,4.0,12.4,0.0,2.3783783783783785
10.86,90.0,4.0,19.2,0.0,75.65217391304348
10.965,90.0,4.0,18.9,0.0,68.7
7.33,135.0,4.0,14.0,0.0,26.2
9.86,112.0,5.0,20.4,0.0,92.04705882352944
7.55,45.0,5.0,18.33,0.0,53.77777777777778
9.47,22.0,4.0,14.43,0.0,39.42857142857143
10.6,45.0,4.0,14.8,0.0,28.5
10.975,157.0,5.0,20.36,0.0,89.23636363636362
10.945,90.0,4.0,17.9,0.0,73.1
8.95,45.0,4.0,17.93,0.0,61.97468354430381
11.255,180.0,2.0,14.12,0.0,27.0
9.89,45.0,4.0,19.4,0.0,81.28695652173914
7.545,135.0,2.0,17.17,0.0,40.7
6.915,22.0,4.0,17.9,0.0,47.136
9.83,45.0,6.0,17.8,0.0,91.09565217391304
9.86,45.0,7.0,19.0,0.0,83.16521739130434
9.35,22.0,4.0,18.3,0.0,59.29999999999999
7.045,22.0,3.0,17.1,0.0,44.5
10.315,22.0,4.0,20.0,0.0,92.1391304347826
7.285,135.0,4.0,11.7,0.0,21.5
11.225,90.0,4.0,18.7,0.0,77.45454545454545
8.475,0.0,4.0,13.4,0.0,4.183486238532109
11.185,67.0,3.0,15.56,0.0,39.552
11.45,67.0,5.0,19.1,0.0,92.24347826086958
5.6,135.0,6.0,16.7,0.0,80.5
10.4,22.0,4.0,15.1,0.0,31.875
7.195,135.0,4.0,19.1,0.0,70.5
