7.521,8.2826,-31.9,9.5
7.5122,9.5687,-32.1,9.4
7.5558,8.9513,-33.6,9.6
7.5431,9.0542,-33.6,9.5
7.5506,10.0831,-32.3,9.6
7.5671,11.1635,-32.1,9.6
7.4863,10.0831,-28.7,9.8
7.5645,12.8611,-31.8,9.7
7.5785,14.2501,-29.2,9.9
7.5345,13.2727,-28.9,9.8
7.5373,13.9929,-32.1,9.8
7.5796,9.8773,-33.6,12.5
7.5585,9.3629,-33.6,12.6
7.536,9.26,-32.3,12.6
7.5445,9.3629,-32.3,12.7
7.5605,9.4658,-34.1,12.8
7.58,11.4721,-33.8,12.3
7.5657,9.26,-30.4,12.4
7.5435,9.5687,-32.6,12.4
4.6998,13.4785,-33.6,10.5
4.7088,14.0958,-26.8,10.6
4.7181,16.8738,-26.7,10.5
4.7237,15.279,-26.7,10.5
4.7317,14.9703,-25.1,10.5
4.7524,14.1987,-32.8,10.6
4.7689,13.7871,-26.7,10.6
4.7819,13.7871,-26.7,10.6
4.8037,12.964,-32.8,10.6
4.8078,12.7582,-29.2,10.6
4.818,12.0895,-28.5,10.6
4.8375,11.8837,-29.2,10.5
4.8553,10.4947,-29.7,10.4
4.8993,10.5976,-32.8,10.4
4.9237,11.0606,-33.5,10.4
4.9417,9.9802,-33.6,10.3
4.9548,10.0831,-32.3,10.3
4.965,9.4658,-32.1,10.4
4.9733,9.7744,-29.4,10.3
4.9806,9.8773,-33.1,10.3
4.986,8.9513,-31.6,10.4
4.989,9.5687,-32.3,10.3
4.9916,9.5687,-32.6,10.4
4.9961,9.4658,-28.3,10.4
4.9982,9.4658,-33.8,10.3
5.0103,8.4883,-30.2,10.3
5.0172,9.7744,-34.1,10.3
5.0162,9.1571,-33.8,10.4
5.0149,9.9802,-33.6,10.4
5.0158,9.3629,-29.6,10.4
5.0136,9.1571,-33.6,10.4
5.0166,8.5912,-33.6,10.4
5.0138,9.3629,-31.8,10.3
5.0144,9.0542,-32.6,10.3
5.0141,8.797,-33.6,10.3
5.0157,8.797,-29.1,10.3
5.0289,7.3566,-32.3,10.4
5.0325,7.5623,-30.2,10.6
5.0374,8.3854,-34.0,10.8
5.0397,7.5623,-33.6,11.0
4.8754,21.1951,-36.1,11.9
4.8796,14.0958,-36.1,11.8
4.8918,14.4559,-33.1,11.7
4.8764,16.7709,-32.8,11.8
4.8285,14.7646,-30.4,11.7
4.8679,16.2564,-33.6,11.6
4.8041,14.4559,-30.9,11.6
4.8402,14.353,-26.7,11.6
4.803,15.6906,-27.0,11.6
4.8659,14.1987,-26.7,11.7
4.8595,14.7646,-30.1,11.7
4.8555,14.7646,-31.3,11.7
4.8719,11.6779,-33.3,11.6
4.8813,12.5524,-26.8,11.5
4.7853,12.3981,-26.7,11.5
4.863,13.5813,-26.7,11.5
4.8132,12.6553,-26.8,11.4
4.9157,12.5524,-26.7,11.4
4.8649,12.3981,-26.8,11.4
4.9227,12.7582,-26.7,11.4
4.8403,12.6553,-33.3,11.4
4.8053,11.3692,-33.6,11.5
4.9096,11.8837,-32.3,11.5
4.8799,10.7519,-28.4,11.5
4.7948,10.5976,-36.3,11.5
4.8868,10.3918,-33.6,11.5
4.9147,10.5976,-33.6,11.5
4.8968,10.5976,-35.0,11.6
4.9138,10.0831,-34.1,11.7
4.8065,9.0542,-36.5,11.4
4.8087,8.5912,-32.8,11.4
4.7919,8.8999,-34.1,11.4
4.8194,8.797,-32.8,11.4
4.8278,9.6716,-32.8,11.5
4.7663,9.4658,-32.5,11.5
4.7675,8.797,-27.7,11.5
4.7825,9.6716,-32.3,11.6
4.7738,8.6941,-33.0,11.8
4.7518,8.4883,-30.5,11.9
4.6571,7.0993,-32.6,11.1
4.7748,6.7907,-33.8,11.5
4.8902,8.797,-32.0,12.8
4.8964,8.797,-36.1,12.6
4.8922,10.649,-32.8,12.5
4.8891,10.9577,-31.0,12.5
4.8972,10.9577,-27.3,12.6
4.8894,12.0895,-26.7,12.5
4.8857,12.964,-27.5,12.5
4.9057,14.353,-30.4,12.7
4.8947,13.9929,-26.7,12.7
4.8903,13.1698,-26.7,12.7
4.8808,11.2663,-31.2,13.0
4.8682,9.8773,-29.7,12.7
4.8761,9.7744,-30.6,12.8
4.8723,9.1571,-27.5,12.4
4.8643,9.7744,-29.4,12.8
4.8763,8.6941,-33.6,12.9
4.8598,9.8773,-33.1,12.9
4.872,9.5687,-33.8,12.9
4.867,9.26,-37.0,12.8
4.8711,9.1571,-33.6,12.8
4.8719,9.26,-33.3,12.7
4.8643,9.8773,-31.5,12.7
4.8744,9.4658,-33.8,12.7
4.8681,9.6716,-33.6,12.6
4.8689,9.6716,-33.3,12.7
4.8707,10.2889,-33.6,12.5
4.8713,10.9577,-29.5,12.2
4.8723,10.0831,-33.6,12.4
4.8735,9.9802,-33.8,12.5
4.8745,9.7744,-33.6,12.5
4.8724,9.5687,-33.8,12.8
4.8763,9.6716,-33.6,12.7
4.8758,9.6716,-33.3,12.7
4.868,10.2889,-35.6,12.7
4.8766,10.4947,-33.6,12.9
4.8769,9.8773,-29.3,13.0
4.8728,10.5976,-26.7,13.0
4.8725,10.649,-26.7,13.0
4.8795,10.649,-26.7,13.0
4.8689,9.9802,-29.6,13.1
4.8802,10.186,-33.6,13.0
4.8769,9.5687,-32.1,13.0
4.8731,9.6716,-32.3,13.0
4.8685,9.4658,-30.5,13.0
4.8741,9.5687,-27.3,13.0
4.8689,10.0831,-32.0,13.0
4.8656,9.6716,-27.8,13.0
4.8675,9.8773,-29.3,13.0
4.8708,10.3918,-31.6,12.9
4.867,10.4947,-32.1,12.9
4.871,10.5976,-33.5,13.0
4.8579,9.9802,-33.6,12.9
4.8525,10.8548,-32.3,12.9
4.8601,10.7519,-33.6,12.9
4.8661,10.5976,-33.6,12.9
4.8636,10.649,-34.0,12.9
4.8733,10.2889,-32.0,12.9
4.8753,10.5976,-30.8,12.9
4.8723,10.2889,-33.8,12.9
4.8669,10.649,-33.6,12.9
4.8702,10.4947,-33.0,12.9
4.8712,9.9802,-32.3,12.9
4.8695,11.0606,-32.3,12.9
4.8735,10.186,-33.6,12.9
4.8691,10.5976,-33.6,13.0
4.8624,10.3918,-33.6,12.9
4.8583,9.9802,-37.1,13.0
4.8674,9.26,-36.8,12.9
4.8682,9.26,-33.1,12.7
4.8644,9.9802,-36.6,12.7
4.8615,9.6716,-33.8,12.7
4.8613,9.4658,-34.5,12.7
4.8628,9.9802,-33.6,12.7
4.8629,10.2889,-33.5,12.7
4.8541,9.9802,-33.6,12.8
4.8673,9.6716,-33.8,12.7
4.8586,9.5687,-29.5,12.7
4.8532,9.5687,-33.6,12.7
4.8568,10.5976,-34.3,12.7
4.8649,9.4658,-32.1,12.7
4.8712,9.5687,-33.6,12.8
4.8675,9.5687,-33.6,12.6
4.8808,9.8773,-31.5,12.7
4.868,10.0831,-29.2,12.8
4.8663,9.8773,-35.3,12.8
4.8642,10.0831,-33.6,12.8
4.8541,9.8773,-33.6,12.8
4.8533,9.8773,-33.6,12.6
4.863,9.4658,-33.6,12.7
4.8612,10.9577,-32.8,12.7
4.8681,9.4658,-33.8,12.7
4.8634,9.6716,-33.6,12.8
4.8602,9.8773,-35.1,12.8
4.8611,8.9513,-33.6,12.7
4.8611,9.7744,-33.6,12.7
4.8595,9.4658,-31.3,12.7
4.8604,10.0831,-33.1,12.7
4.8582,10.186,-37.0,12.7
4.8502,9.5687,-33.6,12.7
4.8521,10.5976,-33.6,12.7
4.8568,10.7519,-33.6,12.8
4.8572,10.3918,-33.6,12.7
4.8652,10.3918,-30.4,12.7
4.8584,9.7744,-36.0,12.9
4.8574,9.4658,-33.6,12.8
4.8647,9.4658,-33.6,12.8
4.8603,9.0542,-34.3,12.8
4.8479,9.26,-31.9,12.9
4.8573,9.4658,-33.6,12.8
4.8535,9.7744,-36.1,12.9
4.8574,9.5687,-33.6,12.9
4.852,9.4658,-33.6,13.0
4.8594,9.4658,-32.1,13.0
4.851,9.26,-32.5,13.0
4.8578,9.7744,-33.5,13.0
4.8535,8.9513,-32.5,13.2
4.8547,9.6716,-33.8,13.2
4.8602,9.4658,-33.0,13.2
4.8627,8.9513,-33.6,13.3
4.8487,9.3629,-33.6,13.2
4.8598,9.0542,-33.1,13.3
4.8534,9.7744,-32.1,13.2
4.854,9.7744,-33.8,13.3
4.8503,9.1571,-32.3,13.3
4.8637,8.8999,-33.1,13.3
4.8533,8.3854,-31.6,13.2
4.8615,8.9513,-32.3,13.3
4.851,8.0768,-33.1,13.2
4.8465,7.871,-31.0,13.1
4.8495,7.5623,-30.6,12.5
4.847,9.1571,-33.6,12.1
4.835,9.6716,-33.8,12.1
4.8368,9.0542,-33.6,12.2
4.8453,9.3629,-36.1,12.1
4.8448,9.8773,-29.7,12.2
4.8381,8.8999,-30.9,12.3
4.8314,9.5687,-31.7,12.2
4.8398,6.9964,-32.1,12.4
4.8458,6.6878,-32.0,12.3
4.8489,6.9964,-32.8,12.3
4.8388,9.4658,-33.6,11.7
4.83,10.7519,-34.0,11.7
4.8375,8.2826,-33.5,11.5
4.8377,8.6941,-33.8,11.5
4.8319,9.7744,-33.6,11.4
4.8301,9.1571,-33.6,11.4
4.8302,8.9513,-33.8,11.5
4.8463,10.186,-30.4,11.5
4.8354,10.186,-31.8,11.5
4.8339,6.482,-31.5,12.2
4.8323,8.1797,-27.8,12.2
4.8152,13.3756,-29.7,12.1
4.8165,13.4785,-31.5,12.1
4.8151,14.9703,-26.7,12.1
4.7943,14.1987,-27.1,11.9
4.8072,13.6842,-26.8,12.0
4.8047,14.1987,-27.5,12.0
4.8087,13.7871,-32.5,12.0
4.8147,14.1987,-27.8,12.0
4.8057,16.8738,-26.7,12.1
4.8051,15.1761,-26.1,12.0
4.8092,15.3819,-26.5,11.9
4.8121,15.9992,-31.1,12.0
4.8155,16.0507,-26.7,12.0
4.813,15.8963,-26.7,11.9
4.8175,16.8738,-26.7,12.1
4.8053,17.7998,-31.1,12.0
4.8076,14.2501,-27.5,12.1
4.8132,15.1761,-27.6,12.0
4.8221,15.3819,-33.1,12.0
4.8275,15.279,-32.6,12.0
4.8113,14.8674,-36.6,12.1
4.8089,15.1761,-32.6,12.1
4.83,14.7646,-33.6,12.1
4.8109,14.8674,-33.3,12.2
4.825,15.3819,-26.8,12.1
4.8157,14.4559,-26.8,12.1
4.8193,14.1987,-27.4,12.1
4.8002,14.6617,-33.1,12.1
4.8258,14.7646,-31.1,12.1
4.8163,14.8674,-33.1,12.1
4.8159,14.1987,-33.6,12.0
4.8255,15.8963,-26.7,12.2
4.821,15.6906,-26.7,12.2
4.8088,15.4848,-26.3,12.1
4.6288,16.2564,-26.7,12.1
4.6171,16.5651,-26.7,12.2
4.5005,16.668,-26.7,11.7
4.5129,16.3593,-26.7,11.7
4.519,15.1761,-30.0,12.0
4.8161,14.4559,-29.0,12.1
4.7709,13.0669,-26.7,11.9
4.8598,13.6842,-29.9,11.8
4.811,12.7582,-27.1,11.8
4.8476,12.964,-26.7,11.7
4.8388,13.2727,-29.9,11.6
4.8461,13.0669,-26.7,11.7
4.8724,12.8611,-26.7,11.6
4.8666,12.1923,-25.9,11.6
4.766,12.6553,-26.7,11.5
4.809,12.4496,-26.7,11.7
4.8012,12.0895,-26.7,11.6
4.7931,11.6779,-26.5,11.6
4.7682,12.0895,-28.7,11.5
4.8465,10.7519,-26.7,11.2
4.8025,11.575,-26.7,11.4
4.816,11.0606,-29.8,11.4
4.8541,12.3981,-26.7,11.4
4.8156,11.575,-32.0,11.4
4.8644,11.4721,-26.3,11.6
4.7512,12.1923,-26.7,11.6
4.7325,12.6553,-26.5,11.1
4.7329,11.6779,-26.7,11.2
4.763,11.0606,-26.7,11.7
4.7758,11.3692,-26.7,11.3
4.738,11.7808,-26.1,11.7
4.6408,10.7519,-26.7,11.3
4.7836,12.1923,-29.9,11.4
4.7856,13.1698,-29.7,11.3
4.7706,13.1698,-25.5,11.6
4.771,12.1923,-26.7,11.3
4.7354,11.9866,-32.5,11.3
