STW,WindSpeed,WindAngle,Draft,M/E FOC (MT/days),B/L Flag
11.625,3.087413592638053,311.6146101067993,12.35,1.2795264720916748,L
11.63333347108629,4.5289348498682,312.3826035527585,12.35,1.3060680985450746,L
11.738888899485268,5.863604648554674,312.05755250478956,12.35,1.2959933280944824,L
11.683333343929716,6.378556648807766,311.81941958240736,12.35,1.3084569828850885,L
11.68333347638448,3.0345055969560333,310.6234269063348,12.35,1.3033695071935654,L
11.704761959257581,2.652266147124744,309.7468015671245,12.35,1.2969244420528412,L
11.729411798364975,3.4360435374154514,308.93587913842305,12.35,1.2952045500278473,L
11.77692303290734,4.73480761715859,308.0671287394504,12.35,1.299207553267479,L
11.864705758936264,1.687308929431191,305.7336602229134,12.35,1.291596993803978,L
11.782608654188072,2.909465248501195,305.62801967211664,12.35,1.2829439441363018,L
11.777777777777779,7.622880566806876,304.32442765358246,12.35,1.2795217377798898,L
11.711111121707491,7.727296111725844,304.04291252033596,12.35,1.289410412311554,L
11.555000066757202,7.745633395971332,303.5163536821247,12.35,1.29876209795475,L
11.540000009536744,6.810431518543753,302.99916177588887,12.35,1.2955107192198436,L
11.54000015258789,4.865519971198296,301.8955175850907,12.35,1.2925444671085902,L
11.640000057220456,4.657789574898986,301.76600212819375,12.35,1.302236270904541,L
11.631250023841858,3.490594502976755,301.0213364035312,12.35,1.2881672382354736,L
11.661111142900255,5.977980927433618,301.58188551927617,12.35,1.2968033022350736,L
11.747368411013957,6.258154343730449,300.3186785583497,12.35,1.2946220636367798,L
11.700000033659096,6.266055350358116,299.7028852454969,12.35,1.2939584936414446,L
11.7,4.9670017926911,298.68026051976733,12.35,1.3896449307600658,L
11.695833325386047,6.350287222364186,297.71550003571303,12.35,1.2838962607913549,L
11.753846095158506,6.41977320776982,297.1014583914143,12.35,1.2851311308997018,L
11.709999990463256,6.041050895967228,296.4759654908562,12.35,1.2923527121543883,L
11.634782749673596,5.35013535130264,295.9035701739275,12.35,1.2954491810365156,L
11.61333344777425,3.799433953028716,294.9963035777544,12.35,1.2916175921758015,L
11.66315796500758,4.913594354613631,294.7764005540997,12.35,1.3020243942737582,L
11.77000002861023,2.2419524019721084,293.4872380990545,12.35,1.2993499570422702,L
11.769230769230768,3.7875500133622806,292.8757668766141,12.35,1.3069485859437422,L
11.744999980926512,4.921375056927392,292.836725095573,12.35,1.3024394810199738,L
11.600000047683716,5.361729676499057,292.2264945031478,12.35,1.3111473321914673,L
11.710526365982856,7.9694356672049365,291.1798217462408,12.35,1.296749093315818,L
11.66315796500758,8.504501405937514,290.1062820791852,12.35,1.3077159821987152,L
11.600000047683716,7.030813123797122,289.8273587024792,12.35,1.3093952451433457,L
11.661904879978724,5.455191609584655,289.36642869693003,12.35,1.309828792299543,L
11.729411798364975,4.746118738595987,289.02620506737355,12.35,1.3013840402875627,L
