FOC,PRED,PERC
76.04666666666667,75.70427,0.45024928
76.98666666666666,76.27521,0.9241293
76.86,76.226654,0.8240262
76.60666666666665,75.811966,1.0373778
75.74,75.5089,0.30511537
74.71333333333334,74.48596,0.3043248
73.08666666666666,73.03261,0.073969565
72.68666666666667,73.08977,0.55457085
70.74000000000001,71.60545,1.2234318
69.08,69.79879,1.0405155
69.82666666666665,70.40989,0.8352417
67.82666666666667,68.856895,1.5189124
67.84666666666666,68.734085,1.3079798
63.133333333333326,65.48272,3.7213058
62.14,62.013027,0.20433247
62.14,62.126263,0.02210609
61.21333333333334,61.44896,0.38492632
59.32666666666667,60.008957,1.1500547
59.32666666666667,59.865448,0.90815854
59.593333333333334,59.75395,0.26951674
58.940000000000005,59.499687,0.9495904
58.74,59.106956,0.6247102
58.95333333333333,58.92599,0.046382025
59.29333333333333,59.149933,0.24185197
59.35333333333334,59.183872,0.285511
60.413333333333334,59.864166,0.9090173
60.87333333333333,59.781956,1.792866
62.86666666666667,61.115047,2.786242
67.1,63.91823,4.7418337
69.8,68.43704,1.9526658
68.22,67.01628,1.764468
69.14666666666668,67.72751,2.0523894
69.22666666666666,67.75149,2.130944
69.07333333333332,67.698,1.9911239
68.60666666666667,67.7309,1.2764983
67.88000000000001,66.39988,2.1804917
68.07333333333334,66.80063,1.8696089
68.32,67.29313,1.503031
68.84,67.84747,1.4417827
68.46000000000001,67.938835,0.76126784
66.65333333333334,66.584595,0.10313189
67.22,67.22527,0.007842772
62.80666666666666,63.013172,0.32879442
63.239999999999995,63.61981,0.60057956
63.05333333333332,63.902378,1.3465502
64.63999999999999,65.13757,0.7697615
64.63333333333331,65.09012,0.70673615
66.56666666666665,66.80754,0.36185566
66.84666666666665,67.00009,0.22952098
67.24666666666666,67.22398,0.033729836
67.63999999999999,68.407326,1.1344268
67.71333333333332,68.50697,1.1720588
67.72666666666666,68.16947,0.65380806
66.8,67.42002,0.9281706
68.65333333333334,68.399475,0.3697715
68.84666666666665,68.34425,0.7297534
69.49999999999999,68.67618,1.1853554
73.90666666666667,73.27139,0.8595662
74.16666666666667,73.4224,1.0035002
72.64,72.04915,0.813396
70.64,70.60224,0.053451125
69.71333333333332,69.97353,0.3732435
69.72,69.83051,0.158508
70.51333333333332,70.45977,0.07596574
72.11333333333332,71.64328,0.6518276
74.11999999999998,73.18761,1.2579546
73.84666666666665,72.84248,1.3598189
73.77333333333333,72.813126,1.3015612
