Basis,Coeff
<<<<<<< HEAD
(Intercept),47.5143
=======
(Intercept),36.1395
x0,-0.834442
h(x0-8.62),0.928256
h(x1-9.63914),3.79919
h(x1-10.7543),16.2579
h(x1-10.5599),-19.8586
>>>>>>> 3079fad7b133f9832220e9899597abb31f8bdb3e
