6.997,0.745,0.7717,-27.1,10.45
6.987,0.753,2.4693,-56.3,10.08
6.966,0.771,3.4982,-31.1,10.48
6.947,0.779,2.778,-32.6,10.49
6.931,0.792,3.6526,-54.9,10.41
6.89,0.836,3.7554,-32.8,10.09
6.787,0.925,7.4594,-21.0,10.2
6.781,0.952,8.5912,-21.5,10.21
6.751,0.926,9.26,-22.8,10.43
6.725,0.92,7.871,-22.0,10.44
6.702,0.926,9.1571,-26.7,10.38
6.719,0.977,8.1797,-23.3,10.32
6.66,0.906,8.3854,-20.1,10.22
6.594,0.901,7.6652,-9.7,10.39
6.63,1.012,8.8999,-16.8,10.47
6.612,1.015,8.3854,-21.9,10.38
6.577,1.007,9.0542,-4.7,10.33
6.589,1.047,7.871,-20.9,10.34
6.589,1.092,7.5623,-20.9,10.49
6.525,1.006,7.871,-22.5,10.45
6.536,1.068,8.3854,-9.7,10.38
6.543,1.103,7.7681,-11.4,10.46
6.549,1.14,7.7681,-9.2,10.45
6.56,1.174,7.2537,-12.7,10.32
6.464,1.011,7.5623,-16.8,10.19
6.508,1.134,8.3854,0.0,10.08
6.514,1.212,9.0542,-11.4,10.48
6.481,1.229,8.3854,0.0,10.12
6.442,1.175,8.0768,-10.9,10.19
6.448,1.203,8.3854,0.0,10.26
6.425,1.179,8.6941,-16.8,10.48
6.436,1.253,7.7681,-9.7,10.48
6.432,1.276,7.6652,-11.5,10.17
6.414,1.273,9.26,-20.0,10.46
6.392,1.242,6.9964,-10.0,10.1
6.36,1.191,8.3854,-21.0,10.14
6.366,1.213,8.9513,-25.4,10.08
6.349,1.253,8.0768,-20.4,10.05
6.348,1.281,8.5912,-17.3,10.15
6.351,1.31,8.797,-21.0,10.19
6.304,1.396,9.3629,-354.6,10.24
6.231,1.283,8.6941,0.0,10.08
6.303,1.454,9.1571,-9.7,10.02
6.285,1.471,9.0542,-359.0,10.41
6.232,1.381,8.8999,-4.2,10.49
6.243,1.512,8.4883,-7.7,10.28
6.219,1.485,8.4883,-4.2,10.41
6.204,1.525,8.0768,-9.7,10.19
6.206,1.553,8.0768,0.0,10.21
6.177,1.54,7.5623,0.0,10.21
6.204,1.609,7.7681,-6.1,10.29
6.191,1.602,7.4594,-16.8,10.46
6.194,1.657,7.4594,-11.2,10.2
6.14,1.631,7.4594,-10.2,10.39
6.125,1.612,6.6878,0.0,10.23
6.102,1.648,6.8936,-11.2,10.4
6.1,1.674,5.8647,-15.4,10.3
6.054,1.666,5.3502,-9.5,10.34
6.069,1.716,5.556,-4.2,10.29
6.059,1.716,5.9676,-4.2,10.17
6.035,1.738,5.4531,0.0,10.16
6.028,1.74,6.482,-359.0,10.21
7.622,-0.988,3.2924,-275.9,10.1
7.62,-0.995,4.167,-99.2,10.11
7.619,-0.993,5.093,-90.3,10.22
7.619,-0.993,3.6526,-66.0,10.1
7.617,-0.996,3.7554,-54.9,10.45
7.618,-0.994,4.167,-61.9,10.29
7.619,-0.993,3.5497,-43.8,10.41
7.619,-0.994,1.7491,-31.6,10.3
7.625,-0.986,1.0803,-22.8,10.39
7.62,-0.992,1.7491,-11.2,10.25
7.619,-0.996,1.0803,-33.6,10.29
7.618,-0.995,0.6688,-15.4,10.43
7.618,-1.002,0.7717,-26.7,10.4
7.619,-0.993,0.6688,-26.7,10.47
7.622,-0.995,0.9774,-336.4,10.4
7.622,-0.993,1.852,-342.0,10.32
7.621,-0.99,1.4919,-342.0,10.31
7.618,-0.994,1.389,-337.8,10.3
7.622,-0.992,2.2636,-351.5,10.33
7.619,-0.992,2.3664,-359.0,10.25
7.62,-0.989,2.8809,-347.6,10.4
7.622,-0.988,2.0578,-349.0,10.14
7.618,-0.996,2.778,-4.2,10.35
7.619,-0.991,1.7491,0.0,10.34
7.618,-0.996,1.7491,-15.4,10.48
7.62,-0.992,1.9549,0.0,10.48
7.621,-0.993,2.5722,-41.8,10.11
7.617,-0.996,2.1607,-22.5,10.23
7.62,-0.996,3.0867,0.0,10.43
7.616,-0.995,2.1607,-26.7,10.43
7.62,-0.994,2.5722,-21.0,10.3
7.616,-0.999,2.3664,-22.5,10.25
7.618,-0.992,1.5948,-342.0,10.4
7.616,-1.004,2.2636,-349.0,10.35
7.623,-0.987,2.4693,-359.0,10.02
7.619,-0.995,2.2636,-342.0,10.01
7.623,-0.984,1.5948,-349.0,10.37
7.616,-0.995,1.7491,-337.8,10.3
7.62,-0.993,1.9549,-342.0,10.4
7.615,-1.001,1.7491,-342.0,10.35
7.617,-0.996,1.5948,0.0,10.22
7.619,-0.997,1.7491,-26.7,10.33
7.613,-1.0,1.852,-342.0,10.26
7.617,-0.993,1.7491,-325.1,10.18
7.614,-1.001,1.389,-330.3,10.43
7.613,-1.001,2.1607,-336.4,10.24
7.619,-0.991,1.7491,-315.3,10.11
7.587,-1.035,12.6553,-10.2,10.39
7.572,-1.011,12.2952,-9.7,10.31
7.58,-1.185,13.6842,-22.5,10.18
7.571,-1.211,11.8837,-21.0,10.32
7.578,-1.2,12.964,-16.8,10.3
7.574,-1.198,12.964,-26.7,10.27
7.571,-1.199,12.2952,-22.5,10.35
7.566,-1.221,12.1923,-16.8,10.29
7.582,-1.178,11.6779,-21.8,10.28
