Basis,Coeff
(Intercept),117.231
h(18.6839-x1),-15.5704
h(x1-16.8259),-16.1414
h(17.6903-x1),-61.2821
h(16.5594-x1),7.80168
h(x1-18.7836),10.9819
h(x1-18.288),5.48138
h(16.9383-x1),6.68567
h(17.6591-x1),62.1717
x0,-0.237723
