7.613,-1.168,11.6779,0.0,8.04
7.6129,-1.164,9.9802,-349.0,8.04
7.6166,-1.171,11.575,-349.0,8.31
7.614,-0.916,7.7681,-349.0,9.04
7.5717,-0.971,9.8773,-202.7,8.46
7.5632,-0.97,9.6716,-192.7,9.18
7.5793,-0.967,9.5687,-191.4,9.35
7.5679,-0.973,8.4883,-186.5,9.17
7.5612,-0.97,8.6941,-196.9,9.44
7.5803,-0.972,6.8936,-186.7,9.5
7.5763,-0.97,5.8647,-196.7,9.16
7.5746,-0.973,6.482,-181.7,8.91
7.59,-0.973,8.8999,-205.1,8.99
7.5854,-0.973,7.6652,-196.5,8.9
7.5816,-0.969,7.3566,-200.5,9.01
7.5886,-0.969,9.3629,-190.0,8.96
7.5648,-0.971,10.0831,-189.9,9.17
7.5867,-0.971,8.9513,-195.7,9.46
7.5695,-0.972,5.8647,-180.4,9.05
7.5839,-0.967,5.1959,-201.5,9.4
7.5681,-0.971,7.2537,-208.7,8.93
7.576,-0.969,6.6878,-189.9,8.77
7.5748,-0.971,5.7618,-240.3,8.65
7.574,-0.973,2.5722,-171.9,8.77
7.571,-0.972,3.6526,-147.0,8.67
7.5842,-0.969,5.6589,-180.2,8.77
7.5682,-0.97,5.6589,-169.0,8.76
7.5842,-0.967,4.4757,-175.2,8.97
7.5814,-0.972,3.3953,-166.2,8.61
7.5772,-0.971,2.9838,-116.2,8.57
7.5641,-0.972,2.5722,-192.0,9.06
7.5759,-0.97,6.5849,-180.9,8.52
7.5692,-0.971,9.0542,-188.2,8.87
7.5746,-0.97,9.3629,-190.2,8.3
7.5786,-0.969,9.9802,-200.5,9.11
7.5723,-0.97,8.6941,-190.0,8.42
7.5823,-0.975,8.5912,-191.5,8.85
7.5837,-0.972,8.4883,-190.0,8.44
7.5785,-0.972,2.778,-160.5,8.22
7.582,-0.976,8.3854,-201.2,8.78
7.59,-0.975,6.8936,-209.4,8.75
7.5808,-0.975,5.1959,-201.2,8.9
7.5741,-0.977,7.4594,-203.9,9.08
7.5839,-0.973,7.1508,-194.7,8.88
7.5803,-0.975,7.2537,-190.0,9.1
7.5841,-0.975,7.4594,-208.2,8.97
7.58,-0.975,8.4883,-206.9,8.95
7.5851,-0.975,9.26,-205.6,8.83
7.5785,-0.973,9.3629,-214.3,9.19
7.5834,-0.974,9.3629,-214.2,9.41
7.5808,-0.975,6.5849,-200.0,8.86
7.5786,-0.972,8.4883,-200.5,8.93
7.5866,-0.974,8.5912,-202.7,9.49
7.5813,-0.975,8.4883,-213.0,8.62
7.5762,-0.976,6.6878,-202.7,8.99
7.5806,-0.978,6.6878,-211.8,8.57
7.5754,-0.977,6.2762,-212.3,8.76
7.5802,-0.974,7.0993,-213.9,9.13
7.5814,-0.974,6.9964,-201.9,9.07
7.5774,-0.977,8.5912,-213.9,8.94
7.5793,-0.977,9.4658,-201.2,8.81
7.5785,-0.973,9.0542,-208.7,9.0
7.5813,-0.971,9.7744,-217.3,8.76
7.5835,-0.977,9.3629,-201.2,9.01
7.5776,-0.977,9.26,-202.7,9.09
7.5804,-0.977,9.26,-213.9,9.02
7.5807,-0.976,9.7744,-204.7,8.95
7.5827,-0.977,7.871,-201.9,9.06
7.5781,-0.976,8.3854,-191.7,9.13
7.581,-0.971,8.3854,-202.0,8.56
7.5801,-0.975,7.6652,-201.2,9.01
7.575,-0.978,9.1571,-191.5,8.96
7.5785,-0.976,7.871,-197.0,8.29
7.5792,-0.976,8.0768,-213.9,9.04
7.5814,-0.974,7.871,-201.2,8.93
7.5828,-0.978,7.9739,-192.0,9.2
7.5818,-0.978,7.9739,-200.7,8.53
7.5787,-0.976,9.3629,-218.1,8.92
7.5747,-0.975,7.5623,-194.5,8.68
7.578,-0.976,6.1733,-203.5,8.57
7.5777,-0.976,7.3566,-197.0,9.19
7.5788,-0.979,8.6941,-203.0,8.78
7.5786,-0.98,8.0768,-190.9,8.88
7.5746,-0.979,6.0704,-197.0,9.2
7.5775,-0.977,8.1797,-189.0,9.13
7.5814,-0.98,6.2762,-161.4,8.97
7.5765,-0.979,7.6652,-191.4,8.73
7.5697,-0.975,6.5849,-158.5,8.76
7.5784,-0.974,9.0542,-156.7,8.72
7.5752,-0.976,4.2699,-157.5,8.74
7.5745,-0.977,8.0768,-156.7,8.87
7.5749,-0.981,4.7843,-158.7,8.39
7.5731,-0.977,7.4594,-151.9,8.87
7.5745,-0.976,9.3629,-152.2,8.8
7.5741,-0.975,8.1797,-152.4,8.93
7.5738,-0.974,6.3791,-191.4,8.68
7.5742,-0.979,7.0993,-154.2,8.77
7.5755,-0.979,6.8936,-160.5,8.72
7.5736,-0.977,7.6652,-135.0,8.44
7.5732,-0.98,8.0768,-152.0,8.95
7.5732,-0.976,9.0542,-149.7,9.01
7.5746,-0.977,6.2762,-155.5,8.62
7.5736,-0.981,7.4594,-153.9,8.76
7.5737,-0.976,6.8936,-155.2,8.98
7.5718,-0.978,8.0768,-157.5,8.76
7.5725,-0.979,6.7907,-144.7,9.23
7.57,-0.977,5.4531,-155.2,9.01
4.0587,-0.991,1.1832,-235.1,8.73
4.0554,-0.994,1.389,-226.7,8.91
4.0585,-0.992,1.9549,-208.3,9.06
4.052,-0.993,1.2861,-226.0,8.36
4.0499,-0.994,0.8746,-197.0,8.91
4.0486,-0.994,0.6688,-252.0,9.28
4.0438,-0.992,0.8746,-235.1,8.42
4.0435,-0.996,1.1832,-228.2,8.92
4.0396,-0.994,1.0803,-236.5,8.61
4.0412,-0.995,0.5659,-236.5,8.28
4.0351,-0.992,0.6688,-185.0,8.73
4.0349,-0.992,0.9774,-174.5,8.74
4.0275,-0.994,0.2572,-219.6,8.29
4.0253,-0.995,0.3601,-219.6,8.72
4.0288,-0.998,0.0514,-219.6,9.24
3.6437,-0.363,11.8837,-9.7,9.63
3.6475,-0.353,11.0606,-11.7,9.97
3.638,-0.359,11.0606,-9.7,10.09
3.6355,-0.363,11.4721,-9.7,9.66
3.636,-0.354,11.4721,-10.0,9.74
3.6283,-0.355,11.575,-9.7,9.7
5.0021,-0.327,4.6814,-33.6,10.39
4.9973,-0.336,5.9676,-30.2,9.58
4.9955,-0.301,5.1959,-38.1,9.95
5.008,-0.323,5.8647,-43.6,9.87
5.0012,-0.316,5.3502,-33.5,10.38
4.9905,-0.421,0.6688,-33.6,10.54
4.9411,-0.743,5.1959,-325.1,10.52
4.9474,-0.764,3.5497,-335.6,9.73
4.9394,-0.742,3.9612,-331.0,9.81
4.9486,-0.728,4.0641,-327.0,9.55
4.9562,-0.729,3.8583,-308.0,9.7
4.9482,-0.75,3.2924,-336.4,9.54
4.9411,-0.767,3.4982,-349.0,9.26
4.9608,-0.719,3.0867,-354.6,8.91
4.9514,-0.725,2.778,-342.0,9.41
4.9341,-0.745,2.5722,-347.6,8.86
4.9303,-0.726,3.9612,-229.1,10.29
4.7103,-0.74,5.6589,-235.1,10.48
5.3247,1.073,8.0768,-338.0,10.56
5.3055,4.773,1.9549,-309.6,10.44
5.2856,4.733,1.7491,-292.9,10.66
5.2863,4.725,2.9838,-292.8,10.4
5.2575,4.343,3.6526,-278.9,10.5
5.292,4.34,2.778,-298.8,10.36
5.3055,4.319,4.4757,-291.3,10.67
5.1566,2.409,14.353,-9.7,10.6
5.1603,2.403,13.4785,-9.7,10.59
5.1592,2.405,12.1923,-359.0,10.33
5.1568,2.408,9.4658,0.0,10.3
5.154,2.408,9.6716,-349.4,10.64
5.1532,2.405,9.6716,-354.6,10.45
5.1555,2.409,9.7744,-353.8,10.34
5.1546,2.41,9.7744,-349.0,10.63
5.1566,2.41,10.0831,-349.0,10.65
5.1546,2.412,10.4947,-349.0,10.22
5.1533,2.411,10.0831,-349.0,10.43
5.1565,2.416,10.0831,-351.5,10.59
5.1541,2.413,10.0831,-354.6,10.59
5.1542,2.421,9.6716,-352.5,10.41
5.1557,2.421,9.5687,-354.0,10.67
5.1517,2.419,9.8773,-354.6,10.45
5.1576,2.42,9.1571,-359.0,10.54
5.1572,2.421,9.4658,-354.6,10.68
5.1542,2.416,9.6716,0.0,10.44
5.1546,2.42,9.0542,-359.0,10.58
5.1578,2.424,9.1571,-359.0,10.48
5.1629,2.419,9.7744,-354.6,10.64
5.1614,2.421,9.1571,-354.6,10.14
5.1552,2.426,9.4658,-354.6,10.14
5.1556,2.423,9.6716,-351.5,10.59
5.1524,2.424,9.26,-349.4,10.32
5.1541,2.432,9.26,-349.0,10.63
5.1522,2.414,9.26,-349.0,10.43
5.1546,2.43,9.3629,-349.0,10.62
5.1555,2.431,10.2889,-354.5,10.61
5.1549,2.436,10.9577,-340.8,10.56
5.1949,2.388,0.8746,-72.7,10.4
5.1974,2.391,0.0,-99.8,10.5
5.1952,2.395,0.1543,-90.1,10.52
5.1967,2.392,0.0514,-94.2,10.44
5.1957,2.394,0.6688,-65.7,10.46
5.1938,2.398,0.7717,-321.0,10.57
5.0367,1.867,2.1607,-111.2,10.44
5.027,1.888,2.9838,-99.8,10.3
5.0336,1.895,3.5497,-100.0,10.29
5.0274,1.85,2.1607,-101.5,10.54
5.0261,1.884,7.2537,-66.0,10.35
5.0257,1.888,8.8999,-61.9,10.4
5.0284,1.904,8.8999,-60.8,10.13
5.0363,1.916,6.482,-99.8,10.05
