STW,WindSpeed,WindAngle,Draft,M/E FOC (MT/days),B/L Flag
13.154545480554754,5.409526161469293,240.03703703703698,11.85,1.364963124780094,L
12.959999942779538,3.107251528550655,241.79285812377924,11.85,1.4079896450042724,L
13.118750095367432,3.27595929815435,243.47333323160802,11.85,1.479041576385498,L
13.079999923706055,2.817356276087566,242.1419347947643,11.85,1.3792750494820731,L
12.752941131591795,3.1753655703516377,243.38571275983531,11.85,1.3819550275802612,L
12.529166777928669,5.081523107122045,240.34999956403453,11.85,1.3655934787931896,L
12.509523845854261,4.829376626235756,238.28571265084398,11.85,1.3663271903991698,L
12.587499976158142,2.8417835494544126,236.7285717555454,11.85,1.3750045403190283,L
12.683333317438759,3.024261725822398,235.59333394368483,11.85,1.3783140935395892,L
12.863999938964847,3.589290737369888,237.43333231608068,11.85,1.394901379942894,L
12.931250035762787,3.039093017269432,235.57777743869352,11.85,1.392852771282196,L
12.955000019073484,3.3795525883550144,235.2740732828775,11.85,1.396331949667497,L
13.047619002205984,2.719654358838362,236.0740752043547,11.85,1.3798554062843322,L
13.189473854868035,2.8504219372733837,235.80714253016873,11.85,1.4053776047446511,L
13.25555557674832,3.203814024158852,235.42069112843478,11.85,1.4107810042121194,L
13.175000047683715,5.688441445042113,233.1733337402343,11.85,1.4178803875332786,L
13.258333325386047,5.68336277931108,239.32413877289866,11.85,1.4150979386435614,L
13.131818164478648,3.20233403943994,237.12666676839186,11.85,1.3931256702968051,L
12.982352929956772,5.688806356041727,239.45000130789614,11.85,1.4247685405943131,L
12.889473613939787,5.390494076036601,238.7733337402343,11.85,1.3772771093580458,L
12.844827520436256,3.830674216216505,237.60344906510974,11.85,1.3536090047171947,L
12.859999847412107,2.9994078645183913,236.92857033865786,11.85,1.3884151095435733,L
12.733333322736952,3.4990527106506013,237.36666615804035,11.85,1.368680014329798,L
12.530434857244074,2.69381926937285,236.20000050862623,11.85,1.359455144405365,L
12.587499936421715,3.726241191627411,237.53103374612738,11.85,1.3802863203960916,L
12.799999989961323,2.6930617252114697,236.20714351109086,11.85,1.364340603351593,L
12.809523718697687,4.484340928390982,238.042858668736,11.85,1.4128020688107141,L
12.909090909090908,3.7656240781280306,241.2733327229817,11.85,1.4065561493237813,L
12.6500000520186,3.6158058720046244,241.37931087099267,11.85,1.3610736926396687,L
12.647826070370881,5.437117364328831,245.11034630084853,11.85,1.366022456776012,L
12.660000038146972,4.33897444144859,237.94482684957563,11.85,1.4195947772578192,L
12.800000099908738,3.4010389924130524,235.25714438302168,11.85,1.383527133775794,L
13.080000076293945,3.458176396557395,237.33571461268826,11.85,1.3747218157115737,L
12.831578857020329,2.8526603507327235,236.74482779667292,11.85,1.366629341374273,L
