7.5679,3.6526,-33.6,9.5
7.5672,2.3664,-33.6,9.6
7.5681,2.6751,-33.6,9.5
3.9236,0.7717,-33.6,9.6
3.9225,0.8746,-33.6,9.6
3.9211,0.1543,-33.6,9.6
5.0404,1.0803,-33.6,11.4
5.0398,3.0867,-29.9,11.8
5.0892,7.871,-26.7,11.6
5.0869,8.2826,-27.0,11.7
5.09,7.2537,-26.8,11.8
5.0919,7.4594,-27.2,11.8
7.6788,4.2699,-29.5,12.1
9.3383,1.7491,-26.7,12.2
9.33,1.7491,-33.3,12.1
9.2885,2.1607,-34.1,12.3
9.2089,3.0867,-26.7,12.0
9.196,3.6526,-26.7,11.8
8.6996,5.556,-32.0,11.8
8.7071,5.3502,-26.7,12.0
8.7133,4.8872,-32.3,11.7
8.7396,5.7618,-27.8,11.9
8.7453,5.6589,-32.3,11.9
8.7579,4.5786,-33.6,12.0
8.8109,6.3791,-31.3,11.7
8.8493,5.1959,-33.1,11.4
8.8755,5.8647,-32.5,11.5
8.8858,5.3502,-32.0,11.5
8.8893,5.6589,-26.7,11.8
8.9044,6.5849,-27.0,11.7
8.9113,6.8936,-27.1,11.8
8.9207,6.1733,-27.7,12.0
8.9453,6.1733,-32.1,11.7
8.9617,7.9739,-27.5,11.7
8.9512,6.1733,-26.7,11.6
8.9416,7.0993,-27.1,11.7
8.9404,7.4594,-26.3,11.5
8.9272,6.7907,-26.7,11.8
8.923,6.482,-26.7,11.8
8.9164,7.871,-26.5,11.9
8.9106,7.6652,-26.7,11.7
8.9065,7.5623,-27.8,11.9
8.9026,6.8936,-27.0,11.8
8.9013,7.9739,-26.7,11.7
8.8999,7.9739,-26.7,11.7
8.8975,7.5623,-29.4,11.7
8.888,7.6652,-26.7,11.8
8.8869,7.5623,-26.7,11.9
8.8855,8.2826,-26.7,11.8
8.8699,7.871,-27.2,11.5
8.7421,6.6878,-26.7,11.9
8.7359,6.1733,-32.1,11.9
8.7272,7.0993,-26.7,11.7
8.7243,6.3791,-27.8,11.8
8.72,6.0704,-26.7,11.6
8.6933,5.7618,-26.7,11.8
