FOC,PRED,PERC
83.9,45.983593,45.192383
83.8,45.95959,45.15562
83.8,45.938194,45.181156
74.2,45.980625,38.0315
78.2,45.983177,41.19798
29.9,45.944637,53.660995
46.1,45.96694,0.28862613
83.9,45.97903,45.19782
84.1,45.98184,45.324806
29.9,45.980587,53.78123
45.9,45.984184,0.18340465
83.9,45.974598,45.203102
83.8,45.980366,45.130833
76.5,45.96134,39.919815
84.1,45.969433,45.339554
52.1,45.97997,11.746697
78.1,45.95029,41.1648
45.8,45.968876,0.3687263
51.9,45.937405,11.488626
83.9,45.959583,45.220997
46.0,45.940647,0.12902799
51.8,45.925587,11.340566
30.0,45.938564,53.128548
46.3,45.97091,0.7107778
30.0,45.893917,52.979725
21.7,45.919827,111.61209
29.9,45.830112,53.27797
83.8,45.954094,45.16218
45.7,45.951557,0.55045164
29.9,45.884586,53.460155
29.9,45.95051,53.68063
83.8,45.943478,45.17485
83.9,45.943096,45.24065
29.9,45.95841,53.70705
83.9,45.918095,45.27045
82.0,45.96191,43.94889
73.2,45.96855,37.201427
84.1,45.92267,45.395164
29.9,45.923645,53.590786
83.9,45.97037,45.20814
