[17.59157]
[13.083822]
[11.944328]
[12.079796]
[16.995138]
[15.9924755]
[13.096907]
[8.71932]
[6.1712112]
[10.640968]
[12.663973]
[4.327013]
[5.5329742]
[12.188789]
[7.733122]
[15.433586]
[9.506916]
[13.483896]
[13.889]
[8.517738]
[18.360313]
[8.994318]
[14.554098]
[8.977081]
[14.967905]
[12.846592]
[9.953636]
[17.015295]
[13.606371]
[12.2891655]
[13.366817]
[14.400776]
[13.018263]
[10.3951]
[18.902597]
[9.383064]
[8.726967]
[13.665989]
[15.102768]
[7.9237995]
[13.461363]
[10.61244]
[9.169441]
[11.015402]
[12.792435]
[11.903978]
[12.85026]
[13.2950325]
[9.657591]
[13.785404]
[13.3892975]
[8.676386]
[8.9718895]
[12.385382]
[7.8621464]
[9.802025]
[17.934841]
[10.694435]
[13.217941]
[12.498238]
[14.165161]
[9.55393]
[14.783409]
[12.004332]
[13.65321]
[10.980988]
[13.01881]
[9.800991]
[12.35873]
[13.783224]
[7.7217216]
[15.79291]
[11.233715]
[16.737738]
[9.217381]
[7.472086]
[9.014011]
[13.37919]
[25.32069]
[14.736994]
[14.684212]
[17.065851]
[21.777718]
[26.908035]
[12.048119]
[15.308477]
[15.154665]
[12.6399555]
[15.9637165]
[14.9528675]
[14.857733]
[15.036449]
[16.37728]
[8.742786]
[8.992954]
[9.371012]
[12.340885]
[8.478109]
[13.020668]
[10.140423]
[8.383982]
[8.695711]
[20.932419]
[9.701174]
[10.74725]
[10.246557]
[10.2067375]
[14.063393]
[9.858864]
[13.7853565]
[8.037073]
[13.318718]
[16.210316]
[12.569681]
[9.0097275]
[8.172384]
[10.240711]
[6.0034046]
[9.314272]
[11.248362]
[15.203749]
[9.0932045]
[7.5491276]
[17.651506]
[7.1948814]
[13.584518]
[13.9442425]
[14.422403]
[8.307013]
[10.638388]
[12.081316]
[11.676781]
[8.536732]
[13.156656]
[9.2219715]
[15.1328335]
[9.315247]
[13.750725]
[8.664101]
[7.4000835]
[14.526926]
[8.028574]
[15.043043]
[5.9976807]
[14.364437]
[15.400465]
[11.481073]
[15.529068]
[15.895788]
[13.771502]
[14.474697]
[9.571148]
[11.847063]
[11.377575]
[14.851248]
[8.938396]
[16.61181]
[9.376633]
[14.926924]
[13.806271]
[14.62726]
[14.412331]
[15.233841]
[10.428898]
[15.088171]
[9.63736]
[14.017912]
[13.435686]
[15.1641655]
[15.120934]
[13.115452]
[19.503647]
[12.063398]
[13.907284]
[11.732307]
[16.399532]
[9.335289]
[14.935341]
[11.681063]
[13.766703]
[13.521248]
[10.942289]
[13.665655]
[15.750608]
[17.501026]
[21.257862]
[16.687569]
[10.025192]
[6.368061]
[14.415285]
[12.417509]
[9.663933]
[15.5696125]
[13.970001]
[14.612579]
[19.871952]
[22.41843]
[14.773827]
[16.743435]
[9.434164]
[10.540194]
[16.029734]
[15.414858]
[14.465136]
[15.970642]
[13.459015]
[18.154812]
[18.766005]
[43.082203]
[18.10144]
[18.278217]
[16.589561]
[31.64853]
[45.375774]
[17.20118]
[15.196629]
[18.835281]
[18.475248]
[9.08754]
[19.800922]
[26.88121]
[8.930216]
[26.914757]
[19.264385]
[35.16116]
[34.402023]
[16.26283]
[8.723146]
[34.42952]
[40.451305]
[7.5169716]
[18.190073]
[17.810427]
[13.430618]
[8.54187]
[14.56835]
[22.469849]
[11.832668]
[17.240543]
[13.131491]
[23.319294]
[12.902388]
[18.277813]
[17.519438]
[8.763443]
[20.863949]
[20.631058]
[23.033337]
[7.8156815]
[14.709793]
[24.288067]
[23.9039]
[14.987429]
[30.744236]
[15.34305]
[31.72033]
[22.867546]
[7.516962]
[8.061277]
[11.320198]
[40.186325]
[42.80505]
[7.550867]
[16.65652]
[6.623825]
[10.436186]
[16.27539]
[4.7585964]
[4.6681023]
[34.783066]
[22.642574]
[7.8678455]
[10.394531]
[38.56867]
[7.747301]
[14.465479]
[7.182398]
[26.925163]
[24.004616]
[25.419044]
[39.679344]
[42.96945]
[35.179253]
[36.765854]
[37.212906]
[24.542908]
[37.516537]
[32.78823]
[9.78595]
[22.908157]
[27.439472]
[26.162445]
[39.449688]
[14.155407]
[38.603073]
[8.678371]
[28.204098]
[38.63748]
[35.665897]
[7.8976727]
[7.9648476]
[15.563997]
[8.702217]
[43.752586]
[8.561525]
[15.529816]
[8.606174]
[28.9314]
[36.264862]
[36.825912]
[37.669983]
[37.455578]
[29.805271]
[29.230293]
[37.530937]
[36.9731]
[37.528896]
[26.36824]
[8.890017]
[35.850628]
[37.421467]
[35.632202]
[40.17457]
[42.5137]
[10.165447]
[23.95374]
[37.962627]
[23.072666]
[13.230104]
[39.02595]
[37.394344]
[15.604855]
[35.687454]
[37.232697]
[31.683334]
[35.54387]
[38.17104]
[37.28454]
[23.32222]
[10.335169]
[37.4385]
[38.043354]
[37.092888]
[22.378307]
[37.24606]
[38.76589]
[35.932285]
[38.717308]
[31.651226]
[39.189144]
[38.99317]
[34.320286]
[33.731426]
[30.908596]
[19.575535]
[34.012722]
[37.360146]
[42.137733]
[41.127724]
[38.139137]
[36.239223]
[44.72898]
[40.561638]
[43.620678]
[42.365055]
[47.927937]
[38.349735]
[40.616226]
[37.362843]
[38.992382]
[17.148373]
[37.99881]
[39.873512]
[38.936214]
[38.358456]
[41.04122]
[40.291397]
[38.11066]
[39.687492]
[34.39327]
[35.40521]
[41.573105]
[39.712627]
[41.174232]
[38.35271]
[39.68519]
[38.583584]
[41.332954]
[43.53928]
[40.4307]
[40.80279]
[41.443474]
[39.722237]
[39.90122]
[26.407593]
[37.057747]
[38.359657]
[37.876114]
[32.742138]
[30.218487]
[39.698418]
[39.478203]
[40.08602]
[41.898067]
[41.145973]
[39.963394]
[38.19233]
[44.251553]
[36.515553]
[41.222275]
[41.38233]
[42.371563]
[40.187283]
[40.46502]
[44.385784]
[44.13399]
[39.36552]
[41.9798]
[46.099762]
[40.74769]
[45.575863]
[43.40408]
[46.661015]
[45.620556]
[48.366856]
[42.731327]
[47.51204]
[45.75877]
[44.418957]
[39.801044]
[29.973717]
[28.92477]
[34.71595]
[40.720222]
[42.164093]
[47.400158]
[44.573036]
[44.767326]
[43.011665]
[38.37839]
[43.56357]
[37.72628]
[34.68389]
[31.995914]
[43.507877]
[42.23998]
[44.025043]
[43.253067]
[37.552914]
[47.738503]
[41.274887]
[41.61327]
[44.63209]
[45.273884]
[46.282314]
[46.047653]
[44.69147]
[29.002491]
[44.150234]
[27.674839]
[43.5098]
[13.297096]
[44.98859]
[46.225655]
[42.772022]
[9.511246]
[52.868217]
[20.150433]
[41.524635]
[47.087616]
[45.95317]
[46.044167]
[44.711567]
[42.983162]
[46.90166]
[47.54744]
[27.802876]
[50.603973]
[46.01151]
[42.402344]
[45.740902]
[48.228817]
[47.866287]
[47.41633]
[44.48135]
[49.30944]
[50.35675]
[30.861637]
[45.751553]
[43.319138]
[42.15142]
[46.673344]
[47.95328]
[48.81818]
[51.329247]
[49.205383]
[49.066185]
[50.241135]
[49.67904]
[50.69349]
[50.46263]
[48.583687]
[49.15868]
[49.201057]
[47.197906]
[49.2049]
[48.51573]
[46.9277]
[47.65084]
[48.620598]
[46.49101]
[49.29379]
[54.065453]
[48.835617]
[48.702152]
[49.625473]
[49.854225]
[49.54074]
[50.23324]
[50.78176]
[49.884186]
[50.844933]
[48.76571]
[47.852127]
[50.673286]
[50.692596]
[53.99662]
[52.880135]
[50.102875]
[52.293297]
[51.82675]
[52.738235]
[50.827797]
[50.250618]
[49.817772]
[51.854668]
[52.51532]
[48.62958]
[50.104088]
[50.064323]
[50.511917]
[42.212757]
[48.49077]
[49.773247]
[32.08221]
[34.866375]
[43.192497]
[30.944351]
[30.734749]
[38.095837]
[40.965725]
[16.03006]
[31.712387]
[25.160496]
[13.147371]
[14.01259]
[13.506683]
[37.640503]
[35.866978]
[25.62339]
[35.48243]
[18.218842]
[20.734547]
[19.43452]
[29.619095]
[14.093365]
[27.926567]
[29.53976]
[12.449013]
[17.541378]
[13.788494]
[13.741848]
[16.1706]
[29.635735]
[16.499247]
[26.970886]
[15.038891]
[26.293701]
[14.930605]
[28.14555]
[38.429073]
[36.803707]
[20.1888]
[28.41697]
[31.599442]
[23.366005]
[14.715755]
[19.04934]
[12.257994]
[22.558926]
[18.202229]
[19.887856]
[17.399185]
[22.374657]
[17.193125]
[13.768953]
[26.11689]
[15.184299]
[31.032986]
[34.744446]
[17.729479]
[12.500105]
[13.787487]
[17.007048]
[37.229847]
[45.02813]
[25.897823]
[31.496712]
[40.999622]
[31.053276]
[39.717308]
[29.586864]
[43.97976]
[31.704243]
[37.983112]
[27.882622]
[31.903236]
[31.993073]
[31.10912]
[37.0008]
[34.374847]
[41.246048]
[37.86189]
[41.045673]
[32.872543]
[31.17897]
[31.581219]
[42.48759]
[36.478493]
[39.59791]
[44.887207]
[39.72279]
[44.623512]
[43.88232]
[33.42028]
[37.423138]
[37.567154]
[36.551327]
[33.223305]
[36.72334]
[39.082954]
[38.431713]
[34.086624]
[31.938164]
[32.650257]
[43.884453]
[37.568596]
[33.721188]
[39.685333]
[41.884842]
[39.422577]
[32.764717]
[44.11198]
[42.57689]
[45.16201]
[40.98251]
[40.4779]
[39.503273]
[37.79345]
[39.42959]
[45.190075]
[41.352654]
[46.133583]
[44.055317]
[47.03261]
[44.454094]
[43.344234]
[44.88839]
[48.484528]
[46.469112]
[45.161434]
[44.802464]
[40.94151]
[46.292076]
[37.994293]
[44.419075]
[46.725174]
[37.374542]
[42.66215]
[42.633633]
[39.965496]
[37.365543]
[39.686844]
[38.055172]
[40.402775]
[34.91121]
[36.397907]
[37.584778]
[39.224068]
[43.349415]
[44.21015]
[41.73133]
[41.19323]
[38.763294]
[37.31348]
[44.70882]
[31.618767]
[36.398308]
[45.910755]
[47.085674]
[40.549408]
[34.855618]
[36.75237]
[36.487953]
[37.103004]
[36.450085]
[30.287281]
[28.226788]
[30.190884]
[44.17727]
[34.85813]
[31.688633]
[30.550209]
[27.064716]
[25.85809]
[24.859558]
[27.006226]
[30.54131]
[38.53869]
[27.603317]
[27.164597]
[27.860874]
[25.916115]
[29.513157]
[27.24768]
[30.839153]
[36.739933]
[30.29591]
[28.259216]
[34.515762]
[32.683186]
[27.667053]
[30.269863]
[12.494322]
[38.03367]
[27.707378]
[36.72237]
[48.908318]
[53.648796]
[53.879242]
[54.448074]
[56.72132]
[56.690742]
[55.141]
[55.81009]
[53.658226]
[50.84955]
[41.474316]
[37.011528]
[43.190598]
[43.403126]
[42.562565]
[44.690765]
[52.351242]
[49.07196]
[52.141754]
[49.619484]
[43.618515]
[52.87918]
[56.07261]
[49.653343]
[53.776863]
[50.001793]
[51.17192]
[54.069206]
[35.287056]
[51.210617]
[51.305046]
[53.904984]
[53.14109]
[49.955345]
[49.79088]
[49.693863]
[50.02114]
[52.13671]
[27.692474]
[32.172623]
[46.393967]
[41.861233]
[47.292946]
[47.108376]
[38.39376]
[40.95754]
[43.54974]
[34.0184]
[49.036766]
[51.604424]
[44.06749]
[38.11055]
[45.065735]
[25.210323]
[44.021057]
[45.559025]
[46.586014]
[46.703194]
[49.251106]
[48.482548]
[48.875286]
[49.72387]
[49.37828]
[59.00335]
[55.28476]
[56.54603]
[43.67338]
[53.187393]
[58.368088]
[57.02539]
[49.98307]
[52.811127]
[53.93113]
[55.57119]
[56.12223]
[54.95095]
[55.210594]
