7.6135,12.2952,-359.0,10.4
7.6112,12.3981,-354.6,9.9
7.6129,9.8773,-352.5,10.0
7.6131,11.4721,-354.6,9.8
7.615,10.5976,-359.0,9.6
7.6144,10.2889,-354.6,9.7
7.6159,12.6553,-359.0,9.2
7.6104,9.6716,-353.6,9.8
7.6136,10.7519,-359.0,10.2
7.6181,9.3629,-359.0,10.8
7.6206,8.9513,-359.0,10.9
7.6152,9.5687,-359.0,10.7
7.6163,7.9739,-354.6,10.8
7.612,6.9964,-354.6,10.9
7.6094,6.9964,-354.6,10.7
7.614,6.9964,-354.6,10.7
7.5673,2.778,-359.0,9.4
5.0409,2.3664,-359.0,11.6
4.9616,8.8999,-359.0,12.8
4.9561,7.871,-359.0,12.6
4.9408,8.3854,-359.0,12.7
4.9407,8.9513,-359.0,12.7
4.8965,9.1571,-359.0,12.6
4.8708,9.0542,-359.0,12.7
4.908,9.26,-359.0,12.7
4.9107,9.26,-359.0,12.7
5.0821,7.7681,-359.0,11.1
5.0818,6.7907,-359.0,11.3
5.0905,5.9676,-359.0,11.2
5.0709,11.3692,-359.0,11.5
5.067,11.3692,-359.0,11.6
5.0679,11.8837,-359.0,11.8
5.0579,9.9802,-359.0,11.7
5.0688,10.5976,-359.0,11.8
5.0687,10.186,-359.0,11.8
5.0662,10.186,-359.0,11.8
5.1013,6.6878,-354.6,11.9
5.1102,9.3629,-359.0,11.6
5.1022,9.7744,-359.0,11.8
5.1026,9.3629,-359.0,11.6
5.0962,9.3629,-359.0,11.7
5.1014,9.26,-359.0,11.7
5.1008,9.9802,-359.0,12.0
5.0965,9.9802,-359.0,11.9
5.1004,10.5976,-359.0,12.0
5.0944,10.186,-359.0,11.8
5.0957,10.2889,-359.0,11.7
5.0983,9.8773,-359.0,11.8
5.0975,10.0831,-359.0,12.0
5.0963,10.186,-359.0,11.9
5.0983,10.186,-359.0,12.0
5.0892,9.3629,-359.0,12.0
5.0979,10.4947,-359.0,11.9
5.0979,11.2663,-359.0,11.9
5.0911,11.1635,-359.0,11.9
5.1029,10.4947,-359.0,11.9
5.0907,10.7519,-359.0,12.0
5.092,10.2889,-359.0,11.9
5.0854,10.3918,-359.0,12.0
5.0916,9.4658,-359.0,11.9
5.0991,10.186,-359.0,11.9
5.1014,9.26,-359.0,12.0
5.0992,9.6716,-359.0,12.1
