FOC,PRED,PERC
77.11999999999999,77.5089,0.50428003
77.11333333333332,77.4346,0.4166156
77.05999999999999,77.22254,0.21093208
77.07333333333332,77.33888,0.34454033
77.14,77.26306,0.15953091
78.46666666666668,77.96193,0.6432513
81.25333333333334,79.786446,1.805327
80.44000000000001,79.48177,1.1912345
80.16000000000001,79.36491,0.99188787
80.94,79.73824,1.4847533
80.86666666666666,79.8092,1.3076737
82.17999999999999,80.47719,2.072052
79.90666666666667,78.68801,1.5251023
79.79333333333332,78.64202,1.4428695
80.03999999999999,78.83055,1.5110567
79.96,78.59874,1.7024256
79.88000000000001,78.34574,1.920701
78.59333333333333,78.05477,0.68524766
76.17333333333333,76.28827,0.15088855
76.17999999999999,76.460655,0.3684102
76.38333333333334,76.15095,0.30423355
76.40333333333332,75.92517,0.6258427
76.40333333333334,75.86585,0.7034814
76.41000000000001,75.96231,0.5859087
75.64333333333333,75.45593,0.24774268
74.69,74.51261,0.23750307
73.38333333333334,73.24003,0.19527993
77.29666666666667,76.91642,0.49193454
77.41,77.11839,0.37670934
75.77,76.14255,0.49168667
75.85666666666665,76.46242,0.7985469
75.96333333333332,76.8601,1.1805257
77.30999999999999,77.50572,0.2531684
79.72333333333333,79.0587,0.83367646
81.07,79.66038,1.7387716
77.26666666666667,78.36558,1.422227
77.28,78.4231,1.4791726
78.33333333333333,78.85705,0.6685687
78.52,78.5365,0.021016788
79.53999999999999,78.686646,1.0728632
80.5,79.35491,1.4224697
81.61333333333332,79.794,2.2292142
79.90666666666667,79.283844,0.7794413
78.24,78.460526,0.2818605
78.86,78.65924,0.25457758
75.0,75.61918,0.8255717
74.99333333333334,75.62085,0.83676463
73.90666666666667,74.89921,1.3429619
72.23333333333333,73.59247,1.8815948
71.38666666666667,72.982864,2.2359903
73.65333333333334,74.47279,1.1125877
72.60999999999999,73.582664,1.3395729
71.62333333333332,72.70796,1.5143461
71.67666666666666,73.36204,2.351353
70.69666666666666,72.85553,3.053704
69.62999999999998,71.97257,3.3643186
69.05,70.45765,2.0385897
69.10999999999999,70.33829,1.7772924
70.78999999999999,71.4747,0.96722704
70.24333333333334,71.068306,1.1744518
72.51,73.90978,1.9304652
72.23666666666666,73.59617,1.8820148
73.31666666666666,74.21827,1.2297391
73.92999999999999,74.68871,1.0262583
75.02333333333333,75.18246,0.21210241
75.63666666666664,75.297554,0.4483425
76.64666666666666,76.04358,0.7868423
76.05333333333333,75.957306,0.12626821
75.01333333333334,75.34443,0.44137862
75.41333333333334,75.84019,0.5660233
75.61999999999999,75.712074,0.121755525
75.61333333333333,76.64754,1.3677516
74.40666666666667,75.230644,1.1073935
74.40666666666667,75.52639,1.5048658
75.93333333333334,76.128624,0.2571856
77.56666666666668,77.14687,0.5412018
77.82,77.40517,0.53306746
76.72666666666666,76.9278,0.2621432
77.57333333333331,77.34623,0.29276064
73.15333333333334,73.46795,0.43007383
74.08666666666666,74.050644,0.048626833
72.5,72.79554,0.4076412
74.1,73.83009,0.3642444
73.56,73.126755,0.58896524
73.12666666666668,72.72509,0.5491474
73.98666666666666,73.646255,0.46009415
73.97333333333333,73.6217,0.47535887
74.39333333333333,74.34078,0.07063976
74.11333333333333,74.05575,0.07770082
74.17333333333333,74.315414,0.19155431
73.06666666666666,73.577965,0.69977075
71.47333333333333,72.03527,0.78621686
72.55999999999999,72.61667,0.078102455
72.75333333333332,72.85531,0.14016469
76.15999999999998,76.133286,0.035081588
76.2,76.4235,0.29331118
76.73333333333332,76.880684,0.19203407
75.66666666666667,76.325096,0.87017447
77.27999999999999,77.430824,0.19516757
78.33999999999999,78.04418,0.37760344
78.32000000000001,78.17807,0.18121761
78.34,78.23835,0.12975036
80.50666666666667,79.361206,1.4228163
79.77333333333333,78.98191,0.9920859
78.80666666666666,78.56087,0.31189775
79.86666666666666,79.077705,0.9878505
81.45333333333333,79.85916,1.957157
81.18666666666667,79.98523,1.4798476
80.19333333333334,79.426186,0.9566267
81.2,79.98137,1.5007733
80.12666666666668,79.625626,0.62530696
79.58666666666666,79.45497,0.16547821
80.63333333333335,79.86212,0.9564403
79.54666666666667,79.4223,0.1563444
77.86666666666666,78.59905,0.9405613
76.80666666666666,78.06095,1.6330454
77.87333333333335,78.542595,0.8594188
77.01333333333334,78.25045,1.6063633
76.95333333333335,78.347466,1.8116623
76.86666666666669,78.44914,2.0587256
76.63333333333335,78.380165,2.27947
75.64,77.7451,2.7830546
74.31333333333333,76.77485,3.3123498
75.30666666666667,77.479935,2.8858948
74.25333333333333,76.937,3.614198
75.19333333333334,77.396194,2.929592
75.80000000000001,77.565636,2.3293304
75.36666666666669,77.46628,2.7858593
74.79333333333334,77.042946,3.007769
76.38000000000001,77.58969,1.5837837
75.78666666666668,77.190994,1.8530005
75.04000000000002,76.55558,2.0196953
75.11333333333333,76.47854,1.8175254
75.92666666666668,77.02805,1.4505931
76.97333333333334,77.53397,0.7283541
76.23333333333333,76.85932,0.82115245
77.21333333333334,77.44523,0.30033082
76.02,75.54793,0.6209798
74.44666666666667,74.58257,0.18256027
74.42,74.688255,0.3604638
74.56666666666668,74.73158,0.22116718
73.96000000000002,74.22925,0.36404672
72.74000000000002,73.2913,0.75790495
74.32666666666667,73.92816,0.536155
74.4,74.473305,0.09852584
74.40666666666667,74.44044,0.045382623
75.14,75.120125,0.026450057
75.07333333333332,75.25714,0.24483709
74.32,74.413956,0.12642087
74.35999999999999,74.36822,0.011050104
74.38000000000001,74.357216,0.030628359
74.41999999999999,74.44308,0.031011716
75.53999999999999,76.63199,1.4455754
76.14,76.75953,0.8136718
75.64,76.23463,0.78612816
72.85333333333331,73.49514,0.88095844
73.90666666666667,74.52952,0.8427501
75.25333333333333,75.46202,0.2773124
74.24666666666667,75.39368,1.544865
73.90666666666668,74.76957,1.1675533
75.06666666666668,75.36553,0.3981345
75.09333333333333,75.50318,0.54578894
76.16000000000001,76.0364,0.16229492
76.12666666666665,76.123886,0.0036479984
76.10666666666665,76.15781,0.06719494
77.07666666666665,76.92453,0.19738497
75.46333333333332,76.10994,0.85684854
76.99666666666667,76.92683,0.09070455
76.37666666666665,76.79843,0.5522213
77.91,77.87072,0.05042196
80.43,79.78131,0.8065265
80.99,79.93091,1.3076797
80.24333333333334,79.61321,0.7852607
81.05,80.00879,1.2846563
79.74333333333334,79.78774,0.055692058
79.17666666666668,79.717415,0.6829646
79.22333333333333,79.625885,0.5081202
78.13666666666667,79.254616,1.4307629
78.12333333333332,79.29485,1.499573
78.11666666666666,79.33567,1.5604887
77.05333333333333,78.96003,2.47451
77.58666666666666,79.19645,2.0748143
76.92666666666666,78.72704,2.340381
78.55333333333333,79.337944,0.99882066
77.53999999999999,78.80979,1.6375945
77.80666666666667,78.90562,1.4124153
73.93333333333334,76.52448,3.5047092
71.61333333333332,74.16478,3.5628073
71.88000000000001,74.02178,2.9796672
72.53999999999999,74.13643,2.2007554
72.55333333333333,74.13818,2.1843882
72.48666666666666,74.06413,2.1762195
73.53333333333333,74.31137,1.0580753
74.55999999999999,75.06849,0.6819897
72.96666666666667,73.76875,1.0992497
73.70666666666666,73.8701,0.22173963
74.78,74.48726,0.39146814
73.86,72.65686,1.628947
72.75333333333333,71.9632,1.0860404
73.82000000000001,72.6258,1.6177168
70.49333333333334,67.45338,4.312401
74.01333333333334,70.731575,4.4340134
76.39333333333335,73.30344,4.044721
74.8,72.28371,3.3640325
75.52,73.22427,3.0398874
76.58,73.935074,3.4538102
76.5933333333333,73.9946,3.3928962
76.64666666666666,74.43971,2.879388
75.71333333333332,73.347885,3.1242158
75.71333333333332,73.5742,2.8253012
76.02666666666666,74.23913,2.3511968
74.42666666666668,73.18608,1.666856
76.13333333333334,75.75747,0.4936893
76.16000000000001,75.77264,0.50862294
75.18666666666668,75.152016,0.0460889
76.86666666666666,76.7614,0.13695192
77.21333333333332,77.285645,0.09365144
78.23333333333332,77.93805,0.37743562
79.81333333333333,78.65799,1.4475553
80.11333333333333,78.75013,1.7015957
78.51333333333334,78.088295,0.5413618
78.52,78.091515,0.545698
78.52666666666666,78.03617,0.6246207
78.9,78.55889,0.43233234
80.48666666666665,79.1823,1.6206002
78.82666666666667,78.43765,0.4935071
78.81333333333335,78.327225,0.61678255
77.76666666666667,77.71555,0.06573117
77.16000000000001,77.46634,0.39701328
77.08666666666666,77.56403,0.6192557
77.68666666666668,78.601395,1.1774559
77.58666666666666,78.38148,1.0244124
77.48666666666666,78.189674,0.9072665
76.93333333333335,78.02957,1.4249183
76.91333333333334,77.86504,1.2373844
78.51333333333332,78.596825,0.10633667
77.44,78.20019,0.98164415
75.83999999999999,77.49757,2.1856143
74.76,76.891716,2.8514097
73.09333333333332,75.95362,3.9132032
74.75333333333333,76.7969,2.7337427
75.31333333333332,77.16686,2.4610927
76.37999999999998,77.66408,1.6811738
76.97333333333333,77.97787,1.3050388
78.00666666666666,78.44175,0.5577491
79.05999999999999,78.85112,0.26420134
79.14,78.99932,0.17775892
77.63333333333331,78.41275,1.0039746
78.21333333333332,78.50533,0.37333766
78.2,78.61582,0.53174543
77.4,78.22929,1.0714272
78.41333333333334,78.465996,0.06716423
80.00000000000001,79.16223,1.0472107
81.67333333333335,79.801834,2.2914433
83.33999999999999,80.55636,3.3400986
83.35999999999999,80.601654,3.308957
83.42,80.624565,3.3510346
78.33333333333331,79.087166,0.96233606
77.81333333333333,78.69757,1.1363595
77.82,78.674385,1.0978994
77.80666666666666,78.73799,1.1969769
76.15333333333334,77.99706,2.421072
76.08,78.05137,2.591176
75.77333333333333,77.75849,2.6198673
75.73333333333332,77.37919,2.1732292
75.47999999999999,77.194244,2.2711196
73.92,76.59955,3.6249328
73.92,76.642006,3.6823697
72.30666666666667,75.734726,4.741005
70.71333333333334,74.600945,5.4977064
70.60666666666665,74.382774,5.3480897
71.59333333333332,75.039375,4.81336
