4.8563,10.186,-43.6,12.8
4.8616,9.7744,-39.3,12.8
4.8553,10.0831,-43.6,12.8
4.8613,9.9802,-43.6,12.8
4.8574,10.0831,-43.3,12.9
4.8597,9.26,-42.6,13.2
4.8354,9.26,-43.6,12.2
4.8399,9.6716,-43.6,12.1
4.8396,8.5912,-42.8,12.2
4.8437,9.26,-39.3,12.1
4.84,9.1571,-44.0,12.2
4.8396,9.3629,-43.6,12.2
4.8427,9.4658,-43.6,12.2
4.8308,8.9513,-40.0,12.2
4.8437,8.4883,-46.6,12.3
4.8341,8.6941,-54.9,12.3
4.8309,7.4594,-51.1,12.2
4.8313,6.6878,-49.1,12.4
4.8369,6.6878,-42.6,12.3
4.841,7.7681,-43.6,12.4
4.8346,7.871,-40.6,12.4
4.8415,6.7907,-43.8,12.3
4.8385,7.2537,-45.8,12.1
4.8312,6.2762,-44.3,12.1
4.837,6.3791,-54.5,12.0
4.8326,5.9676,-39.3,12.0
4.8358,7.2537,-49.1,11.9
4.8346,7.871,-43.3,11.9
4.8338,7.7681,-43.6,11.9
11.5745,8.9513,-42.1,10.8
11.5834,8.3854,-41.0,10.8
11.5782,7.871,-47.5,10.8
11.5892,8.797,-54.9,11.0
11.5862,7.2537,-43.6,11.0
11.5909,7.4594,-39.3,11.0
11.5931,8.2826,-55.6,11.1
11.5975,7.4594,-48.0,11.2
4.8422,5.2988,-45.8,11.4
4.8205,4.0641,-57.0,11.4
4.7871,2.6751,-61.9,11.7
4.7768,3.2924,-61.9,11.6
4.7974,2.9838,-61.9,11.7
4.8331,4.167,-54.9,11.8
4.8282,2.8809,-56.3,11.7
4.6599,3.4982,-61.9,11.7
4.8132,1.7491,-56.3,11.5
4.7605,3.5497,-56.0,11.5
4.8181,3.6526,-61.9,11.5
4.8184,3.8583,-61.8,11.5
4.7451,1.5948,-61.9,11.6
4.8488,4.2699,-56.3,11.6
4.804,2.8809,-64.3,11.6
4.8088,5.1959,-66.1,11.6
4.8154,4.6814,-56.8,11.6
4.7918,2.2636,-39.3,11.8
4.8135,0.9774,-43.6,11.9
4.8533,1.2861,-67.5,11.9
4.8492,0.8746,-57.7,11.8
4.8908,0.6688,-56.3,11.9
4.8468,0.463,-73.2,11.9
4.8052,0.5659,-54.9,12.0
4.7055,0.5659,-39.3,12.0
4.8388,0.0,-49.1,12.1
4.8339,3.9612,-43.6,12.9
4.7922,4.167,-45.0,13.1
4.8599,2.6751,-43.6,13.2
4.8467,2.4693,-38.0,13.3
4.8754,2.2636,-43.6,13.9
4.7994,6.5849,-39.3,11.7
4.8304,5.6589,-39.3,11.7
4.8021,6.0704,-40.0,11.7
4.7767,6.3791,-39.3,11.7
4.7733,6.3791,-43.8,11.7
4.7744,6.8936,-44.5,11.7
4.7858,5.7618,-43.1,11.7
4.8007,5.9676,-39.3,11.7
4.7533,5.3502,-48.0,11.7
4.7977,5.1959,-43.6,11.7
4.7968,5.3502,-40.8,11.7
4.8198,4.2699,-43.6,11.7
4.7859,4.7843,-43.6,11.7
4.8076,5.093,-39.3,11.7
4.7948,5.1959,-43.6,11.7
4.7836,5.093,-39.3,11.7
4.7527,5.6589,-53.8,11.7
4.763,5.3502,-40.0,11.7
4.7692,5.9676,-39.3,11.7
