Basis,Coeff
(Intercept),68.9242
h(x1-18.6051),-12.521
h(x1-16.2779),6.56623
h(x1-16.7006),-12.2091
h(x1-17.6904),-17.842
h(x1-17.5153),36.0384
h(17.5153-x1),-13.8977
h(18.315-x1),6.86887
h(18.7954-x1),6.10631
