Basis,Coeff
(Intercept),48.175
h(14.6771-x1),9.85765
h(14.3043-x1),-2.30843
h(x1-14.7557),3.47251
h(14.7557-x1),8.87385
h(x1-14.9471),-4.21585
h(14.7086-x1),-15.4239
h(x0-0),1.06688
