[3.7139994]
[8.02895116]
[8.15899379]
[9.50874797]
[10.30213689]
[10.36491913]
[9.5554456]
[9.26125401]
[9.46090851]
[9.87429489]
[10.65285213]
[10.57693904]
[9.02586049]
[8.56081696]
[8.53411418]
[8.04321274]
[7.86554006]
[8.08304982]
[7.90856186]
[7.26824077]
[7.93334514]
[8.53236934]
[7.75567998]
[7.65004954]
[9.42769465]
[10.15087834]
[9.1638179]
[9.09071487]
[9.95444346]
[9.20158554]
[9.17254684]
[9.00512273]
[9.051878]
[9.21877421]
[9.14450816]
[9.14495473]
[9.05167119]
[8.98237656]
[9.02449824]
[9.17431351]
[9.05926478]
[8.90576589]
[9.12963429]
[9.47124731]
[9.06213664]
[8.57332896]
[9.34584946]
[9.07253067]
[9.4215302]
[8.30560669]
[7.30586665]
[7.72760631]
[8.22231145]
[7.88752945]
[7.88668121]
[7.40585277]
[7.19981232]
[7.44515869]
[6.94263702]
[6.88107901]
[7.18173859]
[7.02225845]
[6.88907344]
[6.89756602]
[6.42399465]
[6.10964948]
[6.84227268]
[6.65233882]
[6.71922551]
[6.95940251]
[6.75522237]
[7.30105662]
[7.48065735]
[7.53589661]
[7.82954738]
[7.24045253]
[7.22852818]
[7.16386292]
[7.36207382]
[5.87590169]
[7.30061946]
[6.96586146]
[6.39704514]
[5.05269424]
[5.48184448]
[6.94386388]
[6.06231537]
[4.86956462]
[3.65858749]
[3.95095006]
[5.85191707]
[7.03437175]
[3.8344131]
[4.16997844]
[4.7156395]
[4.58884151]
[4.04288417]
[4.20159108]
[4.41269576]
[5.49126022]
[5.42584691]
[5.4048409]
[5.7728976]
[5.3744958]
[4.36395131]
[5.03331604]
[4.54583344]
[3.69991994]
[3.55990193]
[3.98358125]
[4.54350215]
[5.46314549]
[4.68607661]
[4.91434321]
[4.0223206]
[2.87282242]
[2.00873138]
[1.78163722]
[1.84944545]
[2.13429296]
[1.4531778]
[1.5923701]
[1.78984004]
[2.50598297]
[2.40687947]
[2.07713776]
[1.98825429]
[1.99824916]
[1.52342586]
[3.05477081]
[3.86200664]
[3.96582265]
[4.7934055]
[4.92520274]
[5.65993154]
[6.21166774]
[4.9144225]
[4.63942378]
[5.1726828]
[5.07808843]
[6.44905589]
[5.65935802]
[4.17442708]
[5.10364314]
[6.50040791]
[7.80522171]
[6.98999812]
[4.78506836]
[3.01216802]
[3.88540029]
[3.90773183]
[2.44325999]
[8.24722733]
[0.78142802]
[2.28820333]
[1.74049144]
[0.41767873]
[0.98158238]
[1.14916881]
[0.89092911]
[1.1088915]
[0.57721379]
[0.32308853]
[0.71878352]
[0.28354335]
[0.3290329]
[1.19030492]
[1.68112294]
[1.30335607]
[1.13366176]
[1.25863645]
[1.15019231]
[0.2286056]
[0.03095708]
[0.54870235]
[0.00337936]
[0.75613948]
[0.05351262]
[0.5805778]
[0.80043437]
[0.49216034]
[0.85872574]
[0.54989594]
[0.33096313]
[0.00697479]
[0.36394226]
[0.14612309]
[0.45335159]
[0.38604878]
[0.24895122]
[0.68386037]
[0.07570109]
[0.37195084]
[0.34574727]
[0.81504303]
[0.44193425]
[0.38795033]
[0.32363388]
[0.52692271]
[0.23419581]
[0.23446274]
[0.27742999]
[0.63593587]
[0.59886516]
[0.17697754]
[0.46891408]
[0.84010716]
[0.18284184]
[0.69381795]
[0.86911713]
[0.76052277]
[0.42054855]
[0.54937531]
[6.52513026]
[0.45302536]
[1.29359558]
[0.27832814]
[0.06686096]
[0.98443024]
[1.63751348]
[1.05759415]
[1.87227127]
[0.07875259]
[0.61316696]
[7.95444626]
[10.2763356]
[3.61313554]
[1.75300003]
[2.3348917]
[2.40600199]
[2.70572769]
[4.06128276]
[8.02406403]
[0.2360439]
[0.43298924]
[1.94833455]
[3.67870193]
[2.77042389]
[5.89761983]
[8.21761434]
[8.42788818]
[7.77023854]
[2.74203812]
[3.48587023]
[4.13792411]
[7.71227777]
[17.4985807]
[25.33886494]
[27.59967697]
[15.38315857]
[15.95646755]
[15.67445694]
[19.57125646]
[9.70807164]
[19.02055934]
[13.02558085]
[3.77196651]
[4.32204376]
[5.84578746]
[5.60598765]
[7.73169637]
[14.0212231]
[21.60706482]
[37.85177353]
[38.23609862]
[24.6626526]
[20.17323436]
[5.02183072]
[9.54424927]
[31.2192415]
[38.12185867]
[37.26151825]
[32.68187566]
[3.50812793]
[0.58984711]
[0.25613892]
[0.80210362]
[0.78635173]
[1.14313426]
[0.89834437]
[0.05856934]
[1.1679784]
[1.19507736]
[1.32994095]
[1.3361736]
[1.14987987]
[2.33462448]
[0.92540614]
[2.72525757]
[2.60154419]
[1.36739171]
[0.52766395]
[1.10046657]
[8.91156529]
[11.81727132]
[12.23520946]
[10.10875026]
[8.80969508]
[9.36985789]
[9.51845505]
[3.70522873]
[22.98386882]
[22.63097188]
[19.32054504]
[21.02906693]
[19.42166901]
[17.68118327]
[27.4065213]
[28.24323914]
[28.08099812]
[28.6884315]
[28.49153961]
[29.12377711]
[28.68085968]
[28.76964828]
[29.13016898]
[28.89935979]
[28.56935791]
[28.57004991]
[29.08517303]
[28.00468957]
[28.03022141]
[26.87477219]
[27.93366455]
[26.80614899]
[27.08304443]
[28.62692505]
[28.11553029]
[27.10005839]
[27.65691437]
[27.72202617]
[25.20423213]
[26.67463796]
[26.5999944]
[26.93996124]
[25.32323367]
[24.74539388]
[24.77216492]
[24.6634496]
[23.48759881]
[24.40639832]
[25.50709187]
[24.09232407]
[22.36494655]
[21.51113007]
[25.24832611]
[25.01894903]
[25.15819844]
[25.42362447]
[25.41243241]
[26.01900604]
[25.86615339]
[25.39619313]
[25.06419566]
[24.26750168]
[24.05662866]
[24.95189727]
[24.41387054]
[23.98181685]
[23.3953002]
[23.36064267]
[23.45234238]
[23.25977142]
[25.18607086]
[25.85773276]
[23.6169798]
[18.49220235]
[16.78749858]
[17.601748]
[13.86534541]
[10.78909283]
[10.11175471]
[12.65200797]
[14.1384106]
[16.20288203]
[15.42211324]
[13.92183894]
[11.62489399]
[27.86401489]
[28.43651067]
[30.39180837]
[27.09945829]
[26.69660207]
[24.89787704]
[22.01326965]
[20.86615341]
[21.96026138]
[19.95631953]
[20.87742462]
[20.57333191]
[20.8583345]
[31.04072984]
[29.44851349]
[25.33999324]
[25.33642166]
[32.54856297]
[32.52375813]
[32.21835754]
[30.67080239]
[33.0104801]
[26.86045842]
[25.74572556]
[25.69987727]
[25.4505866]
[10.34972737]
[6.88788884]
[9.33025386]
[14.05955429]
[14.77440292]
[15.10186833]
[15.19488902]
[15.40745316]
[15.26104167]
[16.11029119]
[16.38283112]
[16.54935776]
[16.53354985]
[15.74968806]
[16.19387284]
[16.17061976]
[25.92489741]
[27.30821431]
[27.21500493]
[27.61364304]
[26.80360524]
[27.5060735]
[20.43476186]
[12.71193665]
[18.54298619]
[11.70284439]
[10.60145]
[12.13149872]
[11.97956904]
[10.36610875]
[2.19222896]
[2.08304738]
[9.83259654]
[8.48880788]
[12.45583351]
[8.82979686]
[13.76128957]
[10.56037587]
[12.82761174]
[12.98668757]
[14.36925583]
[13.70766281]
[13.16724243]
[13.08064326]
[13.96304042]
[14.74395497]
[16.54004318]
[16.28933681]
[16.14856613]
[15.503022]
[15.4337383]
[14.71632843]
[14.17439392]
[13.83457606]
[12.34561864]
[8.07355876]
[5.50085948]
[3.10783722]
[2.83421611]
[13.79855586]
[7.60962224]
[8.65620503]
[10.1980127]
[11.2017117]
[13.79631017]
[11.82396832]
[13.31105202]
[8.87035037]
[5.09594218]
[17.46613586]
[20.05158524]
[19.97435567]
[14.61321014]
[27.39816508]
[30.6833815]
[6.65266266]
[8.39033585]
[10.6058813]
[7.09853489]
[18.52118182]
[17.59320694]
[16.87283198]
[16.38472188]
[14.95610988]
[11.04606364]
[11.98105931]
[1.31605336]
[2.54966006]
[35.24825226]
[9.6635804]
[9.10280911]
[9.09817134]
[10.14439219]
[11.96623591]
[20.03870514]
[18.34770436]
[0.23133977]
[0.29182208]
[1.99238172]
[3.10861409]
[3.2659581]
[3.21321788]
[3.23851399]
[2.60856692]
[3.33987935]
[2.92460864]
