Latitude,Longitude
27.884633,27.884633
27.884632999999997,-82.440467
27.884633,-82.440467
27.88625030071394,-82.43776227373381
27.887909401084706,-82.43498714479986
27.889566704110486,-82.43221439123354
27.891228427477344,-82.42943360780109
27.89288990823846,-82.42665259858323
27.89455114615523,-82.4238713634351
27.896212142173233,-82.42108990310776
27.897872896268456,-82.41830821761846
27.899561367912817,-82.41547946398296
27.90123560906463,-82.41267389901768
27.902920463560903,-82.40984987749313
27.904608161708726,-82.4070204087626
27.906297143922945,-82.4041880904312
27.907985867175405,-82.4013555327755
27.90967433138582,-82.39852273577492
27.91136253943231,-82.39568970164295
27.913050496110966,-82.39285643403962
27.914738207264783,-82.3900229374129
27.916411715217244,-82.38721265358174
27.91809583275356,-82.38438390809127
27.919799863067503,-82.38152107034672
27.921523819682715,-82.37862414900154
27.923249129152,-82.37572442789413
27.92497426917026,-82.37282453329473
27.92669925257111,-82.36992447489366
27.92840393546968,-82.3670581297426
27.930179759844055,-82.36407176225023
27.93196628803396,-82.36106699650875
27.93375267254815,-82.35806207341595
27.935538909957415,-82.35505699039602
27.937325003268274,-82.35205174972329
27.939110949387537,-82.34904634907572
27.940901394762843,-82.34603296817801
27.942772226629746,-82.34288386962885
27.944642907269973,-82.33973460329786
27.946533565230038,-82.33655127498737
27.948416327917105,-82.33338081247503
27.950285004160687,-82.3302336474665
27.952097800365795,-82.32718018935628
27.95386400940203,-82.32420480037963
27.955575884208844,-82.32132051765348
27.957216378139268,-82.31855601686304
27.95876691800134,-82.31594259917254
27.958766918001338,-82.31594259917254
27.958766918001338,-82.31594259917254
27.96038200499481,-82.31321926236558
27.962071153535813,-82.31037052468562
27.963777065007534,-82.3074928564865
27.965482723779637,-82.30461495335776
27.967188121380605,-82.301736808969
27.968953545065922,-82.29875664588106
27.970697064319694,-82.29581277321806
27.9724356870219,-82.29287648822083
27.974174052848106,-82.28993996353641
27.97591216801854,-82.287003203873
27.9776500304614,-82.2840662077107
27.979387637141436,-82.28112897280737
27.9811388865853,-82.27816799901215
27.982889878164574,-82.27520678422208
27.982889878164578,-82.27520678422208
27.982889878164585,-82.27520678422208
27.98464498922545,-82.27223730318367
27.98643696406332,-82.26920495497917
27.988237957332387,-82.26615670377551
27.989964641461363,-82.26323360911756
27.991681833723447,-82.26032596697952
27.993397253279827,-82.25742071932036
27.9951124462989,-82.25451525623969
27.99682740977756,-82.25160957551658
27.998542141728855,-82.2487036756925
28.00028593914293,-82.24574790334007
28.002017172388744,-82.24281281962377
28.003762071333345,-82.23985400992707
28.005506774313826,-82.23689500620463
28.00550677431383,-82.23689500620463
28.00550677431383,-82.23689500620463
28.007251144353148,-82.23393570597146
28.00899541183171,-82.23097628165665
28.008995411831716,-82.23097628165665
28.008995411831716,-82.23097628165665
28.010739355394215,-82.22801656766154
28.01251401090363,-82.22500443866063
28.01431776751199,-82.22194245424544
28.016104381022373,-82.21890903421735
28.017886153266662,-82.21588324467523
28.019653837144396,-82.21288077229103
28.02142129654992,-82.20987808341492
28.023119255148387,-82.20699288631198
28.024790826755343,-82.2041519511269
28.026459105125156,-82.20131604389475
28.028127170490475,-82.19847993412553
28.0298704083604,-82.19551540639588
28.031645724394977,-82.19249570915851
28.03343618849702,-82.18944961867794
28.035204884092927,-82.18643994138722
28.03697026945349,-82.1834352747404
28.038735421354417,-82.18043038517254
28.040500342904174,-82.1774252750319
28.042265030017486,-82.17441994129962
28.04403410068459,-82.1714065349562
28.045804500812704,-82.16839030675038
28.047513259116954,-82.1654786357087
28.049271026050846,-82.1624830054051
28.051030167186877,-82.15948458711263
28.05278914217396,-82.156485996517
28.054547952967642,-82.15348723508835
28.056306597465323,-82.15048830127238
28.05806507571417,-82.14748919511706
28.059829533241093,-82.1444794409208
28.061681345671722,-82.14132019346623
28.063532981584736,-82.13816076075943
28.06538443752882,-82.1350011402436
28.065384437528824,-82.1350011402436
28.065384437528824,-82.1350011402436
28.067273934529354,-82.13177571387261
28.069175658055702,-82.12852923019273
28.069175658055705,-82.12852923019273
28.069175658055705,-82.12852923019273
28.071088658209206,-82.12526286243276
28.07300852582162,-82.12198461616754
28.074928274607696,-82.1187062235728
28.076847901993325,-82.11542768273522
28.07881343955451,-82.112070367501
28.08076657878013,-82.10873386720151
28.08273647284643,-82.10536838448692
28.08467096547723,-82.1020630418356
28.086632947260643,-82.09871036468755
28.08861781574165,-82.09531821433947
28.090596422827012,-82.09193639451995
28.092594837260798,-82.08852033356078
28.09456398595966,-82.08515392996374
28.09650085679168,-82.08184247116456
28.098445355007048,-82.07851781345805
28.100460355546762,-82.07507245303341
28.10250752689713,-82.07157194021578
28.104620605915485,-82.06795858439497
28.106828725804217,-82.06418255459268
28.10901075056616,-82.06045100736875
28.111165146831464,-82.05676656781208
28.113181519386476,-82.05331806129759
28.115053707063037,-82.05011597038991
28.116809288381145,-82.04711308556517
28.11852032626576,-82.04418615089683
28.1202466205493,-82.04123288631406
28.121995828518486,-82.03824017010034
28.12199582851849,-82.03824017010034
28.121995828518486,-82.03824017010034
28.123824562818818,-82.03511086918209
28.125708448617093,-82.03188705912375
28.12760909747315,-82.0286342648868
28.129526503151038,-82.02535248031886
28.131422347394746,-82.02210728826057
28.133318080214746,-82.01886195665458
28.13521370359898,-82.01561648698019
28.137109216407627,-82.0123708783918
28.139004623013932,-82.0091251341411
28.140899923473814,-82.00587925427075
28.14279512216095,-82.00263324203183
28.14470400580478,-81.9993634783361
28.146666402122783,-81.99600172733162
28.14864400704961,-81.99261358936822
28.150621498263074,-81.98922530510431
28.15062149826307,-81.98922530510431
28.150621498263067,-81.98922530510431
28.152574253119333,-81.98587878322324
28.15451625823859,-81.98255055325521
28.15641220797639,-81.97930092847155
28.15828508042103,-81.97609054307947
28.160157845526324,-81.97288002247204
28.162012131267883,-81.96970087144113
28.16389999440654,-81.96646382850547
28.16580305872161,-81.96320039342362
28.167742754779848,-81.95987380471624
28.16968387121881,-81.95654444871278
28.171634061124355,-81.95319919568378
28.173590260917106,-81.94984329496918
28.17554022849735,-81.94649775620981
28.177506914405086,-81.94312318260195
28.179496439530176,-81.9397090669666
28.181495027813234,-81.93627904217446
28.183490436913544,-81.93285411892712
28.185497965365236,-81.9294080293074
28.187584932989644,-81.92582519447944
28.18975438934113,-81.92210034516006
28.191986434135536,-81.91826761449893
28.19426881911831,-81.91434800511031
28.196581648455847,-81.91037565794252
28.198886676391453,-81.90641624872222
28.201180842307984,-81.90247503201968
28.20345344560962,-81.898570406022
28.205693800873252,-81.89472078169705
28.20797842408294,-81.89079481144529
28.210169734867854,-81.88702903735157
28.21236866460574,-81.8832500270735
28.21458898479615,-81.87943413414112
28.21684446180529,-81.87555770631836
28.219142689738838,-81.87160756071387
28.22148059542462,-81.86758893803123
28.2238459423597,-81.86352285757732
28.22626319739078,-81.85936726323678
28.228735393130922,-81.855116873169
28.231317517009725,-81.85067701051157
28.231317517009728,-81.85067701051157
28.23131751700973,-81.85067701051157
28.233928391588762,-81.84618687508706
28.23656678407122,-81.84164931155512
28.23923559944552,-81.83705894548153
28.241947054982468,-81.83239473143125
28.244656802348167,-81.82773289631865
28.247380047667544,-81.8230470885883
28.250035724588674,-81.81847662302631
28.252753642691303,-81.81379792052073
28.25548176708485,-81.80910032811697
28.258264327923072,-81.80430751489895
28.26104936845861,-81.79950889129255
28.263855152766624,-81.79467284254186
28.26667857553161,-81.78980458976301
28.269511997699393,-81.78491728253883
28.272405740493728,-81.77992404328671
28.27529112911707,-81.77494329397484
28.27821693203498,-81.76989076703059
28.281163304869818,-81.76480066822549
28.28412718598762,-81.75967825177602
28.28711314144164,-81.7545156099962
28.29011200390927,-81.74932852480389
28.293119191438883,-81.74412488841526
28.296143823847242,-81.7388888787833
28.299173716437476,-81.73364157024828
28.302164749518404,-81.72845940435944
28.305150415789285,-81.72328441122758
28.30813982904845,-81.71810076460083
28.311145149387098,-81.71288736677677
28.31416788519437,-81.70764156975673
28.3172171370983,-81.7023475329537
28.320267073918593,-81.69705009466777
28.32330553453623,-81.69177035379147
28.326349222581683,-81.68647928715527
28.329382964979047,-81.68120329001391
28.33241131757265,-81.6759344478114
28.33545248605977,-81.67064108308443
28.338476147362236,-81.66537600728749
28.341492910178015,-81.66012073472469
28.344517935574146,-81.65484885805705
28.347558790488925,-81.64954716160267
28.350573054618433,-81.64428961345907
28.353595573848995,-81.63901545505409
28.356624834395948,-81.6337273281133
28.359656282256218,-81.62843315123698
28.362694453923478,-81.62312499166437
28.36575900638047,-81.61776847235033
28.368796997066823,-81.61245612870013
28.371819034717333,-81.60716947116858
28.37484325412774,-81.60187676031
28.37785304027351,-81.59660709969887
28.38084990714236,-81.59135784826407
28.38387915635537,-81.58604962075981
28.386915104684853,-81.5807273908937
28.389962282101706,-81.57538321845364
28.392999549167666,-81.57005415336855
28.396045008441767,-81.56470842552606
28.39909865352062,-81.55934602914068
28.402143897814987,-81.55399609420947
28.405192801353554,-81.54863743307976
28.408231811225082,-81.54329389426483
28.411269960317213,-81.53794957785627
28.414307249097952,-81.53260448442718
28.417357225701274,-81.52723475975326
28.42040483289686,-81.52186690501664
28.423454594948037,-81.51649297470561
28.4265170277567,-81.51109439790592
28.429566561007572,-81.5057162513336
28.43261973602098,-81.50032936471845
28.43567204249111,-81.49494169462827
28.438712974258785,-81.4895718211576
28.441746707443038,-81.48421154655162
28.44476874720933,-81.47886884107174
28.447786928295937,-81.47353067336495
28.450802755180693,-81.46819439214993
28.45381622876832,-81.46285999853485
28.45683785920692,-81.4575089128525
28.459839145869196,-81.45219158661877
28.462838084877646,-81.44687615416495
28.46585564998204,-81.44152541892412
28.468870864341547,-81.43617657404285
28.471883729040183,-81.43082962075638
28.47488227279617,-81.42550582665378
28.47789044428476,-81.42016266292055
28.480890284836303,-81.41483202945027
28.483895253798416,-81.40948999403304
28.486897873497,-81.40414985261019
28.489901148416923,-81.3988062965012
28.492918516670066,-81.39343537483543
28.495924564137706,-81.3880823050698
28.498926770705392,-81.38273379248862
28.501929619982953,-81.37738185652246
28.504933114896684,-81.37202649927647
28.507926802573913,-81.36668635109746
28.510918149153007,-81.36134810565099
28.51391013889278,-81.35600643849749
28.516893824632508,-81.3506773287886
28.519879639259987,-81.34534213108488
28.522869075231874,-81.33999818273253
28.525863630445738,-81.33464282467565
28.528834990503455,-81.32932667566718
28.53181294622284,-81.3239964442951
28.53479749650875,-81.31865212888572
28.537787146615567,-81.31329638971945
28.540772975620225,-81.30794522765453
28.543763900709457,-81.30258263871612
28.54675842811924,-81.29721128433982
28.5497446637058,-81.29185250154764
28.55274341455366,-81.28646894460057
28.55573684895186,-81.2810926264957
28.558726457068246,-81.275720883157
28.561728568532967,-81.27032435522129
28.56473723499039,-81.26491371021363
28.5677509765137,-81.25949161975089
28.570729730082366,-81.25413016823664
28.573720980578393,-81.24874392650408
