,Latitude,Longitude
21875,22.560911273906523,249.1149468257305
21876,22.558801510210447,249.11972197512821
21877,22.55669889615361,249.12448077440433
21878,22.554589076767364,249.12925575084805
21879,22.552480423730806,249.13402792914795
21880,22.55038490437822,249.1387702072905
21881,22.54827498522749,249.14354491621367
21882,22.54617102124211,249.1483059875726
21883,22.546171021242102,249.1483059875726
21884,22.546171021242102,249.1483059875726
21885,22.54406099820858,249.15308049889404
21886,22.541948686752725,249.15786041183006
21887,22.539836338944745,249.16264023370633
21888,22.53771676424169,249.16743621914566
21889,22.535595951281728,249.17223482032506
21890,22.533455942373987,249.17707668198636
21891,22.53132427925252,249.18189948437336
21892,22.53132427925252,249.18189948437336
21893,22.53132427925252,249.18189948437336
21894,22.529203333236858,249.18669779741444
21895,22.527082494443068,249.19149609239997
21896,22.524966408982372,249.1962834583353
21897,22.52285628040649,249.20105718953386
21898,22.520741333867374,249.2058416711897
21899,22.5186227645936,249.21063419244996
21900,22.51651134943821,249.21541037014867
21901,22.51439990279601,249.22018645945815
21902,22.512299207854813,249.22493808156275
21903,22.510190105518674,249.2297085826933
21904,22.508059410340653,249.23452775436505
21905,22.50592988357058,249.2393441286302
21906,22.50380751314917,249.24414416126086
21907,22.501677929616505,249.24896035979486
21908,22.499541125676622,249.25379271976013
21909,22.499541125676622,249.25379271976013
21910,22.49954112567663,249.25379271976013
21911,22.497410253942128,249.25861143351005
21912,22.49527709776045,249.26343554787445
21913,22.49315827730053,249.2682270664954
21914,22.49104541352796,249.2730049533227
21915,22.488921737404237,249.27780712771198
21916,22.486796833284465,249.2826119220921
21917,22.48466949936963,249.28742204269184
21918,22.482560096023327,249.2921914461524
21919,22.482560096023327,249.2921914461524
21920,22.482560096023327,249.2921914461524
21921,22.480414674945788,249.29704198407143
21922,22.47828253582753,249.30186271096704
21923,22.476139580146214,249.30670771977304
21924,22.474019340450212,249.31150117717596
21925,22.47190504601852,249.31628099878037
21926,22.47190504601852,249.31628099878037
21927,22.47190504601852,249.31628099878037
21928,22.469788277165737,249.32106612396922
21929,22.46765962378531,249.3258783052454
21930,22.46552493828445,249.33070393132334
21931,22.463391404543554,249.33552675221347
21932,22.46126499850602,249.3403332216643
21933,22.459114550200095,249.3451937318547
21934,22.457016752058202,249.34993499450758
21935,22.454887747389847,249.3547465566816
21936,22.45278623804721,249.35949573915462
21937,22.45065231022752,249.36431791927515
21938,22.448517122683334,249.3691427018747
21939,22.446404642446414,249.3739159394538
21940,22.444272927921624,249.37873239120995
