stw,draft,foc,ws,wd,swh,lat,lon,dt
11.44,0.0,15.422400000000001,3,242.221333333333,1.87,26.11901,-47.5878199,2020-01-26 12:03
11.49,0.0,15.3648,3,242.20366666666698,1.87,26.116645899999998,-47.7044828,2020-01-26 12:08
11.49,0.0,15.047999999999998,3,242.24733333333302,1.87,26.114283,-48.0075735,2020-01-26 12:13
11.4,0.0,15.479999999999999,3,242.293333333333,1.87,26.1119262,-48.0173782,2020-01-26 12:18
11.43,0.0,15.408,3,242.257333333333,1.87,26.109579800000002,-48.0272054,2020-01-26 12:23
11.36,0.0,15.7824,3,242.291,1.87,26.1071684,-48.0370257,2020-01-26 12:28
11.35,0.0,15.681600000000001,3,242.28900000000002,1.87,26.104748899999997,-48.0468055,2020-01-26 12:33
11.39,0.0,15.7104,3,242.31566666666697,1.87,26.1023451,-48.0565985,2020-01-26 12:38
11.48,0.0,15.724799999999998,3,242.29133333333303,1.87,26.0999354,-48.0663936,2020-01-26 12:43
11.36,0.0,15.5232,3,242.35033333333303,1.87,26.0976116,-48.076185100000004,2020-01-26 12:48
11.4,0.0,15.350399999999999,3,242.329333333333,1.87,26.0953879,-48.086008899999996,2020-01-26 12:53
11.42,0.0,15.350399999999999,3,242.32,1.87,26.0931544,-48.0958446,2020-01-26 12:58
11.03,0.0,16.1856,2,232.13966666666698,1.6,25.5175541,-49.3143458,2020-01-26 8:03
11.08,0.0,16.3728,2,232.17966666666698,1.6,25.515655,-49.324087799999994,2020-01-26 8:08
11.05,0.0,16.041600000000003,2,232.21,1.6,25.5137825,-49.333817700000004,2020-01-26 8:13
11.12,0.0,16.214399999999998,2,232.16366666666698,1.6,25.5119375,-49.343551500000004,2020-01-26 8:18
11.08,0.0,16.3728,2,232.15200000000002,1.6,25.5101685,-49.3533289,2020-01-26 8:23
11.01,0.0,17.4816,2,232.06333333333302,1.6,25.5084997,-49.3631787,2020-01-26 8:28
11.08,0.0,17.3808,2,232.06599999999997,1.6,25.5067862,-49.3730674,2020-01-26 8:33
11.05,0.0,17.2512,2,232.10866666666698,1.6,25.5049388,-49.382876200000005,2020-01-26 8:38
11.15,0.0,16.632,2,232.069666666667,1.6,25.5030622,-49.392703600000004,2020-01-26 8:43
11.07,0.0,16.8048,2,232.14633333333302,1.6,25.5012362,-49.402474700000006,2020-01-26 8:48
11.11,0.0,16.5456,3,218.229666666667,1.56,25.499379,-49.4121946,2020-01-26 8:53
11.04,0.0,16.3728,3,218.25,1.56,25.497531100000003,-49.4218979,2020-01-26 8:58
11.16,0.0,16.272000000000002,3,218.29733333333303,1.56,25.4956825,-49.4315728,2020-01-26 9:03
11.08,0.0,16.2,3,218.313666666667,1.56,25.493739399999995,-49.441144,2020-01-26 9:08
11.2,0.0,15.912,3,218.29,1.56,25.4918185,-49.450767,2020-01-26 9:13
11.17,0.0,15.479999999999999,3,218.355,1.56,25.4898697,-49.4603787,2020-01-26 9:18
11.1,0.0,16.3296,3,218.447,1.56,25.4879266,-49.4698989,2020-01-26 9:23
11.02,0.0,17.2512,3,218.43333333333302,1.56,25.4860083,-49.479383500000004,2020-01-26 9:28
11.04,0.0,17.006400000000003,3,218.423,1.56,25.4841172,-49.4889229,2020-01-26 9:33
11.02,0.0,17.5248,3,218.37,1.56,25.4821875,-49.498462599999996,2020-01-26 9:38
11.04,0.0,17.092799999999997,2,228.252,1.71,25.4803362,-49.508117,2020-01-26 9:43
11.05,0.0,17.006400000000003,2,228.22099999999998,1.71,25.478405399999996,-49.5178109,2020-01-26 9:48
11.06,0.0,16.8192,2,228.227,1.71,25.476350699999998,-49.5274843,2020-01-26 9:53
11.09,0.0,16.9776,2,228.20366666666698,1.71,25.4742108,-49.5371519,2020-01-26 9:58
11.06,0.0,16.7616,2,228.21,1.71,25.472075399999998,-49.5468456,2020-01-26 10:03
11.01,0.0,16.3728,2,228.15,1.71,25.4699054,-49.556512100000006,2020-01-26 10:08
11.15,0.0,16.1712,2,228.05200000000002,1.71,25.467717699999998,-49.566301,2020-01-26 10:13
11.2,0.0,16.056,2,228.140666666667,1.71,25.4655674,-49.5761013,2020-01-26 10:18
