stw,draft,foc,ws,wd,swh,lat,lon,dt
0.15,0.0,0.014400000000000001,0,206.804333333333,0.0,36.492916799999996,5.52992937,2019-12-05 12:05
0.13,0.0,0.014400000000000001,0,206.80066666666698,0.0,36.4929155,5.52991702,2019-12-05 12:25
0.12,0.0,0.014400000000000001,0,206.80333333333303,0.0,36.49292,5.52991438,2019-12-05 12:30
0.12,0.0,0.014400000000000001,0,206.807666666667,0.0,36.4929226,5.52991549,2019-12-05 12:35
0.09,0.0,0.014400000000000001,0,206.808,0.0,36.4929064,5.52990823,2019-12-05 12:40
0.09,0.0,0.014400000000000001,0,206.80599999999998,0.0,36.492916799999996,5.52992466,2019-12-05 12:50
0.1,0.0,0.014400000000000001,0,206.781333333333,0.0,36.4929195,5.52992886,2019-12-05 12:55
0.05,0.0,0.028800000000000003,0,206.795,0.0,36.492917600000006,5.52991756,2019-12-05 12:00
0.07,0.0,0.014400000000000001,0,206.77333333333303,0.0,36.4929315,5.52991263,2019-12-05 12:10
0.04,0.0,0.014400000000000001,0,206.78266666666698,0.0,36.4929162,5.52991632,2019-12-05 12:15
0.09,0.0,0.014400000000000001,0,206.77566666666698,0.0,36.4929341,5.52991891,2019-12-05 12:30
0.03,0.0,0.014400000000000001,0,206.804,0.0,36.4929159,5.52992666,2019-12-05 12:45
0.06,0.0,0.014400000000000001,0,206.805333333333,0.0,36.492913200000004,5.52993022,2019-12-05 12:50
0.06,9.5,0.014400000000000001,1,122.101,0.0,36.492912200000006,5.52990515,2019-12-06 12:05
0.04,9.5,0.014400000000000001,1,122.10799999999999,0.0,36.4929099,5.5299135,2019-12-06 12:10
0.03,9.5,0.028800000000000003,1,122.109333333333,0.0,36.4929159,5.52992144,2019-12-06 12:20
0.04,9.5,0.014400000000000001,1,122.10966666666701,0.0,36.492917,5.52990908,2019-12-06 12:25
0.03,9.5,0.014400000000000001,1,122.108333333333,0.0,36.492906500000004,5.52990794,2019-12-06 12:35
0.06,9.5,0.014400000000000001,1,122.10966666666701,0.0,36.4929166,5.52992184,2019-12-06 12:45
0.05,9.5,0.014400000000000001,1,122.07700000000001,0.0,36.492923299999994,5.52991607,2019-12-06 12:55
0.03,9.5,0.014400000000000001,1,287.91900000000004,0.0,36.4929252,5.52993115,2019-12-06 1:00
0.06,9.5,0.028800000000000003,1,287.939666666667,0.0,36.4929171,5.52993094,2019-12-06 1:05
0.04,9.5,0.028800000000000003,1,287.923,0.0,36.4929234,5.52992355,2019-12-06 1:10
0.03,9.5,0.057600000000000005,1,287.93166666666696,0.0,36.492925299999996,5.52993454,2019-12-06 1:15
0.04,9.5,0.014400000000000001,1,287.938333333333,0.0,36.4929146,5.52992307,2019-12-06 1:20
0.03,9.5,0.028800000000000003,1,287.93133333333304,0.0,36.4929269,5.52993441,2019-12-06 1:30
0.02,9.5,0.028800000000000003,0,39.859,0.0,36.4929155,5.52993878,2019-12-06 1:35
0.03,9.5,0.014400000000000001,0,39.875,0.0,36.4929398,5.52994336,2019-12-06 1:40
0.04,9.5,0.014400000000000001,0,39.861999999999995,0.0,36.4929361,5.52993287,2019-12-06 1:45
0.03,9.5,0.028800000000000003,0,39.8493333333333,0.0,36.492926000000004,5.52991033,2019-12-06 1:50
0.03,9.5,0.014400000000000001,0,39.823333333333295,0.0,36.492923299999994,5.52992637,2019-12-06 2:00
0.04,9.5,0.014400000000000001,0,39.83933333333329,0.0,36.4929244,5.52992518,2019-12-06 2:05
0.04,9.5,0.028800000000000003,0,39.8456666666667,0.0,36.492921200000005,5.529920400000001,2019-12-06 2:10
0.06,9.5,0.014400000000000001,0,39.797,0.0,36.492923,5.52992449,2019-12-06 2:15
0.05,9.5,0.014400000000000001,0,39.83,0.0,36.4929218,5.52991615,2019-12-06 2:20
0.03,9.5,0.014400000000000001,0,39.801666666666705,0.0,36.492921100000004,5.52992512,2019-12-06 2:30
0.05,9.5,0.014400000000000001,0,39.84533333333329,0.0,36.4929169,5.52992516,2019-12-06 2:40
0.05,9.5,0.46080000000000004,0,39.875333333333295,0.0,36.492909999999995,5.5299213,2019-12-06 2:50
0.03,9.5,0.014400000000000001,0,39.8766666666667,0.0,36.4929179,5.52992127,2019-12-06 2:55
0.02,9.5,0.014400000000000001,0,39.878333333333295,0.0,36.4929117,5.52992108,2019-12-06 3:00
0.02,9.5,0.014400000000000001,0,39.8403333333333,0.0,36.4929144,5.52991369,2019-12-06 3:20
0.03,9.5,0.014400000000000001,0,39.871,0.0,36.4929185,5.52991334,2019-12-06 3:40
0.02,9.5,0.014400000000000001,0,39.84966666666671,0.0,36.4929141,5.5299168,2019-12-06 3:45
0.04,9.5,0.028800000000000003,0,39.8773333333333,0.0,36.4929148,5.52992427,2019-12-06 3:50
0.04,9.5,0.014400000000000001,0,39.8733333333333,0.0,36.4929206,5.5299308,2019-12-06 4:00
0.02,9.5,0.028800000000000003,0,39.850666666666704,0.0,36.492929700000005,5.52993142,2019-12-06 4:05
0.03,9.5,0.014400000000000001,0,39.843,0.0,36.4929174,5.52993221,2019-12-06 4:10
0.03,9.5,0.028800000000000003,0,39.816,0.0,36.4929165,5.52994973,2019-12-06 4:15
0.02,9.5,0.028800000000000003,0,39.865,0.0,36.4928966,5.52992341,2019-12-06 4:20
0.02,9.5,0.028800000000000003,0,39.859333333333296,0.0,36.4929126,5.52991088,2019-12-06 4:25
0.03,9.5,0.014400000000000001,0,39.871666666666705,0.0,36.4929193,5.52991653,2019-12-06 4:30
0.03,9.5,0.014400000000000001,0,109.78633333333299,0.0,36.4929254,5.52992354,2019-12-06 4:35
0.03,9.5,0.014400000000000001,0,109.774666666667,0.0,36.4929154,5.52992557,2019-12-06 4:40
0.04,9.5,0.028800000000000003,0,109.773333333333,0.0,36.492913,5.52992237,2019-12-06 4:45
0.02,9.5,0.014400000000000001,0,109.76,0.0,36.4929077,5.52992003,2019-12-06 4:50
0.02,9.5,0.028800000000000003,0,109.76833333333299,0.0,36.4929165,5.52991947,2019-12-06 5:00
0.02,9.5,0.014400000000000001,0,109.737333333333,0.0,36.492920700000006,5.52992065,2019-12-06 5:05
0.03,9.5,0.028800000000000003,0,109.744,0.0,36.4929101,5.5299234,2019-12-06 5:10
0.02,9.5,0.014400000000000001,0,109.772333333333,0.0,36.492917600000006,5.52990909,2019-12-06 5:15
0.04,9.5,0.014400000000000001,0,109.75,0.0,36.4929084,5.52991878,2019-12-06 5:30
0.04,9.5,0.028800000000000003,0,109.773333333333,0.0,36.4929197,5.52992627,2019-12-06 5:40
0.03,9.5,0.028800000000000003,0,109.771,0.0,36.4929239,5.52992229,2019-12-06 5:45
0.02,9.5,0.014400000000000001,0,109.777666666667,0.0,36.492920500000004,5.52992487,2019-12-06 5:55
0.03,9.5,0.014400000000000001,0,109.772666666667,0.0,36.4929281,5.52992071,2019-12-06 6:00
0.02,9.5,0.014400000000000001,0,109.777,0.0,36.492924,5.52992077,2019-12-06 6:05
0.03,9.5,0.014400000000000001,0,109.776333333333,0.0,36.4929223,5.52991625,2019-12-06 6:10
0.02,9.5,0.014400000000000001,0,109.78200000000001,0.0,36.492932,5.52991885,2019-12-06 6:15
0.02,9.5,0.028800000000000003,0,109.764,0.0,36.492935700000004,5.52992924,2019-12-06 6:20
0.03,9.5,0.014400000000000001,0,109.77799999999999,0.0,36.4929266,5.52992181,2019-12-06 6:30
0.02,9.5,0.014400000000000001,0,109.768666666667,0.0,36.492919,5.52991847,2019-12-06 6:35
0.04,9.5,0.014400000000000001,0,109.785333333333,0.0,36.4929206,5.52992993,2019-12-06 6:40
0.04,9.5,0.014400000000000001,0,109.77866666666701,0.0,36.4929213,5.52993053,2019-12-06 6:45
0.02,9.5,0.014400000000000001,0,109.774666666667,0.0,36.492924,5.52992191,2019-12-06 6:50
