TELEGRAM_DATE;TELEGRAM_TYPE;BALAST_FLAG;LATITUDE_DEGREES;LATITUDE_SECONDS;LONGITUDE_DEGREES;LONGITUDE_SECONDS;VESSEL_COURSE;DRAFT;ENGINE_RPM;WIND_DIRECTION;WIND_FORCE;AVERAGE_SPEED;HOURS_SLC;MINUTES_SLC;ME_CONS_24H;TRIM;ME_CONS_PER_MILE
2017-11-22 12:00:00;N;L;51;10;26;40;337;9.8;104.1;315;4;11.54;1;18;27.69230769230769;0;0.1
2017-11-23 12:00:00;N;L;48;35;29;47;292;9.8;108.9;315;4;11.04;24;0;28.0;0;0.11
2017-11-23 12:18:00;A;L;47;11;30;53;67;9.8;104.7;292;4;13.33;0;18;24.0;0;0.08
2017-12-12 12:00:00;N;B;50;48;27;42;157;6.05;100.1;315;5;11.29;14;0;23.314285714285713;0.5;0.09
2017-12-12 23:54:00;A;B;51;52;25;49;157;6.05;100.3;315;5;10.59;11;54;23.294117647058826;0.5;0.09
2017-12-15 12:00:00;N;L;50;46;28;10;315;9.8;104.8;180;5;10.55;18;6;26.65193370165746;0;0.11
2017-12-15 20:30:00;A;L;47;11;30;53;315;9.8;104.5;180;4;10.47;8;30;26.541176470588237;0;0.11
2017-12-27 04:00:00;A;B;49;1;27;40;247;6.05;101.1;292;4;11.42;15;30;24.929032258064517;0.5;0.09
2017-12-27 18:30:00;A;B;49;5;27;43;0;6.05;89.9;315;3;10.0;2;30;17.28;0.5;0.07
2018-01-01 12:00:00;N;L;50;16;27;24;90;8.5;103.8;135;4;11.39;3;36;28.000000000000004;0;0.1
2018-01-02 12:00:00;N;L;54;5;26;48;90;8.5;104.9;157;4;10.83;23;0;27.96521739130435;0;0.11
2018-01-03 04:54:00;A;L;56;17;25;35;0;8.5;104.5;225;3;10.47;16;54;27.834319526627223;0;0.11
2018-01-05 12:00:00;N;B;56;2;26;46;0;6.05;104.3;292;4;11.4;5;0;26.4;0.5;0.1
2018-01-06 12:00:00;N;B;52;8;26;7;270;6.05;104.9;202;4;11.32;25;0;26.496000000000002;0.5;0.1
2018-01-06 14:18:00;A;B;51;55;25;36;315;6.05;104.5;202;4;10.87;2;18;26.608695652173914;0.5;0.1
2018-01-07 03:48:00;A;B;51;53;25;49;247;6.05;85.8;315;4;10.0;2;30;18.24;0.5;0.08
2018-01-10 12:00:00;N;L;55;7;26;21;67;10.45;104.8;45;5;10.51;19;30;28.307692307692307;0;0.11
2018-01-11 02:42:00;A;L;56;13;25;36;225;10.45;104.6;0;4;10.54;14;42;28.408163265306122;0;0.11
2018-01-11 21:30:00;A;L;56;41;24;41;180;10.45;104.7;292;4;12.0;2;30;27.360000000000003;0;0.1
2018-01-15 12:00:00;N;L;60;53;22;47;180;0;104.9;315;3;12.87;23;0;24.991304347826084;0;0.08
2018-01-16 12:00:00;N;L;58;9;18;28;225;10.45;112.8;315;4;12.84;25;0;29.568;0;0.1
2018-01-17 12:00:00;N;L;54;2;15;1;225;0;114.0;0;4;13.38;24;0;30.100000000000005;0;0.09
2018-01-18 12:00:00;N;L;48;12;13;56;225;10.45;112.7;45;4;13.25;24;0;29.55;0;0.09
2018-01-19 12:00:00;N;L;43;30;12;39;315;10.45;113.9;67;4;13.71;24;0;30.100000000000005;0;0.09
2018-01-20 12:00:00;N;L;40;53;16;40;292;10.45;112.8;135;4;13.54;24;0;29.600000000000005;0;0.09
2018-01-21 12:00:00;N;L;38;3;21;12;337;10.45;104.2;337;4;13.32;25;0;24.863999999999997;0;0.08
2018-01-22 12:00:00;N;L;35;23;25;52;337;10.45;105.1;337;4;11.0;24;0;24.899999999999995;0;0.09
2018-01-23 09:00:00;A;L;34;17;29;53;22;10.45;105.3;0;4;12.38;21;0;25.485714285714288;0;0.09
2018-02-04 12:00:00;N;B;35;39;26;15;157;6.3;104.6;0;3;12.64;14;0;24.0;1;0.08
2018-02-05 06:00:00;A;B;37;3;24;34;90;6.3;104.7;0;3;12.82;17;0;24.0;1;0.08
2018-02-09 12:00:00;N;L;35;19;25;54;315;10.15;105.3;315;3;12.07;12;1;25.764216366158113;0;0.09
2018-02-10 12:00:00;N;L;32;23;29;41;315;10.15;105.3;180;3;12.04;25;0;25.823999999999998;0;0.09
2018-02-10 14:00:00;A;L;32;46;29;33;22;10.15;105.1;180;2;12.5;2;0;25.799999999999997;0;0.09
2018-02-12 12:00:00;N;L;29;33;32;9;292;10.15;105.4;270;6;11.38;16;0;27.0;0;0.1
2018-02-13 12:00:00;N;L;24;55;33;2;292;10.15;105.2;270;5;11.29;24;0;26.5;0;0.1
2018-02-14 12:00:00;N;L;19;11;35;12;270;10.15;105.4;270;7;10.04;25;0;26.592;0;0.11
2018-02-15 12:00:00;N;L;14;26;36;24;292;10.15;104.8;292;8;10.25;24;0;27.2;0;0.11
2018-02-16 12:00:00;N;L;9;37;37;5;247;10.15;108.7;337;5;11.25;24;0;28.5;0;0.11
2018-02-17 12:00:00;N;L;2;10;37;38;247;10.15;117.9;270;4;12.92;24;0;31.5;0;0.1
2018-02-18 12:00:00;N;L;3;16;36;44;247;10.15;117.8;112;4;13.0;24;0;31.5;0;0.1
2018-02-18 18:00:00;A;L;5;6;36;17;247;10.15;117.3;112;4;13.0;6;0;31.2;0;0.1
2018-02-19 12:00:00;N;L;6;58;35;11;270;10.15;117.1;45;3;12.0;4;0;32.7;0;0.11
2018-02-20 12:00:00;N;L;10;55;31;33;225;10.15;117.8;45;4;13.16;25;0;31.967999999999996;0;0.1
2018-02-21 12:00:00;N;L;14;30;27;2;225;10.15;117.9;0;4;13.38;24;0;32.0;0;0.1
2018-02-22 12:00:00;N;L;17;1;23;12;202;10.15;117.8;90;3;13.42;24;0;31.899999999999995;0;0.1
2018-02-23 12:00:00;N;L;18;55;17;0;180;10.15;117.7;292;4;13.04;24;0;29.7;0;0.09
2018-02-24 12:00:00;N;L;17;40;12;52;157;10.15;117.8;0;2;13.17;24;0;29.8;0;0.09
2018-02-25 12:00:00;N;L;15;20;8;13;135;10.15;117.8;315;3;13.13;24;0;29.8;0;0.09
2018-02-26 12:00:00;N;L;10;19;5;57;135;10.15;117.7;315;3;13.21;24;0;29.7;0;0.09
2018-02-27 12:00:00;N;L;5;28;3;55;90;10.15;117.8;225;3;13.92;24;0;29.8;0;0.09
2018-02-28 12:00:00;N;L;1;55;3;0;67;10.15;105.4;225;3;12.58;24;0;26.600000000000005;0;0.09
2018-03-01 05:00:00;A;L;1;59;5;19;0;10.15;105.2;225;3;12.76;17;0;26.4;0;0.09
2018-03-02 12:00:00;N;L;1;59;5;26;135;10.15;105.0;225;3;12.86;0;42;25.714285714285715;0;0.08
2018-03-02 21:00:00;A;L;3;17;6;12;45;10.15;115.8;225;4;13.75;8;0;29.400000000000002;0;0.09
2018-03-18 12:00:00;N;B;0;16;6;15;247;0;105.1;225;4;12.79;19;0;24.694736842105264;0;0.08
2018-03-19 12:00:00;N;B;4;26;3;6;270;6.3;105.0;225;5;11.33;24;0;24.8;0.8;0.09
2018-03-20 12:00:00;N;B;8;52;3;35;292;6.3;104.9;225;4;11.54;24;0;24.7;0.8;0.09
2018-03-21 12:00:00;N;B;12;27;6;47;315;6.3;105.2;315;3;12.38;24;0;24.899999999999995;0.8;0.08
2018-03-22 12:00:00;N;B;16;42;9;24;315;6.3;105.3;315;3;12.21;24;0;25.0;0.8;0.09
2018-03-23 12:00:00;N;B;17;58;13;57;0;6.3;104.8;315;5;11.96;24;0;25.100000000000005;0.8;0.09
2018-03-24 12:00:00;N;B;18;45;18;0;0;0;105.3;0;5;11.96;24;0;25.0;0;0.09
2018-03-25 12:00:00;N;B;17;3;23;10;22;6.3;105.2;22;6;11.57;23;0;26.29565217391304;0.8;0.09
2018-03-26 12:00:00;N;B;15;16;27;30;22;6.3;105.0;45;8;11.21;24;0;26.2;0.8;0.1
2018-03-26 17:00:00;A;B;15;4;28;21;315;6.3;105.0;45;7;10.4;5;0;26.4;0.8;0.11
2018-03-29 12:00:00;N;B;13;38;29;48;45;6.75;105.0;22;7;12.1;10;0;26.4;1.5;0.09
2018-03-30 12:00:00;N;B;10;16;33;14;45;6.75;105.2;0;4;11.83;24;0;26.0;1.5;0.09
2018-03-31 12:00:00;N;B;5;54;35;58;90;6.75;105.3;270;4;11.74;23;0;25.77391304347826;1.5;0.09
2018-04-01 12:00:00;N;B;0;46;36;34;67;6.5;105.2;90;3;13.42;24;0;25.0;1.4;0.08
2018-04-02 12:00:00;N;B;6;20;37;39;90;6.5;105.2;90;4;12.29;24;0;25.0;1.4;0.08
2018-04-03 12:00:00;N;B;12;49;36;30;112;6.5;105.3;135;7;12.17;24;0;26.3;1.4;0.09
2018-04-04 12:00:00;N;B;18;59;34;20;112;6.5;109.6;112;5;12.67;24;0;28.7;1.4;0.09
2018-04-05 12:00:00;N;B;24;4;33;10;112;6.5;109.3;180;3;13.04;24;0;28.600000000000005;1.4;0.09
2018-04-06 11:00:00;A;B;29;16;31;37;67;6.5;104.8;315;3;13.09;23;0;24.991304347826084;1.4;0.08
2018-04-09 12:00:00;N;L;25;40;32;32;292;9.55;105.1;315;3;12.9;20;0;26.1;0;0.08
2018-04-10 12:00:00;N;L;20;26;34;9;292;9.55;105.0;292;4;12.04;24;0;26.0;0;0.09
2018-04-11 12:00:00;N;L;14;10;36;43;292;9.55;105.0;90;5;11.5;24;0;25.899999999999995;0;0.09
2018-04-12 12:00:00;N;L;9;30;37;21;225;9.55;105.1;270;6;12.08;24;0;27.100000000000005;0;0.09
2018-04-13 12:00:00;N;L;3;8;37;23;247;9.55;105.1;270;6;11.52;25;0;26.976000000000003;0;0.1
2018-04-14 04:00:00;A;L;0;13;36;6;225;9.55;105.1;67;6;11.5;16;0;27.0;0;0.1
2018-04-23 03:00:00;A;B;0;20;37;53;315;6.5;114.5;22;5;13.43;7;0;28.45714285714286;1.4;0.09
2018-04-27 12:00:00;N;L;4;6;36;43;247;10;113.3;225;3;12.59;17;0;31.200000000000006;0;0.1
2018-04-28 12:00:00;N;L;9;10;33;37;225;10;113.5;0;4;12.48;25;0;31.2;0;0.1
2018-04-29 12:00:00;N;L;13;30;29;57;225;10;114.4;0;5;13.04;24;0;31.8;0;0.1
2018-04-29 20:00:00;A;L;15;13;28;16;225;10;114.3;22;4;13.5;8;0;31.799999999999997;0;0.1
2018-05-01 23:00:00;A;L;16;23;28;0;292;7.4;105.3;0;3;13.33;3;0;26.399999999999995;0;0.08
2018-05-03 12:00:00;N;B;13;43;30;27;45;6.5;104.2;0;4;12.5;16;0;25.349999999999998;1.4;0.08
2018-05-04 12:00:00;N;B;9;57;33;57;45;6.5;104.1;315;4;10.88;24;0;25.100000000000005;1.4;0.1
2018-05-05 12:00:00;N;B;4;1;36;40;90;6.5;105.0;90;4;12.33;24;0;25.2;1.4;0.09
2018-05-06 05:00:00;A;B;0;2;36;16;90;6.5;104.7;45;3;12.94;17;0;24.988235294117644;1.4;0.08
2018-05-09 12:00:00;N;L;4;14;37;57;90;8.6;104.8;90;4;12.64;22;0;26.50909090909091;0;0.09
2018-05-10 12:00:00;N;L;11;35;37;2;90;8.6;104.9;45;4;12.17;24;0;26.100000000000005;0;0.09
2018-05-11 12:00:00;N;L;16;30;36;33;90;8.6;104.9;45;4;12.08;24;0;26.0;0;0.09
2018-05-12 12:00:00;N;L;21;21;36;47;90;8.6;104.8;90;2;11.61;23;0;26.08695652173913;0;0.09
2018-05-13 12:00:00;N;L;25;45;38;57;90;8.6;104.7;45;4;10.29;24;0;25.8;0;0.1
2018-05-13 15:00:00;A;L;26;47;38;44;90;8.6;104.4;270;4;13.0;3;0;26.0;0;0.08
2018-05-15 16:12:00;A;B;25;55;38;35;270;6.5;104.6;180;2;13.1;4;12;25.71428571428571;1.4;0.08
2018-05-17 12:00:00;N;B;22;21;36;28;292;6.5;104.8;315;3;12.3;20;0;24.6;1.4;0.08
2018-05-18 12:00:00;N;B;16;44;37;11;292;6.5;104.9;45;4;12.84;25;0;24.48;1.4;0.08
2018-05-18 18:00:00;A;B;15;17;38;21;247;6.5;104.9;0;3;12.17;6;0;25.8;1.4;0.09
2018-05-23 12:00:00;N;L;18;37;39;19;45;8.9;104.9;45;3;12.0;18;30;23.35135135135135;0;0.08
2018-05-24 12:00:00;N;L;14;12;43;57;315;8.9;104.7;315;3;11.88;24;0;25.0;0;0.09
2018-05-24 22:30:00;A;L;12;29;44;37;292;8.9;104.9;315;2;12.67;10;30;25.485714285714288;0;0.08
2018-05-27 12:00:00;N;B;15;53;42;14;135;6.5;102.2;315;2;12.38;13;0;24.73846153846154;1.4;0.08
2018-05-28 12:00:00;N;B;17;5;39;38;225;6.5;104.0;45;2;12.75;24;0;23.8;1.4;0.08
2018-05-29 00:30:00;A;B;15;18;38;15;225;6.5;104.9;135;1;13.04;12;30;23.808000000000003;1.4;0.08
2018-05-31 12:00:00;N;L;17;1;39;34;45;8.25;104.6;45;2;12.29;14;0;25.371428571428574;0;0.09
2018-06-01 12:00:00;N;L;15;33;42;50;315;8.3;104.5;315;2;11.67;24;0;25.0;0;0.09
2018-06-02 06:00:00;A;L;12;12;45;43;292;8.3;104.5;315;2;12.5;18;0;24.0;0;0.08
2018-06-05 12:00:00;N;B;12;3;45;44;135;6.5;104.5;225;2;12.0;2;0;24.0;1.4;0.08
2018-06-06 12:00:00;N;B;17;37;41;5;135;6.5;104.2;315;3;11.96;24;0;24.8;1.4;0.09
2018-06-07 12:00:00;N;B;20;45;39;26;135;6.5;104.5;315;1;12.39;23;0;24.10434782608696;1.4;0.08
2018-06-08 08:30:00;A;B;23;56;37;38;0;6.35;107.5;225;2;13.59;19;30;19.076923076923077;0.3;0.06
2018-06-13 12:00:00;N;B;24;58;37;38;22;6.5;105.0;45;3;12.6;5;0;24.96;1.4;0.08
2018-06-13 21:30:00;A;B;25;44;39;52;45;6.5;105.0;45;4;13.05;9;30;25.010526315789477;1.4;0.08
2018-06-15 05:18:00;A;B;29;8;41;4;90;6.5;104.8;67;2;12.05;8;48;24.818181818181813;1.4;0.09
2018-06-16 12:00:00;N;B;33;12;43;16;67;6.25;104.0;45;1;12.4;17;30;22.62857142857143;0.5;0.08
2018-06-17 04:30:00;A;B;37;26;44;42;67;6.25;104.2;45;2;12.79;16;30;24.872727272727275;0.5;0.08
2018-06-19 12:00:00;N;L;34;2;44;13;247;9.6;104.8;22;4;12.77;13;0;25.661538461538463;0;0.08
2018-06-20 06:30:00;A;L;28;0;44;50;270;9.6;104.9;0;4;12.7;18;30;25.68648648648649;0;0.08
2018-06-23 12:00:00;N;B;33;4;44;58;90;6.25;104.9;315;3;13.26;17;30;25.09714285714286;0.5;0.08
2018-06-23 23:30:00;A;B;37;24;44;28;90;6.25;105.0;225;3;13.04;11;30;25.66956521739131;0.5;0.08
2018-06-27 12:00:00;N;L;35;46;43;36;225;9.6;104.9;135;3;12.22;9;0;25.333333333333332;0;0.09
2018-06-28 12:00:00;N;L;29;32;41;37;225;9.6;105.0;45;2;12.29;24;0;25.899999999999995;0;0.09
2018-06-28 13:00:00;A;L;29;30;41;21;270;9.6;105.0;90;2;12.0;1;0;24.0;0;0.08
2018-06-29 10:30:00;A;L;27;36;40;9;0;9.6;105.0;225;3;11.94;6;42;25.791044776119403;0;0.09
2018-06-30 12:00:00;N;L;25;1;39;45;180;9.6;105.0;202;4;12.17;6;0;26.0;0;0.09
2018-07-01 12:00:00;N;L;29;47;35;6;90;9.6;105.0;315;3;12.46;24;0;25.899999999999995;0;0.09
2018-07-02 12:00:00;N;L;35;18;36;16;90;9.45;105.0;270;3;12.67;24;0;25.100000000000005;0;0.08
2018-07-02 15:00:00;A;L;35;34;36;58;0;9.45;105.0;270;3;13.33;3;0;24.8;0;0.08
2018-07-08 02:36:00;A;B;35;13;36;23;0;6.25;105.0;180;2;12.78;3;36;24.0;0.5;0.08
2018-07-09 12:00:00;N;B;35;18;36;7;270;6.25;105.0;180;3;12.0;1;0;25.200000000000003;0.5;0.09
2018-07-10 12:00:00;N;B;28;46;35;51;270;6.25;102.0;270;3;12.88;24;0;22.0;0.5;0.07
2018-07-11 12:00:00;N;B;25;16;39;44;0;6.25;105.0;315;4;12.54;24;0;24.5;0.5;0.08
2018-07-11 14:30:00;A;B;25;45;39;55;22;6.25;105.0;315;3;12.64;2;30;24.96;0.5;0.08
2018-07-12 12:00:00;N;B;28;49;40;43;90;6.25;105.0;67;3;12.31;7;48;22.153846153846157;0.5;0.08
2018-07-12 12:48:00;A;B;29;8;41;4;0;6.25;105.0;0;3;13.5;0;48;24.000000000000004;0.5;0.07
2018-07-13 12:00:00;N;B;30;22;42;34;45;6.25;105.0;45;3;12.76;7;36;23.999999999999996;0.5;0.08
2018-07-14 12:00:00;A;B;36;52;44;44;0;6.25;105.0;0;3;12.67;24;0;24.399999999999995;0.5;0.08
2018-07-19 12:00:00;N;L;33;17;43;16;225;9.45;150.0;225;3;12.53;15;0;24.64;0;0.08
2018-07-20 04:48:00;A;L;29;8;41;4;225;9.45;105.0;225;3;11.9;16;48;25.0;0;0.09
2018-07-20 12:00:00;N;L;28;58;40;57;270;9.45;105.0;225;4;13.33;0;18;5.6000000000000005;0;0.02
2018-07-20 18:48:00;A;L;27;38;40;14;225;9.45;105.0;315;2;12.35;6;48;24.705882352941178;0;0.08
2018-07-22 12:00:00;N;L;22;19;36;30;270;9.45;105.0;270;3;13.05;23;36;24.915254237288135;0;0.08
2018-07-23 09:48:00;A;L;16;2;36;45;270;9.35;105.0;225;4;12.37;22;48;24.0;0;0.08
2018-07-24 12:00:00;N;L;17;22;36;6;0;9.35;105.0;337;4;12.22;2;42;22.666666666666664;0;0.08
2018-07-25 12:00:00;N;L;18;47;40;6;315;9.35;105.0;315;7;11.83;24;0;24.2;0;0.09
2018-07-26 12:00:00;N;L;14;24;44;52;315;9.35;105.0;0;4;12.04;24;0;24.2;0;0.08
2018-07-26 19:30:00;A;L;13;37;45;36;0;9.35;105.0;90;3;12.27;7;30;24.0;0;0.08
2018-08-04 04:48:00;A;L;13;30;45;5;0;9.35;105.0;45;4;12.29;15;18;24.470588235294116;0;0.08
2018-08-04 12:00:00;A;L;13;31;45;11;45;9.35;105.0;45;3;10.0;0;42;24.68571428571429;0;0.1
2018-08-22 12:00:00;N;B;16;4;42;22;135;6.25;105.0;315;3;13.13;21;42;23.35852534562212;0.9;0.07
2018-08-23 12:00:00;N;B;20;9;38;11;157;6.25;105.0;180;2;13.04;23;0;24.0;0.9;0.08
2018-08-24 12:00:00;A;B;23;54;37;5;270;6.25;105.0;180;2;12.92;24;0;23.0;0.5;0.07
2018-08-27 12:00:00;N;L;27;1;36;7;225;9.3;105.0;225;4;12.0;19;0;23.494736842105265;0;0.08
2018-08-28 07:00:00;A;L;30;39;39;42;0;9.3;105.0;22;3;11.89;19;0;23.494736842105265;0;0.08
2018-09-04 12:00:00;N;B;32;21;34;36;135;6.15;110.0;270;4;13.75;12;48;24.375;0.7;0.07
2018-09-04 22:30:00;A;B;34;54;32;50;90;6.15;110.0;337;3;14.19;10;30;27.200000000000003;0.7;0.08
2018-09-08 12:00:00;N;L;34;43;33;10;0;0;105.0;225;4;12.27;7;30;24.480000000000004;0;0.08
2018-09-09 01:30:00;A;L;34;32;36;42;22;8.7;105.0;45;3;12.96;13;30;24.0;0;0.08
2018-09-13 12:00:00;N;B;29;47;35;17;270;6;105.0;225;4;13.48;21;0;23.200000000000003;1;0.07
2018-09-14 12:00:00;N;B;25;56;38;44;0;6;105.0;315;4;12.67;24;0;23.5;1;0.08
2018-09-14 15:30:00;A;B;25;42;39;54;0;6;105.0;315;4;13.14;3;30;24.0;1;0.08
2018-09-15 12:00:00;N;B;28;48;40;20;90;6;105.0;225;3;12.83;6;0;23.0;1;0.07
2018-09-15 13:42:00;A;B;29;8;41;4;90;6;105.0;225;3;12.94;1;42;24.0;1;0.08
2018-09-17 12:00:00;N;B;32;37;42;26;90;6.45;105.0;0;4;12.48;14;30;23.17241379310345;1.1;0.08
2018-09-18 11:30:00;A;B;38;57;43;46;67;6.45;105.0;45;4;12.34;23;30;23.08085106382979;1.1;0.08
2018-09-28 12:00:00;N;L;37;34;43;22;247;9.5;105.0;22;4;12.0;6;30;23.26153846153846;0;0.08
2018-09-29 12:00:00;N;L;31;53;41;8;225;9.5;105.0;90;4;11.71;24;0;23.3;0;0.08
2018-09-29 18:18:00;A;L;29;28;41;32;247;9.5;105.0;67;3;11.9;6;18;23.61904761904762;0;0.08
2018-09-30 17:54:00;A;L;29;44;40;45;90;9.5;105.0;90;5;11.03;2;54;24.41379310344828;0;0.09
2018-10-03 12:00:00;N;B;29;53;40;0;315;6.3;110.0;315;3;12.14;1;24;26.571428571428577;1.2;0.09
2018-10-03 12:30:00;A;B;29;8;41;4;270;6.3;110.0;315;3;13.0;0;30;26.400000000000002;1.2;0.08
2018-10-04 12:00:00;N;B;32;52;42;24;67;6.3;105.0;337;4;12.4;15;0;23.2;1.2;0.08
2018-10-05 08:30:00;A;B;36;14;44;59;67;6.25;102.0;315;4;10.73;20;30;21.658536585365855;1.1;0.08
2018-10-05 17:12:00;A;B;37;23;44;36;67;6.25;100.0;315;4;8.11;3;42;19.45945945945946;1.1;0.1
2018-10-10 12:00:00;N;L;31;23;42;52;247;9.5;105.0;0;3;12.53;23;42;24.405063291139246;0;0.08
2018-10-10 21:06:00;A;L;29;31;41;35;247;9.5;105.0;0;4;12.53;9;6;24.395604395604398;0;0.08
2018-10-12 05:30:00;A;L;27;37;40;12;247;9.5;105.0;45;3;10.35;8;30;24.0;0;0.1
2018-10-14 12:00:00;N;L;25;41;38;3;202;9.4;105.0;22;5;12.63;8;0;24.450000000000003;0;0.08
2018-10-15 12:00:00;N;L;20;50;35;13;247;9.4;105.0;135;5;12.64;25;0;24.383999999999997;0;0.08
2018-10-16 12:00:00;N;L;14;40;34;27;247;9.4;105.0;135;3;12.04;24;0;24.2;0;0.08
2018-10-17 06:00:00;A;L;10;11;34;10;315;9.4;105.0;112;5;11.58;19;0;24.252631578947366;0;0.09
