stw,draft,foc,ws,wd,swh,lat,lon,dt,vslHeading,wsWS
15.98,9.6,24.0,7.5109,88.02999999999996,0.42,53.9784,7.3924330000000005,2020-05-20 13:06,255.97,3.11
16.14,9.6,23.0,7.9224,94.89999999999998,0.42,53.977633,7.386267,2020-05-20 13:07,256.1,3.11
16.09,9.6,24.0,8.4883,97.95999999999998,0.42,53.976882999999994,7.380283,2020-05-20 13:08,256.04,3.11
16.67,9.6,27.17,9.26,98.39999999999998,0.42,53.9761,7.3741,2020-05-20 13:09,255.6,3.11
16.28,9.6,23.0,8.9513,97.49,0.42,53.975333,7.368133,2020-05-20 13:10,255.51,3.11
16.1,9.6,24.0,8.8484,97.49,0.42,53.97451700000001,7.361883,2020-05-20 13:11,255.51,3.11
16.28,9.6,23.0,8.4883,100.47000000000004,0.42,53.973732999999996,7.355917,2020-05-20 13:12,255.53,3.11
16.49,9.6,24.0,7.9739,102.31,0.42,53.972967000000004,7.349867,2020-05-20 13:13,255.69,3.11
16.83,9.6,23.0,8.1282,103.19,0.42,53.972182999999994,7.343883,2020-05-20 13:14,255.81,3.11
16.53,9.6,24.0,7.7681,103.01999999999998,0.42,53.971417,7.3377149999999975,2020-05-20 13:15,255.98,3.11
15.88,9.6,23.0,8.5912,99.91000000000004,0.42,53.97071700000001,7.331733,2020-05-20 13:16,256.09,3.11
16.37,9.6,24.0,8.4369,101.08000000000004,0.42,53.96995,7.32555,2020-05-20 13:17,255.92,3.11
16.75,9.6,23.0,9.3114,102.52999999999996,0.42,53.969182999999994,7.3196330000000005,2020-05-20 13:18,255.47,3.11
16.36,9.6,24.0,9.5172,100.60000000000002,0.42,53.9684,7.31345,2020-05-20 13:19,255.4,3.11
16.44,9.6,24.0,9.2086,102.60000000000002,0.42,53.9676,7.30745,2020-05-20 13:20,255.4,3.11
16.14,9.6,23.0,8.1797,103.64999999999998,0.42,53.966817000000006,7.301283,2020-05-20 13:21,255.35,3.11
16.81,9.6,24.0,8.6941,103.69,0.42,53.966032999999996,7.295333,2020-05-20 13:22,255.31,3.11
16.65,9.6,23.0,6.7907,103.66999999999996,0.42,53.965267000000004,7.289202,2020-05-20 13:23,255.33,3.11
16.5,9.6,23.75,6.9964,103.49,0.42,53.96445,7.2832,2020-05-20 13:24,255.51,3.11
15.76,9.6,23.0,9.5172,102.25,0.42,53.963617000000006,7.277,2020-05-20 13:25,255.75,3.11
17.55,9.6,24.0,5.8132,-253.13,0.42,53.96285,7.271017,2020-05-20 13:26,256.13,3.11
17.21,9.6,24.0,7.6138,-254.29,0.42,53.96215,7.264817,2020-05-20 13:27,256.29,3.11
16.43,9.6,23.0,8.3854,91.68,0.42,53.961417000000004,7.258715,2020-05-20 13:28,256.32,3.11
16.56,9.6,24.0,7.5109,-255.32,0.42,53.960667,7.2526,2020-05-20 13:29,256.32,3.11
