stw,draft,foc,ws,wd,swh,lat,lon,dt,vslHeading,wsWS
13.83,11.75,21.6,4.7329,142.93,0.0,29.665416999999998,-94.974933,2020-04-23 10:36,162.07,2.25
14.12,11.75,21.01,5.4531,132.91,0.0,29.66285,-94.97399999999999,2020-04-23 10:37,162.09,2.25
15.15,11.75,21.76,5.2473,136.13,0.0,29.660166999999998,-94.972983,2020-04-23 10:38,161.87,2.25
15.72,11.75,22.5,5.4531,146.66,0.0,29.657317,-94.971917,2020-04-23 10:39,162.34,2.25
16.42,11.75,24.75,5.556,145.56,0.0,29.65438300000001,-94.970867,2020-04-23 10:40,162.44,2.25
15.91,11.75,23.51,5.7618,133.86,0.0,29.6514,-94.96973299999999,2020-04-23 10:41,162.14,2.25
16.03,11.75,24.33,5.5046,136.07,0.0,29.648533,-94.96866700000001,2020-04-23 10:42,161.93,2.25
16.5,11.75,24.76,5.0416,138.14,0.0,29.645483000000002,-94.9675,2020-04-23 10:43,161.86,2.25
16.07,11.75,24.39,4.7329,151.86,0.0,29.642616999999998,-94.966383,2020-04-23 10:44,162.14,2.25
15.91,11.75,24.02,4.4757,135.95,0.0,29.6396,-94.96521700000001,2020-04-23 10:45,162.05,2.25
16.47,11.75,24.75,6.482,150.13,0.0,29.636816999999997,-94.964167,2020-04-23 10:46,161.87,2.25
16.8,11.75,26.97,8.3854,142.0,0.0,29.63385,-94.963033,2020-04-23 10:47,162.0,2.25
16.33,11.75,24.75,7.4594,139.9,0.0,29.631066999999998,-94.961967,2020-04-23 10:48,162.1,2.25
16.72,11.75,25.07,5.7103,140.8,0.0,29.62815,-94.960833,2020-04-23 10:49,162.2,2.25
16.7,11.75,25.15,5.0416,133.94,0.0,29.625333,-94.9597,2020-04-23 10:50,163.06,2.25
15.9,11.75,24.02,3.7554,137.89,0.0,29.62235,-94.958617,2020-04-23 10:51,163.11,2.25
15.72,11.75,23.33,4.8872,148.75,0.0,29.619417,-94.9575,2020-04-23 10:52,163.25,2.25
16.28,11.75,24.76,4.63,149.29,0.0,29.6164,-94.95645,2020-04-23 10:53,163.71,2.25
16.01,11.75,24.33,5.556,151.56,0.0,29.6133,-94.95535,2020-04-23 10:54,163.44,2.25
17.6,11.75,42.0,7.5109,149.74,0.0,29.610117,-94.95425,2020-04-23 10:55,159.26,2.25
16.87,11.75,25.95,6.6878,154.52,0.0,29.6071,-94.95265,2020-04-23 10:56,149.48,2.25
