stw,draft,foc,ws,wd,swh,lat,lon,dt,vslHeading,wsWS
14.87,10.6,26.0,12.7582,-93.06,0.0,22.48661700000001,-97.81303299999999,2020-04-19 23:43,95.06,3.92
14.42,10.6,25.0,9.0,-92.07,0.0,22.486483,-97.8098,2020-04-19 23:44,95.07,3.92
15.27,10.6,24.0,9.0,262.94,0.0,22.486383,-97.806533,2020-04-19 23:45,90.06,3.92
14.54,10.6,23.0,8.0,262.51,0.0,22.486632999999998,-97.8033,2020-04-19 23:46,85.49,3.92
15.33,10.6,23.81,8.0,262.32,0.0,22.487083,-97.8001,2020-04-19 23:47,77.68,3.92
14.32,10.6,23.0,8.0,271.98,0.0,22.488000000000003,-97.79700000000001,2020-04-19 23:48,72.02,3.92
14.69,10.6,25.0,9.0,271.71,0.0,22.489167000000002,-97.79396700000001,2020-04-19 23:49,70.29,3.92
14.65,10.6,25.0,9.0,268.57,0.0,22.49036700000001,-97.7909,2020-04-19 23:50,70.43,3.92
15.18,10.6,25.0,9.0,266.23,0.0,22.4916,-97.78778299999999,2020-04-19 23:51,70.77,3.92
15.14,10.6,24.0,9.0,267.25,0.0,22.49275,-97.784667,2020-04-19 23:52,72.75,3.92
14.55,10.6,24.0,9.0,271.2,0.0,22.4938,-97.781483,2020-04-19 23:53,72.8,3.92
14.4,10.6,24.0,8.0,272.0,0.0,22.494882999999998,-97.77833299999999,2020-04-19 23:54,72.0,3.92
14.8,10.6,24.0,8.0,268.1,0.0,22.496017000000002,-97.7752,2020-04-19 23:55,71.9,3.92
15.71,10.6,23.0,9.0,266.97,0.0,22.497167,-97.772,2020-04-19 23:56,72.03,3.92
15.28,10.6,24.0,9.0,268.11,0.0,22.4983,-97.768783,2020-04-19 23:57,72.89,3.92
14.16,10.6,23.0,9.0,269.38,0.0,22.499333,-97.765633,2020-04-19 23:58,72.62,3.92
14.13,10.6,23.0,9.0,269.36,0.0,22.500417000000002,-97.762467,2020-04-19 23:59,71.64,4.34
14.03,10.8,23.0,13.6328,268.61,0.0,22.501533,-97.75931700000001,2020-04-20 00:00,71.39,4.34
15.04,10.8,24.0,9.0,271.98,0.0,22.502733,-97.756167,2020-04-20 00:01,72.02,4.34
14.95,10.8,23.0,9.0,268.49,0.0,22.5038,-97.753033,2020-04-20 00:02,72.51,4.34
15.39,10.8,23.0,13.3756,270.52,0.0,22.505967000000002,-97.74665,2020-04-20 00:04,70.48,4.34
15.77,10.8,22.0,9.0,272.89,0.0,22.507182999999998,-97.74355,2020-04-20 00:05,67.11,4.34
15.47,10.8,22.0,9.0,267.74,0.0,22.50855,-97.740583,2020-04-20 00:06,62.26,4.34
15.4,10.8,22.0,9.0,272.0,0.0,22.510133,-97.737783,2020-04-20 00:07,57.0,4.34
15.01,10.8,23.0,9.0,271.74,0.0,22.511933,-97.73513299999999,2020-04-20 00:08,54.26,4.34
15.2,10.8,23.0,9.0,269.92,0.0,22.51391700000001,-97.732483,2020-04-20 00:09,55.08,4.34
15.1,10.8,23.0,9.0,271.35,0.0,22.5158,-97.729833,2020-04-20 00:10,55.65,4.34
14.87,10.8,23.0,13.6842,274.26,0.0,22.51765,-97.727183,2020-04-20 00:11,55.74,4.34
14.68,10.8,23.0,9.0,272.98,0.0,22.5195,-97.72461700000001,2020-04-20 00:12,55.02,4.34
14.54,10.8,23.0,9.0,275.45,0.0,22.521433,-97.721917,2020-04-20 00:13,54.55,4.34
14.6,10.8,23.0,9.0,270.63,0.0,22.523332999999997,-97.71928299999999,2020-04-20 00:14,54.37,4.34
14.86,10.8,23.0,9.0,271.1,0.0,22.5252,-97.71668299999999,2020-04-20 00:15,54.9,4.34
14.61,10.8,23.0,9.0,269.09000000000003,0.0,22.52705,-97.714117,2020-04-20 00:16,55.91,4.34
14.98,10.8,23.0,9.0,272.33,0.0,22.52885,-97.71145,2020-04-20 00:17,55.67,4.34
14.88,10.8,23.0,13.5299,275.72,0.0,22.532567,-97.70625,2020-04-20 00:19,54.28,4.34
15.07,10.8,23.0,9.0,275.93,0.0,22.53445,-97.7037,2020-04-20 00:20,55.07,4.34
14.96,10.8,23.0,9.0,272.41,0.0,22.536217,-97.70105,2020-04-20 00:21,55.59,4.34
14.05,10.8,23.0,9.0,270.76,0.0,22.538,-97.6985,2020-04-20 00:22,55.24,4.34
14.49,10.8,23.0,13.7357,271.72,0.0,22.539832999999998,-97.6959,2020-04-20 00:23,54.28,4.34
15.1,10.8,22.0,9.0,274.83,0.0,22.541667,-97.693333,2020-04-20 00:24,54.17,4.34
14.84,10.8,23.0,9.0,275.54,0.0,22.5435,-97.690833,2020-04-20 00:25,54.46,4.34
14.92,10.8,23.0,9.0,275.78,0.0,22.545333,-97.688233,2020-04-20 00:26,55.22,4.34
14.55,10.8,23.0,13.3756,273.54,0.0,22.547117,-97.68566700000001,2020-04-20 00:27,55.46,4.34
14.17,10.8,22.0,13.6328,275.17,0.0,22.548883,-97.68305,2020-04-20 00:28,54.83,4.34
14.48,10.8,23.0,13.6842,274.97,0.0,22.550683,-97.68051700000001,2020-04-20 00:29,54.03,4.34
14.77,10.8,23.0,13.7357,277.35,0.0,22.552517,-97.678033,2020-04-20 00:30,54.65,4.34
14.79,10.8,22.0,13.6842,276.46000000000004,0.0,22.554317,-97.67545,2020-04-20 00:31,55.54,4.34
14.67,10.8,23.6,12.4496,276.45,0.0,22.556033,-97.67286700000001,2020-04-20 00:32,55.55,4.34
14.62,10.8,22.0,13.1698,274.89,0.0,22.557767000000002,-97.670283,2020-04-20 00:33,54.11,4.34
16.38,10.8,21.0,13.5813,275.95,0.0,22.5596,-97.667767,2020-04-20 00:34,46.05,4.34
15.43,10.8,20.0,13.1183,282.43,0.0,22.561667,-97.665683,2020-04-20 00:35,34.57,4.34
14.88,10.8,21.0,9.7744,284.28,0.0,22.5641,-97.664117,2020-04-20 00:36,28.72,4.34
14.52,10.8,24.0,12.2438,288.68,0.0,22.566667000000002,-97.662817,2020-04-20 00:37,29.32,4.34
15.46,10.8,23.0,9.8773,288.36,0.0,22.569267,-97.6614,2020-04-20 00:38,31.64,4.34
15.23,10.8,23.0,11.5236,286.15,0.0,22.57185,-97.6598,2020-04-20 00:39,31.85,4.34
15.0,10.8,22.0,12.501,287.65,0.0,22.5744,-97.65831700000001,2020-04-20 00:40,31.35,4.34
14.62,10.8,23.0,11.4207,287.06,0.0,22.576967,-97.656767,2020-04-20 00:41,30.94,4.34
14.44,10.8,22.0,8.9513,286.05,0.0,22.579583,-97.65525,2020-04-20 00:42,30.95,4.34
15.16,10.8,23.0,10.9062,286.89,0.0,22.582182999999997,-97.653733,2020-04-20 00:43,32.11,4.34
14.46,10.8,22.0,12.3467,287.6,0.0,22.58475,-97.65213299999999,2020-04-20 00:44,31.4,4.34
14.4,10.8,22.0,12.038,287.58,0.0,22.587367,-97.650583,2020-04-20 00:45,30.42,4.34
14.88,10.8,23.0,11.575,286.94,0.0,22.589917,-97.649117,2020-04-20 00:46,31.06,4.34
15.25,10.8,32.0,12.4496,286.04,0.0,22.59255,-97.647533,2020-04-20 00:47,31.96,4.34
14.97,10.8,22.0,12.3981,285.28,0.0,22.595117000000002,-97.645967,2020-04-20 00:48,31.72,4.34
14.34,10.8,22.0,11.9866,287.0900000000001,0.0,22.5977,-97.6444,2020-04-20 00:49,30.91,4.34
14.79,10.8,22.0,9.4658,287.52,0.0,22.6003,-97.64286700000001,2020-04-20 00:50,30.48,4.34
15.76,10.8,23.0,11.8322,286.0,0.0,22.602883,-97.64138299999999,2020-04-20 00:51,31.0,4.34
15.11,10.8,22.0,11.0606,282.17,0.0,22.605467,-97.63981700000001,2020-04-20 00:52,31.83,4.34
14.57,10.8,22.0,10.8033,286.04,0.0,22.608033,-97.638233,2020-04-20 00:53,31.96,4.34
15.12,10.8,23.0,10.4947,287.87,0.0,22.6106,-97.63665,2020-04-20 00:54,31.13,4.34
15.0,10.8,22.0,11.6264,287.63,0.0,22.613217000000002,-97.635067,2020-04-20 00:55,30.37,4.34
14.79,10.8,22.0,10.2374,286.3400000000001,0.0,22.615817,-97.633583,2020-04-20 00:56,30.66,4.34
15.35,10.8,22.0,9.9802,287.9,0.0,22.618417,-97.63203299999999,2020-04-20 00:57,31.1,4.34
15.34,10.8,22.0,11.575,281.09000000000003,0.0,22.621017000000002,-97.630517,2020-04-20 00:58,30.91,4.34
15.0,10.8,23.0,11.0606,286.51,0.0,22.62361700000001,-97.629017,2020-04-20 00:59,30.49,4.34
15.07,10.8,22.0,10.2889,287.3400000000001,0.0,22.626217,-97.6275,2020-04-20 01:00,30.66,4.34
14.59,10.8,22.0,11.1635,286.29,0.0,22.628783,-97.62598299999999,2020-04-20 01:01,31.71,4.34
14.98,10.8,22.93,10.8548,281.43,0.0,22.631332999999998,-97.624383,2020-04-20 01:02,31.57,4.34
14.96,10.8,22.0,9.722999999999999,287.51,0.0,22.633917,-97.622817,2020-04-20 01:03,30.49,4.34
14.41,10.8,22.0,9.7744,289.82,0.0,22.636517,-97.6213,2020-04-20 01:04,30.18,4.34
14.78,10.8,22.0,11.0606,288.94,0.0,22.63915,-97.6198,2020-04-20 01:05,30.06,4.34
15.21,10.8,22.0,10.1346,288.64,0.0,22.64175,-97.618317,2020-04-20 01:06,30.36,4.34
15.28,10.8,22.0,11.8837,288.74,0.0,22.644382999999998,-97.61676700000001,2020-04-20 01:07,31.26,4.34
14.95,10.8,22.0,11.4721,284.8400000000001,0.0,22.646932999999997,-97.615217,2020-04-20 01:08,31.16,4.34
14.64,10.8,22.0,10.0831,289.76,0.0,22.649517000000003,-97.613667,2020-04-20 01:09,30.24,4.34
14.9,10.8,22.0,11.575,289.8400000000001,0.0,22.65215,-97.612167,2020-04-20 01:10,30.16,4.34
15.6,10.8,22.0,10.5461,289.11,0.0,22.654767,-97.61065,2020-04-20 01:11,30.89,4.34
14.85,10.8,22.0,11.7808,288.95,0.0,22.657332999999998,-97.609117,2020-04-20 01:12,31.05,4.34
14.61,10.8,22.0,11.4721,290.9600000000001,0.0,22.65995,-97.60755,2020-04-20 01:13,31.04,4.34
14.41,10.8,22.0,10.8033,290.56,0.0,22.662482999999998,-97.606033,2020-04-20 01:14,30.44,4.34
14.22,10.8,22.0,11.0606,293.86,0.0,22.665132999999997,-97.604483,2020-04-20 01:15,30.14,4.34
14.69,10.8,22.0,11.112,291.42,0.0,22.66775,-97.602967,2020-04-20 01:16,30.58,4.34
15.15,10.8,32.0,11.112,290.2100000000001,0.0,22.67035,-97.601417,2020-04-20 01:17,30.79,4.34
14.55,10.8,22.0,11.3692,291.2100000000001,0.0,22.672933,-97.59985,2020-04-20 01:18,30.79,4.34
14.61,10.8,22.0,11.3178,291.63,0.0,22.6755,-97.598333,2020-04-20 01:19,30.37,4.34
14.76,10.8,22.0,10.8033,291.06,0.0,22.678133,-97.596783,2020-04-20 01:20,29.94,4.34
14.48,10.8,22.0,11.6264,290.23,0.0,22.6808,-97.595267,2020-04-20 01:21,30.77,4.34
14.5,10.8,22.0,11.575,289.4600000000001,0.0,22.68335,-97.59375,2020-04-20 01:22,31.54,4.34
14.34,10.8,22.0,11.2149,288.88,0.0,22.6859,-97.59213299999999,2020-04-20 01:23,31.12,4.34
14.93,10.8,22.0,10.9062,290.65,0.0,22.6885,-97.59061700000001,2020-04-20 01:24,30.35,4.34
14.75,10.8,21.0,10.9062,288.93,0.0,22.691132999999997,-97.589083,2020-04-20 01:25,30.07,4.34
15.26,10.8,23.0,11.2149,290.2,0.0,22.693767,-97.587567,2020-04-20 01:26,30.8,4.34
15.06,10.8,21.0,11.112,287.6,0.0,22.69635,-97.586067,2020-04-20 01:27,31.4,4.34
14.88,10.8,22.0,11.0091,289.4600000000001,0.0,22.6989,-97.584467,2020-04-20 01:28,31.54,4.34
14.84,10.8,22.0,10.7004,290.22,0.0,22.701467,-97.58295,2020-04-20 01:29,30.78,4.34
14.12,10.8,22.0,10.4432,288.55,0.0,22.70405,-97.5814,2020-04-20 01:30,30.45,4.34
15.05,10.8,22.0,10.7519,290.04,0.0,22.706682999999998,-97.579833,2020-04-20 01:31,30.96,6.12
15.26,10.8,23.81,10.4947,287.85,0.0,22.709267,-97.578317,2020-04-20 01:32,31.15,6.12
14.99,10.8,22.0,9.2086,287.8400000000001,0.0,22.71185,-97.57673299999999,2020-04-20 01:33,31.16,6.12
14.63,10.8,22.0,9.6716,289.47,0.0,22.71445,-97.57516700000001,2020-04-20 01:34,30.53,6.12
14.96,10.8,22.0,10.186,290.04,0.0,22.717117000000002,-97.5736,2020-04-20 01:35,29.96,6.12
15.17,10.8,22.0,8.3854,287.07,0.0,22.7197,-97.57208299999999,2020-04-20 01:36,30.93,6.12
14.9,10.8,22.0,9.8259,287.88,0.0,22.7223,-97.57051700000001,2020-04-20 01:37,31.12,6.12
