stw,draft,foc,ws,wd,swh,vslHeading,dt,lat,lon
10.74,11.1,36.84,4.22,191.8,0.98,115.2,2019-12-15 11:48:00,25.762483,-80.13035
11.56,11.1,37.34,4.78,179.0,0.98,114.0,2019-12-15 11:49:00,25.7614,-80.12765
11.32,11.1,39.76,4.53,181.4,0.98,114.6,2019-12-15 11:50:00,25.760367000000002,-80.124933
10.58,11.1,29.0,4.73,176.0,0.98,113.0,2019-12-15 11:51:00,25.75915,-80.12215
10.63,11.1,29.0,1.49,180.5,0.98,108.5,2019-12-15 11:52:00,25.757983,-80.11926700000002
10.94,11.1,45.0,5.61,198.6,0.98,98.4,2019-12-15 11:53:00,25.757182999999998,-80.1161
11.34,11.1,40.77,6.79,227.3,0.98,81.7,2019-12-15 11:54:00,25.757082999999998,-80.112783
11.84,11.1,40.39,7.67,235.4,0.98,70.6,2019-12-15 11:55:00,25.757867,-80.10935
12.6,11.1,33.84,9.05,239.9,0.98,69.1,2019-12-15 11:56:00,25.75915,-80.105683
13.36,11.1,32.22,8.39,242.6,0.98,70.4,2019-12-15 11:57:00,25.760433,-80.10195
13.74,11.1,33.42,8.08,240.9,0.98,72.1,2019-12-15 11:58:00,25.761617,-80.0981
14.27,11.1,37.11,9.62,240.8,0.98,71.2,2019-12-15 11:59:00,25.762917,-80.09405
14.71,11.1,37.21,9.41,237.3,0.98,70.7,2019-12-15 12:00:00,25.764332999999997,-80.089967
14.56,11.1,37.21,10.03,230.4,0.98,81.6,2019-12-15 12:01:00,25.765367,-80.085983
13.99,11.1,31.98,10.49,221.0,0.98,80.0,2019-12-15 12:02:00,25.766067,-80.081983
13.99,11.1,31.98,10.49,221.0,0.98,80.0,2019-12-15 12:02:07,25.766067,-80.081983
13.11,11.1,33.27,4.42,220.2,0.98,79.8,2019-12-15 12:03:00,25.76675,-80.078283
11.74,11.1,40.31,9.11,229.4,0.98,79.6,2019-12-15 12:04:00,25.767567,-80.0749
10.91,11.1,42.09,6.07,222.4,0.98,79.6,2019-12-15 12:05:00,25.76855,-80.071833
10.58,11.1,36.84,9.26,210.5,0.98,79.5,2019-12-15 12:06:00,25.769617,-80.06881700000002
10.2,11.1,33.77,8.03,195.1,0.98,79.9,2019-12-15 12:07:00,25.770683,-80.065867
10.23,11.1,33.77,8.23,203.8,0.98,80.2,2019-12-15 12:08:00,25.771832999999997,-80.062867
11.25,11.1,45.08,6.94,181.5,0.98,92.5,2019-12-15 12:09:00,25.773000000000003,-80.0596
12.71,11.1,35.2,4.01,185.5,0.98,106.5,2019-12-15 12:10:00,25.773367,-80.055867
14.43,11.1,35.24,6.74,161.6,0.98,109.4,2019-12-15 12:11:00,25.772933,-80.051783
