stw,draft,foc,ws,wd,swh,vslHeading,dt,lat,lon
14.17,10.2,34.0,14.04,287.6,1.34,63.4,2019-11-02 18:42:00,22.3858,115.93483300000001
14.29,10.2,35.0,14.82,294.6,1.34,63.4,2019-11-02 18:43:00,22.38755,115.9385
14.28,10.2,33.0,14.76,282.7,1.34,63.3,2019-11-02 18:44:00,22.389267,115.94200000000001
14.2,10.2,33.0,13.53,286.8,1.34,63.2,2019-11-02 18:45:00,22.390967,115.94566699999999
14.24,10.2,33.0,12.09,282.1,1.34,62.9,2019-11-02 18:46:00,22.392633,115.949
14.27,10.2,34.0,14.04,285.0,1.34,63.0,2019-11-02 18:47:00,22.394382999999998,115.9525
14.26,10.2,39.24,15.64,283.8,1.34,63.2,2019-11-02 18:48:00,22.39615,115.956
14.25,10.2,33.0,13.84,286.9,1.34,63.1,2019-11-02 18:49:00,22.3979,115.959667
14.3,10.2,33.0,13.22,290.8,1.34,63.2,2019-11-02 18:50:00,22.399632999999998,115.963167
14.32,10.2,39.24,15.54,286.1,1.34,62.9,2019-11-02 18:51:00,22.401367,115.96683300000001
14.26,10.2,34.0,14.25,286.2,1.34,62.8,2019-11-02 18:52:00,22.4031,115.97033300000001
14.21,10.2,34.0,13.74,281.9,1.34,63.1,2019-11-02 18:53:00,22.404767,115.97366699999999
14.21,10.2,34.0,13.74,281.9,1.34,63.1,2019-11-02 18:53:30,22.404767,115.97366699999999
14.28,10.2,39.24,15.48,285.9,1.34,63.1,2019-11-02 18:54:00,22.4065,115.977167
14.28,10.2,34.0,12.4,287.9,1.34,63.1,2019-11-02 18:55:00,22.408233,115.980667
14.18,10.2,34.0,14.66,282.8,1.34,63.2,2019-11-02 18:56:00,22.409917,115.984333
14.15,10.2,33.0,12.76,288.0,1.34,63.0,2019-11-02 18:57:00,22.411633,115.98783300000001
14.24,10.2,34.0,15.33,296.1,1.34,62.9,2019-11-02 18:58:00,22.4134,115.99133300000001
