stw,draft,foc,ws,wd,swh,vslHeading,dt,lat,lon
12.64,11.6,35.2,3.29,254.7,0.0,212.3,2019-12-10 18:42:00,29.827833000000002,-89.997883
12.19,11.6,38.15,2.98,192.6,0.0,201.4,2019-12-10 18:43:00,29.824583,-90.00005
11.5,11.6,42.5,2.21,212.8,0.0,193.2,2019-12-10 18:44:00,29.82133300000001,-90.001367
10.82,11.6,42.09,0.72,285.9,0.0,193.1,2019-12-10 18:45:00,29.817983,-90.00241700000002
10.53,11.6,36.84,1.03,58.19999999999999,0.0,192.8,2019-12-10 18:46:00,29.814667,-90.003367
10.41,11.6,37.3,1.59,303.3,0.0,192.7,2019-12-10 18:47:00,29.811283000000003,-90.0043
10.41,11.6,37.3,1.59,303.3,0.0,192.7,2019-12-10 18:47:12,29.811283000000003,-90.0043
10.28,11.6,37.3,0.46,259.2,0.0,190.8,2019-12-10 18:48:00,29.807966999999998,-90.005117
10.45,11.6,37.3,2.68,252.0,0.0,195.0,2019-12-10 18:49:00,29.804516999999997,-90.005933
10.77,11.6,42.09,1.95,232.8,0.0,198.2,2019-12-10 18:50:00,29.8011,-90.006967
10.83,11.6,42.09,0.31,252.0,0.0,204.0,2019-12-10 18:51:00,29.797817,-90.008133
10.9,11.6,42.09,1.95,244.1,0.0,209.9,2019-12-10 18:52:00,29.794566999999997,-90.009867
11.1,11.6,45.3,0.51,150.6,0.0,210.4,2019-12-10 18:53:00,29.791383000000003,-90.011767
11.21,11.6,45.3,1.39,243.0,0.0,210.0,2019-12-10 18:54:00,29.7882,-90.01375
11.26,11.6,42.5,2.32,282.8,0.0,210.2,2019-12-10 18:55:00,29.785017,-90.015783
11.36,11.6,42.5,2.93,251.2,0.0,209.8,2019-12-10 18:56:00,29.7817,-90.017883
11.43,11.6,42.5,2.32,313.2,0.0,209.8,2019-12-10 18:57:00,29.778467,-90.019933
11.77,11.6,41.36,1.13,267.9,0.0,208.1,2019-12-10 18:58:00,29.7753,-90.02193299999998
11.78,11.6,41.36,1.7,276.8,0.0,197.2,2019-12-10 18:59:00,29.7719,-90.02365
11.54,11.6,44.13,0.41,112.6,0.0,186.4,2019-12-10 19:00:00,29.768383,-90.024683
11.16,11.6,45.3,0.41,332.2,0.0,178.8,2019-12-10 19:01:00,29.76483300000001,-90.025033
11.18,11.6,45.3,0.57,265.9,0.0,177.1,2019-12-10 19:02:00,29.761283000000002,-90.02495
11.07,11.6,45.3,0.0,110.1,0.0,168.9,2019-12-10 19:03:00,29.757733,-90.024833
10.51,11.6,36.84,2.32,112.5,0.0,153.5,2019-12-10 19:04:00,29.7544,-90.023917
10.0,11.6,33.77,4.78,121.9,0.0,137.1,2019-12-10 19:05:00,29.751517,-90.022217
10.23,11.6,30.0,2.32,130.0,0.0,129.0,2019-12-10 19:08:00,29.7447,-90.01401700000002
10.85,11.6,42.09,2.52,142.1,0.0,128.9,2019-12-10 19:09:00,29.7424,-90.0108
11.05,11.6,45.3,2.16,143.1,0.0,128.9,2019-12-10 19:10:00,29.740067,-90.00755
11.59,11.6,44.13,2.32,141.9,0.0,129.1,2019-12-10 19:11:00,29.737817,-90.004267
11.85,11.6,36.48,3.76,113.9,0.0,129.1,2019-12-10 19:12:00,29.735383000000002,-90.000883
12.29,11.6,36.7,5.86,147.0,0.0,130.0,2019-12-10 19:13:00,29.7329,-89.99735
12.47,11.6,36.29,2.32,105.9,0.0,140.1,2019-12-10 19:14:00,29.730233000000002,-89.994033
12.53,11.6,36.43,1.18,112.6,0.0,145.4,2019-12-10 19:15:00,29.727183,-89.9912
12.62,11.6,36.43,0.62,280.2,0.0,153.8,2019-12-10 19:16:00,29.72395,-89.9887
12.7,11.6,36.43,1.08,334.9,0.0,155.1,2019-12-10 19:17:00,29.720433,-89.986633
12.47,11.6,36.29,2.26,104.9,0.0,155.1,2019-12-10 19:18:00,29.716866999999997,-89.98468299999998
11.91,11.6,41.36,0.57,99.0,0.0,157.0,2019-12-10 19:19:00,29.713466999999998,-89.982867
11.73,11.6,44.13,2.16,106.6,0.0,157.4,2019-12-10 19:20:00,29.71005,-89.981167
11.29,11.6,42.5,0.82,109.1,0.0,156.9,2019-12-10 19:21:00,29.70675,-89.979517
11.01,11.6,45.08,3.09,104.1,0.0,156.9,2019-12-10 19:22:00,29.703533,-89.977967
