stw,draft,foc,ws,wd,swh,vslHeading,dt,lat,lon
10.11,11.4,33.0,0.41,199.2,0.0,206.8,2019-12-13 03:10:00,27.815,-82.44846700000002
10.57,11.4,30.0,0.36,33.30000000000001,0.0,217.7,2019-12-13 03:11:00,27.81265,-82.450067
11.15,11.4,45.3,0.51,56.30000000000001,0.0,225.7,2019-12-13 03:12:00,27.810367,-82.452217
11.15,11.4,45.3,0.51,56.30000000000001,0.0,225.7,2019-12-13 03:12:03,27.810367,-82.452217
11.76,11.4,41.36,2.47,27.800000000000008,0.0,239.2,2019-12-13 03:13:00,27.808433,-82.455017
11.77,11.4,41.36,1.49,31.800000000000008,0.0,241.2,2019-12-13 03:14:00,27.8069,-82.458217
11.77,11.4,41.36,0.87,136.7,0.0,243.3,2019-12-13 03:15:00,27.8053,-82.46145
12.84,11.4,36.16,0.57,50.6,0.0,248.4,2019-12-13 03:16:00,27.803933,-82.465133
13.54,11.4,37.55,0.0,172.7,0.0,247.3,2019-12-13 03:17:00,27.802483000000002,-82.469033
13.54,11.4,37.55,1.18,41.19999999999999,0.0,247.8,2019-12-13 03:18:00,27.800983000000002,-82.47295
13.54,11.4,37.55,0.51,51.6,0.0,249.4,2019-12-13 03:19:00,27.799567,-82.47705
13.54,11.4,37.55,1.08,8.5,0.0,249.5,2019-12-13 03:20:00,27.798183,-82.481183
13.54,11.4,37.55,0.51,142.2,0.0,248.8,2019-12-13 03:21:00,27.79675,-82.4853
13.54,11.4,37.55,0.87,12.199999999999989,0.0,248.8,2019-12-13 03:22:00,27.79533300000001,-82.48935
13.54,11.4,39.0,2.11,9.300000000000011,0.0,248.7,2019-12-13 03:23:00,27.793867,-82.49355
13.54,11.4,38.0,2.11,4.699999999999988,0.0,249.3,2019-12-13 03:24:00,27.79243300000001,-82.49775
13.54,11.4,34.0,1.65,33.099999999999994,0.18,248.9,2019-12-13 03:25:00,27.791017,-82.501917
13.54,11.4,35.0,3.04,5.0,0.18,250.0,2019-12-13 03:26:00,27.789617,-82.50615
13.92,11.4,35.0,3.34,359.8,0.18,250.2,2019-12-13 03:27:00,27.7883,-82.5103
14.66,11.4,34.0,1.03,359.3,0.18,248.7,2019-12-13 03:28:00,27.786933,-82.514433
14.41,11.4,33.0,1.59,32.90000000000001,0.18,240.1,2019-12-13 03:29:00,27.785617,-82.518333
13.95,11.4,29.0,5.45,104.8,0.18,214.2,2019-12-13 03:30:00,27.783216999999997,-82.5213
13.13,11.4,32.0,2.47,75.80000000000003,0.18,192.2,2019-12-13 03:31:00,27.78023300000001,-82.52296700000002
12.31,11.4,32.0,1.49,172.7,0.18,178.3,2019-12-13 03:32:00,27.77715,-82.52323299999998
11.79,11.4,35.0,0.57,151.0,0.18,177.0,2019-12-13 03:33:00,27.774083,-82.523
11.71,11.4,46.0,2.57,90.3,0.18,178.7,2019-12-13 03:34:00,27.770883,-82.52285
11.94,11.4,47.0,0.41,101.1,0.18,179.9,2019-12-13 03:35:00,27.767683,-82.52285
11.94,11.4,36.48,3.6,70.19999999999999,0.18,179.8,2019-12-13 03:36:00,27.7644,-82.52283299999998
11.94,11.4,46.0,0.62,262.3,0.18,180.7,2019-12-13 03:37:00,27.7611,-82.522817
11.94,11.4,49.0,0.0,341.3,0.18,187.7,2019-12-13 03:38:00,27.757683,-82.523083
11.94,11.4,46.0,1.13,213.2,0.18,195.8,2019-12-13 03:39:00,27.7544,-82.5239
11.94,11.4,45.0,1.08,46.5,0.18,195.5,2019-12-13 03:40:00,27.751116999999997,-82.52495
11.94,11.4,47.0,0.31,272.5,0.18,197.5,2019-12-13 03:41:00,27.747767,-82.52605
11.94,11.4,47.0,1.65,148.0,0.18,199.0,2019-12-13 03:42:00,27.744466999999997,-82.5273
11.94,11.4,47.0,0.77,55.90000000000001,0.18,199.1,2019-12-13 03:43:00,27.741117,-82.52856700000002
11.94,11.4,45.0,2.62,354.2,0.18,198.8,2019-12-13 03:44:00,27.73775,-82.529833
11.94,11.4,45.0,1.8,81.19999999999997,0.18,198.8,2019-12-13 03:45:00,27.734367,-82.531083
11.94,11.4,45.0,1.08,87.19999999999996,0.18,198.8,2019-12-13 03:46:00,27.731067,-82.5323
11.94,11.4,45.0,2.88,82.19999999999997,0.18,199.8,2019-12-13 03:47:00,27.7277,-82.53355
11.94,11.4,45.0,1.65,69.0,0.18,206.0,2019-12-13 03:48:00,27.724366999999997,-82.535067
11.94,11.4,43.0,1.8,319.4,0.18,211.6,2019-12-13 03:49:00,27.721266999999997,-82.53706700000002
11.94,11.4,45.0,1.23,275.1,0.18,212.9,2019-12-13 03:50:00,27.7183,-82.539167
11.94,11.4,45.0,0.98,21.90000000000001,0.18,213.1,2019-12-13 03:51:00,27.7153,-82.54128299999998
11.94,11.4,47.0,1.8,58.0,0.18,214.0,2019-12-13 03:52:00,27.7123,-82.5435
11.94,11.4,47.0,1.34,90.8,0.18,214.2,2019-12-13 03:53:00,27.709433,-82.545633
11.94,11.4,46.0,0.26,46.90000000000001,0.18,213.1,2019-12-13 03:54:00,27.70645,-82.547783
11.94,11.4,46.0,0.51,66.80000000000001,0.18,213.2,2019-12-13 03:55:00,27.70345,-82.54991700000002
11.94,11.4,46.0,2.47,92.1,0.18,212.9,2019-12-13 03:56:00,27.70045,-82.5521
11.94,11.4,47.0,0.82,43.90000000000001,0.18,216.1,2019-12-13 03:57:00,27.6974,-82.5542
