stw,draft,foc,ws,wd,swh,vslHeading,dt,lat,lon
10.25,11.4,33.77,6.74,262.9,0.0,89.1,2019-12-05 13:14:00,29.614167,-94.9761
10.29,11.4,37.3,7.36,268.3,0.0,88.7,2019-12-05 13:15:00,29.614217,-94.973233
10.12,11.4,30.0,8.69,214.7,0.0,113.3,2019-12-05 13:20:00,29.61385,-94.958933
10.11,11.4,33.77,7.72,156.4,0.0,152.6,2019-12-05 13:23:00,29.608317,-94.953283
10.86,11.4,42.09,8.18,162.1,0.0,147.9,2019-12-05 13:24:00,29.605817,-94.95165
11.27,11.4,40.67,9.57,153.7,0.0,147.3,2019-12-05 13:25:00,29.603283,-94.94976700000001
11.79,11.4,40.39,6.89,150.7,0.0,146.3,2019-12-05 13:26:00,29.600666999999998,-94.947817
12.11,11.4,43.96,7.31,184.9,0.0,146.1,2019-12-05 13:27:00,29.59800000000001,-94.945767
12.19,11.4,43.96,7.82,179.6,0.0,148.4,2019-12-05 13:28:00,29.595383,-94.943717
12.18,11.4,43.96,8.08,174.4,0.0,150.6,2019-12-05 13:29:00,29.592583,-94.94195
11.62,11.4,40.31,8.54,189.5,0.0,144.5,2019-12-05 13:30:00,29.589966999999998,-94.940083
11.76,11.4,40.39,8.69,184.7,0.0,142.3,2019-12-05 13:31:00,29.587633,-94.93803299999999
11.88,11.4,40.39,8.9,182.2,0.0,143.8,2019-12-05 13:32:00,29.58513300000001,-94.93585
12.25,11.4,43.96,8.54,180.0,0.0,146.0,2019-12-05 13:33:00,29.582466999999998,-94.933683
12.46,11.4,38.67,8.9,180.9,0.0,146.1,2019-12-05 13:34:00,29.57978300000001,-94.9316
12.46,11.4,38.67,8.9,180.9,0.0,146.1,2019-12-05 13:34:32,29.57978300000001,-94.9316
12.55,11.4,34.24,8.54,183.9,0.0,146.1,2019-12-05 13:35:00,29.5771,-94.929517
12.55,11.4,34.24,8.8,162.6,0.0,146.4,2019-12-05 13:36:00,29.5744,-94.927417
12.4,11.4,38.67,7.61,173.5,0.0,146.5,2019-12-05 13:37:00,29.571766999999998,-94.925383
12.19,11.4,43.96,8.9,172.4,0.0,146.6,2019-12-05 13:38:00,29.569267,-94.923433
12.07,11.4,43.96,8.39,181.4,0.0,146.6,2019-12-05 13:39:00,29.566683,-94.921433
12.13,11.4,43.96,8.13,178.5,0.0,146.5,2019-12-05 13:40:00,29.564066999999998,-94.91945
12.16,11.4,43.96,8.28,177.0,0.0,147.0,2019-12-05 13:41:00,29.561517,-94.91745
12.18,11.4,35.0,9.26,183.6,0.0,147.4,2019-12-05 13:42:00,29.558867,-94.915467
12.27,11.4,38.67,8.75,175.9,0.0,147.1,2019-12-05 13:43:00,29.556167,-94.91345
12.25,11.4,35.0,9.31,181.1,0.0,146.9,2019-12-05 13:44:00,29.553483,-94.911417
12.33,11.4,35.86,9.31,180.8,0.0,147.2,2019-12-05 13:45:00,29.550883000000002,-94.90943299999999
12.36,11.4,35.86,9.47,178.9,0.0,147.1,2019-12-05 13:46:00,29.5482,-94.90741700000001
12.33,11.4,35.86,11.21,163.1,0.0,145.9,2019-12-05 13:47:00,29.545583,-94.90535
12.39,11.4,35.86,9.05,182.9,0.0,146.1,2019-12-05 13:48:00,29.54285,-94.903217
12.33,11.4,35.86,9.57,186.9,0.0,146.1,2019-12-05 13:49:00,29.5403,-94.901217
12.31,11.4,38.67,8.49,179.2,0.0,146.8,2019-12-05 13:50:00,29.537633000000003,-94.89915
12.27,11.4,35.86,9.31,181.8,0.0,147.2,2019-12-05 13:51:00,29.534933000000002,-94.8971
12.28,11.4,38.67,8.13,176.0,0.0,147.0,2019-12-05 13:52:00,29.532217,-94.895033
12.31,11.4,38.67,8.75,173.1,0.0,146.9,2019-12-05 13:53:00,29.52955,-94.89299999999999
12.25,11.4,35.0,9.52,183.3,0.0,146.7,2019-12-05 13:54:00,29.526883,-94.89095
12.31,11.4,38.67,7.87,179.5,0.0,147.5,2019-12-05 13:55:00,29.524167,-94.888917
12.38,11.4,38.67,7.15,181.7,0.0,146.3,2019-12-05 13:56:00,29.521533,-94.88695
12.48,11.4,38.67,8.44,187.9,0.0,146.1,2019-12-05 13:57:00,29.51878300000001,-94.88476700000001
12.48,11.4,38.67,8.44,187.9,0.0,146.1,2019-12-05 13:57:58,29.51878300000001,-94.88476700000001
12.64,11.4,33.84,11.21,181.9,0.0,146.1,2019-12-05 13:58:00,29.516033,-94.8826
12.68,11.4,34.24,6.17,181.0,0.0,146.0,2019-12-05 13:59:00,29.513233000000003,-94.88041700000001
12.7,11.4,34.24,7.77,181.1,0.0,145.9,2019-12-05 14:00:00,29.510467,-94.87825
12.63,11.4,33.84,9.83,184.1,0.0,146.9,2019-12-05 14:01:00,29.50775,-94.8761
12.7,11.4,33.84,9.62,180.7,0.0,147.3,2019-12-05 14:02:00,29.504917,-94.87395
12.8,11.4,32.0,9.77,182.8,0.0,147.2,2019-12-05 14:03:00,29.502167,-94.87186700000001
12.97,11.4,32.0,10.24,178.0,0.24,147.0,2019-12-05 14:04:00,29.499283000000002,-94.8697
12.98,11.4,32.0,9.62,180.2,0.24,146.8,2019-12-05 14:05:00,29.4964,-94.8675
13.04,11.4,31.76,9.57,173.5,0.24,152.5,2019-12-05 14:06:00,29.4934,-94.86545
13.08,11.4,31.76,9.77,163.5,0.24,154.5,2019-12-05 14:07:00,29.4903,-94.86375
12.93,11.4,36.0,7.05,172.0,0.24,155.0,2019-12-05 14:08:00,29.4872,-94.86206700000001
12.91,11.4,32.0,10.39,171.0,0.24,156.0,2019-12-05 14:09:00,29.4841,-94.860433
12.91,11.4,32.0,10.39,171.0,0.24,156.0,2019-12-05 14:09:31,29.4841,-94.860433
12.86,11.4,32.0,9.21,162.8,0.24,156.2,2019-12-05 14:10:00,29.480967,-94.85883299999999
12.75,11.4,33.84,9.41,167.0,0.24,156.0,2019-12-05 14:11:00,29.47795,-94.8573
12.91,11.4,33.13,5.3,160.5,0.24,156.5,2019-12-05 14:12:00,29.47475,-94.855717
12.96,11.4,36.0,8.85,159.8,0.24,156.2,2019-12-05 14:13:00,29.471617,-94.85415
13.04,11.4,33.27,5.81,167.0,0.24,156.0,2019-12-05 14:14:00,29.46848300000001,-94.85255
12.99,11.4,36.0,8.9,168.7,0.24,156.3,2019-12-05 14:15:00,29.465333,-94.85095
13.01,11.4,32.98,8.08,168.5,0.24,156.5,2019-12-05 14:16:00,29.462166999999997,-94.84938299999999
13.06,11.4,32.98,8.13,168.8,0.24,156.2,2019-12-05 14:17:00,29.459066999999997,-94.847817
13.16,11.4,31.76,9.31,164.9,0.24,156.1,2019-12-05 14:18:00,29.455917,-94.84621700000001
13.19,11.4,31.76,9.11,178.0,0.24,156.0,2019-12-05 14:19:00,29.4528,-94.844617
12.98,11.4,36.0,7.05,167.8,0.24,156.2,2019-12-05 14:20:00,29.449617,-94.84303299999999
12.96,11.4,32.0,9.57,165.0,0.24,156.0,2019-12-05 14:21:00,29.4466,-94.84146700000001
12.92,11.4,32.0,9.88,171.0,0.24,156.0,2019-12-05 14:22:00,29.443433000000002,-94.8399
12.92,11.4,32.0,9.88,171.0,0.24,156.0,2019-12-05 14:22:12,29.443433000000002,-94.8399
12.85,11.4,36.0,8.75,165.0,0.24,156.0,2019-12-05 14:23:00,29.440367,-94.8383
12.88,11.4,32.0,10.19,177.8,0.24,157.2,2019-12-05 14:24:00,29.4372,-94.836783
12.71,11.4,33.84,9.52,178.6,0.24,157.4,2019-12-05 14:25:00,29.434083,-94.83525
12.6,11.4,34.24,7.67,174.1,0.24,156.9,2019-12-05 14:26:00,29.43095,-94.83371700000001
12.61,11.4,33.84,9.67,168.0,0.24,157.0,2019-12-05 14:27:00,29.427816999999997,-94.8322
12.74,11.4,34.24,7.82,169.0,0.24,157.0,2019-12-05 14:28:00,29.424667,-94.830617
12.72,11.4,33.84,9.72,168.0,0.24,157.0,2019-12-05 14:29:00,29.421616999999998,-94.829133
12.77,11.4,36.0,8.49,166.7,0.24,156.3,2019-12-05 14:30:00,29.418433,-94.8276
12.85,11.4,32.0,10.7,166.9,0.24,156.1,2019-12-05 14:31:00,29.41525,-94.82588299999999
12.93,11.4,32.0,10.34,164.8,0.24,156.2,2019-12-05 14:32:00,29.411966999999997,-94.82423299999999
13.1,11.4,31.76,10.08,164.0,0.24,156.0,2019-12-05 14:33:00,29.408717,-94.822567
13.28,11.4,32.22,8.69,178.1,0.24,155.9,2019-12-05 14:34:00,29.405383,-94.8208
13.4,11.4,31.8,9.77,165.3,0.24,156.7,2019-12-05 14:35:00,29.401983,-94.81908299999999
13.69,11.4,31.43,10.6,160.5,0.24,157.5,2019-12-05 14:36:00,29.39865,-94.81745
13.81,11.4,31.48,9.0,166.5,0.24,158.5,2019-12-05 14:37:00,29.395166999999997,-94.81581700000001
13.62,11.4,31.43,11.11,174.6,0.24,156.4,2019-12-05 14:38:00,29.39165,-94.814133
13.65,11.4,31.43,11.06,176.8,0.24,155.2,2019-12-05 14:39:00,29.388267,-94.81235
13.55,11.4,31.43,9.62,170.4,0.24,155.6,2019-12-05 14:40:00,29.384983000000002,-94.81061700000001
13.33,11.4,29.0,10.34,165.1,0.24,156.9,2019-12-05 14:41:00,29.38165,-94.808883
13.17,11.4,27.0,9.93,168.7,0.24,157.3,2019-12-05 14:42:00,29.378417,-94.807283
12.76,11.4,31.0,8.69,165.85,0.24,157.15,2019-12-05 14:43:00,29.375283000000003,-94.8057
12.75,11.4,37.0,9.11,168.6,0.24,151.4,2019-12-05 14:44:00,29.372017,-94.804117
13.18,11.4,31.76,9.05,181.8,0.24,144.2,2019-12-05 14:45:00,29.368716999999997,-94.8024
13.66,11.4,33.42,6.94,191.7,0.24,137.3,2019-12-05 14:46:00,29.36545,-94.80015
14.43,11.4,35.24,8.13,208.1,0.24,135.9,2019-12-05 14:47:00,29.362416999999997,-94.797283
14.77,11.4,38.55,10.13,206.7,0.24,136.3,2019-12-05 14:48:00,29.359367,-94.79396700000001
15.33,11.4,42.53,9.31,202.7,0.24,136.3,2019-12-05 14:49:00,29.3563,-94.790617
16.65,11.4,44.22,8.23,206.5,0.24,135.5,2019-12-05 14:50:00,29.3531,-94.787
16.65,11.4,44.22,8.23,206.5,0.24,135.5,2019-12-05 14:50:21,29.3531,-94.787
16.39,11.4,46.39,10.08,219.0,0.24,124.0,2019-12-05 14:51:00,29.349666999999997,-94.783233
15.5,11.4,41.0,8.08,232.2,0.24,116.8,2019-12-05 14:52:00,29.346767,-94.779167
15.04,11.4,43.42,10.13,242.9,0.24,108.1,2019-12-05 14:53:00,29.3447,-94.774683
14.14,11.4,33.55,9.98,276.9,0.24,91.1,2019-12-05 14:54:00,29.343033000000002,-94.77041700000001
13.68,11.4,31.43,9.47,283.5,0.24,86.5,2019-12-05 14:55:00,29.342533000000003,-94.765883
13.51,11.4,31.43,9.77,279.9,0.24,86.1,2019-12-05 14:56:00,29.3426,-94.761517
13.52,11.4,32.0,9.77,284.9,0.24,86.1,2019-12-05 14:57:00,29.342883,-94.757283
13.88,11.4,31.98,9.98,284.8,0.24,86.2,2019-12-05 14:58:00,29.343183000000003,-94.752983
13.88,11.4,31.98,9.98,284.8,0.24,86.2,2019-12-05 14:58:29,29.343183000000003,-94.752983
14.42,11.4,37.11,9.98,281.0,0.24,87.0,2019-12-05 14:59:00,29.34348300000001,-94.748467
14.72,11.4,37.21,10.65,275.7,0.24,88.3,2019-12-05 15:00:00,29.3438,-94.743817
15.24,11.4,43.42,10.85,278.0,0.24,89.0,2019-12-05 15:01:00,29.344033000000003,-94.739133
15.64,11.4,41.01,11.37,279.5,0.24,87.5,2019-12-05 15:02:00,29.344216999999997,-94.734183
15.88,11.4,42.93,11.52,284.6,0.24,85.4,2019-12-05 15:03:00,29.344383,-94.7291
16.09,11.4,46.42,11.73,288.3,0.24,84.7,2019-12-05 15:04:00,29.344717,-94.72395
16.56,11.4,47.47,11.58,279.2,0.24,94.8,2019-12-05 15:05:00,29.34515,-94.71875
16.98,11.4,53.11,12.45,258.2,0.24,100.8,2019-12-05 15:06:00,29.345233,-94.71345
16.87,11.4,49.07,10.91,256.6,0.24,103.4,2019-12-05 15:07:00,29.344417,-94.7081
16.69,11.4,52.0,12.04,254.4,0.24,103.6,2019-12-05 15:08:00,29.343417,-94.70308299999999
16.52,11.4,47.47,10.91,243.6,0.24,105.4,2019-12-05 15:09:00,29.342383,-94.69801700000001
16.29,11.4,46.39,11.01,238.2,0.24,118.8,2019-12-05 15:10:00,29.341317,-94.6928
16.13,11.4,46.42,11.63,225.7,0.24,121.3,2019-12-05 15:11:00,29.339583,-94.688117
16.13,11.4,46.42,11.63,225.7,0.24,121.3,2019-12-05 15:11:20,29.339583,-94.688117
15.56,11.4,41.01,9.41,225.8,0.24,120.2,2019-12-05 15:12:00,29.337366999999997,-94.68391700000001
15.01,11.4,43.42,11.37,229.0,0.24,121.0,2019-12-05 15:13:00,29.335217,-94.6798
14.84,11.4,38.55,10.6,229.1,0.24,120.9,2019-12-05 15:14:00,29.333233,-94.6758
14.56,11.4,37.21,10.34,233.8,0.24,121.2,2019-12-05 15:15:00,29.33118300000001,-94.671933
14.44,11.4,32.0,10.65,225.1,0.24,121.9,2019-12-05 15:16:00,29.329283,-94.66833299999999
14.86,11.4,38.55,11.32,225.3,0.24,122.7,2019-12-05 15:17:00,29.327216999999997,-94.66448299999999
14.79,11.4,38.55,10.6,231.5,0.24,117.5,2019-12-05 15:18:00,29.325033,-94.6607
14.8,11.4,41.0,11.47,232.6,0.24,117.4,2019-12-05 15:19:00,29.323017,-94.656883
14.63,11.4,37.21,11.01,228.8,0.24,118.2,2019-12-05 15:20:00,29.321216999999997,-94.6528
14.09,11.4,33.55,10.8,233.8,0.24,122.2,2019-12-05 15:21:00,29.3194,-94.648917
13.27,11.4,31.8,10.19,226.3,0.24,121.7,2019-12-05 15:22:00,29.31758300000001,-94.6453
12.72,11.4,33.84,10.08,226.0,0.24,121.0,2019-12-05 15:23:00,29.315766999999997,-94.641867
12.1,11.4,35.0,9.62,225.9,0.24,121.1,2019-12-05 15:24:00,29.314033000000002,-94.638583
