stw,draft,foc,ws,wd,swh,vslHeading,dt,lat,lon
10.78,12.9,68.0,10.19,24.0,0.0,1.0,2019-11-29 23:23:00,9.3646,-79.919317
11.7,12.9,33.3,7.97,13.7,0.0,2.3,2019-11-29 23:24:00,9.367883,-79.919267
12.24,12.9,63.0,7.36,3.8,0.0,3.2,2019-11-29 23:25:00,9.3713,-79.919167
12.7,12.9,61.0,10.44,10.8,0.0,3.2,2019-11-29 23:26:00,9.374867,-79.919033
13.03,12.9,60.0,9.98,12.7,0.0,2.3,2019-11-29 23:27:00,9.378567,-79.91891700000002
13.39,12.9,59.0,11.21,12.8,0.0,2.2,2019-11-29 23:28:00,9.382367,-79.91885
13.73,12.9,58.0,9.16,14.5,0.0,1.5,2019-11-29 23:29:00,9.386118,-79.918767
13.96,12.9,57.0,11.37,13.7,0.0,1.3,2019-11-29 23:30:00,9.39005,-79.918767
13.89,12.9,57.0,12.24,13.6,0.0,1.4,2019-11-29 23:31:00,9.394033,-79.91856700000002
13.98,12.9,57.0,12.3,17.3,0.0,0.7,2019-11-29 23:32:00,9.3981,-79.918317
14.19,12.9,39.69,12.09,11.9,0.0,1.1,2019-11-29 23:33:00,9.402298,-79.91806700000002
14.55,12.9,39.93,8.54,20.9,0.0,1.1,2019-11-29 23:34:00,9.4065,-79.917817
15.1,12.9,55.0,12.14,31.8,0.0,1.2,2019-11-29 23:35:00,9.410783,-79.9175
15.45,12.9,54.0,12.3,26.8,0.0,1.2,2019-11-29 23:36:00,9.414964999999999,-79.917183
15.81,12.9,37.93,7.87,31.1,0.0,0.9,2019-11-29 23:37:00,9.419367,-79.916783
15.93,12.9,37.93,6.74,28.9,0.0,1.1,2019-11-29 23:38:00,9.423767,-79.91641700000002
15.96,12.9,37.93,13.12,27.9,0.0,1.1,2019-11-29 23:39:00,9.428183,-79.91601700000002
15.95,12.9,37.93,10.6,27.2,0.0,0.8,2019-11-29 23:40:00,9.4326,-79.915633
15.94,12.9,37.93,7.97,14.2,0.0,0.8,2019-11-29 23:41:00,9.437033,-79.915233
16.21,12.9,39.43,8.03,19.0,0.0,1.0,2019-11-29 23:42:00,9.441683,-79.914833
16.9,12.9,46.84,10.96,20.30000000000001,0.0,359.7,2019-11-29 23:43:00,9.44625,-79.914467
17.22,12.9,48.1,9.085,6.600000000000023,0.0,356.4,2019-11-29 23:44:00,9.4511,-79.91431700000003
17.54,12.9,56.15,9.11,16.100000000000026,0.0,353.9,2019-11-29 23:45:00,9.456035,-79.914433
18.11,12.9,59.44,12.76,24.0,0.0,354.0,2019-11-29 23:46:00,9.461083,-79.914683
18.51,12.9,66.23,13.17,17.899999999999977,0.0,354.1,2019-11-29 23:47:00,9.466217,-79.914917
18.51,12.9,66.23,13.17,17.899999999999977,0.0,354.1,2019-11-29 23:47:39,9.466217,-79.914917
18.65,12.9,66.23,13.12,19.899999999999977,0.0,354.1,2019-11-29 23:48:00,9.471316999999999,-79.915133
18.76,12.9,67.18,13.27,19.899999999999977,0.0,354.1,2019-11-29 23:49:00,9.476533,-79.91535
18.83,12.9,66.35,11.68,27.800000000000008,0.0,354.2,2019-11-29 23:50:00,9.481867,-79.9156
18.96,12.9,66.35,9.72,22.399999999999977,0.0,354.6,2019-11-29 23:51:00,9.487133,-79.91583299999998
18.92,12.9,67.18,13.02,14.199999999999989,0.0,354.8,2019-11-29 23:52:00,9.492433,-79.91605
18.89,12.9,67.18,13.27,14.699999999999989,0.0,353.3,2019-11-29 23:53:00,9.497535000000001,-79.91623299999998
18.89,12.9,67.18,13.27,14.699999999999989,0.0,353.3,2019-11-29 23:53:40,9.497535000000001,-79.91623299999998
19.01,12.9,71.05,12.55,26.899999999999977,1.43,352.1,2019-11-29 23:54:00,9.5028,-79.9166
18.96,12.9,67.18,12.66,27.399999999999977,1.43,350.6,2019-11-29 23:55:00,9.508035000000001,-79.917117
19.0,12.9,67.18,12.45,36.39999999999998,1.43,346.6,2019-11-29 23:56:00,9.513217,-79.9178
18.82,12.9,66.35,11.99,33.69999999999999,1.43,344.3,2019-11-29 23:57:00,9.5183,-79.91873299999997
18.87,12.9,66.35,11.01,39.80000000000001,1.43,344.2,2019-11-29 23:58:00,9.523367,-79.91986700000002
18.93,12.9,66.35,10.24,25.0,1.43,346.0,2019-11-29 23:59:00,9.528567,-79.920917
19.02,13.2,70.82,11.27,44.0,1.43,347.0,2019-11-30 00:00:00,9.533583,-79.92178299999998
19.07,13.2,71.05,14.87,68.19999999999999,1.43,346.8,2019-11-30 00:01:00,9.538783,-79.922667
19.07,13.2,71.05,14.87,68.19999999999999,1.43,346.8,2019-11-30 00:01:19,9.538783,-79.922667
19.07,13.2,68.0,12.66,69.5,1.43,344.5,2019-11-30 00:02:00,9.543933,-79.92371700000002
19.11,13.2,71.05,13.32,55.100000000000016,1.43,344.9,2019-11-30 00:03:00,9.549066999999999,-79.92483299999998
19.13,13.2,73.0,11.88,68.39999999999998,1.43,345.6,2019-11-30 00:04:00,9.5543,-79.92586700000003
19.08,13.2,70.82,10.92,65.39999999999998,1.43,344.6,2019-11-30 00:05:00,9.559533,-79.9269
19.08,13.2,70.82,10.92,65.39999999999998,1.43,344.6,2019-11-30 00:05:52,9.559533,-79.9269
19.06,13.2,70.82,11.99,49.100000000000016,1.43,343.9,2019-11-30 00:06:00,9.564783,-79.928
19.13,13.2,70.82,9.41,64.39999999999998,1.43,343.6,2019-11-30 00:07:00,9.569817,-79.92915
19.31,13.2,72.16,13.22,67.0,1.43,344.0,2019-11-30 00:08:00,9.575167,-79.93033299999998
19.36,13.2,72.16,13.63,60.899999999999984,1.43,344.1,2019-11-30 00:09:00,9.580483000000001,-79.931433
19.37,13.2,72.16,13.17,75.69999999999997,1.43,340.3,2019-11-30 00:10:00,9.585714999999999,-79.932633
19.37,13.2,72.16,12.09,81.5,1.43,337.5,2019-11-30 00:11:00,9.5909,-79.9341
19.49,13.2,68.51,4.58,75.19999999999997,1.43,335.8,2019-11-30 00:12:00,9.595983,-79.9359
19.74,13.2,73.81,11.88,69.60000000000002,1.43,336.4,2019-11-30 00:13:00,9.601117,-79.93775
19.94,13.2,73.02,11.42,72.39999999999998,1.43,337.6,2019-11-30 00:14:00,9.60615,-79.93951700000002
19.98,13.2,73.02,11.11,64.60000000000002,1.43,338.4,2019-11-30 00:15:00,9.611483,-79.94115
20.15,13.2,78.31,12.6,79.30000000000003,1.43,336.7,2019-11-30 00:16:00,9.6169,-79.942883
20.24,13.2,75.14,11.32,71.10000000000002,1.43,335.9,2019-11-30 00:17:00,9.622183,-79.9447
20.24,13.2,75.14,11.06,76.5,1.43,335.5,2019-11-30 00:18:00,9.62745,-79.9466
20.36,13.2,81.99,10.7,70.10000000000002,1.43,337.9,2019-11-30 00:19:00,9.63275,-79.9485
20.36,13.2,81.99,11.78,61.399999999999984,1.43,340.6,2019-11-30 00:20:00,9.638183,-79.950067
20.41,13.2,86.0,12.86,55.30000000000001,1.43,340.7,2019-11-30 00:21:00,9.643483,-79.9515
20.25,13.2,75.14,10.685,58.30000000000001,1.43,340.7,2019-11-30 00:22:00,9.64895,-79.95298299999997
20.29,13.2,77.5,7.87,51.899999999999984,1.43,341.1,2019-11-30 00:23:00,9.654417,-79.954417
20.19,13.2,78.31,12.14,29.300000000000008,1.43,342.7,2019-11-30 00:24:00,9.659883,-79.955867
20.06,13.2,75.14,10.85,45.19999999999999,1.43,345.8,2019-11-30 00:25:00,9.66555,-79.95693299999998
19.99,13.2,74.55,13.99,46.19999999999999,1.43,345.8,2019-11-30 00:26:00,9.671132,-79.957883
19.85,13.2,74.55,14.61,38.89999999999998,1.43,347.1,2019-11-30 00:27:00,9.676702,-79.958883
19.89,13.2,74.55,14.1,47.899999999999984,1.43,348.1,2019-11-30 00:28:00,9.682133,-79.95961700000002
19.76,13.2,73.02,10.635,29.800000000000008,1.43,347.2,2019-11-30 00:29:00,9.68775,-79.960383
19.8,13.2,74.55,14.1,49.100000000000016,1.43,347.9,2019-11-30 00:30:00,9.693333,-79.961217
19.7,13.2,75.32,14.1,48.399999999999984,1.43,349.6,2019-11-30 00:31:00,9.698933,-79.961917
19.66,13.2,75.32,12.09,49.100000000000016,1.43,349.9,2019-11-30 00:32:00,9.704547999999999,-79.96248299999998
19.71,13.2,73.81,10.38,50.30000000000001,1.43,348.7,2019-11-30 00:33:00,9.71025,-79.963133
19.82,13.2,74.55,14.76,42.0,1.43,349.0,2019-11-30 00:34:00,9.715833,-79.96386700000002
19.58,13.2,75.32,12.19,44.19999999999999,1.43,348.8,2019-11-30 00:35:00,9.721233,-79.9645
19.75,13.2,73.81,9.67,45.69999999999999,1.43,349.3,2019-11-30 00:36:00,9.7268,-79.9652
19.83,13.2,74.55,13.99,45.899999999999984,1.43,349.1,2019-11-30 00:37:00,9.732367,-79.96588299999998
19.76,13.2,70.35,8.95,34.30000000000001,1.43,348.7,2019-11-30 00:38:00,9.737917,-79.9666
19.7,13.2,73.81,10.91,49.5,1.43,348.5,2019-11-30 00:39:00,9.743483,-79.96735
19.7,13.2,73.81,10.865,35.69999999999999,1.43,348.3,2019-11-30 00:40:00,9.74905,-79.968083
19.69,13.2,75.32,13.79,47.30000000000001,1.43,347.7,2019-11-30 00:41:00,9.754617,-79.96885
19.93,13.2,73.02,10.08,48.30000000000001,1.43,347.7,2019-11-30 00:42:00,9.760117999999999,-79.96973299999998
19.87,13.2,73.02,11.2,44.600000000000016,1.43,349.4,2019-11-30 00:43:00,9.7657,-79.97053299999997
