[[8.422956]]
[[4.052852]]
[[0.42326546]]
[[0.42326546]]
[[10.022379]]
[[0.74926853]]
[[0.5901985]]
[[0.42326546]]
[[5.6174164]]
[[0.55503654]]
[[3.9227104]]
[[6.4574604]]
[[5.4574604]]
[[5.5787354]]
[[4.9227104]]
[[3.9227104]]
[[5.4574604]]
[[0.40980148]]
[[7.3810844]]
[[3.8569756]]
[[2.8569756]]
[[8.422956]]
[[3.8569756]]
[[3.8569756]]
[[0.74926853]]
[[5.052852]]
[[5.052852]]
[[6.2120113]]
[[2.4476385]]
[[0.74926853]]
[[5.052852]]
[[0.74926853]]
[[4.052852]]
[[5.052852]]
[[6.5787354]]
[[6.4574604]]
[[4.052852]]
[[5.052852]]
[[0.5901985]]
[[0.25073147]]
[[0.59227085]]
[[3.9227104]]
[[2.9227104]]
[[3.6799622]]
[[15.245636]]
[[5.863961]]
[[4.2790413]]
[[1.9900894]]
[[4.8487244]]
[[15.245636]]
[[1.9900894]]
[[0.9305897]]
[[0.5901985]]
[[5.5787354]]
[[1.062746]]
[[5.9227104]]
[[4.8487244]]
[[4.8487244]]
[[17.232794]]
[[0.9900894]]
[[2.6799622]]
[[3.6799622]]
[[16.245636]]
[[3.9227104]]
[[2.9227104]]
[[1.5922709]]
[[15.699511]]
[[3.9028835]]
[[3.9227104]]
[[5.863961]]
[[16.291214]]
[[6.4574604]]
[[17.232794]]
[[0.9900894]]
[[5.863961]]
[[6.4574604]]
[[6.4574604]]
[[2.9227104]]
[[16.291214]]
[[1.9900894]]
[[3.6799622]]
[[5.863961]]
[[6.4574604]]
[[16.245636]]
[[0.9900894]]
[[16.245636]]
[[7.461337]]
[[17.291214]]
[[6.4574604]]
[[3.9227104]]
[[6.461337]]
[[16.291214]]
[[6.461337]]
[[3.9227104]]
[[6.4574604]]
[[6.4574604]]
[[7.461337]]
[[1.7584791]]
[[0.9900894]]
[[5.4574604]]
[[3.253727]]
[[6.4574604]]
[[0.9900894]]
[[15.245636]]
[[16.291214]]
[[15.277351]]
[[1.7202549]]
[[6.4574604]]
[[6.4574604]]
[[17.291214]]
[[6.4574604]]
[[6.4574604]]
[[1.9613132]]
[[6.4574604]]
[[6.4574604]]
[[6.863961]]
[[17.291214]]
[[7.863961]]
[[13.245636]]
[[14.232794]]
[[7.863961]]
[[5.863961]]
[[6.4574604]]
[[6.4574604]]
[[6.4574604]]
[[1.5711956]]
[[0.5711956]]
[[5.4574604]]
[[6.9545403]]
[[6.4574604]]
[[4.6178913]]
[[5.3210316]]
[[16.291214]]
[[4.6558228]]
[[4.3210316]]
[[6.4574604]]
[[17.291214]]
[[4.6558228]]
[[4.3210316]]
[[6.9545403]]
[[2.0512934]]
[[1.9613132]]
[[0.9068756]]
[[1.0512934]]
[[0.09312439]]
[[1.0512934]]
[[2.7165775]]
[[0.06112766]]
[[2.0512934]]
[[0.9068756]]
[[0.9068756]]
[[0.9068756]]
[[0.9068756]]
[[0.3834772]]
[[0.09312439]]
[[0.9068756]]
[[0.9068756]]
[[0.6165228]]
[[0.9068756]]
[[0.3834772]]
[[0.3834772]]
[[1.0512934]]
[[0.9068756]]
[[0.6165228]]
[[0.9068756]]
[[0.9068756]]
[[0.9068756]]
[[0.9068756]]
[[0.09312439]]
[[0.9068756]]
[[12.786793]]
[[0.3834772]]
[[0.9068756]]
[[0.9068756]]
[[0.09312439]]
[[2.7165775]]
[[0.9068756]]
[[0.9068756]]
[[0.9068756]]
[[15.097946]]
[[13.17234]]
[[0.71657753]]
[[1.3834772]]
[[11.606876]]
[[0.06112766]]
[[0.06112766]]
[[1.0611277]]
[[1.0512934]]
[[2.7165775]]
[[2.7165775]]
[[3.7165775]]
[[6.9545403]]
[[0.06112766]]
[[3.7165775]]
[[0.9068756]]
[[0.06112766]]
[[2.0512934]]
[[13.75074]]
[[1.0512934]]
[[12.17234]]
[[0.05863857]]
[[14.606876]]
[[0.9068756]]
[[3.7165775]]
[[2.7165775]]
[[2.7165775]]
[[2.7165775]]
[[2.7165775]]
[[0.05863857]]
[[0.6165228]]
[[13.75074]]
[[15.937271]]
[[13.606876]]
[[0.06112766]]
[[13.17234]]
[[13.75074]]
[[2.7165775]]
[[13.75074]]
[[0.15572548]]
[[14.75074]]
[[0.15572548]]
[[0.15572548]]
[[14.75074]]
[[0.06112766]]
[[2.7165775]]
[[0.15572548]]
[[2.7165775]]
[[1.0611277]]
[[0.79990387]]
[[2.7165775]]
[[0.3834772]]
[[0.90591145]]
[[0.06112766]]
[[1.1557255]]
[[12.17234]]
[[0.06112766]]
[[1.0611277]]
[[0.15572548]]
[[0.79990387]]
[[1.1557255]]
[[13.606876]]
[[14.75074]]
[[13.75074]]
[[14.75074]]
[[5.5787354]]
[[11.75074]]
[[3.5787354]]
[[11.75074]]
[[13.624733]]
[[14.75074]]
[[13.75074]]
[[15.239391]]
[[5.5787354]]
[[14.75074]]
[[5.5787354]]
[[12.75074]]
[[10.75074]]
[[0.71657753]]
[[10.75074]]
[[11.75074]]
[[11.75074]]
[[1.7165775]]
[[12.75074]]
[[4.5787354]]
[[1.7165775]]
[[1.7165775]]
[[12.75074]]
[[1.7165775]]
[[14.937271]]
[[12.75074]]
[[13.937271]]
[[14.937271]]
[[1.7165775]]
[[0.20161915]]
[[4.5787354]]
[[12.75074]]
[[1.7165775]]
[[13.737537]]
[[1.7165775]]
[[1.7165775]]
[[14.937271]]
[[1.7165775]]
[[0.86830616]]
[[0.71657753]]
[[1.7165775]]
[[1.8442745]]
[[0.20161915]]
[[1.7165775]]
[[0.71657753]]
[[1.7165775]]
[[1.7165775]]
[[0.7420492]]
[[0.08856964]]
[[1.5332451]]
[[3.0087776]]
[[2.533245]]
[[2.533245]]
[[3.5787354]]
[[3.0087776]]
[[4.5787354]]
[[0.19778061]]
[[4.5787354]]
[[1.7165775]]
[[1.7165775]]
[[13.937271]]
[[1.7165775]]
[[1.7165775]]
[[14.937271]]
[[0.71657753]]
[[0.28342247]]
[[0.5082054]]
[[12.937271]]
[[13.937271]]
[[13.624733]]
[[14.937271]]
[[12.75074]]
[[14.937271]]
[[11.75074]]
[[1.7165775]]
[[15.937271]]
[[14.937271]]
[[14.937271]]
[[11.75074]]
[[12.75074]]
[[4.5787354]]
[[11.75074]]
[[11.75074]]
[[14.949112]]
[[3.5787354]]
[[11.75074]]
[[12.75074]]
[[4.5787354]]
[[13.624733]]
[[11.75074]]
[[4.5787354]]
[[4.5787354]]
[[4.5787354]]
[[11.75074]]
[[4.5787354]]
[[0.40980148]]
[[13.624733]]
[[4.5787354]]
[[12.624733]]
[[13.624733]]
[[13.624733]]
[[13.624733]]
[[5.1350956]]
[[13.624733]]
[[13.624733]]
[[13.624733]]
[[13.624733]]
[[3.5787354]]
[[13.624733]]
[[4.5787354]]
[[13.624733]]
[[12.624733]]
[[13.624733]]
[[13.624733]]
[[10.288593]]
[[0.40980148]]
[[10.288593]]
[[13.624733]]
[[0.40980148]]
[[0.40980148]]
[[10.288593]]
[[10.288593]]
[[4.502516]]
[[5.502516]]
[[6.052852]]
[[6.052852]]
[[4.615178]]
[[5.502516]]
[[11.227873]]
[[8.052853]]
[[8.052853]]
[[9.052853]]
[[5.502516]]
[[6.052852]]
[[4.502516]]
[[5.502516]]
[[6.052852]]
[[6.052852]]
[[5.502516]]
[[7.052852]]
[[5.502516]]
[[5.502516]]
[[5.502516]]
[[5.502516]]
[[4.615178]]
[[5.502516]]
[[11.227873]]
[[4.615178]]
[[11.227873]]
[[3.615178]]
[[11.227873]]
[[10.227873]]
[[3.615178]]
[[11.227873]]
[[3.615178]]
[[4.615178]]
[[3.615178]]
[[5.502516]]
[[4.615178]]
[[11.227873]]
[[5.502516]]
[[4.502516]]
[[5.502516]]
[[5.502516]]
[[4.502516]]
[[5.502516]]
[[4.502516]]
[[5.502516]]
[[3.615178]]
[[7.052852]]
[[5.502516]]
[[4.615178]]
[[5.502516]]
[[4.615178]]
[[3.615178]]
[[3.615178]]
[[4.502516]]
[[6.052852]]
[[4.502516]]
[[3.615178]]
[[4.502516]]
[[7.052852]]
[[6.052852]]
[[4.502516]]
[[5.502516]]
[[4.502516]]
[[6.052852]]
[[7.052852]]
[[0.40980148]]
[[1.4098015]]
[[0.40980148]]
[[13.937271]]
[[0.40843582]]
[[3.2016191]]
[[9.749558]]
[[3.3834772]]
[[8.863961]]
[[7.7495584]]
[[6.6558228]]
[[8.943472]]
[[7.9093704]]
[[8.749558]]
[[3.4077244]]
[[10.330555]]
[[8.749558]]
[[9.447265]]
[[10.351187]]
[[10.330555]]
[[10.330555]]
[[8.749558]]
[[10.351187]]
[[9.6802845]]
[[10.673583]]
[[10.330555]]
[[10.351187]]
[[10.330555]]
[[6.6558228]]
[[2.9060955]]
[[11.476406]]
[[10.476406]]
[[10.330555]]
[[2.4199104]]
[[4.861349]]
[[6.6558228]]
[[8.863961]]
[[11.330555]]
[[6.6558228]]
[[2.9060955]]
[[10.330555]]
[[10.330555]]
[[6.6558228]]
[[10.330555]]
[[1.7999039]]
[[2.2176476]]
[[2.2176476]]
[[2.3834772]]
[[0.7548075]]
[[1.5755768]]
[[10.476406]]
[[0.5755768]]
[[2.2176476]]
[[2.7999039]]
[[1.2176476]]
[[1.5755768]]
[[1.5755768]]
[[1.2176476]]
[[1.5755768]]
[[0.5755768]]
[[11.129011]]
[[1.2176476]]
[[2.2176476]]
[[0.5755768]]
[[2.2176476]]
[[1.2176476]]
[[2.2176476]]
[[2.2176476]]
[[6.050293]]
[[3.5755768]]
[[4.7548075]]
[[3.5755768]]
[[1.8442745]]
[[1.8442745]]
[[1.7548075]]
[[1.8442745]]
[[6.7627754]]
[[5.889906]]
[[1.8442745]]
[[6.050293]]
[[8.863961]]
[[2.4903126]]
[[1.4903126]]
[[8.863961]]
[[4.9509277]]
[[10.330555]]
[[8.863961]]
[[9.863961]]
[[10.638994]]
[[1.3616505]]
[[10.330555]]
[[8.863961]]
[[8.863961]]
[[8.863961]]
[[10.330555]]
[[8.863961]]
[[8.863961]]
[[3.4903126]]
[[8.863961]]
[[2.4903126]]
[[8.863961]]
[[8.863961]]
[[7.863961]]
[[8.863961]]
[[10.638994]]
[[5.6558228]]
[[6.6558228]]
[[15.545574]]
[[2.4903126]]
[[10.638994]]
[[2.4903126]]
[[11.638994]]
[[8.863961]]
[[8.863961]]
[[8.863961]]
[[10.638994]]
[[2.4903126]]
[[4.9509277]]
[[3.9509277]]
[[1.7548075]]
[[2.2016191]]
[[2.5755768]]
[[5.889906]]
[[4.7957706]]
[[9.863961]]
[[2.4903126]]
[[2.8919334]]
[[9.121197]]
[[4.7957706]]
[[14.232794]]
[[2.2016191]]
[[13.232794]]
[[8.121197]]
[[8.679962]]
[[7.679962]]
[[7.679962]]
[[8.121197]]
[[5.32098]]
[[6.679962]]
[[5.32098]]
[[3.1744175]]
[[5.32098]]
[[10.5824175]]
[[7.9697113]]
[[7.9697113]]
[[4.32098]]
[[5.32098]]
[[7.0290813]]
[[8.121197]]
[[9.121197]]
[[5.9122105]]
[[5.9122105]]
[[1.2016191]]
[[1.2016191]]
[[0.09793472]]
[[14.139725]]
[[0.30221367]]
[[15.112144]]
[[2.5787354]]
[[3.5787354]]
[[0.30221367]]
[[15.112144]]
[[2.5787354]]
[[12.624733]]
[[1.1631279]]
[[1.1631279]]
[[1.3022137]]
[[1.2016191]]
[[0.18572712]]
