stw,draft,foc,ws,wd,swh,lat,lon,dt,vslHeading,wsWS
13.68,10.105,47.0,6.2,89.53,1.28,10.365067,-75.53295,2020-06-30 02:03:00,154.87,1.98
14.7719,9.315,52.0,0.4,100.93,1.15,22.7043415,-75.5328,2020-06-30 02:11:00,188.82,4.88
14.1954,9.985,46.0,0.6,224.16000000000003,1.28,10.327667,-75.534417,2020-06-30 02:12:00,208.54,1.98
11.61,10.1,20.0,1.1,210.2,1.28,10.323617,-75.540133,2020-06-30 02:14:00,245.8,1.98
11.45,10.13,36.5,2.6,211.63,1.28,10.3211,-75.54615,2020-06-30 02:16:00,248.37,1.98
11.2726,10.13,22.0,1.3,320.03,1.28,10.320017,-75.549233,2020-06-30 02:17:00,252.17,1.98
11.22,10.09,22.0,2.3,195.455,1.28,10.319117,-75.549233,2020-06-30 02:18:00,270.945,1.98
11.22,10.09,23.0,2.6,213.72,1.28,10.318417,-75.555433,2020-06-30 02:19:00,259.18,1.98
10.95,10.115,23.0,5.7,155.42,1.28,10.3179,-75.5585,2020-06-30 02:20:00,262.68,1.98
10.89,10.085,23.0,7.3,109.32999999999998,0.0,10.31755,23.231175,2020-06-30 02:21:00,264.97,2.28
10.9,10.09,22.0,2.15,227.94000000000003,1.28,10.31725,-75.56475,2020-06-30 02:22:00,265.46,1.98
10.74,10.105,22.0,8.6,159.79000000000005,1.28,10.31705,-75.56785,2020-06-30 02:23:00,267.01,1.98
10.5,10.085,23.0,3.7,115.68999999999996,1.19,22.15585,-75.57091700000002,2020-06-30 02:24:00,267.41,6.07
10.62,10.155,23.0,5.65,153.51,1.28,10.316683,-75.573883,2020-06-30 02:25:00,267.69,1.98
12.61,9.975,29.5,6.5,128.75,1.28,10.3202,-75.620133,2020-06-30 02:42:00,297.45,1.98
13.36,9.94,58.0,7.8,211.84000000000003,1.28,10.323333,-75.62683299999998,2020-06-30 02:44:00,299.71,1.98
13.41,9.95,55.0,5.95,142.04999999999995,0.0,10.32515,23.196983499999998,2020-06-30 02:45:00,302.55,2.28
