<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
<<<<<<< HEAD
stw,draft,foc,ws,wd,swh,vslHeading,dt
12.439,9.19,28.31,11.5,253.13,1.02,84.97,2020-05-30 06:27:00
12.429,9.19,29.0,11.1,203.43,1.02,135.07,2020-05-30 06:28:00
12.458,9.18,28.0,10.7,206.23,0.85,135.07,2020-05-30 06:29:00
12.357999999999999,9.21,29.0,10.8,209.13,1.22,135.07,2020-05-30 06:30:00
12.427,9.2,28.0,10.8,108.29,0.61,135.21,2020-05-30 06:31:00
12.425999999999998,9.185,28.31,9.9,204.06,0.85,134.24,2020-05-30 06:32:00
12.254000000000001,9.17,29.0,10.3,208.34000000000003,1.02,133.76,2020-05-30 06:33:00
12.254000000000001,9.19,28.0,11.1,209.55,1.02,133.95,2020-05-30 06:34:00
12.364,9.21,28.0,10.8,207.71,1.02,134.09,2020-05-30 06:35:00
12.354000000000001,9.215,29.0,10.7,206.38,1.02,134.22,2020-05-30 06:36:00
12.333,9.175,28.0,10.8,210.35,1.02,134.35,2020-05-30 06:37:00
12.312000000000001,9.165,29.5,11.3,209.45,1.02,134.05,2020-05-30 06:38:00
12.302,9.165,29.0,11.9,224.98,1.02,134.02,2020-05-30 06:39:00
12.251,10.03,29.0,12.2,224.95,1.02,134.05,2020-05-30 06:40:00
12.25,9.16,28.0,12.5,204.18000000000004,1.02,133.92,2020-05-30 06:41:00
12.25,8.485,29.0,13.1,211.84,1.02,134.06,2020-05-30 06:42:00
12.18,8.485,29.0,13.1,255.16,1.02,84.34,2020-05-30 06:43:00
12.149000000000001,9.195,29.0,12.5,211.34,1.02,133.86,2020-05-30 06:44:00
12.049000000000001,9.155,28.0,12.5,210.18,1.02,133.82,2020-05-30 06:45:00
12.187999999999999,9.185,29.0,11.9,207.84,1.02,133.96,2020-05-30 06:46:00
12.197000000000001,9.18,29.0,12.4,205.31,1.02,133.89,2020-05-30 06:47:00
12.147,8.309999999999999,29.0,7.7,42.34,1.02,134.01,2020-05-30 06:48:00
12.187000000000001,9.18,29.0,7.7,37.44,1.02,134.11,2020-05-30 06:49:00
12.175999999999998,9.18,29.0,12.3,206.9,1.02,134.0,2020-05-30 06:50:00
12.195,9.185,28.3,11.9,216.455,1.02,123.845,2020-05-30 06:51:00
12.145,9.16,29.0,12.7,207.29,1.02,133.91,2020-05-30 06:52:00
12.144,9.18,29.0,13.2,210.92,1.02,133.98,2020-05-30 06:53:00
12.222999999999999,9.18,29.0,12.2,211.02,1.02,133.88,2020-05-30 06:54:00
12.265,9.18,29.0,12.9,209.55,1.02,133.95,2020-05-30 06:55:00
12.164000000000001,9.185,29.0,12.1,209.63,1.02,133.87,2020-05-30 06:56:00
12.264000000000001,9.185,29.0,12.8,208.53,1.02,133.87,2020-05-30 06:57:00
12.299000000000001,9.195,29.0,12.7,208.13,1.02,133.97,2020-05-30 06:58:00
12.158,9.195,28.13,15.05,209.85,1.02,133.85,2020-05-30 06:59:00
12.307,9.195,28.64,12.3,212.69,1.02,134.11,2020-05-30 07:00:00
12.3,9.195,28.64,12.5,208.2,1.02,134.0,2020-05-30 07:01:00
12.311,7.790000000000001,33.0,10.0,208.16000000000003,1.02,133.94,2020-05-30 07:02:00
12.263,9.19,28.0,11.9,220.65,1.02,124.25,2020-05-30 07:03:00
12.265,9.225,28.31,11.9,206.83,1.02,135.27,2020-05-30 07:04:00
12.345999999999998,8.272499999999999,31.53,11.9,48.93500000000002,0.61,124.365,2020-05-30 07:05:00
12.368,9.18,28.0,11.9,38.32000000000002,1.02,134.98,2020-05-30 07:06:00
12.269,9.185,30.0,11.9,210.72000000000003,1.02,134.88,2020-05-30 07:07:00
12.270999999999999,9.185,28.0,12.4,207.33,1.02,134.77,2020-05-30 07:08:00
12.392999999999999,9.205,28.0,12.5,256.915,1.02,85.185,2020-05-30 07:09:00
12.404000000000002,7.5875,32.06,12.5,228.47000000000003,1.02,113.63,2020-05-30 07:10:00
12.415999999999999,7.5875,28.0,12.0,233.67,1.02,113.63,2020-05-30 07:11:00
12.467,9.22,29.0,7.85,225.48,1.31,124.22,2020-05-30 07:12:00
12.469000000000001,9.205,29.0,12.1,207.55,1.02,134.85,2020-05-30 07:13:00
12.481,9.2,29.0,12.6,213.75,1.02,134.95,2020-05-30 07:14:00
12.282,8.342500000000001,32.06,13.1,213.14,1.02,134.96,2020-05-30 07:15:00
12.414000000000001,9.175,28.0,12.7,204.47,1.02,135.03,2020-05-30 07:16:00
12.395999999999999,9.245,29.0,14.85,207.59,1.02,135.21,2020-05-30 07:17:00
12.387,9.185,28.0,13.2,205.39,1.02,135.01,2020-05-30 07:18:00
12.288,9.204999999999998,29.0,12.2,220.015,1.02,124.385,2020-05-30 07:19:00
12.29,9.18,29.0,12.7,209.8,0.61,135.1,2020-05-30 07:20:00
12.341,9.185,28.0,12.9,205.3,1.02,135.0,2020-05-30 07:21:00
12.293,9.17,29.0,13.5,214.52,1.02,135.08,2020-05-30 07:22:00
12.405,9.195,29.0,11.0,213.43,1.02,134.97,2020-05-30 07:23:00
12.387,9.2,29.0,13.4,213.43,1.02,134.97,2020-05-30 07:24:00
12.398,9.2,29.0,12.2,223.91,1.02,135.09,2020-05-30 07:25:00
12.299000000000001,9.185,29.0,10.4,213.89,1.02,135.11,2020-05-30 07:26:00
12.345,7.35,28.0,10.4,129.33999999999997,1.02,135.11,2020-05-30 07:27:00
12.415999999999999,9.18,29.0,13.5,210.18000000000004,1.02,134.92,2020-05-30 07:28:00
12.427999999999999,9.22,29.0,13.1,211.65,1.02,135.05,2020-05-30 07:29:00
12.349,9.2,28.0,13.7,205.23,1.02,134.97,2020-05-30 07:30:00
12.251,9.21,29.0,13.6,207.03000000000003,1.0,135.07,2020-05-30 07:31:00
12.362,9.2375,29.0,13.2,208.52,1.0,134.98,2020-05-30 07:32:00
12.354000000000001,9.205,29.0,14.1,84.35000000000002,1.0,134.95,2020-05-30 07:33:00
12.355,7.6,29.0,13.2,211.04,1.02,135.06,2020-05-30 07:34:00
12.357000000000001,9.22,29.0,13.3,202.9,1.0,135.1,2020-05-30 07:35:00
12.338,9.215,29.0,13.3,252.295,0.39,85.705,2020-05-30 07:36:00
12.26,8.317499999999999,32.06,13.1,207.33,1.0,134.97,2020-05-30 07:37:00
12.227,9.22,28.13,12.9,205.2,1.0,135.0,2020-05-30 07:38:00
12.277999999999999,9.215,28.64,12.4,215.65,1.0,135.25,2020-05-30 07:39:00
12.29,9.215,29.0,12.4,208.21,1.0,135.09,2020-05-30 07:40:00
12.23,9.21,29.0,12.4,208.39,1.0,134.91,2020-05-30 07:41:00
12.232000000000001,9.215,28.0,13.2,208.32,1.0,134.98,2020-05-30 07:42:00
12.252,9.215,29.0,12.5,208.64,1.0,134.86,2020-05-30 07:43:00
12.214,9.215,29.0,13.5,207.45,1.0,134.85,2020-05-30 07:44:00
12.232999999999999,9.22,29.0,13.2,209.59000000000003,1.0,134.01,2020-05-30 07:45:00
12.243,9.215,29.0,13.0,208.19,1.0,133.56,2020-05-30 07:46:00
12.245999999999999,9.215,28.0,13.3,211.06000000000003,1.0,134.04,2020-05-30 07:47:00
12.247,9.222500000000002,29.0,13.2,211.84000000000003,1.0,134.26,2020-05-30 07:48:00
12.138,9.225,28.5,12.7,212.01,1.0,134.09,2020-05-30 07:49:00
12.139000000000001,9.215,28.0,12.2,142.16,1.0,38.94,2020-05-30 07:50:00
12.19,7.335,29.0,12.9,205.96,1.0,134.04,2020-05-30 07:51:00
12.241,9.215,28.0,12.4,207.93000000000004,1.0,134.17,2020-05-30 07:52:00
12.142999999999999,9.205,29.0,12.4,211.93000000000004,1.0,134.17,2020-05-30 07:53:00
12.142999999999999,10.895,29.0,11.5,216.52,1.0,134.03,2020-05-30 07:54:00
12.204,9.22,28.13,12.3,208.35,1.0,134.15,2020-05-30 07:55:00
12.145,10.89,28.13,12.7,302.2,1.0,40.3,2020-05-30 07:56:00
12.177,9.245,28.5,12.0,210.72,1.0,133.98,2020-05-30 07:57:00
12.228,9.22,29.0,12.5,209.57,1.0,133.93,2020-05-30 07:58:00
12.229000000000001,9.22,28.13,12.1,62.98999999999998,1.0,133.96,2020-05-30 07:59:00
12.317,9.215,29.0,12.2,212.54,0.5,133.96,2020-05-30 08:00:00
12.22,9.225,28.0,12.2,225.04,1.0,133.96,2020-05-30 08:01:00
12.302,9.215,29.0,12.3,224.98,0.59,134.02,2020-05-30 08:02:00
12.315,9.22,29.0,9.0,224.98,0.59,134.02,2020-05-30 08:03:00
12.228,8.317499999999999,28.0,9.0,43.22999999999999,1.12,134.02,2020-05-30 08:04:00
12.23,8.317499999999999,29.0,12.4,210.15,1.0,134.05,2020-05-30 08:05:00
12.302999999999999,8.3025,32.06,12.5,210.14,1.0,134.06,2020-05-30 08:06:00
12.325999999999999,9.215,29.0,12.5,213.51,1.0,134.19,2020-05-30 08:07:00
12.238,9.225,29.0,11.95,213.33,1.0,134.07,2020-05-30 08:08:00
12.331,7.345,29.0,10.0,212.53000000000003,1.0,134.07,2020-05-30 08:09:00
12.343,9.215,29.0,12.35,262.43,1.0,133.92,2020-05-30 08:10:00
12.315999999999999,9.21,28.0,12.2,212.78,1.0,133.92,2020-05-30 08:11:00
12.349,9.22,28.64,13.85,222.92,1.0,123.88,2020-05-30 08:12:00
12.350999999999999,9.21,28.64,12.7,212.3,1.0,133.8,2020-05-30 08:13:00
12.344000000000001,9.2,29.0,12.7,205.22,1.0,133.78,2020-05-30 08:14:00
12.357000000000001,7.814999999999999,28.0,12.0,208.28000000000003,1.0,133.82,2020-05-30 08:15:00
12.359000000000002,9.215,29.0,11.4,208.08,1.0,134.02,2020-05-30 08:16:00
12.383,10.0625,29.0,4.0,207.87000000000003,1.0,134.23,2020-05-30 08:17:00
12.366,9.21,29.0,12.1,202.21,0.59,134.29,2020-05-30 08:18:00
12.368,9.21,28.0,12.2,213.97000000000003,1.0,134.13,2020-05-30 08:19:00
12.315,9.25,28.64,13.8,211.91,1.0,134.09,2020-05-30 08:20:00
12.318,9.215,28.0,11.7,208.31,1.0,134.19,2020-05-30 08:21:00
12.350999999999999,9.225,29.0,8.4,174.73,1.12,134.27,2020-05-30 08:22:00
12.244000000000002,9.22,28.0,10.7,225.79,1.0,134.21,2020-05-30 08:23:00
12.245999999999999,9.235,29.0,9.0,225.99,1.0,134.01,2020-05-30 08:24:00
12.308,9.235,29.0,9.0,208.50000000000003,1.0,134.1,2020-05-30 08:25:00
12.341,9.22,29.0,12.8,207.96000000000004,1.0,134.14,2020-05-30 08:26:00
12.254000000000001,9.22,29.0,10.0,207.97000000000003,1.0,134.13,2020-05-30 08:27:00
12.257,9.22,28.0,13.2,204.6,1.0,134.2,2020-05-30 08:28:00
12.349,9.24,29.0,10.0,214.18,1.0,134.12,2020-05-30 08:29:00
12.312000000000001,9.24,29.0,10.0,208.96,1.0,134.04,2020-05-30 08:30:00
12.295,9.2175,29.0,8.6,208.96,1.0,134.04,2020-05-30 08:31:00
12.297,6.3900000000000015,29.0,13.1,208.07,1.0,134.03,2020-05-30 08:32:00
12.343,9.21,29.0,10.0,212.87,1.0,134.03,2020-05-30 08:33:00
12.315999999999999,9.22,28.0,13.1,212.83,1.0,134.07,2020-05-30 08:34:00
12.219000000000001,9.25,29.0,13.8,81.44,1.0,134.11,2020-05-30 08:35:00
12.321,9.225,28.0,13.3,206.2,1.0,134.0,2020-05-30 08:36:00
12.314,9.225,28.0,13.3,205.79,1.0,134.11,2020-05-30 08:37:00
12.325999999999999,9.235,28.0,13.0,82.78999999999998,1.0,134.11,2020-05-30 08:38:00
12.329,7.61,29.0,13.5,129.54500000000002,1.12,87.35499999999998,2020-05-30 08:39:00
12.290999999999999,8.5525,29.0,13.1,208.11,1.0,133.99,2020-05-30 08:40:00
12.314,7.5875,29.0,10.9,216.365,1.0,123.835,2020-05-30 08:41:00
12.237,8.280000000000001,32.33,10.9,206.15,1.0,134.05,2020-05-30 08:42:00
12.309000000000001,9.215,28.64,13.1,211.15,1.0,134.05,2020-05-30 08:43:00
12.324000000000002,10.885,29.0,14.1,207.98,1.0,134.72,2020-05-30 08:44:00
12.328,9.215,29.0,8.0,203.17,1.04,135.13,2020-05-30 08:45:00
12.25,9.225,29.0,12.7,136.995,1.0,202.505,2020-05-30 08:46:00
12.252,9.21,29.0,8.0,207.2,1.04,134.9,2020-05-30 08:47:00
12.335999999999999,9.21,28.0,12.0,204.08,1.0,135.12,2020-05-30 08:48:00
12.368,9.2,29.0,11.8,209.38,1.0,135.12,2020-05-30 08:49:00
12.26,9.225,28.0,9.15,208.29,1.0,134.91,2020-05-30 08:50:00
12.333,9.225,28.31,10.7,208.25,1.0,134.95,2020-05-30 08:51:00
12.355,9.2,29.54,8.5,207.27,1.0,134.93,2020-05-30 08:52:00
12.267999999999999,9.286666666666667,30.0,12.0,204.51,1.0,134.99,2020-05-30 08:53:00
12.332,9.2,29.0,13.55,207.04,1.0,135.06,2020-05-30 08:54:00
12.312999999999999,9.215,28.0,12.75,202.04,1.0,135.06,2020-05-30 08:55:00
12.307,9.215,29.0,12.2,202.77,1.0,135.03,2020-05-30 08:56:00
12.379000000000001,9.204999999999998,29.0,12.2,203.9,1.0,135.0,2020-05-30 08:57:00
12.280999999999999,9.215,29.0,12.7,204.375,1.0,134.525,2020-05-30 08:58:00
12.283,9.215,28.0,13.1,208.86,1.0,134.84,2020-05-30 08:59:00
12.325999999999999,9.185,28.0,11.1,206.76,1.0,134.84,2020-05-30 09:00:00
12.29,9.204999999999998,29.0,13.4,205.46,1.0,135.04,2020-05-30 09:01:00
12.258,9.19,28.0,13.4,205.3,1.0,135.2,2020-05-30 09:02:00
12.270999999999999,8.2675,29.0,12.3,208.55,1.0,135.15,2020-05-30 09:03:00
12.244000000000002,6.315,29.0,12.8,207.73,1.0,135.07,2020-05-30 09:04:00
12.267000000000001,9.19,29.0,13.2,130.7,0.94,215.7,2020-05-30 09:05:00
12.261,9.185,29.0,13.6,208.33,1.0,134.97,2020-05-30 09:06:00
12.254000000000001,9.21,28.0,13.6,212.07,1.0,135.03,2020-05-30 09:07:00
12.257,9.19,29.0,12.35,212.17,1.0,134.93,2020-05-30 09:08:00
12.189,9.21,29.0,12.7,44.56999999999999,1.0,134.93,2020-05-30 09:09:00
12.193,9.19,28.13,12.7,209.66,1.0,135.04,2020-05-30 09:10:00
12.289000000000001,8.272499999999999,32.06,12.5,213.26,1.0,135.04,2020-05-30 09:11:00
12.203,9.195,30.0,12.8,107.23,1.0,124.87,2020-05-30 09:12:00
12.305,9.195,28.0,12.8,134.335,1.0,202.965,2020-05-30 09:13:00
12.277999999999999,9.175,29.0,12.3,139.13500000000002,1.0,202.965,2020-05-30 09:14:00
12.311,9.21,29.0,12.6,204.76,1.0,135.84,2020-05-30 09:15:00
12.312999999999999,9.1925,29.0,12.0,207.51,0.33,135.79,2020-05-30 09:16:00
12.307,9.195,29.0,12.0,223.0,1.0,136.0,2020-05-30 09:17:00
12.35,9.18,29.0,12.3,205.6,1.04,136.0,2020-05-30 09:18:00
12.423,9.19,29.0,11.9,205.58,1.0,136.02,2020-05-30 09:19:00
12.325999999999999,9.19,28.0,12.2,205.99,1.0,136.11,2020-05-30 09:20:00
12.329,9.19,29.0,12.9,203.7,1.0,136.0,2020-05-30 09:21:00
12.331,9.22,29.0,13.4,203.75,1.0,135.95,2020-05-30 09:22:00
12.443,9.22,29.0,14.2,203.91,1.0,135.79,2020-05-30 09:23:00
12.337,9.24,29.0,11.7,213.26,1.0,135.84,2020-05-30 09:24:00
12.43,9.21,29.0,11.5,210.36,1.12,135.84,2020-05-30 09:25:00
12.412,9.215,29.0,12.4,207.8,0.5,135.8,2020-05-30 09:26:00
12.377,9.215,29.0,12.4,202.555,0.5,136.14499999999998,2020-05-30 09:27:00
12.347999999999999,9.13,28.0,10.0,224.11,1.12,135.89,2020-05-30 09:28:00
12.370999999999999,9.19,29.0,11.9,210.12,1.12,135.78,2020-05-30 09:29:00
12.374,9.17,28.0,9.0,209.42,1.12,135.78,2020-05-30 09:30:00
12.357999999999999,9.17,29.0,11.2,209.17,1.12,136.03,2020-05-30 09:31:00
12.360999999999999,9.204999999999998,29.0,8.0,211.72,1.12,136.08,2020-05-30 09:32:00
12.364,10.885,29.0,8.0,206.85,1.12,136.15,2020-05-30 09:33:00
12.357000000000001,9.16,28.0,8.0,212.37,1.12,136.13,2020-05-30 09:34:00
12.270999999999999,9.21,29.0,8.0,212.97,1.12,136.33,2020-05-30 09:35:00
12.273,9.21,29.54,8.0,201.00000000000003,1.12,136.1,2020-05-30 09:36:00
12.296,9.18,29.54,8.0,201.78,1.12,136.22,2020-05-30 09:37:00
12.318,9.055,28.0,11.7,205.38,1.12,136.22,2020-05-30 09:38:00
12.284,9.195,29.0,12.7,205.64,1.12,135.96,2020-05-30 09:39:00
12.186,9.195,28.0,8.9,203.35,1.12,135.85,2020-05-30 09:40:00
12.279000000000002,9.2,29.0,8.9,206.22000000000003,1.12,135.88,2020-05-30 09:41:00
12.261,9.19,28.0,12.9,216.43,1.12,124.67,2020-05-30 09:42:00
12.292,9.15,29.0,13.4,219.23,1.12,124.67,2020-05-30 09:43:00
12.26,9.15,28.0,12.6,218.13,1.12,124.67,2020-05-30 09:44:00
12.244000000000002,6.33,29.0,13.6,207.19,1.12,136.31,2020-05-30 09:45:00
12.215,9.205,31.0,10.1,207.39,1.12,136.11,2020-05-30 09:46:00
12.165,9.205,28.3,10.1,203.42,1.12,135.68,2020-05-30 09:47:00
12.167,6.895,31.47,12.65,208.72,1.12,135.68,2020-05-30 09:48:00
12.171,9.195,28.13,12.8,203.15000000000003,1.12,135.95,2020-05-30 09:49:00
12.165,9.175,29.0,11.2,202.38,1.12,136.32,2020-05-30 09:50:00
12.075999999999999,9.175,29.0,13.2,201.23,1.12,136.07,2020-05-30 09:51:00
12.147,9.175,29.0,13.0,53.78,1.12,135.72,2020-05-30 09:52:00
12.14,9.16,28.3,11.25,201.63,1.12,135.87,2020-05-30 09:53:00
12.084000000000001,7.7175,31.47,12.7,199.23,1.12,136.17,2020-05-30 09:54:00
12.085999999999999,9.16,28.13,12.7,246.86,1.12,88.33999999999996,2020-05-30 09:55:00
12.088,7.808333333333334,29.0,12.8,200.97000000000003,1.12,136.13,2020-05-30 09:56:00
12.061,9.13,28.0,12.8,224.34,1.12,113.66,2020-05-30 09:57:00
12.092,3.495,31.47,12.5,213.26,1.12,124.74,2020-05-30 09:58:00
12.024000000000001,9.165,28.0,12.4,210.635,1.13,124.765,2020-05-30 09:59:00
12.036,9.145,28.13,12.5,197.9,0.94,135.8,2020-05-30 10:00:00
12.029000000000002,9.135,29.0,11.8,256.26,0.73,87.64,2020-05-30 10:01:00
12.001,9.16,28.0,11.8,200.96000000000004,1.13,136.14,2020-05-30 10:02:00
12.052999999999999,9.145,29.0,12.3,201.11,1.13,136.19,2020-05-30 10:03:00
12.085,8.235000000000001,29.0,12.1,259.725,1.13,76.675,2020-05-30 10:04:00
12.095,9.16,28.0,12.1,64.81,1.13,135.89,2020-05-30 10:05:00
12.007,9.2,29.0,12.1,201.41000000000003,1.13,135.89,2020-05-30 10:06:00
12.109000000000002,7.8,29.0,11.7,198.6,1.13,136.0,2020-05-30 10:07:00
12.012,7.8,32.33,11.85,199.33,1.34,136.17,2020-05-30 10:08:00
12.112,9.135000000000002,30.0,11.2,200.49,1.13,135.91,2020-05-30 10:09:00
12.115,9.135000000000002,28.0,11.7,198.29,1.13,135.91,2020-05-30 10:10:00
12.126,9.155,29.0,11.7,198.19,1.12,136.01,2020-05-30 10:11:00
12.099,9.155,28.0,12.3,204.39,1.12,136.21,2020-05-30 10:12:00
12.120999999999999,9.145,28.13,12.1,222.11,1.12,113.59,2020-05-30 10:13:00
12.019,9.145,28.0,12.2,201.51,1.13,135.99,2020-05-30 10:14:00
12.120999999999999,10.04,29.0,12.2,200.21,1.13,135.99,2020-05-30 10:15:00
12.102,9.15,28.0,12.0,197.9,1.13,135.9,2020-05-30 10:16:00
12.123,9.1575,29.0,12.0,196.91,1.13,135.79,2020-05-30 10:17:00
12.124,9.165,28.0,8.9,201.86,1.13,135.84,2020-05-30 10:18:00
12.106,9.17,29.0,12.3,196.26,1.13,135.84,2020-05-30 10:19:00
12.148,9.155,28.0,13.2,198.83,1.13,136.07,2020-05-30 10:20:00
12.129000000000001,9.145,29.0,12.1,199.0,1.13,135.9,2020-05-30 10:21:00
12.110999999999999,7.5725,28.0,12.2,200.36,1.13,136.04,2020-05-30 10:22:00
12.119000000000002,9.165,29.0,7.2,198.39,1.13,135.31,2020-05-30 10:23:00
12.133,9.165,28.0,11.3,202.77,1.13,133.63,2020-05-30 10:24:00
12.024000000000001,9.13,28.0,12.1,202.29,1.13,133.71,2020-05-30 10:25:00
12.104000000000001,5.841666666666668,32.33,10.67,202.37,1.12,134.03,2020-05-30 10:26:00
12.126,8.711666666666666,29.0,12.0,200.41,1.12,134.09,2020-05-30 10:27:00
12.127,8.467500000000001,29.0,11.7,201.95,1.18,134.05,2020-05-30 10:28:00
12.118,9.165,29.0,6.0,191.28,1.43,134.02,2020-05-30 10:29:00
12.116,9.19,28.0,12.1,193.48,1.12,134.02,2020-05-30 10:30:00
12.155,9.13,28.3,11.9,203.86,1.1,132.84,2020-05-30 10:31:00
12.114,9.165,28.0,11.9,204.74,1.1,132.36,2020-05-30 10:32:00
12.113,9.15,29.0,6.0,200.44,1.23,131.96,2020-05-30 10:33:00
12.185,9.16,28.0,11.5,206.95,1.33,132.05,2020-05-30 10:34:00
12.177,9.15,29.0,12.0,42.63,1.1,296.37,2020-05-30 10:35:00
12.117,9.165,29.0,12.3,206.99,1.1,132.01,2020-05-30 10:36:00
12.219000000000001,9.175,29.0,12.3,205.89,1.1,132.21,2020-05-30 10:37:00
12.22,10.055,28.0,12.5,204.09,1.1,132.21,2020-05-30 10:38:00
12.262,9.165,29.0,12.5,204.83,0.93,132.17,2020-05-30 10:39:00
12.224,10.955,29.0,11.9,204.78000000000003,0.93,132.32,2020-05-30 10:40:00
12.222999999999999,10.955,29.0,12.5,195.43,1.1,131.97,2020-05-30 10:41:00
12.324000000000002,9.155,28.31,11.7,205.81000000000003,1.1,131.79,2020-05-30 10:42:00
12.284,9.145,28.31,11.8,198.81,1.07,131.69,2020-05-30 10:43:00
12.325999999999999,9.15,29.0,12.1,199.31000000000003,1.1,131.79,2020-05-30 10:44:00
12.309000000000001,9.175,29.0,12.2,197.15,1.1,132.05,2020-05-30 10:45:00
12.32,9.125,29.0,12.3,200.35,1.1,132.05,2020-05-30 10:46:00
12.273,9.13,29.0,12.9,198.97,1.1,131.93,2020-05-30 10:47:00
12.235,7.245000000000001,31.47,12.7,71.09,1.1,132.16,2020-05-30 10:48:00
12.305,9.135000000000002,28.64,13.0,203.99,1.1,132.11,2020-05-30 10:49:00
12.235999999999999,9.15,28.03,8.0,204.38,1.1,132.02,2020-05-30 10:50:00
12.335999999999999,9.1,29.0,8.0,202.68,1.1,132.02,2020-05-30 10:51:00
12.238,10.0475,29.0,8.0,199.81,1.1,131.99,2020-05-30 10:52:00
12.139000000000001,6.8525,29.0,8.0,199.68,1.1,132.12,2020-05-30 10:53:00
12.210999999999999,9.08,29.0,8.0,200.36,1.1,132.34,2020-05-30 10:54:00
12.142000000000001,9.08,29.0,8.0,202.64,1.1,132.26,2020-05-30 10:55:00
12.14,9.08,28.0,8.0,202.78000000000003,1.1,131.82,2020-05-30 10:56:00
12.140999999999998,8.4275,29.0,9.0,205.44000000000003,1.1,122.66,2020-05-30 10:57:00
12.110999999999999,9.105,29.0,9.0,197.01,1.1,131.49,2020-05-30 10:58:00
12.034,9.1,28.0,11.1,205.94,1.07,129.96,2020-05-30 10:59:00
12.024000000000001,9.1,28.0,9.0,96.10666666666668,1.1,129.96,2020-05-30 11:00:00
12.026,9.1125,29.0,9.0,204.84000000000003,1.1,128.26,2020-05-30 11:03:00
12.01,9.125,29.0,14.7,179.88,0.84,145.32,2020-05-30 14:12:00
12.02,9.105,29.0,7.0,180.16,1.21,145.04,2020-05-30 14:15:00
12.071,9.13,29.0,8.15,179.46,1.21,145.04,2020-05-30 14:19:00
12.119000000000002,9.1,29.0,6.0,191.43,1.21,145.07,2020-05-30 14:20:00
12.069,9.13,28.0,5.0,179.95,1.21,145.25,2020-05-30 14:21:00
12.118,9.105,28.0,6.0,179.95,1.21,145.25,2020-05-30 14:22:00
12.147,9.1,29.0,9.7,173.55,1.21,145.25,2020-05-30 14:23:00
12.093,9.105,29.0,7.0,188.3,1.21,145.4,2020-05-30 14:24:00
12.093,9.135,29.53,6.0,194.46,1.21,139.84,2020-05-30 14:25:00
