FOC
17.1
16.1
17.1
16.1
16.1
18.71
17.71
18.71
17.71
17.71
20.481
19.481
20.481
19.481
19.481
22.429100000000002
21.429100000000002
22.429100000000002
21.429100000000002
21.429100000000002
17.134382
16.134382
17.134382
16.134382
16.134382
18.7478202
17.7478202
18.924976299999997
17.924976299999997
17.7478202
20.52260222
19.52260222
20.52260222
19.52260222
19.52260222
22.429100000000002
21.429100000000002
22.429100000000002
21.429100000000002
21.429100000000002
18.583841
17.583841
18.583841
17.583841
17.583841
20.047941
19.047941
20.047941
19.047941
19.047941
21.9527351
20.9527351
21.9527351
20.9527351
20.9527351
24.048008610000004
23.048008610000004
24.048008610000004
23.048008610000004
23.048008610000004
20.279999999999998
19.279999999999998
20.28
19.28
19.279999999999998
21.279999999999998
20.279999999999998
21.28
20.28
20.279999999999998
21.9527351
20.9527351
21.9527351
20.9527351
20.9527351
24.048008610000004
23.048008610000004
24.048008610000004
23.048008610000004
23.048008610000004
29.14
28.14
29.14
28.14
28.14
30.64
29.64
30.64
29.64
29.64
32.14
31.14
32.14
31.14
31.14
33.64
32.64
33.64
32.64
32.64
30.14
29.14
30.14
29.14
29.14
30.64
30.64
30.64
30.64
30.64
33.14
32.14
33.14
32.14
32.14
33.64
32.64
33.64
32.64
32.64
31.14
30.14
31.14
30.14
30.14
34.154
33.38148
34.37620924
33.37620924
33.154
34.239442600000004
33.53564973
36.3345894
35.3345894
33.49663018070175
37.66338686
36.889214703
36.3345894
35.3345894
34.318504000000004
32.14
31.14
32.14
31.14
31.14
36.86425573076924
33.953810000000004
36.141328200000004
35.141328200000004
35.86425573076924
35.501577857586966
35.109117999999995
38.085653
37.085653
34.31509638895431
37.68002295997966
37.305268
40.28180299999999
39.28180299999999
35.903184736858144
