LATD,LOND,VESSEL_CODE,TELEGRAM_DATE,PORT
2,35,502,2010-06-04 20:12:00,MELILLA
2,35,502,2010-06-06 00:00:00,MELILLA
2,41,502,2010-06-08 19:00:00,BARCELONA
2,41,502,2010-06-12 21:36:00,BARCELONA
15,37,502,2010-06-14 23:00:00,Santa Panagia
15,37,502,2010-06-17 17:12:00,Santa Panagia
9,37,502,2010-06-18 13:30:00,Bizerte
9,37,502,2010-06-20 21:48:00,Bizerte
34,31,502,2010-06-24 16:30:00,Ashkelon
34,31,502,2010-06-28 05:42:00,Ashkelon
23,36,502,2010-06-30 08:12:00,NEAPOLIS
23,36,502,2010-06-30 13:24:00,NEAPOLIS
5,36,502,2010-07-04 13:12:00,GIBRALTAR
5,36,502,2010-07-05 01:54:00,GIBRALTAR
2,6,502,2010-07-14 13:30:00,COTONOU
2,6,502,2010-07-19 15:30:00,COTONOU
6,36,502,2010-07-31 05:30:00,SKIKDA
6,36,502,2010-08-02 19:24:00,SKIKDA
5,36,502,2010-08-04 15:30:00,GIBRALTAR
5,36,502,2010-08-05 01:54:00,GIBRALTAR
50,29,502,2010-08-19 16:48:00,TRAMANDAI
50,29,502,2010-08-26 18:00:00,TRAMANDAI
15,28,502,2010-09-08 08:30:00,LAS PALMAS
15,28,502,2010-09-09 12:00:00,LAS PALMAS
2,46,502,2010-09-12 15:00:00,DONGES
2,47,502,2010-09-17 05:30:00,DONGES
17,14,502,2010-09-23 19:00:00,DAKAR
17,14,502,2010-09-26 23:00:00,DAKAR
1,50,502,2010-10-04 07:00:00,FAWLEY
1,50,502,2010-10-07 11:36:00,FAWLEY
2,50,502,2010-10-07 16:00:00,PORTLAND (UK)
2,50,502,2010-10-08 01:30:00,PORTLAND (UK)
17,14,502,2010-10-15 17:00:00,DAKAR
17,14,502,2010-10-18 09:00:00,DAKAR
2,6,502,2010-10-23 05:30:00,COTONOU
2,6,502,2010-10-29 10:18:00,COTONOU
2,5,502,2010-10-29 12:48:00,Adrift bunker area
2,5,502,2010-10-29 14:30:00,Adrift bunker area
5,36,502,2010-11-07 17:00:00,GIBRALTAR
5,36,502,2010-11-11 16:30:00,GIBRALTAR
5,36,502,2010-11-11 17:18:00,ALGECIRAS
5,36,502,2010-11-14 04:00:00,ALGECIRAS
95,29,502,2010-11-28 06:42:00,Houston
95,29,502,2010-12-08 16:30:00,HOUSTON
0,0,502,2010-12-10 15:30:00,Pajaritos
0,0,502,2010-12-18 09:42:00,Pajaritos
97,22,502,2010-12-19 06:42:00,Tampico
97,22,502,2010-12-24 00:18:00,Tampico
95,29,502,2010-12-25 09:48:00,HOUSTON
95,29,502,2011-01-01 02:30:00,HOUSTON
70,18,502,2011-01-05 23:12:00,RIO HAINA
70,18,502,2011-01-07 21:30:00,RIO HAINA
64,17,502,2011-01-10 11:00:00,"St Croix (HOVIC, Limetree Bay)"
64,17,502,2011-01-14 13:30:00,"St Croix (HOVIC, Limetree Bay)"
72,41,502,2011-01-18 20:30:00,NEW HAVEN
72,41,502,2011-01-20 09:00:00,NEW HAVEN
71,42,502,2011-01-21 06:00:00,BOSTON
71,42,502,2011-01-22 10:00:00,BOSTON
54,47,502,2011-01-25 15:48:00,COME BY CHANCE
54,47,502,2011-01-27 10:18:00,COME BY CHANCE
71,41,502,2011-01-30 06:18:00,PROVIDENCE
71,41,502,2011-01-31 11:00:00,PROVIDENCE
76,37,502,2011-02-01 11:18:00,YORKTOWN
76,37,502,2011-02-03 16:00:00,YORKTOWN
91,30,502,2011-02-08 00:18:00,Plaquemine
91,30,502,2011-02-10 18:30:00,Plaquemine
55,5,502,2011-02-18 11:30:00,PARAMARIBO
55,6,502,2011-02-25 13:18:00,Paramaribo
61,10,502,2011-02-26 22:06:00,TRINIDAD
61,10,502,2011-02-27 23:30:00,TRINIDAD
62,10,502,2011-02-28 02:00:00,Trinidad Offshore
62,10,502,2011-03-01 12:00:00,Trinidad Offshore
8,12,502,2011-03-02 20:18:00,CURACAO
68,12,502,2011-03-07 11:24:00,CURACAO
79,9,502,2011-03-09 13:06:00,CRISTOBAL
79,9,502,2011-03-13 12:42:00,CRISTOBAL
89,29,502,2011-03-17 05:00:00,ALLIANCE
89,29,502,2011-03-20 00:48:00,ALLIANCE
94,18,502,2011-03-22 03:30:00,PAJARITOS
94,18,502,2011-03-23 12:00:00,PAJARITOS
97,27,502,2011-03-25 08:30:00,CORPUS CHRISTI
97,27,502,2011-03-29 13:30:00,CORPUS CHRISTI
94,18,502,2011-03-31 08:00:00,PAJARITOS
94,18,502,2011-04-01 19:00:00,PAJARITOS
96,19,502,2011-04-02 02:48:00,VERA CRUZ
96,19,502,2011-04-02 22:00:00,VERA CRUZ
96,27,502,2011-04-04 14:12:00,"Corpus Cristi,Tx"
96,27,502,2011-04-05 21:00:00,"Corpus Cristi,Tx"
95,29,502,2011-04-06 08:30:00,Houston
95,29,502,2011-04-14 01:00:00,HOUSTON
97,20,502,2011-04-15 15:30:00,TUXPAN
97,20,502,2011-04-18 18:30:00,TUXPAN
93,30,502,2011-04-20 12:00:00,LAKE CHARLES
93,30,502,2011-04-23 16:00:00,LAKE CHARLES
94,18,502,2011-04-25 18:00:00,PAJARITOS
94,18,502,2011-04-30 01:30:00,PAJARITOS
97,27,502,2011-05-01 19:30:00,CORPUS CHRISTI
97,27,502,2011-05-03 22:42:00,CORPUS CHRISTI
94,18,502,2011-05-05 18:30:00,PAJARITOS
94,18,502,2011-05-07 16:18:00,PAJARITOS
97,22,502,2011-05-08 13:30:00,TAMPICO
97,22,502,2011-05-09 20:30:00,TAMPICO
95,29,502,2011-05-11 04:48:00,HOUSTON
95,29,502,2011-05-15 17:00:00,HOUSTON
97,20,502,2011-05-17 06:48:00,TUXPAN
97,20,502,2011-05-25 17:30:00,TUXPAN
93,29,502,2011-05-27 08:00:00,PORT ARTHUR (USA)
93,29,502,2011-05-28 12:00:00,"Port Arthur,Tx"
93,29,502,2011-05-31 12:30:00,PORT ARTHUR (USA)
5,36,502,2011-06-15 14:42:00,ALGECIRAS
5,39,502,2011-06-16 12:00:00,"Algeciras,Spain"
5,39,502,2011-06-17 12:00:00,"Algeciras,Spain"
5,39,502,2011-06-18 12:00:00,"Algeciras,Spain"
5,36,502,2011-06-19 12:00:00,"Algeciras,Spain"
5,36,502,2011-06-20 12:00:00,"Algeciras,Spain"
5,36,502,2011-06-21 12:00:00,"Algeciras,Spain"
5,36,502,2011-06-22 12:00:00,"Algeciras,Spain"
5,36,502,2011-06-23 12:00:00,"Algeciras,Spain"
5,36,502,2011-06-23 19:00:00,ALGECIRAS
2,41,502,2011-06-25 10:24:00,BARCELONA
2,41,502,2011-06-25 12:00:00,"Barcelona,Spain"
2,41,502,2011-06-26 12:00:00,"Barcelona,Spain"
2,41,502,2011-06-27 12:00:00,"Barcelona,Spain"
2,41,502,2011-06-28 12:00:00,"Barcelona,Spain"
2,41,502,2011-06-29 12:00:00,"Barcelona,Spain"
2,41,502,2011-06-29 19:30:00,BARCELONA
1,41,502,2011-06-29 22:42:00,TARRAGONA
1,41,502,2011-06-30 12:00:00,"Tarragona,Spain"
0,0,502,2011-07-01 12:00:00,"Tarragona,Spain"
1,41,502,2011-07-02 12:00:00,"Tarragona,Spain"
1,41,502,2011-07-02 23:30:00,TARRAGONA
2,41,502,2011-07-03 02:36:00,BARCELONA
2,41,502,2011-07-03 12:00:00,"Barcelona,Spain"
2,41,502,2011-07-04 12:00:00,BARCELONA (SPAIN)
2,41,502,2011-07-05 12:00:00,Barcelona
2,41,502,2011-07-05 17:00:00,BARCELONA
2,41,502,2011-07-06 12:00:00,BARCELONA
2,41,502,2011-07-06 13:00:00,BARCELONA
2,38,502,2011-07-07 12:00:00,BARCELONA
2,41,502,2011-07-08 00:01:00,BARCELONA
9,39,502,2011-07-09 06:42:00,SARROCH
0,0,502,2011-07-09 12:00:00,"SARROCH,ITALY"
9,39,502,2011-07-10 12:00:00,"Sarroch,Italy"
9,39,502,2011-07-11 12:00:00,"Sarroch,Italy"
9,39,502,2011-07-12 12:00:00,"Sarroch,Italy"
9,34,502,2011-07-13 12:00:00,"Sarroch,Italy"
9,34,502,2011-07-14 12:00:00,"Sarroch,Italy"
9,39,502,2011-07-15 12:00:00,SARROCH
9,39,502,2011-07-16 12:00:00,"Sarroch,Italy"
9,39,502,2011-07-17 12:00:00,"Sarroch,Italy"
9,39,502,2011-07-18 12:00:00,SARROCH
9,39,502,2011-07-19 12:00:00,"Sarroch,Italy"
9,39,502,2011-07-20 12:00:00,"Sarroch,Italy"
9,39,502,2011-07-21 12:00:00,"Sarroch,Italy"
9,39,502,2011-07-21 22:00:00,SARROCH
5,36,502,2011-07-24 05:20:00,ALGECIRAS
5,36,502,2011-07-24 09:30:00,ALGECIRAS
94,18,502,2011-08-08 14:00:00,PAJARITOS
94,18,502,2011-08-09 12:00:00,PAJARITOS
94,18,502,2011-08-10 12:00:00,PAJARITOS
94,18,502,2011-08-11 12:00:00,pajaretos
94,18,502,2011-08-11 18:00:00,PAJARITOS
94,29,502,2011-08-13 15:30:00,BAYTOWN
94,29,502,2011-08-14 12:00:00,off Baytown Texas
94,29,502,2011-08-15 12:00:00,Off Baytown
94,29,502,2011-08-16 12:00:00,Off Baytown Texas
94,29,502,2011-08-17 12:00:00,Off Baytown
94,29,502,2011-08-18 12:00:00,off Baytown
94,29,502,2011-08-19 12:00:00,Off Baytown
94,29,502,2011-08-20 12:00:00,Off Baytown
94,29,502,2011-08-21 12:00:00,Off Baytown
94,29,502,2011-08-22 12:00:00,off Baytown
0,0,502,2011-08-23 12:00:00,baytown texas
0,0,502,2011-08-24 12:00:00,baytown
95,29,502,2011-08-24 20:30:00,BAYTOWN
5,36,502,2011-09-09 00:00:00,Algeciras
5,36,502,2011-09-10 12:00:00,ALGECIRAS
5,36,502,2011-09-11 12:00:00,ALGECIRAS
4,36,502,2011-09-12 12:00:00,ALGECIRAS
5,36,502,2011-09-12 16:00:00,Algeciras
2,41,502,2011-09-14 08:00:00,BARCELONA
2,41,502,2011-09-14 12:00:00,"Barcelona,spain"
2,41,502,2011-09-15 12:00:00,Barcelona spain
2,41,502,2011-09-16 12:00:00,Barcelona spain
2,41,502,2011-09-17 12:00:00,Barcelona spain
2,41,502,2011-09-18 02:30:00,BARCELONA
10,34,502,2011-09-20 09:00:00,LA SKHIRRA
10,34,502,2011-09-20 12:00:00,"LA SKHIRRA, TUNISIA"
10,34,502,2011-09-21 12:00:00,"la skhirra,tunisia"
10,34,502,2011-09-22 12:00:00,"la skhirra,tunisia"
10,34,502,2011-09-23 12:00:00,"la skhirra,tunisia"
10,34,502,2011-09-24 12:00:00,"la skhirra,tunisia"
10,34,502,2011-09-25 12:00:00,"la skhirra,tunisia"
10,34,502,2011-09-26 12:00:00,"la skhirra,tunisia"
10,34,502,2011-09-27 12:00:00,"la skhirra,tunisia"
10,34,502,2011-09-28 12:00:00,"la skhirra,tunisia"
10,34,502,2011-09-29 12:00:00,"la skhirra,tunisia"
10,34,502,2011-10-01 12:00:00,"la skhirra,tunisia"
10,34,502,2011-10-02 12:00:00,"la skhirra,tunisia"
10,34,502,2011-10-03 12:00:00,"la skhirra,tunisia"
10,34,502,2011-10-04 12:00:00,"la Skhirra,tunisia"
10,34,502,2011-10-05 12:00:00,"La Skhirra, Tunisia"
10,38,502,2011-10-06 12:00:00,"La Skhirra,Tunisia"
10,34,502,2011-10-07 12:00:00,"La Skhirra, Tunisia"
10,34,502,2011-10-08 05:00:00,LA SKHIRRA
32,29,502,2011-10-12 14:00:00,SUEZ
32,30,502,2011-10-13 12:00:00,Suez Canal - Suez Exit
32,29,502,2011-10-14 12:00:00,Suez exit point
32,29,502,2011-10-15 05:00:00,SUEZ
103,1,502,2011-11-02 07:12:00,Singapore
103,1,502,2011-11-02 12:00:00,SINGAPORE
103,1,502,2011-11-03 12:00:00,Singapore
103,1,502,2011-11-04 12:00:00,Singapore
103,1,502,2011-11-04 14:00:00,Singapore
113,23,502,2011-11-08 20:00:00,DONGGUAN
113,22,502,2011-11-09 12:00:00,"Dongguan, China"
113,22,502,2011-11-10 12:00:00,"Dongguan, China"
113,22,502,2011-11-11 12:00:00,"Dongguan, china"
113,22,502,2011-11-12 12:00:00,"Dongguan, China"
113,23,502,2011-11-12 12:01:00,DONGGUAN
129,35,502,2011-11-16 04:48:00,ULSAN
129,35,502,2011-11-16 12:00:00,"Ulsan, Korea"
129,35,502,2011-11-17 12:00:00,"Ulsan , Korea"
129,35,502,2011-11-18 12:00:00,Ulsan Korea
129,35,502,2011-11-19 12:00:00,"Ulsan , Korea"
129,35,502,2011-11-20 12:00:00,"Ulsan, Korea"
129,35,502,2011-11-21 12:00:00,"Ulsan,Korea"
129,35,502,2011-11-22 12:00:00,"Ulsan, Korea"
129,35,502,2011-11-23 12:00:00,"Ulsan, Korea"
129,35,502,2011-11-24 12:00:00,"Ulsan, Korea"
129,35,502,2011-11-25 12:00:00,Ulsan.Korea
129,35,502,2011-11-26 12:00:00,"Ulsan, Korea"
129,35,502,2011-11-27 01:30:00,ULSAN
135,34,502,2011-11-28 20:00:00,SAKAI
135,34,502,2011-11-29 12:00:00,"Sakai,Japan"
135,34,502,2011-11-30 12:00:00,"Sakai,Japan"
135,34,502,2011-12-01 12:00:00,"Sakai,Japan"
135,34,502,2011-12-01 12:48:00,SAKAI
103,1,502,2011-12-09 12:00:00,Singapore
103,1,502,2011-12-10 12:00:00,Singapore
103,1,502,2011-12-10 13:30:00,Singapore
103,1,502,2011-12-12 14:00:00,SINGAPORE
103,1,502,2011-12-12 18:48:00,SINGAPORE
56,25,502,2011-12-23 06:00:00,Fujairah
56,25,502,2011-12-23 12:00:00,Fujairah
56,25,502,2011-12-24 12:00:00,Fujairah
56,25,502,2011-12-25 12:00:00,anchore fujairah OPL
56,25,502,2011-12-26 12:00:00,anchore OPL Fujairah
56,25,502,2011-12-27 12:00:00,OPL Fujairah
56,25,502,2011-12-28 12:00:00,OPL Fujairah Anchorage
56,25,502,2011-12-29 12:00:00,OPL Fujairah Anchore
56,25,502,2011-12-30 12:00:00,"OPL Fujairah, Anchore"
56,25,502,2011-12-31 12:00:00,OPL Fujairah anchore
56,25,502,2012-01-01 12:00:00,OPL Fujairah anchorage
56,25,502,2012-01-02 12:00:00,OPL Fujairah Anchore
56,25,502,2012-01-03 12:00:00,OPL Fujairah Anchore
56,25,502,2012-01-04 12:00:00,OPL Fujairah.Anchorage
56,25,502,2012-01-04 21:30:00,FUJAIRAH
49,27,502,2012-01-06 07:48:00,JUBAIL
49,27,502,2012-01-06 12:00:00,"Jubail Saudi Arabia, Anchore"
49,27,502,2012-01-07 12:00:00,"Juabil , Saudi arabia"
49,27,502,2012-01-08 12:00:00,"Jubail,Saudi Arabia"
49,27,502,2012-01-08 12:01:00,JUBAIL
56,25,502,2012-01-10 06:30:00,FUJAIRAH
56,25,502,2012-01-10 12:00:00,"FUJAIRAH, UAE"
56,25,502,2012-01-11 12:00:00,"Fujairah,UAE"
56,25,502,2012-01-12 12:00:00,"Anchore,Fujairah"
56,25,502,2012-01-13 12:00:00,OPL Fujairah Anchore
56,25,502,2012-01-14 12:00:00,OPL Fujairah anchorage
56,25,502,2012-01-15 12:00:00,OPL Fujairah anchore
56,25,502,2012-01-16 12:00:00,OPL Fujairah anchore
56,25,502,2012-01-17 12:00:00,POL Fujairah anchore
56,25,502,2012-01-18 08:42:00,FUJAIRAH
56,25,502,2012-01-19 05:30:00,FUJAIRAH
56,25,502,2012-01-19 12:00:00,Fujairah anchore
56,25,502,2012-01-20 12:00:00,"Anchore,Fujairah"
56,25,502,2012-01-21 12:00:00,Fujairah Anchore
56,25,502,2012-01-21 13:00:00,FUJAIRAH
52,24,502,2012-01-22 16:00:00,Ruwais
52,24,502,2012-01-23 12:00:00,"Ruwais,Saudi arabia anchore"
52,24,502,2012-01-24 12:00:00,"Ruwais,Saudi arabia, Anchore"
52,24,502,2012-01-25 12:00:00,"Ruwais, Saudi arabia. Anchore"
52,24,502,2012-01-26 12:00:00,AT Berth Ruwais
52,24,502,2012-01-27 10:00:00,Ruwais
32,28,502,2012-02-15 08:00:00,RICHARDS BAY
32,28,502,2012-02-15 12:00:00,"Richard bay, South Africa"
32,28,502,2012-02-16 12:00:00,"Richard bay,South Africa"
32,28,502,2012-02-17 12:00:00,"Richard bay, South Africa"
32,28,502,2012-02-18 12:00:00,"Richard bay, South Africa"
32,28,502,2012-02-19 12:00:00,"Richard bay, South Africa"
32,28,502,2012-02-20 12:00:00,"Richard Bay, South Africa."
32,28,502,2012-02-21 08:00:00,RICHARDS BAY
45,23,502,2012-03-07 07:30:00,SAO SEBASTIAO
45,23,502,2012-03-07 12:00:00,"Sao Sebastiao, Brazil"
45,23,502,2012-03-08 12:00:00,"Sao Sebastiao, Brazil"
45,23,502,2012-03-09 12:00:00,"Sao Sebastiao, Brazil"
45,23,502,2012-03-09 23:30:00,SAO SEBASTIAO
43,22,502,2012-03-10 11:00:00,RIO DE JANEIRO
43,22,502,2012-03-10 12:00:00,"RIO DE JANIERO, BRAZIL"
43,22,502,2012-03-11 12:00:00,RIO DE JANIRO
43,22,502,2012-03-12 12:00:00,RIO DE JANIRO
43,22,502,2012-03-13 12:00:00,RIO DE JANIRO
43,22,502,2012-03-14 12:00:00,RIO DE JANIRO
43,23,502,2012-03-15 12:00:00,RIO DE JANIRO
43,23,502,2012-03-16 12:00:00,RIO DE JANIRO
43,23,502,2012-03-17 12:00:00,RIO DE JANIRO
43,23,502,2012-03-18 12:00:00,RIO DE JANIRO
43,23,502,2012-03-19 12:00:00,RIO DE JANIRO
43,23,502,2012-03-20 12:00:00,RIO DE JANIRO
43,22,502,2012-03-20 17:00:00,RIO DE JANEIRO
48,26,502,2012-03-22 14:12:00,Sao Francisco do Sul
47,25,502,2012-03-23 12:00:00,"SAO FRANCISCO, BRAZIL"
47,25,502,2012-03-24 12:00:00,"SAO FRANCISCO, BRAZIL"
47,25,502,2012-03-25 12:00:00,"SAO FRANCISCO, BRAZIL"
47,25,502,2012-03-26 12:00:00,"SAO FRANCISCO, BRAZIL"
47,25,502,2012-03-27 12:00:00,"SAO FRANCISCO, BRAZIL"
47,25,502,2012-03-28 12:00:00,"SAO FRANCISCO, BRAZIL"
47,25,502,2012-03-29 12:00:00,"SAO FRANCISCO, BRAZIL"
47,25,502,2012-03-30 12:00:00,"SAO FRANCISCO, BRAZIL"
47,25,502,2012-03-31 12:00:00,"SAO FRANCISCO, BRAZIL"
47,25,502,2012-04-01 12:00:00,"SAO FRANCISCO, BRAZIL"
47,25,502,2012-04-02 12:00:00,"SAO FRANCISCO, BRAZIL"
47,25,502,2012-04-03 12:00:00,"SAO FRANCISCO, BRAZIL"
47,25,502,2012-04-04 12:00:00,"SAO FRANCISCO, BRAZIL"
47,25,502,2012-04-05 12:00:00,"SAO FRANCISCO, BRAZIL"
47,25,502,2012-04-06 12:00:00,"SAO FRANCISCO, BRAZIL"
47,25,502,2012-04-07 12:00:00,"SAO FRANCISCO, BRAZIL"
47,25,502,2012-04-08 12:00:00,"SAO FRANCISCO, BRAZIL"
47,25,502,2012-04-09 12:00:00,"SAO FRANCISCO, BRAZIL"
47,25,502,2012-04-10 12:00:00,"SAO FRANCISCO, BRAZIL"
47,25,502,2012-04-11 12:00:00,"SAO FRANCISCO, BRAZIL"
47,25,502,2012-04-12 12:00:00,"SAO FRANCISCO, BRAZIL"
47,25,502,2012-04-13 12:00:00,"SAO FRANCISCO, BRAZIL"
48,26,502,2012-04-13 16:00:00,Sao Francisco do Sul
52,32,502,2012-04-15 10:00:00,RIO GRANDE
51,37,502,2012-04-15 12:00:00,RIO GRANDE
52,32,502,2012-04-16 12:00:00,RIO GRANDE
51,32,502,2012-04-16 16:30:00,RIO GRANDE
31,29,502,2012-05-03 06:48:00,DURBAN
31,30,502,2012-05-03 12:00:00,DURBAN S.A.
31,29,502,2012-05-04 09:00:00,DURBAN
69,22,502,2012-05-24 00:00:00,MUNDRA
69,22,502,2012-05-24 12:00:00,"MUNDRA, INDIA"
69,22,502,2012-05-25 12:00:00,"MUNDRA, INDIA"
69,22,502,2012-05-26 12:00:00,"MUNDRA, INDIA"
69,22,502,2012-05-27 12:00:00,"Mundra, India"
69,22,502,2012-05-27 21:00:00,MUNDRA
88,20,502,2012-06-04 11:00:00,HALDIA
88,20,502,2012-06-04 12:00:00,"HALDIA, ANCHOR"
88,20,502,2012-06-05 12:00:00,"Haldia, India"
88,20,502,2012-06-06 12:00:00,"HALDIA, INDIA"
88,22,502,2012-06-07 12:00:00,HALDIA
88,22,502,2012-06-08 12:00:00,"Haldia, India"
88,22,502,2012-06-09 00:00:00,HALDIA
82,16,502,2012-06-12 09:00:00,KAKINADA
82,17,502,2012-06-12 12:00:00,"Kakinada, India"
82,16,502,2012-06-13 12:00:00,"At Anchor Kakinada, India"
82,16,502,2012-06-14 12:00:00,"At Anchor,Kakinada "
82,16,502,2012-06-15 12:00:00,KAKINADA
82,16,502,2012-06-16 12:00:00,KAKINADA
82,16,502,2012-06-17 12:00:00,KAKINADA
82,16,502,2012-06-18 12:00:00,KAKINADA
82,16,502,2012-06-19 12:00:00,KAKINADA
82,16,502,2012-06-20 12:00:00,KAKINADA
82,16,502,2012-06-21 12:00:00,KAKINADA
82,16,502,2012-06-22 12:00:00,"KAKINADA, STS M/T PICOS"
82,17,502,2012-06-23 12:00:00,KAKINADA
82,17,502,2012-06-23 17:00:00,KAKINADA
91,22,502,2012-06-26 06:00:00,Chittagong
91,21,502,2012-06-26 12:00:00,"Chittagong, Bangladesh"
91,21,502,2012-06-27 12:00:00,CHITTAGONG
91,21,502,2012-06-28 12:00:00,CHITTAGONG
91,21,502,2012-06-29 12:00:00,CHITTAGONG
91,27,502,2012-06-30 12:00:00,chitagong
91,22,502,2012-07-01 12:00:00,CHITTAGONG
91,22,502,2012-07-02 12:00:00,CHITTAGONG
91,22,502,2012-07-03 12:00:00,Chittagong
82,17,502,2012-07-05 21:00:00,KAKINADA
82,17,502,2012-07-06 12:00:00,KAKINADA
82,16,502,2012-07-07 12:00:00,KAKINADA
82,17,502,2012-07-07 20:30:00,KAKINADA
91,21,502,2012-07-09 22:30:00,chittagong
91,21,502,2012-07-10 12:00:00,CHITTAGONG
91,21,502,2012-07-11 12:00:00,CHITTAGONG
91,22,502,2012-07-12 12:00:00,CHITTAGONG
91,22,502,2012-07-13 12:00:00,CHITTAGONG
91,22,502,2012-07-14 12:00:00,KAKINADA
91,22,502,2012-07-15 12:00:00,CHITTAGONG
91,22,502,2012-07-16 12:00:00,CHITTAGONG
91,22,502,2012-07-17 11:00:00,CHITTAGONG
82,17,502,2012-07-19 20:42:00,kakinada
82,17,502,2012-07-20 12:00:00,KAKINADA
82,16,502,2012-07-21 12:00:00,KAKINADA
82,16,502,2012-07-22 12:00:00,KAKINADA
91,21,502,2012-07-24 16:00:00,chittagong
91,22,502,2012-07-25 12:00:00,CHITTAGONG
91,22,502,2012-07-26 12:00:00,CHITTAGONG
91,22,502,2012-07-27 12:00:00,CHITTAGONG
91,22,502,2012-07-28 12:00:00,CHITTAGONG
91,22,502,2012-07-29 12:00:00,CHITTAGONG
91,22,502,2012-07-30 09:00:00,CHITTAGONG
79,6,502,2012-08-04 10:30:00,COLOMBO
79,6,502,2012-08-04 12:00:00,COLOMBO
79,6,502,2012-08-05 11:00:00,COLOMBO
69,20,502,2012-08-10 06:48:00,SIKKA
69,22,502,2012-08-10 12:00:00,SIKKA
69,22,502,2012-08-11 12:00:00,SIKKA
69,22,502,2012-08-12 12:00:00,SIKKA
69,22,502,2012-08-13 12:00:00,SIKKA
69,22,502,2012-08-14 03:00:00,SIKKA
56,25,502,2012-08-17 09:00:00,FUJAIRAH
56,25,502,2012-08-17 12:00:00,FUJAIRAH
56,25,502,2012-08-18 12:00:00,FUJAIRAH
56,25,502,2012-08-19 12:00:00,FUJAIRAH
56,25,502,2012-08-19 23:00:00,FUJAIRAH
56,24,502,2012-08-20 01:42:00,SOHAR
54,24,502,2012-08-20 12:00:00,Sohor
56,24,502,2012-08-21 12:00:00,SOHAR
56,24,502,2012-08-22 11:00:00,SOHAR
66,24,502,2012-08-24 11:00:00,KARACHI
66,24,502,2012-08-24 12:00:00,KARACHI
66,24,502,2012-08-25 12:00:00,KARACHI
66,24,502,2012-08-26 12:00:00,KARACHI
66,24,502,2012-08-27 12:00:00,KARACHI
66,24,502,2012-08-28 12:00:00,KARACHI
66,24,502,2012-08-29 12:00:00,KARACHI
66,24,502,2012-08-30 08:30:00,KARACHI
69,22,502,2012-08-31 09:00:00,SIKKA
69,22,502,2012-08-31 12:00:00,SIKKA
69,22,502,2012-09-01 12:00:00,SIKKA
69,22,502,2012-09-02 12:00:00,SIKKA
69,22,502,2012-09-02 15:00:00,SIKKA
56,25,502,2012-09-05 09:00:00,FUJAIRAH
56,25,502,2012-09-05 12:00:00,FUJAIRAH
56,25,502,2012-09-06 12:00:00,FUJAIRAH
56,25,502,2012-09-07 12:00:00,FUJAIRAH
56,25,502,2012-09-08 00:30:00,FUJAIRAH
54,23,502,2012-09-08 19:30:00,JEBEL ALI
55,25,502,2012-09-09 12:00:00,JEBEL ALI
54,25,502,2012-09-10 12:00:00,JEBEL ALI
54,25,502,2012-09-11 02:30:00,JEBEL ALI
56,25,502,2012-09-11 20:00:00,FUJAIRAH
56,25,502,2012-09-12 12:00:00,FUJAIRAH
56,25,502,2012-09-13 12:00:00,FUJAIRAH
56,25,502,2012-09-13 22:18:00,FUJAIRAH
55,25,502,2012-09-14 16:24:00,SHARJAH
55,25,502,2012-09-15 12:00:00,SHARJAH
