11.68,114.02822039912222,10.5,12.7,0.29,2019-10-03 23:59:00,38.821516,118.678999
11.68,114.1983581741174,10.5,12.7,0.29,2019-10-04 00:59:07.428950,38.822751,118.950392
11.68,94.2393264392096,8.83,12.7,0.25,2019-10-04 01:31:31.730395,38.823417,119.096667
11.68,94.9605265021271,8.83,12.7,0.25,2019-10-04 01:34:43.605918,38.823633,119.1111
11.68,91.71885363666837,8.83,12.7,0.25,2019-10-04 01:54:40.306582,38.820967,119.201067
11.68,81.82213714844897,8.83,12.7,0.25,2019-10-04 02:54:46.426926,38.776403,119.466231
11.68,96.13407659975445,14.0,12.7,0.32,2019-10-04 03:30:23.961700,38.75,119.623333
11.68,95.13788907478443,14.0,12.7,0.32,2019-10-04 03:58:20.658947,38.727633,119.74605
11.68,94.58841526390745,10.88,12.7,0.3,2019-10-04 04:58:25.208805,38.691834,120.012923
11.68,94.59345902625438,10.88,12.7,0.3,2019-10-04 05:58:31.513984,38.656036,120.279797
11.68,98.06789019434564,13.7,12.7,0.31,2019-10-04 06:58:39.552612,38.620237,120.54667
11.68,93.66190761837709,12.43,12.7,0.28,2019-10-04 07:44:10.739764,38.59315,120.7486
11.68,82.3448940754879,12.43,12.7,0.28,2019-10-04 08:22:13.074239,38.545,120.908333
11.68,69.55536619826154,12.15,12.7,0.62,2019-10-04 08:56:42.611358,38.487802,121.045213
11.68,63.33876842638273,12.15,12.7,0.62,2019-10-04 09:06:31.222118,38.468333,121.081667
11.68,66.9122761506953,12.15,12.7,0.62,2019-10-04 10:06:21.915622,38.3605,121.312684
11.68,59.70985292444118,11.93,12.7,0.65,2019-10-04 11:06:16.535426,38.252667,121.543701
11.68,59.747366501500665,11.93,12.7,0.65,2019-10-04 12:06:15.085179,38.144834,121.774719
11.68,59.784723100435144,11.93,12.7,0.65,2019-10-04 13:06:17.525226,38.037002,122.005736
11.68,62.25155256385705,11.42,12.7,0.84,2019-10-04 14:06:23.876437,37.929169,122.236753
11.68,62.288444737203406,11.42,12.7,0.84,2019-10-04 15:06:34.122213,37.821336,122.46777
11.68,63.95693267363828,11.77,12.7,1.32,2019-10-04 16:35:02.250579,37.663,122.806983
11.68,179.52206622905726,10.45,12.7,1.04,2019-10-04 17:34:54.016701,37.451658,122.799171
11.68,179.51604199222373,10.45,12.7,1.04,2019-10-04 18:52:14.335012,37.178608,122.789079
11.68,43.315724100577285,10.45,10.1,1.04,2019-10-04 19:09:10.734524,37.143297,122.828935
11.68,34.11562706619483,9.26,12.8,1.65,2019-10-04 20:02:20.154505,36.973503,122.933202
11.68,25.44848903230718,9.26,12.4,1.65,2019-10-04 21:05:17.119505,36.766493,123.014657
11.68,167.58255481710376,9.26,12.6,1.65,2019-10-04 22:05:09.674395,36.569643,122.92441
11.68,170.83626649820957,8.03,12.6,1.61,2019-10-04 22:51:41.963854,36.41668,122.854284
11.68,168.19152342900242,8.03,10,1.61,2019-10-04 23:18:58.662916,36.346817,122.817667
11.68,120.34490791726881,8.03,12.7,1.61,2019-10-05 00:18:56.574446,36.276982,122.570552
11.68,131.01901590251595,7.77,12.7,0.93,2019-10-05 01:18:57.326157,36.207147,122.323438
11.68,126.92303132067167,6.8,12.7,1.05,2019-10-05 02:19:00.939535,36.137312,122.076323
11.68,126.90749823087685,6.8,12.7,1.05,2019-10-05 03:19:07.389678,36.067476,121.829209
11.68,126.89136284055866,6.8,12.7,1.05,2019-10-05 04:19:16.686939,35.997641,121.582094
11.68,150.29560351203406,4.12,12.7,0.41,2019-10-05 05:11:59.858547,35.936483,121.365683
11.68,146.19426750438936,4.12,12.7,0.41,2019-10-05 06:12:04.104374,35.881275,121.113793
11.68,146.1873558466964,4.12,12.7,0.41,2019-10-05 07:09:43.673023,35.828317,120.872167
