10.777,-0.87,10.5976,-22.0,9.97
10.791,-0.837,10.7519,-25.0,9.88
10.795,-0.828,10.2889,-31.6,9.88
10.835,-0.748,11.6779,-26.7,9.96
10.967,-0.481,13.89,-354.6,9.87
11.004,-0.405,12.4496,-359.0,9.97
11.175,0.773,10.8548,-14.0,9.92
11.202,0.792,9.3629,-9.7,9.9
11.314,0.189,10.649,-10.9,9.91
11.349,0.124,9.6716,-9.7,9.85
11.427,-0.102,10.5976,-16.8,9.91
11.45,-0.203,10.4947,-10.0,9.89
11.455,-0.216,10.9577,-14.4,9.92
11.472,-0.279,9.6716,-9.7,9.94
11.484,-0.319,9.3629,-12.4,9.85
11.553,-0.549,5.4531,-354.6,9.86
11.719,-0.608,6.482,0.0,9.94
11.782,-0.734,7.5623,-354.6,9.95
11.79,-0.75,6.482,-10.7,9.95
11.817,-0.802,8.0768,-4.2,9.88
11.837,-0.849,7.7681,-4.2,9.94
11.852,-0.872,7.9739,-12.5,9.95
11.85,-0.871,7.9739,-26.1,9.94
11.827,-0.862,8.9513,-23.1,9.92
11.832,-0.841,8.797,-22.5,9.99
11.861,-0.779,8.4883,-21.0,9.95
11.877,-0.753,8.797,-27.1,9.88
11.878,-0.75,9.1571,-22.5,9.98
11.879,-0.746,9.6716,-32.3,9.93
11.879,-0.745,9.4658,-21.0,9.89
11.882,-0.746,9.6716,-21.0,9.89
11.91,-0.81,9.26,-30.8,9.96
11.567,-0.295,4.167,-112.6,9.97
11.586,-0.273,3.2924,-103.8,9.97
11.562,-0.293,5.7618,-113.5,9.93
11.576,-0.256,3.9612,-123.3,9.96
11.568,-0.261,4.0641,-106.9,9.88
11.579,-0.245,4.9901,-121.6,9.93
11.597,-0.279,3.2924,-111.2,9.85
11.564,-0.275,2.6751,-111.4,9.85
11.572,-0.272,1.389,-123.8,9.89
11.565,-0.271,3.5497,-123.8,9.84
11.551,-0.285,1.2861,-105.5,9.98
11.549,-0.286,3.2924,-133.4,9.88
11.559,-0.236,4.6814,-145.0,9.92
11.552,-0.31,4.9901,-264.0,9.86
11.548,-0.292,3.8583,-264.5,9.89
11.532,-0.286,5.3502,-246.7,9.86
11.53,-0.268,6.0704,-246.3,9.85
11.562,-0.272,3.1896,-180.2,9.95
11.554,-0.279,3.7554,-101.2,9.86
11.535,-0.297,3.0867,-157.5,9.87
11.551,-0.289,2.9838,-157.5,9.84
11.536,-0.296,7.871,-259.5,9.87
11.537,-0.299,6.2762,-264.5,9.84
11.543,-0.282,6.1733,-229.4,9.92
11.552,-0.314,5.9676,-235.1,9.91
11.57,-0.302,7.2537,-235.1,9.98
11.555,-0.262,7.4594,-230.1,9.9
11.559,-0.285,6.482,-247.3,9.91
11.532,-0.276,6.5849,-240.2,9.95
11.561,-0.288,5.9676,-262.8,9.94
11.56,-0.295,9.4658,-261.0,9.9
11.546,-0.28,7.7681,-287.0,9.86
11.544,-0.314,7.9739,-280.0,9.84
11.548,-0.287,7.3566,-273.5,9.89
11.552,-0.32,5.8647,-269.5,9.99
11.572,-0.279,6.0704,-337.8,9.94
11.576,-0.253,7.1508,-348.3,9.85
11.569,-0.311,7.6652,-7.9,9.88
11.559,-0.303,1.7491,-99.8,9.98
11.588,-0.286,6.7907,-100.3,9.86
11.58,-0.294,2.778,-100.8,9.85
11.561,-0.288,5.3502,-101.2,9.91
11.564,-0.273,9.7744,-33.6,9.89
11.559,-0.253,8.9513,-359.0,9.98
11.557,-0.268,9.7744,-5.7,9.91
11.55,-0.251,9.7744,-7.9,9.88
11.551,-0.264,10.0831,0.0,9.87
11.539,-0.297,12.964,-64.3,9.94
11.534,-0.255,13.4785,-59.3,9.97
11.53,-0.249,13.7871,-60.2,9.88
11.538,-0.257,11.0606,-99.7,9.96
11.536,-0.272,12.1923,-66.7,9.9
11.535,-0.219,10.3918,-67.7,9.96
11.555,-0.232,14.2501,-55.8,9.95
11.544,-0.297,6.7907,-9.5,9.96
11.558,-0.256,8.2826,0.0,9.92
11.566,-0.262,8.6941,0.0,9.91
11.553,-0.232,8.1797,-11.2,9.95
11.562,-0.256,6.1733,-20.9,9.97
11.563,-0.291,8.2826,-9.5,9.85
11.546,-0.282,9.1571,-4.2,9.97
11.551,-0.253,9.26,-43.3,9.93
11.563,-0.306,8.8999,-5.2,9.97
11.555,-0.247,8.797,0.0,9.91
11.56,-0.297,8.6941,0.0,9.86
11.518,-0.285,8.5912,-11.4,9.97
11.55,-0.274,8.797,-9.7,9.98
11.55,-0.254,9.5687,-4.2,9.87
11.543,-0.257,9.1571,-5.6,9.95
11.53,-0.314,8.9513,-7.7,9.97
11.547,-0.3,9.0542,-6.7,9.98
11.541,-0.312,9.6716,-4.2,9.94
11.54,-0.243,9.26,-4.2,9.97
11.554,-0.263,9.4658,0.0,9.86
11.532,-0.334,2.5722,-100.0,9.93
11.528,-0.295,1.5948,-95.2,9.88
11.527,-0.296,2.5722,-87.2,9.86
11.535,-0.322,4.8872,-74.3,9.96
11.537,-0.326,3.1896,-61.9,9.89
11.464,-0.417,7.1508,-43.8,9.93
11.502,-0.384,9.5687,-32.1,9.98
11.518,-0.399,8.8999,-33.6,9.89
11.49,-0.403,8.9513,-32.8,9.93
11.503,-0.389,9.3629,-34.8,9.89
11.499,-0.401,8.8999,-34.0,9.98
11.496,-0.398,9.4658,-26.7,9.99
11.48,-0.428,5.556,-26.7,9.97
11.557,-0.418,10.3918,-351.4,9.84
11.54,-0.535,9.7744,-338.5,9.86
11.544,-0.459,10.4947,-346.3,9.86
11.555,-0.482,9.26,-348.9,9.98
11.597,-0.467,10.7519,-21.0,9.91
11.531,-0.402,12.964,-6.1,9.98
11.529,-0.373,11.6779,-14.5,9.98
11.525,-0.369,11.4721,-9.7,9.87
11.545,-0.485,13.4785,-4.2,9.86
11.534,-0.414,14.6617,-8.5,9.91
11.573,-0.349,10.649,-12.7,9.9
11.573,-0.379,9.6716,-9.7,9.85
11.576,-0.373,9.26,-11.5,9.93
11.576,-0.385,9.1571,-9.7,9.86
11.577,-0.386,9.5687,-9.7,9.97
11.576,-0.387,9.26,-9.7,9.98
11.577,-0.397,8.9513,-10.9,9.92
11.573,-0.401,9.5687,-5.3,9.98
11.575,-0.402,9.4658,-10.0,9.91
11.572,-0.358,5.9676,-349.9,9.88
11.597,-0.36,3.4982,-11.0,9.92
11.612,-0.472,1.389,-257.6,9.92
11.642,-0.601,2.9838,-280.0,9.86
11.631,-0.602,1.4919,-270.3,9.84
11.475,-0.163,9.7744,0.0,9.95
11.472,-0.16,9.5687,-5.1,9.95
11.472,-0.147,10.4947,-9.7,9.85
11.467,-0.149,10.3918,0.0,9.97
11.468,-0.136,10.186,0.0,9.89
11.457,-0.134,10.186,-6.3,9.96
11.444,-0.105,10.3918,-9.7,9.86
11.44,-0.07,10.4947,-4.5,9.9
11.425,-0.056,10.0831,-11.4,9.9
11.417,-0.07,9.26,0.0,9.98
11.435,-0.084,9.6716,-9.7,9.93
11.449,-0.1,9.4658,-7.6,9.9
11.452,-0.119,9.5687,-5.6,9.87
11.463,-0.109,9.5687,-10.7,9.95
11.461,-0.112,9.9802,-10.4,9.98
11.459,-0.105,7.4594,-9.7,9.97
11.464,-0.12,9.6716,-11.5,9.87
11.458,-0.115,10.3918,-16.8,9.91
11.461,-0.122,9.3629,-22.6,9.94
11.456,-0.111,10.0831,-25.9,9.86
11.469,-0.13,9.8773,-22.3,9.96
11.459,-0.129,10.0831,-21.6,9.89
11.453,-0.116,11.6779,-16.8,9.94
11.476,-0.132,11.8837,-25.9,9.9
11.469,-0.148,10.9577,-19.6,9.91
11.466,-0.149,11.9866,-16.8,9.93
11.466,-0.146,11.2663,-11.2,9.99
11.463,-0.144,11.7808,-5.3,9.98
11.467,-0.139,10.8548,-9.7,9.89
11.467,-0.138,11.0606,-9.7,9.93
11.464,-0.134,11.1635,-10.5,9.91
11.452,-0.125,10.8548,-7.7,9.97
11.451,-0.129,10.649,-7.2,9.85
11.453,-0.14,9.7744,-9.7,9.9
11.454,-0.149,9.4658,-9.7,9.95
11.455,-0.156,10.9577,-9.2,9.91
11.457,-0.157,11.3692,-8.2,9.93
11.46,-0.148,10.9577,-5.6,9.91
11.454,-0.163,11.575,0.0,9.94
11.454,-0.157,12.0895,0.0,9.86
11.457,-0.153,11.9866,0.0,9.95
11.456,-0.158,12.0895,0.0,9.91
11.44,-0.132,11.8837,-349.4,9.89
11.44,-0.132,10.4947,-351.5,9.9
11.438,-0.133,12.1923,0.0,9.87
11.441,-0.128,13.0669,-354.6,9.93
11.442,-0.14,12.0895,-359.0,9.89
