9.134,0.578,6.0704,-214.6,10.27
9.134,0.589,5.4531,-156.9,10.24
9.145,0.599,5.8647,-165.4,10.22
9.174,0.613,4.3728,-129.5,10.39
7.626,-0.924,11.7808,-349.0,10.14
7.614,-0.998,1.389,-326.5,10.07
7.617,-1.002,2.4693,-302.5,10.11
7.615,-0.997,1.5948,-315.3,10.43
7.616,-1.0,2.5722,-337.8,10.38
7.619,-1.001,2.9838,-342.0,10.41
7.614,-1.003,2.5722,-337.8,10.08
7.615,-0.998,2.0578,-349.0,10.37
7.616,-1.0,2.0578,0.0,10.11
7.615,-0.999,2.0578,-337.8,10.09
7.623,-0.987,1.2861,-315.3,10.38
7.622,-0.983,0.8746,-319.5,10.38
7.611,-1.003,1.7491,-315.3,10.0
7.626,-0.983,3.1896,-291.1,10.41
7.615,-1.007,2.2636,-275.9,10.36
7.62,-0.997,2.9838,-298.8,10.11
7.624,-0.987,2.8809,-297.0,10.46
7.622,-0.988,4.4757,-302.5,10.23
7.618,-0.999,3.4982,-325.1,10.48
7.621,-0.996,2.4693,-323.9,10.33
7.626,-0.999,1.9549,-270.3,10.41
7.633,-0.988,2.4693,-337.0,10.24
7.633,-0.996,2.1607,-348.6,10.02
7.631,-1.006,1.6977,-22.5,10.34
7.633,-1.0,1.389,-292.8,10.48
7.635,-1.0,0.463,-285.6,10.24
7.635,-1.001,1.389,-323.8,10.01
7.634,-1.002,1.7491,-308.0,10.16
7.634,-1.003,1.2861,-315.3,10.36
7.634,-1.004,0.463,-346.3,10.42
7.633,-1.0,0.8746,-336.4,10.32
7.635,-1.0,0.6688,0.0,10.08
7.634,-0.999,1.1832,-280.0,10.42
7.634,-1.001,0.5659,-291.4,10.38
7.634,-0.999,1.4919,-291.4,10.12
7.636,-1.002,0.8746,-9.7,10.42
7.637,-1.003,1.0803,-9.7,10.03
7.636,-1.006,0.9774,-39.3,10.47
7.633,-1.004,0.8746,-31.3,10.39
7.634,-1.009,0.8746,-66.1,10.27
7.63,-1.004,0.2572,-49.1,10.0
7.627,-1.008,1.1832,-54.9,10.34
7.627,-1.002,0.6688,-49.1,10.15
7.627,-1.007,0.0514,-33.3,10.4
7.627,-1.003,0.3601,-122.4,10.4
7.628,-1.006,0.9774,-140.0,10.12
7.626,-1.006,5.9676,-111.2,10.04
7.627,-1.003,2.6751,-106.9,10.14
7.625,-1.003,1.389,-112.9,10.16
7.623,-1.005,1.6977,-123.3,10.32
7.623,-1.005,13.7871,-21.5,10.29
7.625,-1.004,12.5524,-26.8,10.21
7.622,-1.003,12.6553,-26.8,10.25
7.623,-1.005,12.7582,-26.7,10.32
7.622,-1.002,11.0606,-40.1,10.1
7.623,-1.005,9.9802,-46.8,10.26
7.622,-1.0,10.5976,-43.6,10.14
7.623,-1.004,10.3918,-33.6,10.2
7.622,-1.005,10.7519,-44.1,10.4
7.622,-1.002,9.5687,-43.6,10.12
